instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37
instance_521,392515.0,17367985.0,0.00977,731.99323,1171.32068,2.0,7498.0,0.0226,1e-05,1.89047,0.0,0.00024,0.00024,1e-05,0.17529,0.0,1e-05,1e-05,0.7152,0.34755,0.0,0.99329,0.99329,0.63188,0.2308,0.0,1.0,1.0,0.01018,0.03916,0.17911,0.0,0.0,0.0,8e-05,8e-05,0.07655
instance_233,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19231,1.31817,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_218,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2021,1.28445,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_517,6422659.0,12681081.0,0.00047,656.29639,1500.21069,1.0,4091.0,0.50648,0.0,0.0,0.0,0.00062,0.00062,0.0,0.0,0.0,0.0,0.0,0.54702,0.50801,0.00017,1.0,0.99983,0.36873,0.0,0.0,1.0,1.0,0.00054,0.36304,0.80413,0.0,0.0,0.0,0.00062,0.00062,1.0
instance_622,5786.0,31712.0,0.10085,2726.74316,8216.3252,4.0,135240.0,0.18245,0.00038,4.66563,6e-05,0.07041,0.07035,0.00038,0.53967,0.00017,0.01262,0.01244,0.52867,0.40216,0.01754,0.99731,0.97977,0.5836,0.49929,0.0,1.0,1.0,0.26135,0.65931,0.89616,0.00018,0.0,3e-05,0.00798,0.00795,0.64455
instance_208,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21215,1.24868,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_92,105827.0,485654.0,0.02381,30418.69336,6058.64502,20004.0,50000.0,0.21791,3e-05,4.23161,1e-05,0.00122,0.00121,3e-05,0.36509,1e-05,9e-05,8e-05,0.45687,0.27003,0.1,0.5,0.4,0.47901,0.56243,0.0,1.0,1.0,0.02383,0.2143,0.97619,2e-05,0.0,1e-05,0.00091,0.0009,0.80953
instance_1,101.0,692.0,0.1185,245.01219,428.80453,1.0,1000.0,0.14595,0.02899,0.9279,0.00145,0.09682,0.09538,0.02899,0.33011,0.0099,0.0396,0.0297,0.67766,0.40989,0.0,0.96429,0.96429,0.69075,0.47016,0.0,1.0,1.0,0.09104,0.3237,0.65751,0.00145,0.0,0.00145,0.00145,0.0,0.1185
instance_514,11704973.0,26881291.0,0.00022,734.32812,1601.08215,1.0,4230.0,0.43543,0.0,0.0,0.0,0.00022,0.00022,0.0,0.0,0.0,0.0,0.0,0.48682,0.50379,0.00017,1.0,0.99983,0.3121,0.0,0.0,1.0,1.0,0.00025,0.33335,0.62412,0.0,0.0,0.0,0.00022,0.00022,0.62412
instance_554,1252.0,7651.0,0.14116,1362.30737,3255.9834,8.0,47680.0,0.16364,0.00217,2.03171,0.00026,0.10391,0.10365,0.00217,0.41591,0.0008,0.00879,0.00799,0.44541,0.5277,0.02439,0.99245,0.96806,0.48019,0.64706,0.0,1.0,1.0,0.14299,0.47811,0.70291,0.00065,0.0,0.00013,0.0383,0.03816,0.47785
instance_504,211356.0,2679720.0,0.00708,563.27606,99.85713,1.0,581.0,0.07887,1e-05,4.21703,0.0,0.00065,0.00065,1e-05,2.0795,0.0,0.00274,0.00273,0.76044,0.28764,0.04598,0.98947,0.9435,0.72077,0.34665,0.0,1.0,1.0,0.028,0.6481,0.99979,0.0,0.0,0.0,0.00021,0.00021,0.40725
instance_244,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21263,1.24275,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_571,7119.0,52178.0,0.10014,2064.89941,5779.2959,4.0,137348.0,0.13644,0.0004,3.85308,2e-05,0.07005,0.07003,0.0004,0.52001,0.00014,0.0177,0.01756,0.41153,0.58279,0.0,1.0,1.0,0.52135,0.57005,0.0,1.0,1.0,0.11913,0.4519,0.67653,0.00011,0.0,0.0,0.02595,0.02595,0.45224
instance_628,6868.0,51038.0,0.09985,2047.21069,5802.62939,4.0,137348.0,0.13457,0.00041,3.84684,2e-05,0.07132,0.0713,0.00041,0.49289,0.00015,0.01835,0.0182,0.40818,0.58967,0.0,1.0,1.0,0.5214,0.56768,0.0,1.0,1.0,0.11921,0.44959,0.67371,0.00011,0.0,0.0,0.02651,0.02651,0.44968
instance_377,61254.0,301407.0,0.00252,98403840.0,51382232.0,733180.0,237498496.0,0.20323,5e-05,2.68939,0.0,0.00228,0.00227,5e-05,0.40731,2e-05,0.00137,0.00136,0.46123,0.59076,0.0,1.0,1.0,0.47256,0.46806,0.0,1.0,1.0,0.00711,0.37401,0.65903,2e-05,0.0,0.0,0.00132,0.00132,0.56816
instance_284,2997.0,15059.0,0.00046,18.14286,6.15116,10.0,30.0,0.19902,0.00077,0.60434,0.0002,0.00226,0.00206,0.00077,0.62969,0.00033,0.00767,0.00734,0.41238,0.34278,0.2,0.92857,0.72857,0.34264,0.84094,0.0,1.0,1.0,0.0079,0.82741,0.9316,0.00055,0.0,0.0,0.00186,0.00186,0.82509
instance_182,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2016,1.28914,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_52,403938.0,1147164.0,0.00159,47672.84766,7633.28125,221.0,50000.0,0.35212,1e-05,0.0,0.0,0.00018,0.00018,1e-05,0.0,0.0,0.00052,0.00052,0.48883,0.09445,0.11111,0.99526,0.88415,0.42728,0.0,0.0,1.0,1.0,0.00046,0.66515,0.99851,1e-05,0.0,0.0,0.00018,0.00018,0.99851
instance_260,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21257,1.24669,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_410,212787.0,2560920.0,0.00741,563.27606,99.85713,1.0,581.0,0.08309,1e-05,4.24505,0.0,0.0007,0.0007,1e-05,2.12316,0.0,0.00272,0.00272,0.7501,0.29185,0.04947,1.0,0.95053,0.72261,0.34667,0.0,1.0,1.0,0.0306,0.65716,0.99978,0.0,0.0,0.0,0.00022,0.00022,0.40818
instance_585,1243.0,6248.0,0.16133,1860.23914,6999.61133,12.0,80864.0,0.19894,0.00193,1.71078,0.00032,0.07298,0.07266,0.00193,0.66555,0.0008,0.03781,0.03701,0.40382,0.60788,0.025,0.99781,0.97281,0.38519,0.79298,0.0,1.0,1.0,0.16293,0.73031,0.7985,0.00104,0.0,0.0,0.07282,0.07282,0.73031
instance_548,5715.0,29633.0,0.10735,2713.0188,8209.82227,4.0,135240.0,0.19286,0.0004,4.78148,7e-05,0.07492,0.07485,0.0004,0.52217,0.00017,0.01277,0.0126,0.47531,0.40395,0.01754,0.9973,0.97975,0.55843,0.50216,0.0,1.0,1.0,0.21655,0.63979,0.88982,0.00018,0.0,3e-05,0.0085,0.00847,0.6243
instance_185,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21273,1.24459,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_192,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19257,1.31763,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_384,9032.0,37519.0,0.00466,717097600.0,330136448.0,1472642.0,1381611776.0,0.24073,0.0003,3.12435,3e-05,0.01519,0.01517,0.0003,0.66321,0.00011,0.00886,0.00875,0.42011,0.39292,0.0,1.0,1.0,0.41685,0.57256,0.0,1.0,1.0,0.01999,0.67342,0.81007,0.00017,0.0,0.0,0.00797,0.00797,0.74618
instance_590,6845.0,51043.0,0.09999,2045.22449,5798.31641,4.0,137348.0,0.1341,0.00041,3.84575,2e-05,0.07139,0.07137,0.00041,0.49269,0.00015,0.01841,0.01826,0.40723,0.58977,0.0,1.0,1.0,0.52118,0.56809,0.0,1.0,1.0,0.11923,0.4495,0.67328,0.00011,0.0,0.0,0.02647,0.02647,0.44942
instance_409,7240.0,30636.0,0.0128,27547308.0,6094705.5,7600328.0,42535928.0,0.23632,0.00039,2.13092,3e-05,0.01247,0.01244,0.00039,0.51274,0.00014,0.00787,0.00773,0.42221,0.48075,0.0,1.0,1.0,0.43282,0.55124,0.0,1.0,1.0,0.0142,0.59202,0.80915,0.00022,0.0,0.0,0.00676,0.00676,0.73407
instance_570,4370.0,26243.0,0.11321,2166.67261,6421.54883,4.0,135180.0,0.16652,0.00054,4.05824,8e-05,0.08814,0.08806,0.00054,0.49247,0.00023,0.01876,0.01854,0.44265,0.48909,0.02632,0.99741,0.97109,0.52901,0.53041,0.0,1.0,1.0,0.15875,0.50402,0.98129,0.00018,0.0,4e-05,0.01075,0.01071,0.47563
instance_354,17692.0,78538.0,0.00646,27536752.0,34370252.0,140770.0,139754080.0,0.22527,0.00017,2.20323,1e-05,0.00395,0.00393,0.00017,0.4033,6e-05,0.00192,0.00187,0.43659,0.54746,0.0,1.0,1.0,0.45725,0.51063,0.0,1.0,1.0,0.01096,0.43145,0.72398,8e-05,0.0,0.0,0.00237,0.00237,0.63354
instance_175,516518.0,1483386.0,0.00147,47494.49219,7996.50146,221.0,50000.0,0.3482,1e-05,0.0,0.0,0.00016,0.00015,1e-05,0.0,0.0,0.00045,0.00044,0.48918,0.09395,0.11111,0.99567,0.88456,0.42633,0.0,0.0,1.0,1.0,0.00042,0.66017,0.99864,0.0,0.0,0.0,0.00016,0.00015,0.99864
instance_367,5235.0,22918.0,0.01837,10997706.0,2497519.75,4399693.0,19849666.0,0.22842,0.00054,2.46822,4e-05,0.01632,0.01628,0.00054,0.61607,0.00019,0.01433,0.01414,0.43009,0.24516,0.28571,1.0,0.71429,0.42775,0.54333,0.0,1.0,1.0,0.01898,0.56371,0.81604,0.00028,0.0,4e-05,0.00873,0.00868,0.67886
instance_502,208489.0,1666534.0,0.01139,563.27606,99.85713,1.0,581.0,0.1251,1e-05,5.73724,0.0,0.00104,0.00104,1e-05,2.55911,0.0,0.00278,0.00277,0.73974,0.27818,0.0,1.0,1.0,0.71982,0.3571,0.0,1.0,1.0,0.0468,0.63511,0.99966,0.0,0.0,0.0,0.00035,0.00035,0.42513
instance_168,125540.0,577357.0,0.02128,29420.59766,6619.90332,20000.0,50000.0,0.21744,2e-05,4.13884,1e-05,0.0012,0.00119,2e-05,0.39257,1e-05,8e-05,7e-05,0.46092,0.25821,0.09091,0.5,0.40909,0.48232,0.5573,0.0,1.0,1.0,0.02129,0.21278,0.97872,2e-05,0.0,1e-05,0.0009,0.00089,0.80851
instance_93,312772.0,905534.0,0.002,46615.64062,9051.20117,162.0,50000.0,0.3454,1e-05,0.0,0.0,0.00019,0.00019,1e-05,0.0,0.0,0.00054,0.00054,0.49264,0.07574,0.11111,0.99415,0.88304,0.42892,0.0,0.0,1.0,1.0,0.00053,0.65817,0.99816,1e-05,0.0,0.0,0.00019,0.00019,0.99816
instance_578,5715.0,29633.0,0.10735,2713.0188,8209.82227,4.0,135240.0,0.19286,0.0004,4.78148,7e-05,0.07492,0.07485,0.0004,0.52217,0.00017,0.01277,0.0126,0.47531,0.40395,0.01754,0.9973,0.97975,0.55843,0.50216,0.0,1.0,1.0,0.21655,0.63979,0.88982,0.00018,0.0,3e-05,0.0085,0.00847,0.6243
instance_603,4371.0,26246.0,0.11324,2166.03101,6420.56641,4.0,135180.0,0.16654,0.00054,4.05764,8e-05,0.08813,0.08805,0.00054,0.49252,0.00023,0.01876,0.01853,0.44272,0.48905,0.02632,0.99741,0.97109,0.52904,0.53046,0.0,1.0,1.0,0.15873,0.50366,0.98129,0.00018,0.0,4e-05,0.01074,0.01071,0.47523
instance_369,19004.0,80490.0,0.0063,27536752.0,34370252.0,140770.0,139754080.0,0.2361,0.00016,2.24821,1e-05,0.00385,0.00384,0.00016,0.40221,5e-05,0.00179,0.00174,0.4623,0.55128,0.0,1.0,1.0,0.46246,0.51021,0.0,1.0,1.0,0.0107,0.43689,0.73067,8e-05,0.0,0.0,0.00231,0.00231,0.63408
instance_83,26240.0,114248.0,0.02381,46968.17969,8589.65723,162.0,50000.0,0.22968,0.00011,2.39463,4e-05,0.00221,0.00217,0.00011,0.3664,4e-05,0.00034,0.0003,0.46705,0.20917,0.1,0.5,0.4,0.49809,0.54285,0.0,1.0,1.0,0.02388,0.21434,0.97619,9e-05,0.0,3e-05,0.00165,0.00163,0.80954
instance_194,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22369,1.20341,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_531,134318.0,12813219.0,0.00492,8.91139,17.64886,1.0,184.0,0.01048,3e-05,1.64591,0.0,0.00059,0.00059,3e-05,0.22959,1e-05,4e-05,3e-05,0.7295,0.34027,0.0,0.99666,0.99666,0.60733,0.2545,0.0,1.0,1.0,0.00492,0.02216,0.29353,0.0,0.0,0.0,8e-05,8e-05,0.09045
instance_572,1633.0,8960.0,0.13549,1719.73645,5564.40723,20.0,72164.0,0.18225,0.00139,1.72153,0.00022,0.03828,0.03806,0.00139,0.56417,0.00061,0.02266,0.02205,0.36773,0.72975,0.03846,0.99704,0.95858,0.37065,0.82355,0.0,1.0,1.0,0.14844,0.7798,0.86138,0.00086,0.0,0.0,0.03761,0.03761,0.77846
instance_289,5098.0,36500.0,0.00085,3.58065,2.15188,1.0,8.0,0.13967,0.00047,0.9687,8e-05,0.00663,0.00655,0.00047,0.92115,0.0002,0.02452,0.02432,0.40136,0.39558,0.11111,0.96183,0.85072,0.31029,0.95137,0.0,1.0,1.0,0.00822,0.86162,0.92085,0.00034,0.0,0.0,0.00636,0.00636,0.85915
instance_297,46427.0,439678.0,4e-05,4.5625,2.3971,1.0,9.0,0.10559,5e-05,0.93599,1e-05,0.00052,0.00051,5e-05,1.11682,2e-05,0.00174,0.00172,0.32173,0.63093,0.01538,0.97778,0.96239,0.2848,0.93517,0.0,1.0,1.0,0.00106,0.94858,0.97785,4e-05,0.0,0.0,0.0005,0.0005,0.94852
instance_313,36375.0,215426.0,0.00362,2.68935,1.26208,2.0,5.0,0.16885,9e-05,4.44761,0.0,0.00408,0.00407,9e-05,0.24831,3e-05,0.00033,0.0003,0.48063,0.33307,0.0,0.85714,0.85714,0.14837,1.60071,0.0,1.0,1.0,0.00686,0.22329,0.31888,9e-05,0.0,0.0,0.00407,0.00407,0.9485
instance_316,150222.0,1251187.0,0.00167,2.44604,1.06732,2.0,5.0,0.12006,2e-05,5.96622,0.0,0.00172,0.00172,2e-05,0.21042,1e-05,0.00013,0.00013,0.43888,0.32477,0.0,0.875,0.875,0.09429,2.04043,0.0,1.0,1.0,0.00339,0.15765,0.21963,2e-05,0.0,0.0,0.00172,0.00172,0.98815
instance_181,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22396,1.20037,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_73,853887.0,2555446.0,0.00147,47059.98828,8551.19336,18.0,50000.0,0.33414,0.0,0.0,0.0,9e-05,9e-05,0.0,0.0,0.0,0.00028,0.00028,0.49444,0.07025,0.07143,0.99585,0.92442,0.42797,0.0,0.0,1.0,1.0,0.00036,0.64529,0.9987,0.0,0.0,0.0,9e-05,9e-05,0.9987
instance_288,14505.0,84207.0,0.00057,53.27083,64.08839,8.0,210.0,0.17225,0.00016,0.87761,4e-05,0.00077,0.00074,0.00016,0.94219,7e-05,0.00365,0.00358,0.4013,0.37737,0.05882,0.96552,0.90669,0.32818,0.85158,0.0,1.0,1.0,0.00734,0.87568,0.95074,0.00012,0.0,0.0,0.00071,0.00071,0.87416
instance_245,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20187,1.28512,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_161,64940.0,293383.0,0.02128,25643.98242,5142.52051,20002.0,50000.0,0.22135,4e-05,3.36531,2e-05,0.00255,0.00253,4e-05,0.39405,2e-05,0.00015,0.00014,0.46918,0.2016,0.09091,0.5,0.40909,0.50177,0.53709,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,2e-05,0.00191,0.0019,0.80852
instance_450,168514.0,337490.0,0.00646,426.68808,256.30075,1.0,581.0,0.49932,2e-05,11.06205,0.0,0.00505,0.00505,2e-05,4.80868,1e-05,0.00344,0.00344,0.67361,0.27352,0.0,1.0,1.0,0.73444,0.35024,0.0,1.0,1.0,0.08899,0.67499,0.99853,1e-05,0.0,0.0,0.00175,0.00175,0.46699
instance_608,10901.0,85504.0,0.09659,2090.41284,5879.75293,4.0,137348.0,0.12749,0.00022,3.41128,1e-05,0.02362,0.02361,0.00022,0.58007,9e-05,0.01624,0.01615,0.35234,0.74726,0.0,1.0,1.0,0.43326,0.64874,0.0,1.0,1.0,0.10881,0.7245,0.84019,0.00012,0.0,0.0,0.02276,0.02276,0.72439
instance_38,856.0,14703.0,0.02476,166.47803,370.30386,1.0,1000.0,0.05822,0.00271,1.31908,0.00014,0.01884,0.0187,0.00271,0.23187,0.00117,0.00467,0.0035,0.35609,1.05795,0.00361,0.99614,0.99253,0.33442,0.95768,0.0,1.0,1.0,0.02476,0.66789,0.98885,0.0023,1.40699,7e-05,0.01857,0.0185,0.8569
instance_272,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2018,1.28536,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_101,55320.0,249015.0,0.02128,25606.98828,5213.09521,20002.0,50000.0,0.22216,5e-05,3.25235,2e-05,0.00273,0.00271,5e-05,0.39225,2e-05,0.00018,0.00016,0.46926,0.20145,0.09091,0.5,0.40909,0.50207,0.53656,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,2e-05,0.00205,0.00203,0.80852
instance_379,7824.0,32442.0,0.00915,7131797.5,1430090.0,3870860.0,8961181.0,0.24117,0.00037,1.96443,3e-05,0.00882,0.00878,0.00037,0.4455,0.00013,0.0055,0.00537,0.43452,0.51459,0.0,1.0,1.0,0.4466,0.53884,0.0,1.0,1.0,0.01205,0.51276,0.78916,0.0002,0.0,0.0,0.00499,0.00499,0.70014
instance_567,4531.0,25216.0,0.10093,2512.89233,7112.23389,8.0,85972.0,0.17969,0.0005,3.73835,8e-05,0.07384,0.07376,0.0005,0.42602,0.00022,0.01104,0.01081,0.48718,0.39332,0.02326,1.0,0.97674,0.56048,0.47979,0.0,1.0,1.0,0.19349,0.59014,0.98386,0.00021,0.0,4e-05,0.0144,0.01436,0.56409
instance_449,73373.0,836627.0,0.00698,321.20547,79.6147,1.0,341.0,0.0877,3e-05,3.39516,0.0,0.0013,0.00129,3e-05,1.59404,1e-05,0.00462,0.00461,0.76879,0.28025,0.0,1.0,1.0,0.70619,0.34218,0.0,1.0,1.0,0.02704,0.55328,0.9996,1e-05,0.0,0.0,0.00041,0.00041,0.38084
instance_406,19763.0,85399.0,0.00868,10488088.0,2702248.75,3057667.0,13706325.0,0.23142,0.00015,2.55103,1e-05,0.00637,0.00636,0.00015,0.4873,5e-05,0.00334,0.00329,0.44692,0.52286,0.0,1.0,1.0,0.44797,0.52478,0.0,1.0,1.0,0.01075,0.52932,0.76411,8e-05,0.0,0.0,0.00351,0.00351,0.68145
instance_525,98516.0,2933562.0,0.003,1.0,0.0,1.0,1.0,0.03358,4e-05,0.5163,0.0,0.00014,0.00014,4e-05,0.17779,1e-05,5e-05,4e-05,0.5439,0.30391,0.0,0.99662,0.99662,0.59141,0.25849,0.0,1.0,1.0,0.003,0.05376,0.24037,0.0,0.0,0.0,6e-05,6e-05,0.10888
instance_426,172729.0,562812.0,0.00387,426.68808,256.30075,1.0,581.0,0.3069,2e-05,8.23861,0.0,0.00328,0.00328,2e-05,3.96637,1e-05,0.00335,0.00335,0.74051,0.18549,0.0,1.0,1.0,0.67742,0.34368,0.0,1.0,1.0,0.04111,0.60215,0.99903,1e-05,0.0,0.0,0.00104,0.00104,0.48251
instance_311,74178.0,458243.0,0.00417,2.33124,0.94021,2.0,5.0,0.16187,5e-05,5.17608,0.0,0.00296,0.00296,5e-05,0.25203,1e-05,0.00034,0.00032,0.44194,0.35036,0.0,0.875,0.875,0.13564,1.63954,0.0,1.0,1.0,0.00671,0.22957,0.31563,5e-05,0.0,0.0,0.00296,0.00296,0.97534
instance_327,34902.0,180478.0,0.02854,2.08505,0.49791,2.0,5.0,0.19339,8e-05,3.65876,1e-05,0.00607,0.00607,8e-05,0.36261,3e-05,0.00103,0.001,0.50415,0.36161,0.0,0.88889,0.88889,0.24857,1.10339,0.0,1.0,1.0,0.01078,0.53616,0.6575,7e-05,0.0,0.0,0.00607,0.00607,0.90167
instance_355,7634.0,34029.0,0.01713,161366432.0,84693160.0,51510516.0,459723968.0,0.22434,0.00035,4.14425,3e-05,0.02333,0.0233,0.00035,1.04669,0.00013,0.01402,0.01389,0.40579,0.32532,0.0,1.0,1.0,0.40904,0.56522,0.0,1.0,1.0,0.0174,0.74175,0.82233,0.0002,0.0,0.0,0.0119,0.0119,0.76926
instance_220,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2235,1.20391,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_238,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20182,1.28356,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_378,4619.0,20575.0,0.00258,7037448.0,1016989.875,4399693.0,8367864.0,0.2245,0.00061,2.29865,0.0001,0.01643,0.01633,0.00061,0.56835,0.00022,0.01494,0.01472,0.43206,0.24024,0.28571,1.0,0.71429,0.42821,0.54468,0.0,1.0,1.0,0.01983,0.55062,0.81337,0.00032,0.0,0.0001,0.00885,0.00875,0.67412
instance_302,25734.0,174112.0,5e-05,5.0,2.58199,1.0,9.0,0.1478,9e-05,0.85654,2e-05,0.00092,0.00091,9e-05,1.048,4e-05,0.00218,0.00214,0.35332,0.49758,0.05882,0.96855,0.90973,0.32074,0.84072,0.0,1.0,1.0,0.00157,0.91629,0.9594,7e-05,0.0,1e-05,0.00089,0.00088,0.9162
instance_247,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2015,1.28645,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
instance_439,81524.0,922756.0,0.01134,329.94836,60.30947,1.0,341.0,0.08835,3e-05,3.32012,0.0,0.00108,0.00107,3e-05,1.572,1e-05,0.00416,0.00415,0.72283,0.30373,0.01307,0.98947,0.9764,0.7179,0.35503,0.0,1.0,1.0,0.03621,0.63226,0.99964,1e-05,0.0,0.0,0.00036,0.00036,0.40756
instance_623,11372.0,88920.0,0.09721,2095.00415,5944.00635,4.0,137348.0,0.12789,0.00021,3.45443,1e-05,0.02381,0.0238,0.00021,0.59776,9e-05,0.01556,0.01548,0.35174,0.74829,0.0,1.0,1.0,0.43247,0.65015,0.0,1.0,1.0,0.10938,0.72709,0.84175,0.00012,0.0,0.0,0.023,0.023,0.72701
instance_301,69407.0,707484.0,3e-05,5.55,2.95762,1.0,11.0,0.0981,3e-05,1.06466,0.0,0.00043,0.00043,3e-05,1.29394,1e-05,0.00156,0.00154,0.31302,0.65077,0.01538,0.9835,0.96811,0.28755,0.91489,0.0,1.0,1.0,0.00089,0.95474,0.98085,3e-05,0.0,0.0,0.00042,0.00042,0.95469
instance_112,31125.0,7722538.0,0.00046,47113.25391,8429.00781,162.0,50000.0,0.00403,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.05152,3e-05,0.0001,6e-05,0.33338,0.00082,0.33289,0.33423,0.00134,0.32668,0.04548,0.0,1.0,1.0,0.00046,0.00046,1.0,0.0001,0.0,0.0001,0.0001,0.0,1.0
instance_462,83622.0,1200137.0,0.00872,329.94836,60.30947,1.0,341.0,0.06968,3e-05,2.74787,0.0,0.0009,0.0009,3e-05,1.36623,1e-05,0.00407,0.00405,0.72972,0.30995,0.11915,0.98947,0.87032,0.71387,0.34076,0.0,1.0,1.0,0.02684,0.61532,0.99972,1e-05,0.0,0.0,0.00028,0.00028,0.38579
instance_167,673516.0,1986526.0,0.00151,47042.36719,8524.30566,162.0,50000.0,0.33904,0.0,0.0,0.0,0.00012,0.00011,0.0,0.0,0.0,0.00034,0.00034,0.49346,0.07319,0.1,0.99567,0.89567,0.42728,0.0,0.0,1.0,1.0,0.00039,0.65095,0.99864,0.0,0.0,0.0,0.00012,0.00011,0.99864
