instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18
instance_466,18000.0,18000.0,18000.0,18000.0,16.29,11.57,18000.0,149.38,18000.0,6.26,18000.0,18000.0,18000.0,18000.0,8.41,17.77,29.49,404.85
instance_480,18000.0,18000.0,18000.0,18000.0,12.46,7.37,18000.0,29.34,18000.0,4.22,18000.0,18000.0,18000.0,18000.0,7.47,14.05,43.92,249.47
instance_413,18000.0,18000.0,18000.0,18000.0,11.57,4.02,1664.26,36.84,18000.0,4.54,18000.0,18000.0,18000.0,339.14,6.89,14.25,20.38,186.69
instance_487,18000.0,18000.0,18000.0,18000.0,12.89,7.96,18000.0,36.47,18000.0,5.7,18000.0,18000.0,18000.0,18000.0,8.02,17.07,25.91,288.08
instance_411,18000.0,18000.0,18000.0,18000.0,16.51,6.38,18000.0,34.38,18000.0,7.18,18000.0,18000.0,18000.0,18000.0,7.89,19.13,26.89,500.15
instance_504,18000.0,18000.0,18000.0,18000.0,22.73,16.26,18000.0,75.62,18000.0,8.55,18000.0,18000.0,18000.0,18000.0,10.71,45.19,30.36,572.44
instance_433,18000.0,18000.0,18000.0,18000.0,18.03,13.76,18000.0,37.06,18000.0,7.63,18000.0,18000.0,18000.0,18000.0,10.34,21.19,30.01,379.1
instance_427,18000.0,18000.0,18000.0,18000.0,14.74,8.4,18000.0,196.94,18000.0,6.18,18000.0,18000.0,18000.0,1774.69,8.28,19.37,24.71,336.67
instance_425,18000.0,18000.0,18000.0,18000.0,26.81,50.8,18000.0,476.26,18000.0,12.02,18000.0,18000.0,18000.0,18000.0,13.72,55.63,38.15,18000.0
instance_428,18000.0,18000.0,18000.0,18000.0,22.22,13.08,18000.0,100.74,18000.0,8.54,18000.0,18000.0,18000.0,18000.0,11.39,30.59,23.08,787.32
instance_454,18000.0,18000.0,18000.0,18000.0,34.9,248.93,18000.0,603.38,18000.0,19.43,18000.0,18000.0,18000.0,18000.0,18.9,72.43,37.06,1775.89
instance_475,18000.0,18000.0,18000.0,490.08,9.82,4.47,492.84,27.88,18000.0,3.15,18000.0,18000.0,18000.0,517.66,5.01,8.03,28.74,163.78
instance_486,18000.0,18000.0,18000.0,899.14,9.12,4.37,942.78,25.82,18000.0,4.48,18000.0,18000.0,18000.0,363.1,5.93,9.34,19.56,210.0
instance_422,18000.0,18000.0,18000.0,307.33,8.62,3.44,336.27,30.97,18000.0,2.75,18000.0,18000.0,18000.0,248.2,5.2,6.55,30.04,107.92
instance_502,18000.0,18000.0,18000.0,275.08,5.7,2.58,285.56,39.41,18000.0,2.59,18000.0,18000.0,18000.0,535.65,4.5,5.27,23.32,158.09
instance_496,18000.0,18000.0,18000.0,1140.77,19.99,14.4,1226.48,45.67,18000.0,5.18,18000.0,18000.0,18000.0,18000.0,7.41,15.03,22.41,461.2
instance_505,18000.0,18000.0,18000.0,18000.0,24.14,1304.31,18000.0,58.29,18000.0,21.83,18000.0,18000.0,18000.0,18000.0,16.5,96.73,33.69,1182.67
instance_470,18000.0,18000.0,18000.0,953.9,20.25,35.22,999.78,428.54,18000.0,5.97,18000.0,18000.0,18000.0,18000.0,9.39,19.5,23.18,574.38
instance_474,18000.0,18000.0,18000.0,18000.0,38.43,18000.0,18000.0,85.68,18000.0,40.33,18000.0,18000.0,18000.0,18000.0,25.91,145.57,35.03,18000.0
instance_459,18000.0,18000.0,18000.0,949.14,17.12,39.59,885.42,246.93,18000.0,9.97,18000.0,18000.0,18000.0,18000.0,11.29,22.49,30.36,370.94
instance_419,18000.0,18000.0,18000.0,757.8,17.2,6.1,435.19,228.91,18000.0,4.86,18000.0,18000.0,18000.0,18000.0,8.33,14.77,27.88,302.72
instance_448,18000.0,5.08,18000.0,2.27,1.07,0.76,1.23,1.97,18000.0,0.64,18000.0,18000.0,18000.0,526.54,1.09,0.86,1.6,39.83
instance_447,18000.0,5.3,18000.0,0.61,0.53,0.25,0.46,0.63,18000.0,0.3,18000.0,18000.0,18000.0,4.82,0.64,0.42,0.84,1.57
instance_492,18000.0,22.99,18000.0,8.46,46.1,1.25,3.32,7.29,18000.0,5.04,18000.0,18000.0,18000.0,894.86,3.17,1.75,9.53,70.48
instance_442,18000.0,101.93,18000.0,89.35,2.51,1.59,89.19,28.98,18000.0,1.38,18000.0,18000.0,18000.0,1357.85,2.16,3.54,7.09,87.16
instance_449,18000.0,110.75,18000.0,70.69,2.07,2.62,69.89,42.04,18000.0,1.3,18000.0,18000.0,18000.0,18000.0,2.0,3.49,6.07,115.4
instance_509,18000.0,63.91,18000.0,42.59,2.28,3.98,36.66,9.54,18000.0,1.38,18000.0,18000.0,18000.0,18000.0,1.95,3.98,4.03,117.86
instance_460,18000.0,84.3,18000.0,19.97,0.98,0.59,25.44,1.2,18000.0,0.62,18000.0,18000.0,18000.0,72.14,0.96,0.99,3.88,13.43
instance_489,18000.0,39.99,18000.0,18.3,0.87,0.5,25.4,3.0,18000.0,0.48,18000.0,18000.0,18000.0,45.49,0.96,1.01,3.23,11.36
instance_500,18000.0,42.56,18000.0,12.8,0.99,0.64,15.16,2.18,18000.0,0.66,18000.0,18000.0,18000.0,115.01,1.07,1.05,3.02,23.36
instance_483,18000.0,55.4,18000.0,31.39,1.29,1.32,24.46,3.68,18000.0,0.78,18000.0,18000.0,18000.0,430.53,1.24,2.26,3.58,39.14
instance_446,18000.0,49.41,18000.0,25.43,1.22,0.7,18.65,1.51,18000.0,0.7,18000.0,18000.0,18000.0,123.61,1.25,1.36,3.04,25.74
instance_431,18000.0,78.83,18000.0,50.46,1.91,1.07,44.83,14.66,18000.0,1.09,18000.0,18000.0,18000.0,18000.0,1.59,1.86,4.34,61.56
instance_479,18000.0,176.71,18000.0,161.66,2.93,4.11,137.54,23.88,18000.0,1.41,18000.0,18000.0,18000.0,18000.0,1.79,5.41,6.57,82.41
instance_424,18000.0,64.13,18000.0,33.78,2.35,6.27,46.87,10.68,18000.0,1.37,18000.0,18000.0,18000.0,18000.0,1.71,3.5,4.38,104.55
instance_451,18000.0,35.84,18000.0,16.32,1.59,1.4,17.71,2.6,18000.0,0.9,18000.0,18000.0,18000.0,18000.0,1.59,1.88,2.46,126.17
instance_437,18000.0,59.33,18000.0,57.93,2.45,3.94,68.01,22.4,18000.0,1.99,18000.0,18000.0,18000.0,18000.0,1.91,4.95,4.74,109.64
instance_471,18000.0,18000.0,18000.0,406.67,2.18,2.58,412.51,22.94,18000.0,1.26,18000.0,18000.0,18000.0,392.79,1.89,4.74,10.22,69.78
instance_423,18000.0,18000.0,18000.0,295.66,2.43,2.0,240.54,14.68,18000.0,1.64,18000.0,18000.0,18000.0,271.45,1.96,4.27,10.89,50.9
instance_478,18000.0,18000.0,18000.0,502.92,3.93,19.24,516.42,10.72,18000.0,3.08,18000.0,18000.0,18000.0,1189.77,3.2,9.75,14.22,122.14
instance_491,18000.0,18000.0,18000.0,664.05,3.16,4.2,733.14,12.42,18000.0,1.88,18000.0,18000.0,18000.0,484.58,2.68,6.27,14.63,97.74
instance_467,18000.0,18000.0,18000.0,600.64,2.71,2.79,584.53,20.37,18000.0,1.6,18000.0,18000.0,18000.0,18000.0,2.54,5.09,10.37,139.01
instance_439,18000.0,18000.0,18000.0,311.15,2.05,1.86,385.93,22.71,18000.0,1.21,18000.0,18000.0,18000.0,102.14,2.14,4.92,10.72,98.79
instance_420,18000.0,18000.0,18000.0,1097.71,4.46,2.89,1278.74,19.2,18000.0,1.97,18000.0,18000.0,18000.0,18000.0,2.84,6.46,9.18,241.22
instance_418,18000.0,18000.0,18000.0,18000.0,26.88,18000.0,18000.0,18000.0,18000.0,73.6,18000.0,18000.0,18000.0,18000.0,24.33,740.42,16.96,18000.0
instance_443,18000.0,18000.0,18000.0,1427.76,130.53,18000.0,18000.0,435.23,18000.0,43.14,18000.0,18000.0,18000.0,18000.0,80.83,172.11,18.6,18000.0
instance_344,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_347,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_337,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_339,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_349,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_338,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,238.28,18000.0,18000.0,1699.2,18000.0
instance_345,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_630,18000.0,18000.0,18000.0,60.42,0.44,0.62,70.62,0.27,18000.0,14.67,18000.0,18000.0,18000.0,0.3,0.47,3.34,0.94,0.2
instance_588,18000.0,18000.0,18000.0,18000.0,4.24,7.7,18000.0,2.62,18000.0,378.19,18000.0,18000.0,18000.0,1.79,7.78,21.8,17.21,0.38
instance_545,18000.0,18000.0,18000.0,61.82,0.44,0.62,68.68,0.27,18000.0,14.74,18000.0,18000.0,18000.0,0.3,0.45,3.3,0.91,0.2
instance_621,18000.0,18000.0,18000.0,61.87,0.44,0.61,57.23,0.27,18000.0,14.82,18000.0,18000.0,18000.0,0.29,0.45,3.13,0.94,0.2
instance_611,5.29,781.94,171.0,1.57,0.16,0.13,1.34,0.12,375.43,0.65,18000.0,5.06,370.81,1.23,0.16,0.89,0.61,0.88
instance_601,31.25,18000.0,248.28,4.76,0.12,0.07,5.03,0.08,18000.0,0.63,18000.0,29.5,18000.0,0.08,0.07,0.23,0.21,0.17
instance_596,18000.0,18000.0,18000.0,18000.0,11.6,9.82,18000.0,7.39,18000.0,358.08,18000.0,18000.0,18000.0,11.1,17.03,26.44,42.5,18.09
instance_560,3.59,18000.0,278.87,11.42,0.07,0.08,5.96,0.05,18000.0,0.68,396.03,3.52,18000.0,0.27,0.04,0.2,0.14,0.18
instance_599,31.22,18000.0,245.35,4.68,0.12,0.07,4.95,0.08,18000.0,0.62,18000.0,29.83,18000.0,0.09,0.07,0.23,0.21,0.18
instance_613,18000.0,18000.0,18000.0,96.08,0.64,0.71,95.85,0.39,18000.0,16.63,18000.0,18000.0,18000.0,0.28,0.59,2.07,1.28,0.22
instance_582,11.81,18000.0,22.62,2.47,0.04,0.04,2.67,0.03,38.22,0.36,32.72,10.85,38.19,0.16,0.04,0.17,0.12,0.05
instance_619,18000.0,18000.0,18000.0,383.59,1.16,2.16,347.87,0.68,18000.0,58.5,18000.0,18000.0,18000.0,0.79,1.86,9.91,3.76,0.84
instance_603,18000.0,18000.0,18000.0,96.72,0.63,0.76,94.5,0.39,18000.0,16.54,18000.0,18000.0,18000.0,0.27,0.6,1.84,1.33,0.22
instance_617,18000.0,18000.0,18000.0,77.31,0.44,0.65,63.4,0.27,18000.0,12.04,18000.0,1786.94,18000.0,0.29,0.41,1.8,0.96,0.32
instance_564,18000.0,18000.0,18000.0,105.56,0.64,0.72,104.91,0.39,18000.0,15.65,18000.0,18000.0,18000.0,0.28,0.59,2.02,1.28,0.22
instance_600,18000.0,18000.0,18000.0,18000.0,5.26,5.11,18000.0,3.21,18000.0,158.28,18000.0,18000.0,18000.0,7.68,7.19,19.71,17.72,4.55
instance_618,18000.0,18000.0,18000.0,18000.0,7.34,7.75,18000.0,3.81,18000.0,219.0,18000.0,18000.0,18000.0,3.25,11.53,24.1,31.45,1.79
instance_615,28.64,18000.0,1175.07,4.75,0.13,0.08,4.91,0.09,18000.0,0.62,18000.0,27.37,18000.0,0.12,0.08,0.26,0.26,0.34
instance_553,18000.0,18000.0,18000.0,82.03,0.44,0.65,61.44,0.27,18000.0,10.44,18000.0,18000.0,18000.0,0.3,0.41,1.83,0.95,0.32
instance_576,0.42,12.56,1.42,0.41,0.01,0.01,0.34,0.01,0.42,0.06,2.84,0.42,0.42,0.02,0.01,0.02,0.01,0.03
instance_620,18000.0,18000.0,18000.0,18000.0,6.65,8.05,18000.0,3.61,18000.0,221.82,18000.0,18000.0,18000.0,3.21,11.53,22.49,28.33,1.61
instance_581,10.44,18000.0,20.01,2.16,0.04,0.04,2.27,0.03,37.9,0.36,57.4,11.31,38.54,0.06,0.03,0.14,0.12,0.09
instance_533,1.57,42.3,36.9,17.55,0.07,0.3,15.24,0.04,0.29,10.72,125.37,5.83,0.29,0.13,0.13,3.02,0.14,0.04
instance_624,18000.0,18000.0,18000.0,246.17,1.1,1.5,229.91,0.66,18000.0,41.21,18000.0,18000.0,18000.0,0.61,1.28,6.49,3.01,0.22
instance_604,18000.0,18000.0,18000.0,90.55,0.51,0.75,90.77,0.31,18000.0,19.87,18000.0,18000.0,18000.0,0.36,0.55,5.22,1.1,0.19
instance_594,18000.0,18000.0,18000.0,75.92,0.45,0.64,62.62,0.27,18000.0,11.93,18000.0,18000.0,18000.0,0.28,0.41,1.77,0.96,0.33
instance_629,18000.0,18000.0,18000.0,98.1,0.52,0.78,94.6,0.3,18000.0,19.85,18000.0,18000.0,18000.0,0.35,0.54,5.2,1.06,0.24
instance_561,33.35,18000.0,257.22,4.77,0.12,0.07,4.78,0.08,18000.0,0.6,18000.0,28.9,18000.0,0.09,0.07,0.23,0.21,0.17
instance_548,18000.0,18000.0,18000.0,85.32,0.51,0.8,95.8,0.3,18000.0,20.35,18000.0,18000.0,18000.0,0.35,0.53,5.07,1.05,0.23
instance_598,18000.0,18000.0,18000.0,95.92,0.5,0.8,96.81,0.3,18000.0,20.2,18000.0,18000.0,18000.0,0.36,0.53,5.07,1.07,0.24
instance_566,18000.0,18000.0,18000.0,245.21,1.1,1.6,236.26,0.68,18000.0,37.82,18000.0,18000.0,18000.0,0.62,1.35,6.57,2.81,0.21
instance_532,10.73,1748.59,22.62,2.65,0.04,0.04,2.75,0.02,38.08,0.36,32.15,10.74,38.12,0.13,0.04,0.17,0.12,0.09
instance_550,18000.0,18000.0,18000.0,65.64,0.38,0.65,57.76,0.23,18000.0,18.18,18000.0,18000.0,18000.0,0.33,0.41,4.79,0.77,0.23
instance_614,5.56,18000.0,18000.0,4.39,0.09,0.06,5.31,0.06,18000.0,0.38,18000.0,4.69,18000.0,0.06,0.05,0.16,0.17,0.2
instance_627,18000.0,18000.0,18000.0,63.06,0.45,0.6,58.08,0.27,18000.0,14.45,18000.0,18000.0,18000.0,0.28,0.45,3.25,0.95,0.2
instance_558,6.32,18000.0,60.62,7.39,0.04,0.06,6.18,0.03,63.31,0.86,117.49,6.12,63.11,0.04,0.04,0.12,0.11,0.07
instance_562,18000.0,18000.0,18000.0,18000.0,5.29,5.64,18000.0,3.45,18000.0,152.42,18000.0,18000.0,18000.0,7.58,6.58,9.47,19.38,3.83
instance_623,18000.0,18000.0,18000.0,18000.0,6.37,18000.0,18000.0,4.08,18000.0,18000.0,18000.0,18000.0,18000.0,11.81,7.78,55.85,23.88,7.24
instance_546,909.33,18000.0,18000.0,128.01,1.33,18000.0,157.23,0.71,18000.0,8.49,18000.0,776.22,18000.0,2.75,0.67,2.73,2.53,1.77
instance_569,585.34,18000.0,18000.0,18000.0,0.87,2.18,18000.0,0.7,18000.0,18000.0,18000.0,645.3,18000.0,4.25,0.91,50.93,4.85,2.89
instance_556,421.81,18000.0,18000.0,302.71,0.79,0.43,220.9,0.53,18000.0,5.36,18000.0,298.25,18000.0,3.6,0.65,1.5,2.49,1.72
instance_587,18000.0,18000.0,18000.0,18000.0,6.31,6.43,18000.0,4.41,18000.0,18000.0,18000.0,18000.0,18000.0,9.15,8.31,14.11,23.48,4.07
instance_609,1340.05,18000.0,18000.0,489.79,1.1,0.71,383.96,0.81,18000.0,8.04,18000.0,18000.0,18000.0,4.01,0.81,1.53,3.45,1.43
instance_555,18000.0,18000.0,18000.0,18000.0,4.63,5.86,18000.0,3.14,18000.0,138.63,18000.0,18000.0,18000.0,10.6,6.2,11.81,21.3,8.19
instance_628,18000.0,18000.0,18000.0,141.38,1.07,1.74,142.68,0.63,18000.0,47.09,18000.0,18000.0,18000.0,0.62,1.15,2.55,2.53,1.13
instance_549,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1063.4,18000.0,18000.0,18000.0,18000.0,18000.0,30.96,11.96,309.69,41.46,20.52
instance_542,338.48,18000.0,18000.0,31.39,0.51,0.29,36.52,0.32,18000.0,2.25,18000.0,230.56,18000.0,2.3,0.34,0.86,1.41,1.87
instance_605,18000.0,18000.0,18000.0,1538.43,2.11,107.45,1348.75,1.43,18000.0,11.62,18000.0,18000.0,18000.0,18.74,2.14,20.34,7.61,8.08
instance_552,18000.0,18000.0,18000.0,188.62,1.14,1.64,166.24,0.7,18000.0,41.55,18000.0,18000.0,18000.0,0.71,1.26,2.66,3.57,1.73
instance_595,429.24,18000.0,18000.0,174.42,0.78,0.55,206.51,0.6,18000.0,5.8,18000.0,328.25,18000.0,2.47,1.05,5.05,3.01,1.38
instance_584,26.84,18000.0,18000.0,23.94,0.19,0.46,20.17,0.15,18000.0,1.33,18000.0,30.66,18000.0,0.17,0.18,3.27,0.71,0.27
instance_538,18000.0,18000.0,18000.0,18000.0,1.28,2.4,1627.84,0.86,18000.0,8.49,18000.0,18000.0,18000.0,4.07,1.26,9.87,3.74,7.5
instance_602,18000.0,18000.0,18000.0,18000.0,5.38,5.48,18000.0,3.47,18000.0,18000.0,18000.0,18000.0,18000.0,9.89,5.77,7.86,22.66,11.71
instance_547,95.96,18000.0,18000.0,203.55,0.27,0.18,248.9,0.18,18000.0,2.13,18000.0,78.23,18000.0,0.27,0.25,0.69,0.71,0.39
instance_575,18000.0,18000.0,18000.0,18000.0,2.72,3.0,18000.0,1.66,18000.0,69.65,18000.0,18000.0,18000.0,3.33,3.53,6.14,7.85,1.06
instance_590,1565.12,18000.0,18000.0,64.8,0.62,1.44,68.51,0.39,18000.0,45.12,18000.0,1403.16,18000.0,0.66,0.69,1.86,1.46,0.31
instance_571,18000.0,18000.0,18000.0,616.95,1.66,2.06,641.01,1.01,18000.0,49.65,18000.0,18000.0,18000.0,1.2,2.0,3.67,4.57,1.28
instance_540,44.17,18000.0,18000.0,31.07,0.16,0.12,33.57,0.1,18000.0,1.14,18000.0,37.61,18000.0,0.11,0.13,0.58,0.4,0.4
instance_579,18000.0,18000.0,18000.0,18000.0,8.52,7.82,18000.0,5.43,18000.0,203.74,18000.0,18000.0,18000.0,20.21,10.88,20.52,39.91,7.21
instance_551,1040.92,18000.0,18000.0,412.52,0.93,115.13,508.72,0.64,18000.0,5.81,18000.0,517.78,18000.0,5.25,1.29,13.18,6.22,7.45
instance_565,367.0,18000.0,18000.0,351.81,0.67,16.23,403.54,0.43,18000.0,4.74,18000.0,431.82,18000.0,1.81,0.5,1.58,1.71,1.26
instance_597,879.55,18000.0,18000.0,18000.0,112.99,18000.0,18000.0,1.57,18000.0,18000.0,18000.0,332.07,18000.0,7.79,1.53,120.4,6.58,13.1
instance_554,106.94,18000.0,18000.0,14.17,0.2,0.14,12.1,0.12,18000.0,1.38,18000.0,105.51,18000.0,0.2,0.11,0.34,0.35,0.38
instance_625,18000.0,18000.0,18000.0,18000.0,2.64,3.28,18000.0,1.58,18000.0,63.06,18000.0,18000.0,18000.0,2.12,3.04,8.12,8.01,0.93
instance_559,18000.0,18000.0,18000.0,18000.0,1.96,2.62,18000.0,1.24,18000.0,63.51,18000.0,18000.0,18000.0,1.19,2.83,5.23,7.05,0.95
instance_572,169.95,18000.0,18000.0,63.34,0.27,0.23,72.78,0.17,18000.0,2.42,18000.0,170.51,18000.0,1.15,0.18,0.64,0.72,0.72
instance_539,18000.0,18000.0,18000.0,511.85,3.9,4.37,538.19,2.38,18000.0,18000.0,18000.0,18000.0,18000.0,10.38,3.44,5.04,12.37,2.58
instance_586,1685.1,18000.0,18000.0,1077.95,0.67,1.31,793.85,0.55,18000.0,18000.0,18000.0,998.08,18000.0,1.21,0.61,2.6,2.51,0.75
instance_307,18000.0,0.06,2.15,0.0,0.01,0.0,0.0,0.01,0.09,0.01,1.9,18000.0,0.09,0.03,0.01,0.0,0.01,0.03
instance_282,18000.0,0.09,2.02,0.0,0.01,0.01,0.0,0.01,0.27,0.01,1.98,18000.0,0.27,0.05,0.01,0.0,0.01,0.04
instance_284,18000.0,0.2,2.69,0.01,0.03,0.01,0.01,0.02,0.73,0.03,2.26,18000.0,0.73,0.12,0.02,0.01,0.02,0.1
instance_303,18000.0,0.54,18000.0,0.18,0.29,0.21,0.23,0.26,18000.0,0.36,18000.0,18000.0,18000.0,0.53,0.3,0.36,0.4,0.66
instance_293,18000.0,10.84,18000.0,7.32,10.14,9.84,4.72,13.79,18000.0,25.75,18000.0,18000.0,18000.0,35.87,5.75,6.88,8.33,21.34
instance_300,18000.0,0.97,18000.0,0.28,0.35,0.22,0.32,0.31,18000.0,0.69,18000.0,18000.0,18000.0,0.85,0.23,0.35,0.27,0.65
instance_305,18000.0,8.26,18000.0,3.91,10.14,5.67,5.39,13.92,18000.0,26.54,18000.0,18000.0,18000.0,38.17,4.28,9.41,6.33,13.38
instance_287,18000.0,0.55,18000.0,0.07,0.11,0.04,0.05,0.1,18000.0,0.26,18000.0,18000.0,18000.0,0.44,0.08,0.12,0.09,0.31
instance_292,18000.0,1.14,18000.0,0.33,0.33,0.32,0.31,0.36,18000.0,1.77,18000.0,18000.0,18000.0,0.85,0.26,0.72,0.31,0.66
instance_286,18000.0,1.08,18000.0,0.34,0.4,0.31,0.43,0.37,18000.0,2.78,18000.0,18000.0,18000.0,1.31,0.22,2.17,0.33,0.88
instance_298,18000.0,90.77,18000.0,320.93,282.82,119.47,106.68,370.23,18000.0,444.34,18000.0,18000.0,18000.0,931.31,67.84,237.56,129.1,493.83
instance_283,18000.0,1.04,18000.0,0.45,0.28,0.13,0.24,0.24,18000.0,2.33,18000.0,18000.0,18000.0,1.04,0.21,0.25,0.3,0.79
instance_296,18000.0,0.03,0.82,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.67,18000.0,0.02,0.02,0.0,0.0,0.0,0.08
instance_299,18000.0,0.5,18000.0,0.37,0.27,0.29,0.19,0.33,18000.0,0.29,18000.0,18000.0,18000.0,1.04,0.26,0.34,0.36,0.66
instance_289,18000.0,0.79,18000.0,0.34,0.47,0.23,0.23,0.41,18000.0,0.72,18000.0,18000.0,18000.0,9.3,0.37,0.37,0.8,2.11
instance_290,18000.0,6.56,18000.0,2.71,0.48,0.38,1.31,0.45,18000.0,1.28,18000.0,18000.0,18000.0,32.92,0.37,0.45,0.7,10.46
instance_281,18000.0,4.08,18000.0,1.47,0.33,0.21,1.44,0.41,18000.0,1.28,18000.0,18000.0,18000.0,6.0,0.29,0.37,0.47,2.8
instance_291,18000.0,79.7,18000.0,158.32,23.94,7.85,87.21,111.5,18000.0,27.58,18000.0,18000.0,18000.0,18000.0,6.08,6.86,17.53,256.02
instance_285,18000.0,0.58,18000.0,0.07,0.13,0.07,0.06,0.12,18000.0,0.14,18000.0,18000.0,18000.0,0.37,0.09,0.07,0.09,0.22
instance_302,18000.0,6.72,18000.0,3.53,4.54,5.39,1.19,4.31,18000.0,6.51,18000.0,18000.0,18000.0,16.65,5.65,3.21,5.57,23.57
instance_297,18000.0,7.43,18000.0,4.61,7.93,3.73,5.96,8.45,18000.0,31.57,18000.0,18000.0,18000.0,6.69,2.45,3.43,2.42,4.03
instance_301,18000.0,25.1,18000.0,15.17,20.79,42.42,39.12,21.0,18000.0,320.18,18000.0,18000.0,18000.0,53.26,88.87,49.64,92.1,28.35
instance_524,18000.0,18000.0,18000.0,466.65,1013.09,1600.11,542.85,674.91,18000.0,18000.0,18000.0,18000.0,18000.0,1087.15,722.08,1193.92,258.45,311.24
instance_531,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_528,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_529,18000.0,18000.0,18000.0,992.87,18000.0,18000.0,980.59,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_530,18000.0,34.53,18000.0,12.8,7.02,83.26,25.41,21.71,18000.0,8.21,18000.0,18000.0,18000.0,261.88,3.83,4.78,15.37,106.65
instance_527,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_526,18000.0,18000.0,18000.0,1734.7,18000.0,18000.0,1586.42,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_522,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_48,0.93,18000.0,18000.0,18000.0,69.37,75.68,18000.0,95.58,18.25,18000.0,18000.0,173.21,18.43,2.37,272.89,289.21,579.2,1.14
instance_50,18000.0,18000.0,18000.0,18000.0,36.97,31.15,18000.0,284.33,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,51.95,18000.0,242.44
instance_45,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_44,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_47,18000.0,18000.0,18000.0,18000.0,376.22,144.46,18000.0,507.46,18000.0,18000.0,18000.0,18000.0,18000.0,46.25,387.66,442.73,955.4,1.28
instance_49,18000.0,18000.0,18000.0,18000.0,443.85,143.53,18000.0,624.32,18000.0,18000.0,18000.0,18000.0,18000.0,49.73,368.47,583.82,1090.14,1.43
instance_51,18000.0,18000.0,18000.0,18000.0,375.29,140.14,18000.0,523.75,18000.0,18000.0,18000.0,18000.0,18000.0,46.15,377.91,440.71,978.1,1.32
instance_321,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_311,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
