instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_854,10670.28,28800.0,5591.32,28800.0,5771.52,28800.0,28800.0,7974.32
instance_161,2.4,133.68,2.24,67.72,1.96,219.84,2.16,2.16
instance_408,442.88,28800.0,507.16,28800.0,435.72,28800.0,11308.88,317.4
instance_1160,53.4,0.4,101.28,5.08,122.32,0.4,1.16,47.6
instance_914,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,23917.92
instance_731,117.32,11.72,165.12,31.6,201.56,12.96,34.56,129.92
instance_1067,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3873.92,28800.0
instance_251,28800.0,3.36,28800.0,50.48,28800.0,9.08,27.4,28800.0
instance_846,13.48,28800.0,4.4,28800.0,17.88,28800.0,28800.0,2.8
instance_53,16625.36,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,12734.8
instance_395,59.72,456.4,48.88,132.28,77.04,596.4,293.36,52.0
instance_730,87.16,28800.0,44.24,28800.0,129.6,28800.0,28800.0,48.88
instance_626,7.76,983.48,3.24,118.52,6.32,28800.0,8.84,4.88
instance_40,28800.0,28800.0,28800.0,459.16,28800.0,28800.0,28800.0,28800.0
instance_364,28800.0,192.4,9384.32,84.32,9856.0,299.52,570.92,22569.6
instance_1052,307.8,52.48,350.36,65.04,411.4,47.32,16.76,253.2
instance_819,10.96,28800.0,10.68,2010.76,15.32,28800.0,6.96,10.24
instance_109,1.6,697.68,0.2,30.44,2.0,959.52,4.32,1.04
instance_955,24824.92,28800.0,28800.0,28800.0,26398.44,28800.0,28800.0,28800.0
instance_286,13.36,28800.0,11.92,28800.0,25.72,28800.0,389.76,7.6
instance_229,466.28,28800.0,369.68,4765.6,474.72,28800.0,3574.92,454.2
instance_391,82.8,1879.2,67.96,587.24,86.96,2251.72,365.8,55.2
instance_373,12.76,591.64,6.44,62.24,10.24,652.64,260.88,6.48
instance_773,64.64,271.88,94.28,88.24,108.36,577.52,4.84,74.76
instance_602,8.4,28800.0,8.56,307.48,8.48,28800.0,34.16,7.84
instance_1044,28800.0,399.72,28800.0,327.4,28800.0,409.68,554.24,28800.0
instance_577,4.36,28800.0,1.44,28800.0,3.48,28800.0,34.88,4.36
instance_961,23.08,3.4,97.4,22.4,95.32,3.2,3.4,46.28
instance_1141,28800.0,28800.0,8592.68,28800.0,28800.0,28800.0,11234.88,28800.0
instance_507,12.48,28800.0,6.64,28800.0,9.28,28800.0,48.24,10.4
instance_986,185.24,2903.84,279.2,8631.52,311.92,3149.44,299.36,203.72
instance_69,359.6,1437.08,697.32,144.6,603.48,3500.92,621.12,343.6
instance_844,63.48,28800.0,136.0,28800.0,152.08,28800.0,28800.0,143.48
instance_423,30.84,0.04,20.24,4.2,16.6,0.08,0.96,14.56
instance_1000,596.32,28800.0,640.0,28800.0,613.12,28800.0,347.92,674.16
instance_9,46.64,28800.0,21.6,28800.0,45.2,28800.0,2957.04,32.96
instance_1144,18.52,28800.0,7.24,75.12,12.4,28800.0,3.92,12.52
instance_703,25.68,19.92,19.36,10.28,19.92,18.84,2.16,29.92
instance_1177,28800.0,2.08,28800.0,20.04,28800.0,1.84,4.16,28800.0
instance_618,394.28,508.8,209.52,49.24,230.44,28800.0,81.24,209.68
instance_370,8.92,460.48,1.36,67.96,6.64,549.56,254.08,3.28
instance_901,250.64,28800.0,397.64,28800.0,415.88,28800.0,28800.0,231.48
instance_720,24.92,749.04,39.6,48.48,34.0,940.4,262.6,25.6
instance_216,288.48,28800.0,336.48,470.24,383.36,28800.0,705.0,176.96
instance_489,828.72,0.48,517.72,328.48,489.72,0.48,4.12,642.4
instance_317,28800.0,7.04,28800.0,55.88,28800.0,8.52,26.8,28800.0
instance_475,13.36,2415.56,5.24,953.72,9.52,28800.0,133.48,8.28
instance_832,20.28,818.56,65.44,173.12,43.92,680.64,53.6,19.44
instance_709,125.72,28800.0,184.76,28800.0,331.72,28800.0,28800.0,115.08
instance_902,3110.16,28800.0,3966.48,28800.0,4081.04,28800.0,1081.76,3347.2
instance_789,36.92,1.32,25.76,23.52,41.0,1.2,3.64,23.88
instance_800,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9847.52,28800.0
instance_434,270.64,0.4,358.0,10.88,334.0,0.48,2.8,247.56
instance_550,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3678.24,28800.0
instance_336,4592.52,29.32,4064.0,156.12,4760.88,47.92,426.84,4484.84
instance_615,5.6,28800.0,4.24,32.32,7.88,28800.0,3.76,3.64
instance_513,28800.0,28800.0,28800.0,28800.0,27483.08,28800.0,28800.0,28800.0
instance_124,28800.0,5626.68,28800.0,1825.28,28800.0,9228.08,28800.0,28800.0
instance_745,13.4,28800.0,5.36,28800.0,16.72,28800.0,119.0,7.36
instance_111,1.76,68.12,1.44,32.48,3.88,129.0,3.76,1.84
instance_100,615.36,9.76,556.64,84.4,557.48,17.32,289.0,632.84
instance_907,9.24,58.28,0.48,366.32,2.72,55.52,3.28,1.4
instance_130,479.56,28800.0,554.48,28800.0,792.84,28800.0,28800.0,561.72
instance_1078,2902.56,0.8,3772.96,9.92,3881.8,0.8,1.64,2852.04
instance_1070,106.56,1.56,643.4,39.32,710.56,28800.0,21.92,101.04
instance_558,2.64,41.48,1.84,108.4,4.44,40.68,2.08,1.64
instance_710,8.32,28800.0,28.04,28800.0,55.28,28800.0,28800.0,9.76
instance_350,6.6,76.56,2.64,13.2,5.64,129.72,127.6,3.96
instance_775,95.2,28800.0,101.76,28800.0,128.68,28800.0,1143.0,62.6
instance_1137,284.56,28800.0,22.48,28800.0,81.96,28800.0,618.24,236.76
instance_682,101.52,28800.0,103.04,28800.0,113.04,28800.0,28800.0,77.84
instance_246,462.64,2.32,139.32,27.12,147.64,5.48,11.84,176.2
instance_330,19.88,16.28,1.64,475.6,23.88,31.76,4.64,9.4
instance_877,335.76,28800.0,294.92,28800.0,423.56,28800.0,28800.0,211.8
instance_1062,3.88,468.68,3.72,105.72,4.16,436.96,3.24,3.56
instance_713,1800.52,28800.0,2183.4,544.84,2138.28,28800.0,2344.48,2080.76
instance_1092,19.88,28800.0,41.96,106.4,55.72,28800.0,1.04,20.6
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_858,48.84,28800.0,237.28,28800.0,279.6,28800.0,28800.0,56.96
instance_1163,52.96,0.04,38.16,4.12,47.4,0.08,0.8,32.52
instance_87,89.6,114.44,74.12,42.08,67.36,150.04,11.36,89.52
instance_916,577.4,28800.0,457.28,28800.0,843.24,28800.0,28800.0,482.48
instance_523,0.08,28800.0,0.08,16.96,0.08,28800.0,0.92,0.08
instance_12,13.88,28800.0,4.56,28800.0,16.68,28800.0,13.72,7.92
instance_65,2577.44,28800.0,5505.12,149.8,3812.52,28800.0,747.4,2830.48
instance_446,18.4,28800.0,8.36,76.08,13.28,28800.0,7.96,14.96
instance_849,22.52,170.92,13.12,63.28,32.24,164.08,196.16,18.68
instance_532,101.16,891.4,68.88,16.32,121.04,1440.28,1.6,128.24
instance_792,1.12,59.48,0.28,10.88,1.2,62.28,0.64,0.72
instance_93,60.72,152.52,164.84,42.52,126.16,251.56,402.84,96.12
instance_742,193.24,28800.0,439.88,28800.0,621.0,28800.0,28800.0,215.32
instance_802,42.16,28800.0,32.6,28800.0,58.16,28800.0,6120.68,25.76
instance_249,28800.0,0.84,14340.64,19.48,7864.48,3.28,6.72,28800.0
instance_260,3.12,936.52,0.68,12.44,5.84,1058.08,2.2,0.88
instance_694,63.32,28800.0,80.2,8299.4,105.68,28800.0,1127.04,111.48
instance_288,4358.64,28800.0,1798.04,28800.0,2273.96,28800.0,28800.0,3477.44
instance_551,886.56,2847.68,892.4,660.56,825.52,28800.0,348.48,838.72
instance_28,23.52,28800.0,4.96,48.56,17.04,28800.0,4242.6,10.2
instance_49,1138.0,28800.0,2440.76,2227.4,2794.6,28800.0,5562.2,847.92
instance_1104,3.76,28800.0,0.84,237.96,1.16,28800.0,8.96,2.56
instance_142,5910.32,28800.0,1004.12,28800.0,1364.68,28800.0,28800.0,9750.88
instance_220,28800.0,28800.0,28800.0,3568.08,28800.0,28800.0,28800.0,28800.0
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_491,28800.0,30.72,28800.0,1454.68,28800.0,32.88,173.08,28800.0
instance_292,32.44,28800.0,12.76,28800.0,55.64,28800.0,115.04,13.16
instance_301,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,7294.32
instance_667,23912.28,28800.0,16964.24,294.08,15184.88,28800.0,23815.84,20832.4
instance_814,0.96,846.0,0.16,28.32,0.72,787.16,2.48,0.52
instance_691,87.2,28800.0,199.0,28800.0,230.6,28800.0,23811.6,101.6
instance_962,149.0,28800.0,359.52,28800.0,621.12,28800.0,28800.0,180.2
instance_592,373.04,28800.0,654.2,28800.0,549.04,28800.0,28800.0,274.96
instance_588,145.72,28800.0,222.72,28800.0,220.96,28800.0,8191.36,135.76
instance_362,28800.0,904.04,28800.0,40.32,28800.0,1333.68,1315.8,28800.0
instance_1173,28800.0,1.08,22173.28,8.32,6786.4,1.16,1.88,28800.0
instance_227,451.16,28800.0,668.0,28800.0,1195.88,28800.0,9856.52,258.04
instance_1155,9.12,28800.0,6.2,28800.0,8.64,28800.0,26.36,6.48
instance_453,59.96,28800.0,30.56,1023.72,64.64,28800.0,59.52,21.72
instance_351,3.68,104.64,0.52,44.72,3.72,152.24,3.64,1.88
instance_524,122.8,1079.72,73.12,12.84,87.2,2255.84,1.76,196.28
instance_278,3.44,197.32,1.08,27.24,1.84,471.24,1.92,2.36
instance_672,43.4,3140.72,48.16,193.72,69.72,2964.92,72.16,26.68
instance_339,208.52,1.24,238.0,167.32,261.28,10.24,4.4,186.76
instance_494,868.6,0.48,500.36,420.88,593.12,0.52,20.76,1229.56
instance_409,18703.96,28800.0,8710.56,28800.0,8662.28,28800.0,4027.88,23833.28
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_697,361.96,28800.0,380.12,28800.0,449.72,28800.0,28800.0,314.4
instance_632,67.52,28800.0,100.44,28800.0,116.96,28800.0,4752.68,55.16
instance_445,0.8,28800.0,0.12,24.48,0.64,28800.0,0.72,0.48
instance_205,26.8,28800.0,20.44,247.32,20.36,28800.0,289.12,20.16
instance_889,6.76,28800.0,11.36,28800.0,15.64,28800.0,11037.36,14.96
instance_1129,16.72,28800.0,9.84,46.96,18.24,28800.0,7.4,139.12
instance_48,749.68,28800.0,2484.0,2063.6,1713.68,28800.0,2557.16,586.12
instance_570,28800.0,127.84,28800.0,315.16,28800.0,127.76,264.44,28800.0
instance_648,2520.4,28800.0,3127.84,28800.0,2408.04,28800.0,28800.0,3603.68
instance_788,6041.48,28800.0,28800.0,28800.0,18029.92,28800.0,28800.0,5756.08
instance_1050,28800.0,149.28,5538.72,382.08,6067.6,149.56,1638.08,28800.0
instance_590,9353.44,28800.0,12850.04,28800.0,10410.96,28800.0,28800.0,11012.0
instance_152,16348.44,28800.0,8700.52,28800.0,7829.24,28800.0,28800.0,10386.12
instance_824,9.44,28800.0,16.92,28800.0,33.52,28800.0,28800.0,6.88
instance_980,109.96,28800.0,56.2,28800.0,85.4,28800.0,28800.0,105.12
instance_557,11.4,28800.0,8.36,74.24,10.28,28800.0,238.12,10.88
instance_866,67.96,28800.0,242.04,28800.0,169.0,28800.0,28800.0,95.84
instance_1118,935.72,28800.0,621.64,277.4,605.52,28800.0,5.24,677.0
instance_361,40.84,524.44,22.28,5.28,48.08,660.24,301.24,23.16
instance_915,64.32,8.2,89.36,15.68,78.48,8.92,4.24,32.16
instance_970,98.92,247.96,100.52,68.24,84.56,270.92,127.52,72.6
instance_102,28800.0,109.96,28800.0,1961.68,28800.0,202.0,1112.8,28800.0
instance_926,1215.84,28800.0,646.6,28800.0,885.08,28800.0,28800.0,916.04
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_719,1155.72,28800.0,1743.12,28800.0,3014.44,28800.0,28800.0,605.56
instance_529,78.8,1048.44,90.16,6518.24,83.52,2380.8,1.88,74.12
instance_533,149.6,1046.8,35.36,1497.72,86.24,1860.04,1.84,78.76
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_413,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6133.52,28800.0
instance_816,233.52,28800.0,332.88,979.84,398.2,28800.0,543.08,172.68
instance_754,18.84,28800.0,44.8,3058.12,80.56,28800.0,4049.0,13.32
instance_481,28800.0,26.6,28800.0,1589.68,28800.0,28.12,172.16,28800.0
instance_400,139.84,502.04,97.8,80.96,103.0,605.4,311.64,139.12
instance_1069,58.6,1.48,242.8,63.2,257.2,28800.0,27.04,60.8
instance_1131,3124.24,28800.0,15.28,28800.0,25.52,28800.0,225.72,4562.68
instance_70,28800.0,28800.0,28800.0,11167.8,28800.0,28800.0,28800.0,28800.0
instance_95,92.28,17.44,104.08,32.32,154.68,43.24,279.52,72.48
instance_190,1433.44,28800.0,1070.64,28800.0,942.84,28800.0,28800.0,1023.08
instance_96,182.52,63.04,132.04,1244.12,201.52,98.92,321.4,138.64
instance_1087,2.64,28800.0,0.44,28800.0,1.36,28800.0,2.28,1.84
instance_1041,170.64,204.88,223.88,52.36,151.16,184.96,308.72,151.24
instance_456,2379.28,3763.48,2241.32,281.12,4070.84,6791.52,262.6,2133.88
instance_200,18.08,2.88,24.4,26.08,28.16,2.64,3.48,14.76
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_1001,2.48,28800.0,0.64,209.68,1.92,28800.0,20.08,1.36
instance_282,7.72,28800.0,0.32,16.24,1.76,28800.0,1.36,2.16
instance_389,46.2,2098.88,27.88,2854.44,47.56,2273.4,350.76,20.64
instance_681,2.56,191.0,0.68,52.72,4.36,197.28,8.96,2.6
instance_818,72.48,28800.0,63.28,28800.0,55.48,28800.0,28800.0,34.88
instance_126,0.88,2233.92,0.48,77.28,1.28,28800.0,1.88,0.84
instance_294,30.56,28800.0,40.2,28800.0,49.56,28800.0,306.72,13.88
instance_659,3413.84,28800.0,2215.16,28800.0,2412.44,28800.0,28800.0,3758.04
instance_705,274.72,28800.0,291.8,28800.0,235.16,28800.0,28800.0,253.32
instance_739,10.32,12.0,43.16,722.96,30.64,11.92,3.44,10.16
instance_485,28800.0,5.04,28800.0,787.24,28800.0,5.36,44.2,28800.0
instance_811,102.72,64.96,7.52,120.16,93.52,62.4,5.24,15.96
instance_270,43.24,791.28,59.16,10.88,51.6,3543.12,46.8,49.76
instance_295,38.12,28800.0,43.36,28800.0,64.8,28800.0,306.8,13.08
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_927,10046.96,437.84,22104.44,82.72,23376.48,415.12,715.72,11408.56
instance_146,412.08,28800.0,287.68,28800.0,310.04,28800.0,28800.0,316.2
instance_234,28800.0,28800.0,28800.0,3226.2,28800.0,28800.0,28800.0,28800.0
instance_1048,5336.56,44.56,577.64,49.0,553.56,42.6,72.88,6690.72
instance_505,9.44,28800.0,1.68,28800.0,4.16,28800.0,801.08,5.16
instance_355,4.64,166.92,0.8,61.88,6.44,189.32,1.04,2.84
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_302,7.6,28800.0,1.52,28800.0,7.28,28800.0,574.76,4.2
instance_243,221.48,0.48,109.32,13.2,111.44,2.4,4.48,251.2
instance_309,866.4,28800.0,361.2,28800.0,328.48,28800.0,28800.0,673.6
instance_603,11.68,28800.0,9.92,287.2,11.32,28800.0,122.2,10.32
instance_855,6073.92,28800.0,7618.2,28800.0,6604.72,28800.0,775.92,3736.56
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
instance_779,49.56,28800.0,67.44,1979.4,44.96,28800.0,365.28,49.48
instance_233,28800.0,28800.0,28800.0,807.48,28800.0,28800.0,28800.0,28800.0
instance_734,28800.0,3666.96,28800.0,1624.56,28800.0,3549.52,2412.88,28800.0
instance_118,913.32,2541.72,1055.24,3776.92,1382.44,28800.0,483.48,821.36
instance_1038,370.08,1744.44,567.68,28800.0,577.96,1625.92,568.84,534.12
instance_47,173.76,28800.0,193.16,764.2,174.04,28800.0,6491.24,154.08
instance_1095,20289.08,28800.0,18741.52,28800.0,15429.28,28800.0,89.6,24603.64
instance_263,11.36,339.64,17.36,22.48,35.88,2093.72,3.8,9.8
instance_133,5397.12,28800.0,2810.52,28800.0,2885.24,28800.0,28800.0,6640.36
instance_683,273.08,3017.0,291.84,6291.76,226.36,3456.84,376.28,159.0
instance_631,1.12,28800.0,0.16,39.16,0.72,28800.0,3.4,1.24
instance_178,24987.64,28800.0,14619.32,28800.0,28800.0,28800.0,28800.0,28800.0
instance_929,28800.0,28800.0,28800.0,2476.52,28800.0,28800.0,2494.96,28800.0
instance_621,614.16,625.2,656.76,70.36,584.8,28800.0,89.44,373.6
instance_186,1913.0,28800.0,1599.36,28800.0,1799.76,28800.0,28800.0,1715.4
instance_379,238.16,328.56,174.6,60.32,207.16,368.04,301.12,166.44
instance_332,16.52,22.0,2.08,673.4,21.8,36.08,5.44,9.04
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_483,28800.0,133.4,28800.0,28800.0,28800.0,145.64,906.76,28800.0
instance_862,17214.68,28800.0,7843.32,28800.0,7762.16,28800.0,28800.0,12586.44
instance_143,3939.6,28800.0,1623.68,28800.0,1633.28,28800.0,28800.0,2472.96
instance_449,1.56,28800.0,0.24,15.2,0.84,28800.0,0.92,1.68
instance_122,28800.0,143.8,28800.0,110.92,28800.0,178.44,374.88,28800.0
instance_107,1.08,140.48,0.68,57.92,2.48,156.92,3.6,0.6
instance_55,11212.68,28800.0,3492.28,957.12,4016.88,28800.0,28800.0,10220.48
instance_256,28800.0,26.96,28800.0,222.52,28800.0,47.04,553.4,28800.0
instance_438,0.16,28800.0,0.0,4.4,0.04,28800.0,0.48,0.08
instance_786,61.36,28800.0,74.28,1355.6,133.8,28800.0,145.36,28.92
instance_542,947.04,191.32,372.6,36.48,412.92,276.68,304.52,908.6
instance_393,65.0,2572.48,38.16,128.84,62.64,2934.72,385.76,54.28
instance_426,3491.8,28800.0,2886.36,28800.0,3409.84,28800.0,28800.0,3750.44
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_369,4.4,279.68,2.0,71.68,7.24,323.6,245.68,3.68
instance_663,150.52,28800.0,112.8,28800.0,162.52,28800.0,28800.0,149.92
instance_381,28800.0,2612.36,28800.0,330.84,28800.0,2667.12,1461.08,28800.0
instance_757,174.32,28800.0,343.6,28800.0,260.44,28800.0,28800.0,207.84
instance_853,2.48,28800.0,1.28,1220.36,5.24,28800.0,1.4,1.92
instance_645,4.12,28800.0,1.28,409.92,10.56,28800.0,3338.08,2.48
instance_1018,5.84,28800.0,0.8,11.04,7.72,28800.0,1.56,2.44
instance_556,28800.0,6621.44,28800.0,10292.8,28800.0,28800.0,13792.92,28800.0
instance_839,64.6,28800.0,71.04,28800.0,69.24,28800.0,17742.88,59.92
instance_129,11258.16,28800.0,8312.88,28800.0,11679.96,28800.0,28800.0,9463.96
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_1164,39.92,0.2,84.96,4.64,66.4,0.2,1.0,68.0
instance_342,28800.0,294.08,28800.0,1190.68,28800.0,402.96,9295.4,28800.0
instance_392,85.32,2087.68,52.2,2068.08,76.52,2834.2,378.12,51.92
instance_116,20.88,62.32,40.8,33.96,55.04,595.08,6.88,20.0
instance_624,1.84,28800.0,0.16,12.2,0.8,28800.0,4.08,1.44
instance_487,28800.0,86.12,28800.0,13603.92,28800.0,93.48,483.12,28800.0
instance_1023,36.88,28800.0,24.8,28800.0,24.64,28800.0,2314.32,34.08
instance_165,1348.84,1933.92,245.08,16736.08,310.92,2418.64,289.0,1363.92
instance_810,1385.24,1296.36,4158.16,1330.8,4144.48,1339.6,160.32,1595.84
instance_678,631.92,1.76,541.84,156.52,600.08,4.96,5.08,912.68
instance_399,329.96,2957.28,258.64,739.8,327.64,3851.2,655.56,240.2
instance_42,19.52,28800.0,9.36,70.96,20.24,28800.0,1457.96,12.68
instance_194,22930.08,28800.0,10034.16,28800.0,12509.36,28800.0,11211.32,28800.0
instance_640,706.96,530.4,1042.28,343.28,1141.6,501.64,466.08,674.52
instance_499,28800.0,1.96,28800.0,494.84,28800.0,1.96,32.24,28800.0
instance_553,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3177.16,28800.0
instance_155,7264.72,28800.0,14347.64,28800.0,14019.04,28800.0,28800.0,4853.12
instance_208,40.8,1722.04,40.96,298.12,44.0,1769.16,234.2,31.8
instance_34,47.96,28800.0,17.84,26.08,44.32,28800.0,28800.0,31.68
instance_164,241.04,525.92,20.64,9071.64,28.36,776.52,31.68,235.48
instance_969,1843.6,27.84,2070.4,64.48,2307.12,26.88,157.8,1855.76
instance_306,311.6,28800.0,116.28,28800.0,109.44,28800.0,28800.0,350.92
instance_620,353.44,672.6,291.16,48.84,323.08,28800.0,71.8,405.12
instance_947,2.68,224.08,0.52,241.08,3.24,215.48,3.24,0.8
instance_157,4.56,129.72,0.28,63.8,0.92,156.16,3.96,3.72
instance_784,4674.68,28800.0,5813.64,28800.0,4293.04,28800.0,28800.0,2830.4
instance_497,28800.0,138.56,28800.0,13556.8,28800.0,151.56,700.28,28800.0
instance_607,63.28,28800.0,182.48,28800.0,160.36,28800.0,185.04,55.76
instance_272,402.48,19.2,371.28,88.04,377.32,1263.4,5.32,469.96
instance_567,28800.0,293.84,28800.0,502.52,28800.0,298.08,539.48,28800.0
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_630,52.0,1455.16,50.64,1286.88,81.16,28800.0,2402.96,39.12
instance_994,28800.0,28800.0,28800.0,97.96,28800.0,28800.0,4324.2,28800.0
instance_101,28800.0,49.52,28800.0,92.92,28800.0,83.52,575.68,28800.0
instance_26,20.52,28800.0,10.68,75.32,16.48,28800.0,1017.48,12.08
instance_1090,149.32,28800.0,1.88,519.16,2.64,28800.0,2.6,113.12
instance_534,109.36,1229.52,38.44,6743.36,88.32,2371.92,1.96,105.76
instance_218,28800.0,2353.36,28800.0,676.6,28800.0,2339.08,17627.6,28800.0
instance_242,47.76,0.28,64.76,13.88,204.6,2.56,3.6,44.92
instance_94,133.32,229.48,291.88,45.2,217.32,349.8,496.64,91.84
instance_1119,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,74.0,28800.0
instance_471,6.76,2131.24,1.4,89.64,2.88,28800.0,16.08,5.04
instance_685,24.64,4.0,14.96,7.88,21.04,4.4,1.8,18.76
instance_668,361.2,28800.0,611.44,28800.0,580.32,28800.0,28800.0,469.08
instance_963,25.6,274.0,53.32,35.68,53.64,280.04,23.88,21.4
instance_352,4.16,109.84,1.4,24.32,4.24,148.36,0.88,1.76
instance_1156,90.6,0.52,66.6,5.6,83.88,0.44,1.12,98.64
instance_684,113.68,854.4,124.16,109.72,108.24,862.0,236.08,99.56
instance_232,6938.0,28800.0,4072.6,2177.52,5953.08,28800.0,2922.12,4879.08
instance_1174,28800.0,9.2,28800.0,56.2,28800.0,9.12,34.16,28800.0
instance_704,183.48,28800.0,329.08,28800.0,392.44,28800.0,28800.0,162.72
instance_464,4.68,28800.0,0.64,143.84,1.76,28800.0,7.36,2.12
instance_511,270.88,28800.0,428.16,28800.0,492.64,28800.0,1870.16,212.28
instance_1015,18.28,1469.48,14.08,260.36,23.16,1402.08,296.32,30.72
instance_1103,2.24,28800.0,1.04,191.72,1.2,28800.0,2.24,1.6
instance_463,5.8,28800.0,0.64,164.88,0.96,28800.0,8.04,3.84
instance_422,23.64,0.04,16.6,4.32,22.8,0.08,0.96,14.6
instance_510,92.8,28800.0,123.88,28800.0,194.36,28800.0,1241.72,74.56
instance_223,62.72,28800.0,131.0,5639.84,207.48,28800.0,479.88,64.16
instance_991,368.96,28800.0,76.28,28800.0,234.2,28800.0,27839.04,282.28
instance_1179,28800.0,7.72,28800.0,52.16,28800.0,8.16,20.4,28800.0
instance_725,109.32,28800.0,323.56,28800.0,305.88,28800.0,28800.0,78.04
instance_1077,19.8,0.2,34.32,4.48,44.8,0.2,0.92,20.64
instance_321,28800.0,6.92,28800.0,55.72,28800.0,8.32,26.64,28800.0
instance_920,2458.48,28800.0,1457.04,28800.0,1683.72,28800.0,28800.0,2568.6
instance_540,888.96,1314.2,1905.36,269.32,1171.32,2727.2,2.36,729.24
instance_576,3.72,28800.0,1.44,28800.0,3.84,28800.0,35.4,3.72
instance_619,261.0,665.0,206.96,171.16,243.4,28800.0,76.0,138.36
instance_429,13610.96,28800.0,9670.48,28800.0,8915.48,28800.0,18931.2,16453.68
instance_804,541.92,28800.0,608.16,28800.0,717.96,28800.0,28800.0,575.32
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_617,37.08,104.72,62.28,58.96,87.48,28800.0,12.56,29.28
instance_106,1.36,40.88,0.36,56.88,1.28,59.16,4.12,0.8
instance_841,1.8,28800.0,0.4,6.12,0.84,28800.0,3.0,1.16
instance_596,3670.24,28800.0,2346.68,1604.48,2343.52,28800.0,748.24,3380.2
instance_158,50.12,363.48,2.4,77.6,3.04,554.16,6.2,48.24
instance_35,256.12,28800.0,222.92,235.68,221.48,28800.0,28800.0,211.76
instance_772,345.36,95.12,384.6,28800.0,374.8,92.36,6.8,244.76
instance_377,52.24,1251.48,39.72,78.0,47.24,1376.64,327.12,30.0
instance_840,24886.16,27.76,28800.0,69.2,28800.0,27.28,86.96,17752.68
instance_81,87.92,28800.0,66.28,28800.0,72.08,28800.0,28800.0,43.44
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_937,28663.88,28800.0,20292.72,28800.0,24317.04,28800.0,28800.0,28800.0
instance_935,17.52,28800.0,27.24,630.36,30.04,28800.0,905.48,31.84
instance_829,49.28,28800.0,48.48,28800.0,82.16,28800.0,28800.0,32.76
instance_97,193.0,82.88,216.64,47.12,227.12,149.88,392.76,198.6
instance_996,322.32,28800.0,502.92,28800.0,926.76,28800.0,28800.0,314.24
instance_701,477.36,28800.0,489.28,28800.0,547.72,28800.0,28800.0,653.68
instance_273,10251.12,281.48,8595.96,49.08,7674.92,2138.08,129.56,11332.72
instance_436,953.84,1.28,2106.4,13.8,2088.6,1.96,4.4,1013.6
instance_1151,19.84,28800.0,15.08,28800.0,23.2,28800.0,34.08,19.6
instance_354,4.08,114.16,0.84,60.96,4.08,146.6,0.88,2.72
instance_193,5804.48,28800.0,4138.84,28800.0,3200.0,28800.0,2696.08,4446.88
instance_950,41.12,28800.0,15.64,28800.0,28.32,28800.0,28800.0,19.08
instance_2,7299.96,28800.0,5968.6,250.68,6473.12,28800.0,430.48,6224.76
instance_737,23.52,28800.0,6.24,28800.0,37.88,28800.0,13668.92,14.44
instance_586,178.16,28800.0,433.56,28800.0,786.88,28800.0,28800.0,163.56
instance_867,85.96,28800.0,63.64,28800.0,231.64,28800.0,28800.0,94.56
instance_1061,28800.0,3656.88,28800.0,5266.12,28800.0,7414.84,28800.0,28800.0
instance_185,86.0,28800.0,146.2,28800.0,201.48,28800.0,368.12,61.4
instance_807,14.56,28800.0,4.84,28800.0,17.68,28800.0,28800.0,6.52
instance_172,146.8,184.28,141.64,64.12,163.16,191.72,95.24,117.8
