instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_961,166.68,53.928,46.852,2616.98,95.928,328.368,38.924,2559.18,101.728,384.064
instance_434,50000.0,1648.14,170.176,431.952,152.9,512.036,131.908,1114.93,195.1,346.164
instance_1412,1009.94,475.892,58.8,88.428,37.068,107.196,33.684,136.62,67.056,83.72
instance_1803,50000.0,1085.28,477.276,50000.0,347.424,3225.68,0.416,2883.84,448.964,344.136
instance_1018,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1235,0.004,0.008,0.008,0.012,0.012,0.02,0.084,0.012,50000.0,0.012
instance_1348,860.92,6.736,0.536,0.576,0.524,2.116,3.548,0.504,0.276,0.536
instance_762,50000.0,824.152,561.704,3039.68,504.144,354.612,438.696,2702.6,198.948,356.768
instance_1021,1361.04,127.984,113.304,1031.42,75.408,112.572,35.452,2547.05,24.984,64.468
instance_200,627.7,345.796,455.436,427.42,675.076,610.028,468.752,443.776,1751.17,539.192
instance_139,0.016,0.008,0.016,0.02,0.016,0.032,0.072,0.016,0.044,0.016
instance_1289,0.004,0.004,0.012,0.016,0.02,0.024,0.088,0.012,50000.0,0.012
instance_1955,15.0,13.488,5.108,7.068,3.188,50000.0,4.056,8.26,7.672,5.348
instance_573,50000.0,50000.0,50000.0,2602.94,50000.0,2900.03,50000.0,1698.95,50000.0,50000.0
instance_750,50000.0,1107.65,1609.49,50000.0,598.968,3933.88,185.52,3306.86,106.048,2234.95
instance_407,50000.0,50000.0,50000.0,1003.5,50000.0,4444.16,50000.0,1040.66,50000.0,2398.27
instance_219,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1602,5.8,6.104,5.34,4.096,3.812,3.82,6.54,5.472,9.912,5.308
instance_1697,50000.0,50000.0,74.036,756.332,485.812,4563.29,4019.74,72.5,51.16,50.688
instance_1553,210.64,172.944,28.536,40.948,20.6,52.124,21.796,56.18,37.404,39.116
instance_505,0.144,0.248,0.088,0.244,0.176,0.668,0.628,0.488,0.66,0.104
instance_172,118.904,194.476,111.224,258.884,61.28,572.78,237.444,210.448,123.5,347.212
instance_1085,0.536,0.612,3.324,3.592,4.26,21.524,8.496,3.52,3.964,3.876
instance_1279,0.02,0.012,0.084,0.084,0.096,0.132,0.38,0.084,50000.0,0.084
instance_1580,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_591,7.376,3.384,4.724,2.368,1.784,21.012,6.216,1.08,38.664,8.612
instance_1427,1356.77,656.188,180.328,187.648,180.364,195.652,257.616,143.256,178.948,220.816
instance_1416,317.128,193.208,157.116,109.184,59.176,86.472,44.5,329.032,56.58,221.72
instance_1747,2669.66,50000.0,50000.0,50000.0,50000.0,623.396,50000.0,50000.0,50000.0,50000.0
instance_539,0.316,0.068,0.3,0.12,0.124,0.296,0.4,0.12,0.028,0.112
instance_1393,261.028,192.096,100.92,34.376,29.192,439.428,61.384,81.904,140.904,82.728
instance_162,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1562,0.6,0.244,1.884,0.544,0.492,1.188,1.468,2.004,1.608,1.98
instance_352,2771.94,4785.73,873.552,2070.74,2416.82,1344.03,2461.58,809.496,690.784,594.392
instance_1823,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1372,2.98,1.476,3.524,1.196,1.34,3.708,4.036,3.428,0.252,3.496
instance_211,3501.16,3352.34,3219.14,3082.93,2928.89,3282.96,3645.21,3380.82,50000.0,2921.15
instance_426,259.24,732.86,1459.0,2391.17,184.444,229.52,299.752,1555.49,50000.0,89.676
instance_56,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1665,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_422,3971.02,50000.0,1698.2,692.576,50000.0,2387.4,50000.0,912.824,50000.0,2755.2
instance_1305,3703.35,50000.0,463.048,50000.0,2712.25,953.24,50000.0,1198.11,788.196,957.944
instance_63,40.976,28.492,100.768,112.64,61.976,115.064,178.568,117.792,93.12,112.132
instance_1746,3338.88,50000.0,4590.54,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_772,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_679,121.212,63.044,24.536,29.916,14.028,50000.0,18.652,70.036,36.516,32.988
instance_1166,917.36,50000.0,50000.0,1702.57,2871.04,635.964,50000.0,4510.39,50000.0,50000.0
instance_118,0.012,0.008,0.012,0.012,0.016,0.028,0.068,0.012,0.048,0.012
instance_1889,1065.36,246.244,379.304,895.796,164.348,78.668,130.568,1870.89,31.364,184.204
instance_693,50000.0,121.468,297.772,4833.4,45.468,34.928,36.24,2522.85,25.068,24.672
instance_1713,1565.17,444.64,546.44,600.72,473.72,1022.7,1030.53,512.052,2646.49,739.332
instance_757,193.3,141.292,111.84,160.1,111.468,143.008,131.348,132.384,107.34,90.468
instance_869,171.48,52.22,29.72,189.116,44.1,66.868,45.588,162.04,47.736,32.604
instance_1579,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_732,50000.0,522.316,110.46,919.9,210.664,503.672,166.724,493.048,186.98,152.18
instance_1943,444.352,417.188,1067.24,251.908,1140.5,302.148,950.176,120.84,1064.8,2758.8
instance_1758,76.228,50000.0,557.34,50000.0,50000.0,1087.8,50000.0,50000.0,50000.0,3611.77
instance_311,50000.0,50000.0,50000.0,394.012,50000.0,50000.0,50000.0,750.636,50000.0,50000.0
instance_929,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_870,169.444,114.816,114.908,212.284,112.316,143.96,122.388,154.12,102.336,110.2
instance_189,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1567,3948.55,288.272,492.908,2825.26,172.396,102.236,20.94,780.836,213.62,135.328
instance_1406,715.336,160.392,224.564,126.58,113.908,224.832,412.008,119.86,1088.32,149.632
instance_178,50000.0,50000.0,50000.0,50000.0,50000.0,4368.83,50000.0,50000.0,50000.0,50000.0
instance_614,141.676,82.564,63.34,122.792,39.096,90.732,28.444,153.5,100.616,96.536
instance_1714,1090.94,458.68,526.128,663.82,481.404,856.476,744.056,538.272,2869.3,1029.48
instance_213,531.988,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1488,4.152,12.064,6.208,12.068,8.628,20.128,8.416,9.66,11.068,13.256
instance_895,98.048,50.528,30.872,53.232,25.436,44.552,21.3,58.692,18.732,44.884
instance_599,16.204,83.608,38.24,40.756,30.596,62.532,30.892,52.828,7.836,18.532
instance_1642,50.64,30.324,76.308,97.18,107.788,39.796,21.572,59.64,317.056,89.988
instance_696,39.22,259.752,92.056,37.38,27.692,93.724,199.316,73.236,11.3,76.308
instance_1604,22.22,30.48,7.424,14.8,5.92,23.548,7.992,14.384,16.704,15.928
instance_1076,921.392,50000.0,1678.21,445.704,3884.66,1159.67,50000.0,425.712,50000.0,1396.7
instance_1384,25.052,444.72,107.288,110.9,271.22,71.552,667.92,96.052,4371.26,260.296
instance_1292,0.016,0.016,0.044,0.048,0.052,0.056,0.256,0.044,0.14,0.044
instance_773,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1102,18.288,15.768,91.804,95.272,102.276,34.82,117.772,94.144,50.812,93.424
instance_1711,2562.3,886.032,690.044,560.052,789.876,1516.55,1192.21,773.1,50000.0,1024.37
instance_1760,50000.0,1200.81,603.044,231.504,499.552,772.4,940.296,1318.45,708.528,584.096
instance_1072,4494.38,50000.0,2062.77,411.044,3469.42,1324.79,50000.0,344.68,50000.0,1452.52
instance_581,3.416,0.868,2.692,2.004,2.2,3.276,8.44,2.08,0.592,2.044
instance_1786,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3549.24,50000.0,50000.0
instance_815,99.848,18.308,27.384,84.224,32.552,49.404,35.308,122.592,48.844,39.692
instance_1299,0.016,0.016,0.06,0.06,0.076,0.076,0.268,0.056,50000.0,0.056
instance_1469,5.82,0.512,2.848,1.784,2.84,12.7,1.872,2.924,4.32,2.232
instance_1125,14.256,8.976,42.672,2664.68,49.224,18.348,50.88,61.224,28.968,50.084
instance_1470,9.684,5.84,1.032,9.892,4.588,15.064,2.056,2.784,7.264,4.332
instance_629,2.34,1.392,40.052,145.38,52.804,279.968,29.784,39.248,22.876,38.32
instance_1320,50000.0,50000.0,50000.0,1448.42,3205.76,2073.08,50000.0,50000.0,50000.0,1930.92
instance_1708,754.768,489.584,542.32,570.424,553.04,650.936,467.144,392.636,1350.81,707.808
instance_477,1.004,0.932,0.696,1.376,0.704,2.58,0.54,1.096,1.668,1.04
instance_911,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_509,0.388,0.74,0.152,0.26,0.48,1.0,1.008,0.384,1.336,0.32
instance_1817,106.064,328.076,47.612,79.82,32.432,327.276,244.424,81.624,194.228,76.64
instance_565,74.292,105.636,26.688,50.152,56.428,99.192,44.196,61.784,100.396,25.46
instance_920,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_875,19.84,27.624,32.868,31.004,31.852,27.788,36.46,32.212,24.42,32.696
instance_500,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4448.72,50000.0,1323.42,50000.0
instance_983,3730.69,3814.59,566.772,1362.82,829.76,832.844,653.724,856.32,680.432,435.964
instance_1987,12.428,11.656,15.708,15.476,9.288,15.252,15.988,12.596,30.7,13.164
instance_1925,1052.54,2982.02,119.876,2624.19,1940.79,2226.31,117.2,989.16,3029.98,148.524
instance_950,305.812,35.948,166.984,3536.13,61.964,996.588,23.188,2631.88,59.032,101.292
instance_1819,50000.0,50000.0,50000.0,50000.0,50000.0,3540.85,50000.0,50000.0,1343.47,2865.04
instance_1140,50000.0,4942.14,4801.18,50000.0,50000.0,50000.0,4887.57,50000.0,2669.03,50000.0
instance_207,16.404,38.704,16.92,48.896,4.688,117.936,91.624,6.656,508.056,7.064
instance_1,50000.0,1067.66,652.292,3563.37,50000.0,722.632,645.868,2736.14,264.144,468.88
instance_1495,17.088,39.8,21.004,13.948,21.48,24.18,1.164,21.396,19.464,22.032
instance_636,50000.0,1330.53,219.16,516.296,157.88,50000.0,154.868,1242.91,159.94,461.4
instance_1804,50000.0,50000.0,2418.42,50000.0,3287.65,2511.25,23.052,2892.26,3418.8,2045.17
instance_1103,23.212,19.644,88.012,102.004,109.852,25.708,107.752,80.468,50.66,84.052
instance_1759,2003.04,1473.89,580.108,605.752,353.756,1094.24,770.34,709.404,514.44,50.976
instance_1254,0.328,50000.0,0.252,0.444,0.244,0.736,0.6,0.72,0.94,0.336
instance_1034,128.648,18.812,17.46,25.512,35.624,72.128,31.896,59.584,67.332,28.4
instance_579,5.888,0.804,1.984,1.832,3.612,3.672,9.792,2.26,0.548,1.96
instance_1544,25.344,7.564,18.428,10.34,5.88,22.272,12.78,12.688,8.456,7.884
instance_589,502.228,432.216,581.24,750.776,4540.48,350.248,3302.94,474.192,50000.0,4321.11
instance_1323,140.028,211.108,94.548,238.164,173.472,64.712,130.976,86.688,131.088,108.0
instance_379,50000.0,564.6,184.904,3054.84,147.936,179.348,0.268,2541.96,227.096,165.584
instance_714,43.38,77.14,18.596,62.052,28.324,41.592,36.852,35.348,102.264,40.756
instance_1967,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1457,0.04,0.04,0.068,0.076,0.072,0.144,0.348,0.072,0.028,0.068
instance_331,50000.0,850.96,339.292,3491.34,401.752,2556.54,0.432,2704.54,387.168,354.188
instance_1846,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3651.08,50000.0
instance_1539,0.144,0.6,0.952,1.252,1.424,0.708,2.62,1.116,0.944,1.016
instance_791,70.688,5.508,15.12,2610.48,7.016,73.072,4.284,2494.07,11.936,25.812
instance_1633,50000.0,50000.0,50000.0,50000.0,50000.0,848.348,50000.0,50000.0,50000.0,50000.0
instance_101,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1666,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1701,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1895,150.936,205.608,80.632,70.244,150.048,84.176,130.248,72.752,264.992,96.708
instance_1956,1.996,2.508,2.872,1.828,1.624,50000.0,4.032,3.328,6.324,3.288
instance_1030,129.916,118.86,32.316,60.812,26.536,50.664,19.06,53.304,52.56,41.488
instance_1828,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1159,30.388,5.312,14.68,29.388,6.732,101.168,39.396,28.768,91.264,64.16
instance_197,50000.0,50000.0,50000.0,50000.0,50000.0,4981.52,50000.0,50000.0,50000.0,3812.73
instance_1196,0.004,0.004,0.024,0.024,0.032,0.028,0.096,0.024,0.004,0.024
instance_1349,2844.72,126.892,0.54,0.576,0.524,1.752,4.016,0.52,0.3,0.536
instance_1832,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1949,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1963,87.516,72.76,25.176,24.68,15.424,50000.0,20.764,40.792,39.736,23.328
instance_1310,3.108,2.384,5.108,3.08,2.288,2.592,3.408,4.644,3.84,4.712
instance_1201,0.008,0.008,0.032,0.032,0.044,0.048,50000.0,0.032,50000.0,0.036
instance_541,223.18,121.608,2457.11,223.372,87.62,724.756,753.512,338.456,182.12,441.004
instance_900,86.892,59.148,25.632,39.256,16.936,39.988,19.264,41.2,14.508,39.748
instance_564,133.396,137.584,40.388,182.868,66.544,119.7,89.512,86.512,146.02,49.476
instance_1045,35.22,33.284,42.528,34.492,72.968,54.5,25.712,32.096,126.244,53.596
instance_221,48.08,8.536,16.832,18.312,17.032,14.596,22.704,17.008,14.212,17.636
instance_546,50000.0,769.456,197.636,2685.9,157.276,176.832,350.528,567.976,130.248,221.728
instance_1183,0.012,0.02,0.06,0.068,0.08,0.068,0.252,0.06,0.14,0.06
instance_877,33.58,27.036,24.404,30.072,26.556,32.272,30.852,33.416,23.848,23.656
instance_1259,50000.0,0.004,0.004,0.004,0.008,0.016,0.052,0.004,50000.0,0.004
instance_1000,21.94,13.628,9.66,10.34,6.068,16.572,7.212,13.732,6.784,10.892
instance_49,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1640,0.244,0.204,0.716,0.916,1.052,1.052,13.416,0.804,12.12,0.816
instance_553,239.964,30.66,805.248,220.844,29.672,1367.32,53.296,197.552,682.584,195.092
instance_22,50000.0,3598.39,4950.76,50000.0,50000.0,50000.0,2333.96,376.26,3865.86,4681.11
instance_1667,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_122,73.22,26.208,32.808,21.188,26.668,40.556,35.588,23.72,53.736,31.4
instance_126,8.504,119.332,32.048,48.028,56.02,56.28,26.592,25.964,121.436,11.4
instance_662,4604.54,2305.73,467.132,982.092,352.004,50000.0,276.388,1726.12,284.46,728.524
instance_1108,415.68,50.724,164.988,2733.6,102.608,100.9,169.0,2584.46,252.056,122.584
instance_880,8.124,7.488,8.308,10.264,6.54,14.496,8.848,12.668,11.376,8.848
instance_1646,23.452,5.032,29.04,25.852,22.82,34.732,11.908,34.748,9.28,42.32
instance_1827,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_816,50000.0,947.628,179.648,2890.6,516.632,68.42,233.264,2535.8,63.724,106.424
instance_769,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1829,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_281,50000.0,803.208,512.264,1180.58,256.66,1841.33,754.564,615.636,50000.0,462.82
instance_1992,16.052,9.152,49.564,15.72,8.08,30.736,71.704,41.8,64.508,43.392
instance_1532,3.916,5.172,5.052,6.304,7.252,16.64,5.32,8.52,44.948,14.384
instance_1270,0.004,0.001,0.008,0.008,0.008,0.016,0.056,0.008,0.004,0.008
instance_1890,1419.27,2499.61,214.32,350.012,203.332,509.948,147.316,1228.12,113.528,275.948
instance_1405,50000.0,50000.0,50000.0,1710.68,2690.77,50000.0,50000.0,1640.38,50000.0,3623.91
instance_1615,3.836,0.692,1.612,1.548,1.744,2.236,8.136,1.624,0.488,1.636
instance_1502,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_88,50000.0,50000.0,50000.0,50000.0,2404.98,50000.0,109.972,50000.0,50000.0,50000.0
instance_1736,2552.52,50000.0,50000.0,50000.0,50000.0,1912.11,50000.0,34.02,50000.0,291.472
instance_682,74.304,74.644,27.196,26.02,19.116,50000.0,16.768,31.888,36.632,20.608
instance_280,158.164,243.18,111.124,151.052,169.176,221.556,592.884,153.492,50000.0,51.768
instance_112,2384.74,50000.0,1454.96,2088.82,50000.0,50000.0,4443.59,3924.45,1584.74,3269.0
instance_797,287.744,31.528,54.888,3679.6,283.704,245.752,27.704,2506.89,50.812,413.396
instance_1869,50000.0,50000.0,63.2,204.26,119.6,4440.79,150.796,61.928,32.968,59.416
instance_1318,3.26,4.404,8.644,6.988,7.024,5.408,7.108,6.248,6.152,6.488
instance_738,50000.0,844.108,194.664,2580.52,154.484,174.872,306.816,571.796,117.384,215.916
instance_1957,23.564,21.832,5.536,10.292,4.38,50000.0,6.048,10.996,9.164,7.744
instance_1795,1939.58,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,376.38,50000.0,3372.38
instance_1465,41.74,65.772,16.796,28.996,11.156,66.588,22.804,14.58,30.472,22.0
instance_1543,0.856,0.568,0.436,0.484,0.356,0.608,0.756,0.344,3.944,0.372
instance_1203,0.004,0.004,0.008,0.008,0.012,0.02,0.052,0.008,50000.0,0.008
instance_292,19.624,22.808,31.204,9.008,5.732,4.828,56.812,17.58,26.984,11.012
instance_201,54.024,42.348,66.112,117.036,75.132,178.108,62.764,110.344,111.404,114.316
instance_249,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1810,50000.0,736.792,1275.16,3779.69,1240.61,1851.27,996.028,3272.07,672.932,1545.03
instance_736,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1557,2.2,0.904,7.224,5.732,4.772,11.856,8.4,7.14,6.736,6.904
instance_1918,102.548,57.232,65.776,110.24,53.992,194.656,77.248,33.532,111.464,42.824
instance_618,12.424,6.64,21.784,30.372,9.92,71.068,15.152,43.668,41.092,18.108
instance_1449,0.58,1.052,0.624,0.544,0.544,0.908,1.784,0.5,1.724,0.54
instance_1197,0.001,0.001,0.001,0.001,0.004,0.008,0.024,0.001,50000.0,0.001
instance_547,50000.0,1052.29,174.948,169.864,165.14,175.768,161.996,440.368,118.08,203.788
instance_1017,370.448,146.356,69.84,112.064,53.272,89.46,58.952,139.6,54.052,86.36
instance_18,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_371,412.864,475.0,655.54,50000.0,2549.32,1938.75,1129.88,213.004,1373.26,470.6
instance_132,2417.36,2061.19,1799.12,566.544,50000.0,850.596,50000.0,89.592,50000.0,363.428
instance_1157,5.852,34.56,2.648,27.94,19.244,44.34,5.96,1.124,88.972,53.964
instance_1430,166.356,119.8,28.268,71.044,24.08,111.124,163.212,69.156,41.792,36.748
instance_180,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1581,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1039,50000.0,2473.34,50000.0,50000.0,50000.0,241.74,50000.0,50000.0,50000.0,2491.01
instance_288,50000.0,240.7,477.428,50000.0,479.568,206.456,215.004,2598.96,102.12,254.78
instance_158,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1882,208.208,486.608,59.54,109.94,248.324,143.06,67.916,55.228,111.164,93.1
instance_41,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2769.27,50000.0,4104.81,50000.0
instance_1884,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_918,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1628,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_646,145.376,77.688,27.132,29.52,14.104,50000.0,15.092,72.944,23.604,35.62
instance_1578,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1841,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2767.6,50000.0,1879.86,50000.0
instance_1054,20.728,99.072,31.956,72.892,105.388,71.612,10.416,118.788,143.068,126.648
instance_1471,8.264,6.348,2.136,8.904,1.784,17.208,5.932,5.628,10.364,5.204
instance_1704,50000.0,50000.0,50000.0,50000.0,50000.0,2715.91,50000.0,775.852,50000.0,1397.4
instance_78,0.032,0.028,0.068,0.06,0.076,0.128,0.436,0.064,0.032,0.068
instance_273,50000.0,1171.88,956.872,1118.98,196.452,1252.05,1090.1,424.868,309.616,473.584
instance_1584,2800.66,50000.0,50000.0,50000.0,50000.0,1162.54,50000.0,323.176,50000.0,633.492
instance_1293,0.008,0.008,0.028,0.028,0.036,0.04,0.112,0.028,50000.0,0.028
instance_787,0.028,0.052,0.144,0.14,0.028,0.076,0.46,0.028,0.148,0.028
instance_590,13.096,5.236,5.852,22.392,8.848,18.08,11.828,14.648,18.1,9.512
instance_1225,0.044,0.024,50000.0,0.048,0.052,0.052,0.276,0.064,50000.0,0.06
instance_355,669.512,1553.74,511.584,1237.62,1067.06,968.452,745.68,520.484,772.64,309.356
instance_744,50000.0,922.792,178.256,197.744,152.192,156.552,202.688,416.64,111.328,185.3
instance_841,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_562,175.32,243.092,327.824,462.984,227.616,331.8,258.652,371.716,377.864,180.324
instance_1685,50000.0,50000.0,2039.69,4970.08,3025.68,2274.54,3500.22,3097.62,1900.63,2050.6
instance_1400,23.184,11.612,7.972,26.576,8.476,38.352,4.208,5.344,56.664,94.892
instance_1816,98.7,275.348,64.584,51.008,151.412,128.628,262.492,73.32,223.164,83.756
instance_1717,770.028,414.164,695.152,378.264,525.964,158.96,547.624,428.58,1426.3,566.092
instance_1401,24.956,35.796,37.8,27.216,4.768,23.176,59.476,4.132,8.82,106.168
instance_1129,19.164,9.996,82.056,50.128,53.788,8.744,55.632,46.192,28.76,43.108
instance_1497,89.472,113.424,52.46,201.752,31.968,153.38,1.788,67.02,5.144,50.216
instance_1342,70.58,49.328,17.416,79.336,11.52,14.484,27.548,20.684,48.984,12.876
instance_312,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_251,3588.29,1484.31,2226.99,2981.56,50000.0,3975.47,50000.0,3804.95,1942.6,1834.65
instance_1899,4.196,0.2,1.784,2.952,1.696,2.604,5.972,1.056,1.268,1.256
instance_1596,0.428,0.276,1.64,0.876,0.572,0.936,2.356,1.9,7.492,1.8
instance_1939,102.32,322.5,149.676,225.116,56.364,10.364,14.02,27.044,80.584,179.108
instance_1282,0.004,0.004,0.012,0.016,0.02,0.024,0.056,0.012,0.004,0.012
instance_62,16.324,8.732,45.5,37.892,20.156,46.384,97.592,52.28,48.452,44.752
instance_319,50000.0,951.216,445.56,3366.32,439.88,2030.61,671.692,2702.37,476.064,423.664
instance_452,58.376,41.892,28.384,43.984,32.872,52.652,31.344,44.592,73.496,27.244
instance_1111,18.792,15.54,107.088,83.568,96.824,15.664,148.108,83.968,120.376,81.896
instance_438,68.796,59.132,48.468,48.18,41.828,63.82,50.872,41.708,1.776,46.936
instance_1930,303.92,228.396,187.064,242.472,57.24,168.044,85.416,51.748,309.596,76.7
instance_1226,0.052,0.024,0.06,0.128,0.088,0.184,0.412,0.044,0.244,0.044
instance_1023,133.14,125.384,22.848,69.248,23.656,66.228,20.84,57.4,58.276,35.812
instance_625,294.596,298.052,55.82,209.316,140.724,127.1,116.252,87.224,310.24,80.68
instance_1845,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4094.4,50000.0
instance_997,30.648,17.684,9.988,13.976,5.508,18.332,9.388,16.408,6.24,11.868
instance_1971,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_390,2142.7,2764.93,678.604,456.412,480.912,763.008,239.488,1535.24,127.052,442.096
instance_747,0.74,0.744,1.052,0.976,0.804,1.636,1.048,1.312,0.644,0.644
instance_423,50000.0,50000.0,50000.0,331.088,1523.3,2288.24,384.256,290.888,50000.0,2228.8
instance_1673,1464.78,366.556,802.904,338.992,263.32,421.796,120.244,543.024,1763.76,173.736
instance_1325,50000.0,3880.7,50000.0,50000.0,4715.19,2212.76,50000.0,2228.19,50000.0,50000.0
instance_1328,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_496,719.912,464.32,348.672,276.14,342.356,427.804,516.688,313.936,1659.53,418.468
instance_1491,570.452,444.712,87.48,94.216,37.448,72.648,124.136,231.94,82.528,81.016
instance_380,1639.22,3320.66,697.572,1717.25,749.116,1228.21,11.736,835.616,798.972,781.7
instance_907,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1847,743.636,601.964,235.712,612.832,448.076,549.524,733.712,256.508,294.664,145.112
instance_1022,107.984,67.528,15.884,27.212,13.384,26.264,12.904,41.172,36.256,17.456
instance_1671,50000.0,50000.0,50000.0,50000.0,50000.0,3564.75,50000.0,50000.0,50000.0,50000.0
instance_796,50000.0,3498.49,50000.0,50000.0,50000.0,50000.0,3273.02,50000.0,1191.48,50000.0
instance_120,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_784,0.212,0.536,0.756,0.624,0.396,0.192,0.936,0.056,0.9,0.052
instance_123,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1288,0.012,0.016,0.06,0.064,0.076,0.068,0.244,0.06,0.14,0.06
instance_254,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1749,4871.3,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2446.96
instance_1910,50000.0,129.28,165.24,2679.32,154.572,411.772,142.38,2617.6,163.54,175.292
instance_1082,3.096,1.204,35.58,4.152,3.68,9.212,20.876,37.432,9.036,36.036
