instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_513,28800.0,28800.0,28800.0,28800.0,27483.08,28800.0,28800.0,28800.0
instance_515,0.04,28800.0,0.0,16.4,0.08,28800.0,1.0,0.08
instance_517,0.04,28800.0,0.08,16.16,0.04,28800.0,0.92,0.08
instance_518,0.08,28800.0,0.08,19.12,0.08,28800.0,1.04,0.08
instance_519,1556.08,28800.0,1486.84,28800.0,1516.12,28800.0,28800.0,1770.12
instance_520,1.28,28800.0,0.24,28800.0,0.8,28800.0,18.8,1.12
instance_521,1.68,28800.0,0.16,28800.0,0.68,28800.0,21.6,1.0
instance_522,3096.4,28800.0,3382.28,28800.0,3557.4,28800.0,24.8,2752.88
instance_523,0.08,28800.0,0.08,16.96,0.08,28800.0,0.92,0.08
instance_524,122.8,1079.72,73.12,12.84,87.2,2255.84,1.76,196.28
instance_527,126.0,1136.36,58.32,7085.04,61.0,2248.28,1.92,101.6
instance_528,253.6,1120.08,84.96,6044.72,91.68,2232.8,1.8,87.52
instance_530,98.12,1162.16,39.6,12.84,72.92,2218.92,1.92,41.36
instance_531,40.32,241.92,11.36,6100.2,28.56,335.68,1.36,39.12
instance_533,149.6,1046.8,35.36,1497.72,86.24,1860.04,1.84,78.76
instance_534,109.36,1229.52,38.44,6743.36,88.32,2371.92,1.96,105.76
instance_536,432.28,1308.28,601.52,21.6,515.04,3059.64,2.12,382.8
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_540,888.96,1314.2,1905.36,269.32,1171.32,2727.2,2.36,729.24
instance_542,947.04,191.32,372.6,36.48,412.92,276.68,304.52,908.6
instance_543,28800.0,622.72,28800.0,100.88,28800.0,1093.36,582.04,28800.0
instance_544,28800.0,2701.84,28800.0,14942.2,28800.0,5975.4,2674.52,28800.0
instance_545,28800.0,2792.68,28800.0,15695.44,28800.0,6395.76,2429.2,28800.0
instance_547,589.88,28800.0,812.52,4431.28,714.96,28800.0,309.8,478.4
instance_548,6483.84,28800.0,4805.56,28800.0,5542.84,28800.0,28800.0,8026.4
instance_549,23289.44,28800.0,25368.72,28800.0,24637.36,28800.0,1765.36,20853.6
instance_550,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3678.24,28800.0
instance_551,886.56,2847.68,892.4,660.56,825.52,28800.0,348.48,838.72
instance_552,7705.12,28800.0,8190.2,7054.2,9665.2,28800.0,28800.0,6293.48
instance_553,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3177.16,28800.0
instance_554,5040.4,2071.56,4630.28,152.68,4723.68,28800.0,468.36,6465.28
instance_555,28800.0,876.72,20311.24,148.36,12491.72,2232.52,342.12,28800.0
instance_556,28800.0,6621.44,28800.0,10292.8,28800.0,28800.0,13792.92,28800.0
instance_557,11.4,28800.0,8.36,74.24,10.28,28800.0,238.12,10.88
instance_559,3.32,34.64,3.96,103.48,3.92,33.6,2.04,1.84
instance_562,12.4,33.56,14.2,118.56,19.96,32.48,1.32,5.64
instance_564,41.48,33.92,56.12,124.0,83.96,34.12,35.84,32.64
instance_565,27.12,28.84,29.16,111.08,40.44,27.96,18.4,19.92
instance_566,35.52,31.92,28.48,136.2,38.28,31.12,24.8,20.92
instance_567,28800.0,293.84,28800.0,502.52,28800.0,298.08,539.48,28800.0
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_570,28800.0,127.84,28800.0,315.16,28800.0,127.76,264.44,28800.0
instance_571,28800.0,249.4,28800.0,455.24,28800.0,253.04,523.2,28800.0
instance_573,15.44,31.08,9.76,109.84,17.36,29.76,5.16,5.44
instance_574,9.72,33.08,9.64,140.92,19.76,32.12,5.04,6.12
instance_575,3.8,28800.0,1.48,28800.0,4.0,28800.0,33.96,3.52
instance_577,4.36,28800.0,1.44,28800.0,3.48,28800.0,34.88,4.36
instance_579,11.24,28800.0,3.08,28800.0,6.0,28800.0,18.84,9.4
instance_583,20.92,28800.0,6.88,28800.0,39.32,28800.0,523.12,5.68
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_585,150.48,28800.0,449.8,28800.0,416.84,28800.0,28800.0,133.28
instance_589,1204.52,28800.0,1379.48,28800.0,1440.56,28800.0,28800.0,1065.64
instance_590,9353.44,28800.0,12850.04,28800.0,10410.96,28800.0,28800.0,11012.0
instance_591,155.4,28800.0,239.88,28800.0,189.88,28800.0,343.32,80.4
instance_592,373.04,28800.0,654.2,28800.0,549.04,28800.0,28800.0,274.96
instance_593,753.64,28800.0,1079.04,28800.0,1054.4,28800.0,26457.92,784.6
instance_594,4690.96,28800.0,4129.52,28800.0,2900.44,28800.0,28800.0,6405.56
instance_595,19034.36,28800.0,10344.0,28800.0,13086.76,28800.0,28800.0,17160.2
instance_597,26535.32,28800.0,10525.96,1948.04,9521.36,28800.0,627.52,19114.36
instance_598,28800.0,28800.0,28800.0,10959.76,28800.0,28800.0,28800.0,28800.0
instance_599,9.24,28800.0,5.88,405.0,9.6,28800.0,159.12,8.84
instance_601,9.56,28800.0,6.32,269.92,9.52,28800.0,34.16,7.92
instance_602,8.4,28800.0,8.56,307.48,8.48,28800.0,34.16,7.84
instance_603,11.68,28800.0,9.92,287.2,11.32,28800.0,122.2,10.32
instance_605,14.2,28800.0,9.56,263.92,14.12,28800.0,125.28,17.08
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_609,0.32,28800.0,0.12,4.64,0.16,28800.0,0.52,0.36
instance_610,0.4,125.56,0.0,82.72,0.08,1451.8,0.88,0.44
instance_611,1.52,28800.0,0.44,76.8,0.44,28800.0,3.2,0.96
instance_612,2.0,632.12,0.6,4826.36,0.68,28800.0,3.6,1.92
instance_620,353.44,672.6,291.16,48.84,323.08,28800.0,71.8,405.12
instance_621,614.16,625.2,656.76,70.36,584.8,28800.0,89.44,373.6
instance_622,0.64,28800.0,0.28,159.68,0.48,28800.0,0.64,0.4
instance_623,0.4,28800.0,0.12,28.8,0.32,28800.0,1.84,0.2
instance_624,1.84,28800.0,0.16,12.2,0.8,28800.0,4.08,1.44
instance_627,14.72,725.36,25.16,28800.0,32.72,28800.0,64.52,7.76
instance_628,62.56,1504.76,37.28,293.0,67.6,28800.0,715.64,26.64
instance_629,50.08,1330.16,63.0,561.2,80.88,28800.0,961.08,31.36
instance_630,52.0,1455.16,50.64,1286.88,81.16,28800.0,2402.96,39.12
instance_631,1.12,28800.0,0.16,39.16,0.72,28800.0,3.4,1.24
instance_633,116.72,14.92,209.64,6.8,199.72,14.76,1.56,146.48
instance_634,42.24,28800.0,19.24,28800.0,71.56,28800.0,28800.0,29.72
instance_635,412.56,28800.0,1107.44,28800.0,1150.16,28800.0,28800.0,378.72
instance_636,2.8,1138.4,1.56,33.28,6.92,1169.72,4.36,0.8
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_638,87.28,28800.0,165.04,28800.0,230.6,28800.0,28800.0,77.72
instance_639,12136.76,28800.0,10504.8,28800.0,10963.08,28800.0,28800.0,12782.04
instance_642,210.04,28800.0,247.88,28800.0,184.96,28800.0,28800.0,312.64
instance_645,4.12,28800.0,1.28,409.92,10.56,28800.0,3338.08,2.48
instance_647,13.08,28800.0,5.28,28800.0,13.72,28800.0,28800.0,3.6
instance_648,2520.4,28800.0,3127.84,28800.0,2408.04,28800.0,28800.0,3603.68
instance_650,188.36,28800.0,137.32,1459.64,139.76,28800.0,1584.56,163.16
instance_652,505.72,28800.0,585.4,1436.72,587.48,28800.0,2486.72,526.44
instance_653,23918.36,28800.0,18300.16,28800.0,28800.0,28800.0,28800.0,17646.36
instance_656,37.6,68.56,47.28,28800.0,50.96,66.8,4.04,43.88
instance_657,199.12,28800.0,267.2,28800.0,232.28,28800.0,28800.0,165.88
instance_658,1233.92,26.32,1070.6,422.0,1065.28,25.44,37.92,923.68
instance_659,3413.84,28800.0,2215.16,28800.0,2412.44,28800.0,28800.0,3758.04
instance_661,307.04,1114.04,408.6,39.28,419.84,924.48,347.32,336.16
instance_662,57.32,28800.0,116.32,28800.0,160.8,28800.0,8458.68,86.6
instance_664,108.68,28800.0,139.76,672.56,149.8,28800.0,138.56,56.12
instance_665,76.4,28800.0,45.36,116.96,82.68,28800.0,271.04,70.24
instance_666,31.04,5.48,21.92,4433.52,37.84,7.2,3.76,31.4
instance_668,361.2,28800.0,611.44,28800.0,580.32,28800.0,28800.0,469.08
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_670,5228.6,28800.0,6090.96,28800.0,6667.32,28800.0,28800.0,6175.8
instance_671,514.2,28800.0,343.2,734.72,368.04,28800.0,23.56,256.88
instance_673,80.04,57.52,186.76,28800.0,163.0,57.76,11.76,95.24
instance_674,1387.96,28800.0,917.96,3469.12,947.88,28800.0,1007.4,1082.36
instance_675,33.28,112.24,57.64,51.92,43.4,107.92,5.12,29.8
instance_676,8.84,28800.0,0.72,103.28,10.48,28800.0,4.76,2.72
instance_678,631.92,1.76,541.84,156.52,600.08,4.96,5.08,912.68
instance_679,27.48,7.6,40.56,26.72,29.64,6.36,3.92,26.0
instance_680,77.08,113.76,77.4,64.68,63.0,109.28,8.4,59.92
instance_681,2.56,191.0,0.68,52.72,4.36,197.28,8.96,2.6
instance_683,273.08,3017.0,291.84,6291.76,226.36,3456.84,376.28,159.0
instance_684,113.68,854.4,124.16,109.72,108.24,862.0,236.08,99.56
instance_686,117.92,28800.0,271.04,28800.0,217.24,28800.0,28800.0,104.44
instance_688,0.12,510.92,0.08,12.8,0.16,533.96,0.56,0.16
instance_690,946.2,28800.0,1232.08,7352.52,1227.76,28800.0,28800.0,971.88
instance_691,87.2,28800.0,199.0,28800.0,230.6,28800.0,23811.6,101.6
instance_692,188.04,28800.0,839.28,28800.0,773.64,28800.0,28800.0,177.32
instance_695,6613.12,28800.0,1615.32,28800.0,1841.6,28800.0,28800.0,3736.16
instance_696,167.16,7.76,195.96,102.2,298.76,7.44,18.96,151.88
instance_697,361.96,28800.0,380.12,28800.0,449.72,28800.0,28800.0,314.4
instance_699,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3434.64,28800.0
instance_700,15489.16,28800.0,10870.72,28800.0,10738.52,28800.0,28800.0,19326.0
instance_701,477.36,28800.0,489.28,28800.0,547.72,28800.0,28800.0,653.68
instance_704,183.48,28800.0,329.08,28800.0,392.44,28800.0,28800.0,162.72
instance_705,274.72,28800.0,291.8,28800.0,235.16,28800.0,28800.0,253.32
instance_706,28800.0,8120.44,28800.0,8315.28,28800.0,7058.84,2509.84,28800.0
instance_708,3906.64,28800.0,3076.56,28800.0,3475.84,28800.0,28800.0,3764.36
instance_711,121.32,2254.36,179.64,36.32,195.4,2330.56,49.8,143.08
instance_712,128.72,28800.0,209.64,9818.96,204.48,28800.0,1044.2,70.16
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_719,1155.72,28800.0,1743.12,28800.0,3014.44,28800.0,28800.0,605.56
instance_720,24.92,749.04,39.6,48.48,34.0,940.4,262.6,25.6
instance_721,58.52,28800.0,26.32,1260.76,23.64,28800.0,4.04,33.24
instance_723,15.88,1.76,34.0,7.84,33.12,2.24,1.96,12.24
instance_725,109.32,28800.0,323.56,28800.0,305.88,28800.0,28800.0,78.04
instance_726,18416.48,28800.0,20726.4,28800.0,19673.12,28800.0,8253.04,14749.8
instance_728,20960.68,28800.0,12915.52,28800.0,10700.96,28800.0,28800.0,26343.36
instance_734,28800.0,3666.96,28800.0,1624.56,28800.0,3549.52,2412.88,28800.0
instance_735,40.8,28800.0,111.76,28800.0,143.32,28800.0,28800.0,29.36
instance_736,60.4,28800.0,106.56,28800.0,149.76,28800.0,28800.0,67.92
instance_737,23.52,28800.0,6.24,28800.0,37.88,28800.0,13668.92,14.44
instance_741,452.52,169.44,721.8,44.36,724.08,148.84,471.88,288.88
instance_742,193.24,28800.0,439.88,28800.0,621.0,28800.0,28800.0,215.32
instance_744,4293.24,28800.0,4114.64,2517.64,3377.2,28800.0,28343.6,4937.68
instance_746,57.8,28800.0,37.12,28800.0,60.16,28800.0,28800.0,25.16
instance_747,180.76,28800.0,289.6,28800.0,325.6,28800.0,28800.0,152.4
instance_748,114.56,3226.88,557.6,384.0,489.84,3060.56,347.08,114.44
instance_749,38.68,28800.0,38.72,28800.0,48.96,28800.0,14308.12,25.8
instance_751,1.08,28800.0,0.96,65.8,1.44,28800.0,25.68,0.88
instance_752,1260.04,965.0,1089.8,180.28,1313.52,904.4,4.36,1247.04
instance_754,18.84,28800.0,44.8,3058.12,80.56,28800.0,4049.0,13.32
instance_755,37.64,3.12,32.12,24.64,41.88,2.28,3.44,40.96
instance_757,174.32,28800.0,343.6,28800.0,260.44,28800.0,28800.0,207.84
instance_758,8.16,28800.0,14.4,28800.0,21.2,28800.0,28800.0,6.16
instance_759,75.56,183.96,134.48,23.28,123.2,174.76,87.36,69.96
instance_760,140.76,28800.0,273.0,1274.12,276.16,28800.0,360.08,179.92
instance_761,10.2,871.84,2.52,1206.0,5.76,846.76,3.4,3.76
instance_764,263.52,28800.0,361.04,28800.0,361.8,28800.0,28800.0,214.04
instance_766,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,1116.0,28800.0
instance_768,2224.64,28800.0,1580.56,28800.0,1572.64,28800.0,28800.0,2556.44
instance_769,28800.0,28800.0,28800.0,211.56,28800.0,28800.0,1601.2,28800.0
instance_770,210.56,28800.0,300.84,28800.0,234.84,28800.0,3316.64,245.72
instance_772,345.36,95.12,384.6,28800.0,374.8,92.36,6.8,244.76
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_775,95.2,28800.0,101.76,28800.0,128.68,28800.0,1143.0,62.6
instance_776,207.88,28800.0,832.92,225.08,864.24,28800.0,161.32,208.48
instance_778,772.8,7.76,2766.12,18.12,3853.4,7.56,7.36,1126.48
instance_779,49.56,28800.0,67.44,1979.4,44.96,28800.0,365.28,49.48
instance_782,210.84,28800.0,376.28,1402.44,415.84,28800.0,6495.88,185.32
instance_783,94.72,28800.0,26.32,28800.0,83.36,28800.0,28800.0,31.8
instance_787,5781.76,28800.0,765.12,28800.0,1288.96,28800.0,28800.0,4016.12
instance_789,36.92,1.32,25.76,23.52,41.0,1.2,3.64,23.88
instance_792,1.12,59.48,0.28,10.88,1.2,62.28,0.64,0.72
instance_797,60.6,28800.0,33.28,28800.0,125.76,28800.0,26193.32,29.2
instance_798,28800.0,23760.84,28800.0,13474.12,28800.0,23274.6,28800.0,28800.0
instance_799,444.44,28800.0,696.04,28800.0,1419.88,28800.0,7714.4,382.64
instance_800,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9847.52,28800.0
instance_801,13.52,28800.0,40.92,67.72,98.36,28800.0,118.72,24.96
instance_803,352.2,28800.0,367.52,28800.0,354.32,28800.0,28800.0,329.88
instance_804,541.92,28800.0,608.16,28800.0,717.96,28800.0,28800.0,575.32
instance_805,63.12,28800.0,344.56,28800.0,339.84,28800.0,28800.0,123.48
instance_806,116.4,28800.0,126.4,28800.0,215.88,28800.0,28800.0,121.28
instance_807,14.56,28800.0,4.84,28800.0,17.68,28800.0,28800.0,6.52
instance_811,102.72,64.96,7.52,120.16,93.52,62.4,5.24,15.96
instance_818,72.48,28800.0,63.28,28800.0,55.48,28800.0,28800.0,34.88
instance_820,11.68,28800.0,1.56,28800.0,14.76,28800.0,28800.0,5.2
instance_822,1962.4,28800.0,1663.44,28800.0,1269.08,28800.0,28800.0,1818.24
instance_823,29.0,24.12,15.16,53.56,32.56,22.6,3.72,19.8
instance_824,9.44,28800.0,16.92,28800.0,33.52,28800.0,28800.0,6.88
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_830,4848.64,38.72,4271.08,221.12,5473.92,37.76,32.96,8317.24
instance_831,2.36,28800.0,0.6,223.44,1.92,28800.0,5.6,0.72
instance_833,5556.8,28800.0,12824.0,9308.8,6665.12,28800.0,1366.16,4843.88
instance_837,48.68,2276.56,36.6,77.4,53.2,2442.92,17.0,39.52
instance_838,817.36,28800.0,944.72,28800.0,845.12,28800.0,28800.0,788.0
instance_842,20.52,28800.0,4.56,28800.0,19.28,28800.0,11950.64,4.0
instance_843,12.04,19.68,6.16,2764.92,8.2,18.76,3.48,4.96
instance_844,63.48,28800.0,136.0,28800.0,152.08,28800.0,28800.0,143.48
instance_847,20.72,28800.0,2.24,28800.0,13.76,28800.0,28800.0,7.76
instance_848,537.76,2137.16,784.04,521.52,801.36,2008.6,764.4,478.68
instance_849,22.52,170.92,13.12,63.28,32.24,164.08,196.16,18.68
instance_850,64.2,17.28,105.44,28800.0,96.04,15.68,4.4,129.4
instance_851,25.6,28800.0,8.88,28800.0,41.76,28800.0,28800.0,25.96
instance_853,2.48,28800.0,1.28,1220.36,5.24,28800.0,1.4,1.92
instance_854,10670.28,28800.0,5591.32,28800.0,5771.52,28800.0,28800.0,7974.32
instance_857,415.72,28800.0,538.92,2412.08,573.32,28800.0,7660.04,516.4
instance_859,45.16,5.4,62.64,11.52,68.0,5.48,3.52,48.12
instance_860,7.4,28800.0,3.84,28800.0,11.88,28800.0,1916.0,3.96
instance_862,17214.68,28800.0,7843.32,28800.0,7762.16,28800.0,28800.0,12586.44
instance_863,15.68,28800.0,4.68,28800.0,18.4,28800.0,28800.0,7.44
instance_865,3.8,28800.0,1.2,580.92,3.56,28800.0,576.44,2.24
instance_866,67.96,28800.0,242.04,28800.0,169.0,28800.0,28800.0,95.84
instance_867,85.96,28800.0,63.64,28800.0,231.64,28800.0,28800.0,94.56
instance_869,2.48,2831.28,0.48,41.76,3.0,2711.04,107.92,1.44
instance_870,79.92,28800.0,35.84,28800.0,78.8,28800.0,28800.0,43.36
instance_872,1984.6,4547.04,1361.84,28800.0,1664.2,4319.4,170.16,1981.04
instance_873,704.92,572.08,926.92,98.2,648.84,624.0,611.96,673.96
instance_874,143.48,28800.0,163.88,28800.0,183.64,28800.0,458.12,156.52
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_876,146.92,28800.0,250.04,28800.0,249.88,28800.0,28800.0,130.76
instance_877,335.76,28800.0,294.92,28800.0,423.56,28800.0,28800.0,211.8
instance_878,67.2,28800.0,151.2,28800.0,171.48,28800.0,28800.0,92.92
instance_879,49.96,28800.0,130.64,43.52,119.04,28800.0,264.84,54.6
instance_880,4.2,28800.0,2.48,28800.0,12.12,28800.0,6782.4,3.16
instance_881,198.68,28800.0,236.08,28800.0,255.56,28800.0,28800.0,171.36
instance_883,20.56,28800.0,96.8,78.24,98.08,28800.0,6.72,30.12
instance_884,14608.76,28800.0,9214.28,28800.0,11136.8,28800.0,28800.0,5356.72
instance_885,1890.64,28800.0,1497.88,28800.0,1435.24,28800.0,28800.0,1764.68
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_887,121.96,238.16,93.64,196.56,107.04,224.44,2.72,53.28
instance_890,16646.52,28800.0,13171.28,28800.0,12187.2,28800.0,28800.0,17315.16
instance_891,632.88,28800.0,431.8,28800.0,683.6,28800.0,19853.52,601.2
instance_892,24.4,28800.0,11.28,28800.0,31.48,28800.0,28800.0,19.68
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_895,122.96,28800.0,57.96,28800.0,82.56,28800.0,28800.0,102.32
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_897,48.76,28800.0,43.48,28800.0,65.12,28800.0,8135.88,45.8
instance_901,250.64,28800.0,397.64,28800.0,415.88,28800.0,28800.0,231.48
instance_902,3110.16,28800.0,3966.48,28800.0,4081.04,28800.0,1081.76,3347.2
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_904,274.16,28800.0,278.44,69.04,291.56,28800.0,119.52,229.08
instance_905,63.48,70.92,124.44,14.8,112.96,76.4,381.96,58.68
instance_906,340.92,28800.0,431.64,28800.0,501.4,28800.0,28800.0,373.04
instance_907,9.24,58.28,0.48,366.32,2.72,55.52,3.28,1.4
instance_908,30.72,784.52,17.88,4164.28,26.64,754.72,2.08,22.24
instance_909,1622.36,28800.0,1072.76,28800.0,1130.0,28800.0,28800.0,1071.72
instance_910,55.24,214.52,126.16,304.84,97.76,204.24,145.88,61.52
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_913,49.56,28800.0,75.28,74.48,99.84,28800.0,11.88,44.48
instance_917,1186.16,28800.0,465.52,28800.0,520.16,28800.0,26328.08,570.28
instance_918,20781.0,28800.0,11564.44,28800.0,9327.24,28800.0,25015.56,28800.0
instance_920,2458.48,28800.0,1457.04,28800.0,1683.72,28800.0,28800.0,2568.6
instance_921,10153.92,6724.16,28800.0,235.0,28800.0,6875.92,651.16,13024.24
instance_922,2368.24,149.84,13493.84,129.68,10210.96,150.16,134.44,1742.12
instance_923,113.2,271.68,42.72,93.16,69.48,261.32,17.32,21.16
instance_924,4.08,28800.0,2.92,342.48,12.0,28800.0,105.6,5.0
instance_926,1215.84,28800.0,646.6,28800.0,885.08,28800.0,28800.0,916.04
instance_927,10046.96,437.84,22104.44,82.72,23376.48,415.12,715.72,11408.56
instance_928,28.32,54.8,71.32,3657.84,103.76,53.48,4.0,27.96
instance_929,28800.0,28800.0,28800.0,2476.52,28800.0,28800.0,2494.96,28800.0
instance_930,56.28,28800.0,107.52,1502.8,172.12,28800.0,297.32,84.04
instance_931,59.48,28800.0,107.48,3138.44,131.32,28800.0,287.8,71.28
instance_935,17.52,28800.0,27.24,630.36,30.04,28800.0,905.48,31.84
instance_936,237.36,28800.0,578.72,28800.0,608.16,28800.0,28800.0,259.08
instance_937,28663.88,28800.0,20292.72,28800.0,24317.04,28800.0,28800.0,28800.0
instance_938,219.88,28800.0,288.28,2053.4,293.72,28800.0,4872.2,221.04
instance_939,103.28,28800.0,356.04,28800.0,353.72,28800.0,28800.0,105.76
instance_940,43.28,8.6,69.08,12.64,100.96,8.32,4.08,29.92
instance_941,7601.32,28800.0,3136.44,28800.0,3447.0,28800.0,28800.0,7681.88
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_947,2.68,224.08,0.52,241.08,3.24,215.48,3.24,0.8
instance_948,70.88,28800.0,43.28,31.56,58.48,28800.0,132.28,45.88
instance_949,101.04,28800.0,81.52,28800.0,114.44,28800.0,28800.0,38.36
instance_950,41.12,28800.0,15.64,28800.0,28.32,28800.0,28800.0,19.08
instance_951,162.32,28800.0,226.76,28800.0,224.92,28800.0,8948.0,138.4
instance_952,1528.28,28800.0,636.32,28800.0,806.96,28800.0,28800.0,1028.32
instance_955,24824.92,28800.0,28800.0,28800.0,26398.44,28800.0,28800.0,28800.0
instance_956,676.68,28800.0,716.92,28800.0,1194.28,28800.0,28800.0,673.48
instance_957,250.12,28800.0,134.6,28800.0,126.16,28800.0,1207.72,192.76
instance_958,3.72,2426.24,1.08,50.76,4.56,2303.32,1.44,1.12
instance_959,1175.56,28800.0,1180.24,4282.04,1165.88,28800.0,7090.28,1362.76
instance_960,28800.0,18.32,28800.0,37.08,28800.0,17.84,18.32,28800.0
instance_961,23.08,3.4,97.4,22.4,95.32,3.2,3.4,46.28
instance_962,149.0,28800.0,359.52,28800.0,621.12,28800.0,28800.0,180.2
instance_964,73.48,4.48,109.32,5.96,139.08,4.28,1.04,60.72
instance_965,262.64,28800.0,338.44,28800.0,594.6,28800.0,28800.0,238.16
instance_967,110.64,28800.0,96.4,3698.64,159.64,28800.0,1594.76,102.2
instance_968,35.6,8.4,67.88,13.84,69.28,8.6,3.8,40.68
instance_969,1843.6,27.84,2070.4,64.48,2307.12,26.88,157.8,1855.76
instance_973,46.48,594.16,127.52,82.24,105.04,568.48,51.8,52.28
instance_974,135.08,28800.0,152.92,28800.0,121.32,28800.0,157.24,179.8
instance_976,26669.72,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,11482.28
instance_977,6411.28,28800.0,3705.36,28800.0,4177.92,28800.0,28800.0,8201.12
instance_979,80.4,28800.0,110.4,28800.0,129.56,28800.0,21609.04,86.08
instance_980,109.96,28800.0,56.2,28800.0,85.4,28800.0,28800.0,105.12
instance_983,113.44,28800.0,70.68,129.2,66.56,28800.0,57.84,68.84
instance_984,672.8,28800.0,505.0,28800.0,683.72,28800.0,28800.0,768.16
instance_985,517.52,28800.0,440.44,328.64,533.6,28800.0,500.4,656.08
instance_987,83.44,28800.0,182.64,28800.0,300.0,28800.0,28800.0,58.96
instance_988,27.04,2394.64,8.56,243.6,26.84,2217.6,266.64,7.08
instance_989,55.16,28800.0,85.32,28800.0,56.48,28800.0,3934.4,56.56
instance_990,319.12,28800.0,425.56,28800.0,442.52,28800.0,28800.0,354.16
instance_994,28800.0,28800.0,28800.0,97.96,28800.0,28800.0,4324.2,28800.0
instance_996,322.32,28800.0,502.92,28800.0,926.76,28800.0,28800.0,314.24
instance_998,473.72,28800.0,221.32,28800.0,435.56,28800.0,28800.0,351.88
instance_1000,596.32,28800.0,640.0,28800.0,613.12,28800.0,347.92,674.16
instance_1001,2.48,28800.0,0.64,209.68,1.92,28800.0,20.08,1.36
instance_1002,43.88,28800.0,86.4,286.12,81.96,28800.0,880.04,82.84
instance_1003,44.16,28800.0,163.08,28800.0,130.32,28800.0,311.96,44.44
instance_1005,24.76,28800.0,31.0,245.16,40.24,28800.0,8.0,18.2
instance_1007,20.28,28800.0,33.36,994.2,39.4,28800.0,3344.64,12.04
instance_1008,28.96,277.68,29.2,29.24,32.08,272.08,5.36,38.24
instance_1009,1.64,30.88,0.24,411.52,1.84,29.36,0.96,0.88
instance_1010,96.08,28800.0,159.88,28800.0,146.52,28800.0,4488.76,120.32
instance_1011,24.28,151.36,17.72,1484.08,43.64,145.84,4.64,16.96
instance_1012,2527.0,28800.0,4369.2,1811.56,4295.36,28800.0,678.48,2880.12
instance_1013,21.32,28800.0,17.56,2657.68,32.72,28800.0,82.52,15.52
instance_1014,5.24,28800.0,1.68,202.96,2.84,28800.0,55.52,1.92
instance_1017,223.92,28800.0,256.04,28800.0,469.8,28800.0,28800.0,132.36
instance_1019,40.36,28800.0,34.28,28800.0,36.84,28800.0,28800.0,14.08
instance_1020,8109.72,28800.0,4872.64,28800.0,6478.2,28800.0,28800.0,8034.04
instance_1022,35.48,4807.76,148.72,113.44,113.72,4612.4,18.48,33.92
instance_1023,36.88,28800.0,24.8,28800.0,24.64,28800.0,2314.32,34.08
instance_1024,1365.84,28800.0,1676.2,28800.0,1615.88,28800.0,28800.0,1353.52
instance_1025,2580.48,56.6,2426.0,42.96,4665.84,54.72,150.32,2555.0
instance_1026,60.72,28800.0,167.12,28800.0,171.56,28800.0,28800.0,84.96
instance_1027,80.72,28800.0,83.64,28800.0,56.44,28800.0,28800.0,49.48
instance_1028,486.28,28800.0,792.76,897.12,534.28,28800.0,450.48,375.96
instance_1030,35.6,56.4,44.32,134.08,48.32,52.92,4.04,41.6
instance_1031,13587.36,1372.36,11906.2,136.04,13481.32,1274.6,1874.04,18755.84
instance_1033,247.32,28800.0,177.6,28800.0,199.2,28800.0,28800.0,343.4
instance_1034,24.24,28800.0,133.72,4883.64,137.8,28800.0,1281.76,23.48
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
instance_1037,942.28,160.4,1153.16,65.76,962.56,151.0,430.28,863.68
instance_1039,582.88,28800.0,379.64,10978.6,338.32,28800.0,334.08,374.96
