instance,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,vars.clauses.ratio,POSNEG.RATIO.CLAUSE.mean,POSNEG.RATIO.CLAUSE.coeff.variation,POSNEG.RATIO.CLAUSE.min,POSNEG.RATIO.CLAUSE.max,POSNEG.RATIO.CLAUSE.entropy,VCG.CLAUSE.mean,VCG.CLAUSE.coeff.variation,VCG.CLAUSE.min,VCG.CLAUSE.max,VCG.CLAUSE.entropy,UNARY,BINARY.,TRINARY.,VCG.VAR.mean,VCG.VAR.coeff.variation,VCG.VAR.min,VCG.VAR.max,VCG.VAR.entropy,POSNEG.RATIO.VAR.mean,POSNEG.RATIO.VAR.stdev,POSNEG.RATIO.VAR.min,POSNEG.RATIO.VAR.max,POSNEG.RATIO.VAR.entropy,HORNY.VAR.mean,HORNY.VAR.coeff.variation,HORNY.VAR.min,HORNY.VAR.max,HORNY.VAR.entropy,horn.clauses.fraction,VG.mean,VG.coeff.variation,VG.min,VG.max,CG.mean,CG.coeff.variation,CG.min,CG.max,CG.entropy,cluster.coeff.mean,cluster.coeff.coeff.variation,cluster.coeff.min,cluster.coeff.max,cluster.coeff.entropy
sat/bx-d-4-7-8.cnf.bz2,31376.0,304471.0,24990.0,227491.0,0.255542217,0.338387013,0.1098505,0.276227778,0.985019668,0.0,1.0,0.902141916,0.000102702,0.193084653,8.0032e-05,0.000120048,0.684271304,0.0,0.433480885,1.0,0.000102702,1.073434379,2.6375e-05,0.001995683,2.857148476,0.134898884,0.135555402,0.0,0.771217712,2.773406463,6.7659e-05,1.082373698,2.6375e-05,0.001200047,2.439599226,0.708085155,9.9867e-05,1.443193621,2.1979e-05,0.002118765,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/by-alt-5-7.cnf.bz2,48937.0,448053.0,47929.0,421684.0,0.021031109,0.062532607,0.11366094,0.27803284,0.999065139,0.0,1.0,0.914270618,5.3331e-05,0.194378046,4.1728e-05,6.2593e-05,0.686844548,0.0,0.443922463,1.0,5.3331e-05,1.145131034,1.8972e-05,0.000934349,2.701015906,0.138069579,0.146516916,0.0,0.741293532,2.716141179,3.4928e-05,1.163960911,1.4229e-05,0.000576261,2.332055399,0.70598837,5.1856e-05,1.580955322,1.1857e-05,0.001000749,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/Cake_9_20.cnf.bz2,19150.0,101236.0,13881.0,73720.0,0.379583603,0.373250136,0.188293543,0.385245976,0.578164363,0.0,1.0,1.179301132,0.000231236,0.226209045,0.000144082,0.000288164,1.039461714,0.0,0.180710798,0.609508953,0.000231236,0.413292373,0.000108519,0.001899078,1.960063173,0.042266676,0.067568994,0.0,0.5,1.213893726,0.000134451,0.700569602,5.4259e-05,0.001424308,1.484915713,0.619424851,0.000108108,0.973317236,5.4259e-05,0.001899078,0.000339133,0.434737389,9.4954e-05,0.002346717,3.007387018,0.301382778,0.447845337,0.013288154,0.551282051,3.065867252
sat/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf.bz2,29689.0,94135.0,11557.0,62172.0,1.56891927,0.514106028,0.185887538,0.392959656,0.427176908,0.0,1.0,1.012667664,0.000294421,1.728091224,0.000173055,0.044561737,0.91210938,0.0,0.079135302,0.59994853,0.000294421,0.326216413,0.000112591,0.000611208,2.471643478,0.060370883,0.150142881,0.0,0.666666667,1.351281536,0.00014934,0.349750498,4.8253e-05,0.000273435,2.100992974,0.531235926,0.000501608,3.360663248,6.4338e-05,0.008331725,0.000441412,0.50591165,0.000112591,0.016969054,3.219153561,0.283109337,0.267332767,0.015896524,0.515151515,3.213930013
sat/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf.bz2,29689.0,94135.0,11557.0,62172.0,1.56891927,0.514106028,0.185887538,0.392959656,0.427176908,0.0,1.0,1.012667664,0.000294421,1.728091224,0.000173055,0.044561737,0.91210938,0.0,0.079135302,0.59994853,0.000294421,0.325347631,0.000112591,0.000611208,2.462343663,0.06039562,0.150143099,0.0,0.666666667,1.355257994,0.00014934,0.349664392,4.8253e-05,0.000273435,2.097791727,0.531235926,0.000501602,3.360715708,6.4338e-05,0.008331725,0.000441118,0.50444386,0.000112591,0.016969054,3.192024813,0.283196986,0.266877224,0.015896524,0.515151515,3.209283286
sat/cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf.bz2,29690.0,94137.0,11586.0,62232.0,1.562575522,0.512678365,0.186174315,0.393619301,0.426581599,0.0,1.0,1.01271041,0.000294094,1.728006198,0.000172622,0.044450199,0.910786242,0.0,0.078030595,0.600205682,0.000294094,0.328239378,0.000112482,0.000610618,2.476523488,0.061863777,0.152984515,0.0,0.666666667,1.350661517,0.000149056,0.352332981,4.8207e-05,0.00028924,2.126722455,0.531109397,0.000501673,3.35278402,6.4276e-05,0.008323692,0.000442103,0.507383077,0.000112482,0.016952693,3.223468084,0.28272684,0.267499497,0.015896524,0.515151515,3.209852411
sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf.bz2,29690.0,94137.0,11586.0,62232.0,1.562575522,0.512678365,0.186174315,0.393619301,0.426581599,0.0,1.0,1.01271041,0.000294094,1.728006198,0.000172622,0.044450199,0.910786242,0.0,0.078030595,0.600205682,0.000294094,0.327182625,0.000112482,0.000610618,2.475096262,0.061888454,0.152984487,0.0,0.666666667,1.355147246,0.000149056,0.351791632,4.8207e-05,0.000273171,2.106774588,0.531109397,0.000501667,3.352820434,6.4276e-05,0.008323692,0.000441746,0.506597119,0.000112482,0.016952693,3.223652134,0.282922713,0.267488972,0.015896524,0.515151515,3.220629795
sat/cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf.bz2,29691.0,94139.0,11615.0,62292.0,1.556263452,0.511253451,0.186460541,0.394277674,0.425982837,0.0,1.0,1.01270491,0.000293769,1.727917339,0.000172191,0.044339217,0.909420533,0.0,0.076928016,0.600462339,0.000293769,0.330047898,0.000112374,0.00061003,2.483877123,0.063349218,0.15574631,0.0,0.666666667,1.349405922,0.000148772,0.354438449,4.816e-05,0.000288962,2.13286388,0.530983112,0.000501735,3.344944836,6.4214e-05,0.008315675,0.000442727,0.509402939,0.000112374,0.016936364,3.238158202,0.282455494,0.268170691,0.015896524,0.515151515,3.221314824
sat/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf.bz2,39550.0,131279.0,16126.0,89935.0,1.452561081,0.45970979,0.179307277,0.408785839,0.391533405,0.0,1.0,0.969498146,0.000213188,1.442318601,0.000124023,0.031936004,0.852380402,0.0,0.048501696,0.589414577,0.000213188,0.484778006,8.8953e-05,0.000578195,2.034941511,0.043995017,0.147923536,0.0,0.666666667,0.551554833,0.000107663,0.501962163,3.3357e-05,0.000289098,1.934043074,0.523011064,0.000274113,3.627581565,4.4477e-05,0.005748596,0.000369417,0.518396914,7.7834e-05,0.011708456,3.518260183,0.284019506,0.271939844,0.016016406,0.566666667,3.182928914
sat/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,39544.0,131267.0,15952.0,89575.0,1.47893681,0.465442367,0.178085403,0.406099726,0.394125317,0.0,1.0,0.971648481,0.00021428,1.437938684,0.000125376,0.032284353,0.859876073,0.0,0.052983533,0.588300307,0.00021428,0.476656187,8.9311e-05,0.000580519,2.008100226,0.037203087,0.13358434,0.0,0.666666667,0.523932907,0.000108569,0.492370582,3.3491e-05,0.000279096,1.905198288,0.523505442,0.000272758,3.679639111,4.4655e-05,0.0057717,0.000366611,0.507905071,7.8147e-05,0.011755512,3.471763784,0.285527886,0.267533358,0.016016406,0.566666667,3.185858361
sat/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,39544.0,131267.0,15952.0,89575.0,1.47893681,0.465442367,0.178085403,0.406099726,0.394125317,0.0,1.0,0.971648481,0.00021428,1.437938684,0.000125376,0.032284353,0.859876073,0.0,0.052983533,0.588300307,0.00021428,0.476656187,8.9311e-05,0.000580519,2.008100226,0.037203087,0.13358434,0.0,0.666666667,0.523932907,0.000108569,0.492370582,3.3491e-05,0.000279096,1.905198288,0.523505442,0.000272758,3.679639111,4.4655e-05,0.0057717,0.000366611,0.507905071,7.8147e-05,0.011755512,3.471763784,0.285528629,0.267529882,0.016016406,0.566666667,3.186176733
sat/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,39545.0,131269.0,15981.0,89635.0,1.47450097,0.46448374,0.178289731,0.40654891,0.393697221,0.0,1.0,0.971355038,0.000214097,1.43868399,0.000125149,0.032225768,0.858685517,0.0,0.05223406,0.58848664,0.000214097,0.478029467,8.9251e-05,0.000580131,2.01484894,0.038345346,0.136125309,0.0,0.666666667,0.528754202,0.000108417,0.493976668,3.3469e-05,0.000290065,1.905247425,0.52342277,0.000272988,3.670827313,4.4625e-05,0.005767836,0.000367082,0.509768104,7.8094e-05,0.011747643,3.491307585,0.285278152,0.268237915,0.016016406,0.566666667,3.187446643
sat/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19.cnf.bz2,39546.0,131271.0,16010.0,89695.0,1.470081199,0.463526395,0.178493784,0.406997493,0.393267551,0.0,1.0,0.971033608,0.000213915,1.439423096,0.000124922,0.032167395,0.857469191,0.0,0.05148559,0.588672724,0.000213915,0.479394776,8.9191e-05,0.000579742,2.020598993,0.039483467,0.13860139,0.0,0.666666667,0.533483816,0.000108265,0.495575087,3.3447e-05,0.000278722,1.914002771,0.523340208,0.000273217,3.662070438,4.4596e-05,0.005763978,0.000367552,0.511517849,7.8042e-05,0.011739785,3.49763332,0.285024139,0.269023704,0.016016406,0.566666667,3.187737531
sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf.bz2,39547.0,131273.0,16039.0,89755.0,1.465677411,0.46257033,0.178697566,0.407445476,0.39283632,0.0,1.0,0.970686015,0.000213732,1.440156057,0.000124696,0.032109234,0.856229169,0.0,0.05073812,0.588858559,0.000213732,0.480752201,8.9132e-05,0.000579355,2.025435453,0.040617472,0.141016149,0.0,0.666666667,0.538125416,0.000108114,0.497096658,3.3424e-05,0.000278536,1.910752109,0.523257757,0.000273444,3.653367949,4.4566e-05,0.005760125,0.000368021,0.513251438,7.799e-05,0.011731937,3.506429713,0.284774148,0.269745389,0.016016406,0.566666667,3.188214326
sat/CNP-5-0.cnf.bz2,28085.0,219071.0,22295.0,209160.0,0.259699484,0.047384777,0.106593039,0.979053675,0.099643032,0.0,1.0,0.220046546,0.000142312,0.723390354,8.9706e-05,0.000358825,0.678286934,0.0,0.778475808,0.784968445,0.000142312,0.37608508,6.6934e-05,0.000291643,2.974974285,0.008283678,0.024612171,0.0,1.0,0.747785908,6.9834e-05,0.396778064,0.0,0.000286862,2.955173555,0.778475808,0.000285865,0.361334049,9.5621e-05,0.000597629,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/CNP-5-100.cnf.bz2,27585.0,214401.0,21895.0,204590.0,0.259876684,0.047954445,0.107018916,0.978656174,0.100608392,0.0,1.0,0.223314252,0.000144884,0.722881224,9.1345e-05,0.00036538,0.68074233,0.0,0.778082995,0.784720661,0.000144884,0.37916894,5.8654e-05,0.000293269,3.012880247,0.008487694,0.024907185,0.0,1.0,0.758770551,7.1074e-05,0.400194395,0.0,0.000293269,2.982870436,0.778082995,0.000290841,0.364317678,9.7756e-05,0.000601202,0.000255615,0.811935013,5.3766e-05,0.001173078,4.322280097,0.059557765,0.509043379,0.008438819,0.25,2.40077425
sat/CNP-5-1300.cnf.bz2,21585.0,158431.0,17095.0,149820.0,0.262649898,0.057475637,0.114103591,0.97412139,0.111909198,0.0,1.0,0.259697153,0.000184972,0.717564067,0.000116993,0.000467973,0.708464842,0.0,0.774155653,0.783219864,0.000184972,0.402837033,6.6747e-05,0.000400481,3.051474254,0.013425109,0.032439394,0.0,1.0,0.973743638,9.0571e-05,0.42658644,0.0,0.000400481,2.992074508,0.774155653,0.000369064,0.386940798,0.000120144,0.000820985,0.000330169,0.811852796,7.3421e-05,0.001575224,4.321076784,0.064085861,0.527090458,0.008438819,0.285714286,2.499182366
sat/CNP-5-1600.cnf.bz2,20085.0,145026.0,15895.0,136715.0,0.263604907,0.060790696,0.11626376,0.972992478,0.114846123,0.0,1.0,0.268491808,0.000198707,0.716407864,0.000125826,0.000503303,0.715306303,0.0,0.773367955,0.783301028,0.000198707,0.405393961,7.3145e-05,0.000438869,3.080490262,0.015282396,0.034947247,0.0,1.0,1.041963797,9.731e-05,0.429734654,0.0,0.000438869,3.003438721,0.773367955,0.000395997,0.388965635,0.000117032,0.000899682,0.000354731,0.811437033,6.583e-05,0.001726219,4.308753102,0.065568431,0.531971584,0.008438819,0.318181818,2.520283803
sat/CNP-5-1800.cnf.bz2,19085.0,136511.0,15095.0,128406.0,0.264325936,0.063120103,0.117556812,0.972146681,0.116979649,0.0,1.0,0.274923598,0.000209069,0.7155228,0.000132494,0.000529977,0.720271511,0.0,0.772752052,0.783327882,0.000209069,0.404210358,6.2302e-05,0.000467268,3.095716567,0.016596522,0.036801864,0.0,1.0,1.10019407,0.000102385,0.428781168,0.0,0.000467268,3.011656675,0.772752052,0.000416208,0.386772822,0.000109029,0.000957899,0.000372487,0.808219025,7.009e-05,0.001822345,4.291497188,0.066358215,0.527411075,0.008656119,0.318181818,2.53059061
sat/CNP-5-1900.cnf.bz2,18585.0,132511.0,14695.0,124522.0,0.26471589,0.064157338,0.118011275,0.972273708,0.117099469,0.0,1.0,0.273749329,0.000214687,0.715936821,0.000136101,0.000544403,0.719715106,0.0,0.773100336,0.784006039,0.000214687,0.402018789,6.4246e-05,0.000481843,3.07634443,0.017179666,0.03762539,0.0,1.0,1.120220092,0.00010522,0.426491088,0.0,0.000481843,2.998865151,0.773100336,0.000427692,0.38467167,0.00011243,0.000987777,0.000381695,0.808361581,7.2276e-05,0.001879186,4.279649786,0.066623271,0.526124366,0.008656119,0.318181818,2.533436616
sat/CNP-5-300.cnf.bz2,26585.0,204701.0,21095.0,195090.0,0.260251244,0.049264442,0.108129581,0.977789055,0.102690924,0.0,1.0,0.230387073,0.000150315,0.721772682,9.4809e-05,0.000379237,0.686045551,0.0,0.777231022,0.784191911,0.000150315,0.385080672,6.151e-05,0.00030755,3.009650494,0.009018718,0.025707796,0.0,1.0,0.78391518,7.3689e-05,0.406783751,0.0,0.00030755,2.981438539,0.777231022,0.000301336,0.370022405,0.000102517,0.000630478,0.000266099,0.811018335,5.6384e-05,0.00121995,4.331244551,0.060240642,0.514122812,0.008438819,0.285714286,2.417480605
sat/CNP-5-400.cnf.bz2,26085.0,200591.0,20695.0,191080.0,0.260449384,0.049774963,0.108305422,0.977448538,0.103520681,0.0,1.0,0.233149713,0.00015319,0.721350098,9.6642e-05,0.000386567,0.688129239,0.0,0.776910195,0.784017166,0.00015319,0.384920356,5.2334e-05,0.000314005,3.026363644,0.009329123,0.026198156,0.0,1.0,0.79929101,7.5082e-05,0.407100966,0.0,0.000314005,2.989374428,0.776910195,0.000306904,0.370363056,0.000104668,0.000643709,0.000271101,0.810398622,5.7568e-05,0.001245552,4.323981545,0.060396728,0.514197854,0.008438819,0.285714286,2.417405553
sat/CNP-5-500.cnf.bz2,25585.0,196491.0,20295.0,187080.0,0.260655334,0.050304682,0.108483002,0.977248592,0.104085705,0.0,1.0,0.234786973,0.000156178,0.721149406,9.8546e-05,0.000394186,0.689427498,0.0,0.776769297,0.784028223,0.000156178,0.385256219,5.3453e-05,0.000320718,3.014382755,0.00969119,0.026823148,0.0,1.0,0.817434437,7.6548e-05,0.407446348,0.0,0.000320718,2.980437722,0.776769297,0.000312794,0.370703567,0.000106906,0.000657473,0.000276384,0.810333031,5.8798e-05,0.001272183,4.322166841,0.06051797,0.513370461,0.008438819,0.274725275,2.418593385
sat/CNP-5-600.cnf.bz2,25085.0,191591.0,19895.0,182280.0,0.260869565,0.051080755,0.109145271,0.976838198,0.105089938,0.0,1.0,0.238097809,0.000159278,0.720649568,0.000100528,0.000402111,0.691931681,0.0,0.776393461,0.783843537,0.000159278,0.38739415,5.4861e-05,0.000329164,3.032366133,0.01004963,0.027359937,0.0,1.0,0.834761744,7.8049e-05,0.409763443,0.0,0.000329164,2.987933923,0.776393461,0.000318825,0.37261578,0.000109721,0.000674786,0.000282174,0.810382217,6.0347e-05,0.001305684,4.321542725,0.060949635,0.515091212,0.008438819,0.274725275,2.427307264
sat/CNP-5-700.cnf.bz2,24585.0,187411.0,19495.0,178200.0,0.261092588,0.051689113,0.109399551,0.97640217,0.106107427,0.0,1.0,0.241588075,0.00016251,0.720094049,0.00010259,0.000410362,0.694534076,0.0,0.775970819,0.78359147,0.00016251,0.388120892,5.6117e-05,0.0003367,3.030501947,0.010385794,0.027835305,0.0,1.0,0.854417185,7.9607e-05,0.410871889,0.0,0.0003367,2.994779767,0.775970819,0.000325027,0.373551741,0.000112233,0.000690236,0.000287969,0.8096998,6.1728e-05,0.001335578,4.319785901,0.061191569,0.517506735,0.008438819,0.274725275,2.431362026
sat/CNP-5-800.cnf.bz2,24085.0,183111.0,19095.0,174000.0,0.261324954,0.052362069,0.109741379,0.975952107,0.107156821,0.0,1.0,0.245174117,0.000165874,0.719525219,0.000104739,0.000418958,0.697209321,0.0,0.77554023,0.783344828,0.000165874,0.389875502,5.7471e-05,0.000344828,3.028631885,0.010819144,0.028561666,0.0,1.0,0.878240934,8.123e-05,0.412792731,0.0,0.000344828,2.993562343,0.77554023,0.000331488,0.375214916,0.000103448,0.000706897,0.0002942,0.80959345,6.3218e-05,0.001367816,4.326005965,0.061464953,0.518782581,0.008438819,0.274725275,2.438517189
sat/course_flat_0.12_2018_3_1.cnf.bz2,494293.0,763635.0,178661.0,431421.0,1.766653047,0.770045964,0.414122168,0.360392018,1.04773341,0.0,1.0,2.291847316,4.4944e-05,5.108408064,1.1194e-05,0.040288591,2.196281413,0.0,0.505640662,0.618215154,4.4944e-05,0.852261343,4.636e-06,0.001205319,3.473677135,0.688168825,0.198073557,0.0,1.0,3.400981246,6.263e-06,2.19339164,0.0,0.000417226,1.115086,0.529056305,0.001804489,2.099507363,4.636e-06,0.020636455,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/course0.16_2018_3_5.cnf.bz2,656818.0,1192036.0,173805.0,786722.0,2.779051236,0.515193423,0.22092302,0.448495413,0.92423393,0.0,1.0,1.677798584,2.036e-05,3.060006887,1.1507e-05,0.009424355,1.447769897,0.0,0.5243199,0.736720214,2.036e-05,1.434588003,6.355e-06,0.00070673,2.797234088,0.28789384,0.251559599,0.0,1.0,3.287810553,8.482e-06,1.522753263,0.0,0.00027837,2.243454155,0.639103775,0.00013921,2.722745947,6.355e-06,0.003571783,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/course0.2_2018_3_5.cnf.bz2,657654.0,1193217.0,174233.0,787421.0,2.774566242,0.515348206,0.221270451,0.448435705,0.924392971,0.0,1.0,1.67942282,2.0365e-05,3.105207595,1.1479e-05,0.009401204,1.449595894,0.0,0.524333235,0.736602148,2.0365e-05,1.430991839,6.35e-06,0.000706103,2.798794118,0.288941571,0.252855607,0.0,1.0,3.288446954,8.459e-06,1.523961124,0.0,0.000278123,2.243120521,0.639010136,0.000143459,2.713455128,6.35e-06,0.003568612,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/course0.2_2018_3.cnf.bz2,1314940.0,2648157.0,386347.0,1780299.0,2.403520669,0.487478789,0.217012423,0.441111654,0.926519729,0.0,1.0,1.698179465,9.54e-06,5.778558115,5.177e-06,0.02348407,1.463767441,0.0,0.517323775,0.740178476,9.54e-06,2.411859033,2.809e-06,0.000908836,2.893651877,0.293239668,0.255425811,0.0,1.0,3.298591445,3.785e-06,2.448223948,0.0,0.000317924,2.194932252,0.633940703,0.000197385,4.152926471,2.809e-06,0.008076733,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/courses0.2_2017_9.cnf.bz2,1243116.0,2416524.0,331189.0,1532438.0,2.753494228,0.576914694,0.216119021,0.442713477,0.926131226,0.0,1.0,1.692067282,1.0938e-05,4.701320725,6.039e-06,0.02337638,1.455826086,0.0,0.521264156,0.740461931,1.0938e-05,2.429408662,1.305e-06,0.000864635,2.832591665,0.289677274,0.24823945,0.0,1.0,3.254234459,4.42e-06,2.447250885,0.0,0.000342591,2.193105391,0.635559155,0.000197909,4.271596628,2.61e-06,0.00661756,-1.0,0.0,-1.0,0.0,-512.0,-1.0,0.0,-1.0,0.0,0.0
sat/cz-3-7-7.cnf.bz2,12593.0,113257.0,10209.0,84956.0,0.233519444,0.333125383,0.120168087,0.269174632,1.034628815,0.0,1.0,0.919344144,0.00024843,0.196625972,0.000195906,0.000293858,0.690521286,0.0,0.463781251,1.0,0.00024843,0.970451261,9.4166e-05,0.003719572,2.850603725,0.161895418,0.15585972,0.0,0.740932642,2.972126347,0.00016541,0.967689397,7.0625e-05,0.002295306,2.449923243,0.717477282,0.000243344,1.307137231,5.8854e-05,0.00397853,0.00053653,0.99853375,7.0625e-05,0.003707802,4.347517166,0.083777357,0.621508891,0.007352745,0.285714286,2.77730049
sat/cz-d-4-7-5.cnf.bz2,19610.0,153672.0,15490.0,114564.0,0.26597805,0.341363779,0.135208268,0.267617518,1.098897957,0.0,1.0,0.949469307,0.00016093,0.200556306,0.000129116,0.000193673,0.693043713,0.0,0.507192486,1.0,0.00016093,1.02021685,5.2372e-05,0.002391676,2.603396428,0.156773971,0.138288292,0.0,0.657458564,2.7989621,0.000110351,1.041927967,5.2372e-05,0.00159736,2.168782961,0.738835934,0.000151469,1.428281954,4.3644e-05,0.002636081,0.000357897,1.029996904,5.2372e-05,0.002382948,4.086620566,0.096694699,0.602866105,0.008333048,0.285714286,2.77835511
sat/dist4.c.cnf.bz2,15258.0,68130.0,10460.0,56993.0,0.458699809,0.195409963,0.183531311,0.310255226,0.709779798,0.0,1.0,1.156335233,0.00030229,0.521291156,0.000191205,0.005258126,1.061908456,0.0,0.17702174,0.77142807,0.00030229,1.551943346,0.000122822,0.006842946,2.508013252,0.062423077,0.103684466,0.0,1.0,1.631860928,0.000148915,1.439116034,3.5092e-05,0.002719632,2.204177355,0.55245381,0.000306807,1.216655464,7.0184e-05,0.003333743,0.001324032,1.201159666,0.000105276,0.038548594,4.37110418,0.182379611,0.901508985,0.001117113,0.905397301,3.394297908
sat/dist5.c.cnf.bz2,15256.0,68124.0,10461.0,57034.0,0.458369181,0.194445419,0.183416909,0.310110402,0.710294412,0.0,1.0,1.156526609,0.000302121,0.517002463,0.000191186,0.004684065,1.06222218,0.0,0.17749062,0.771644984,0.000302121,1.552009407,0.000122734,0.006838026,2.514238328,0.062255619,0.10357254,0.0,1.0,1.628486749,0.000148934,1.43853627,3.5067e-05,0.002717677,2.21160298,0.552793071,0.000304335,1.212314948,7.0134e-05,0.003331346,0.001322817,1.201511247,0.0001052,0.038520882,4.372377735,0.1823959,0.901661665,0.001117113,0.905397301,3.395891101
sat/dist6.c.cnf.bz2,15254.0,68118.0,10462.0,57044.0,0.458038616,0.194130846,0.183402286,0.309974938,0.710081063,0.0,1.0,1.156588246,0.000302034,0.515290787,0.000191168,0.004683617,1.061952438,0.0,0.177494566,0.771544772,0.000302034,1.552150625,0.000122712,0.006836828,2.514616993,0.06191886,0.103487828,0.0,1.0,1.623758958,0.000148919,1.438352238,3.5061e-05,0.002717201,2.211802632,0.552748755,0.000304373,1.212183963,7.0121e-05,0.003330762,0.001322383,1.20162411,8.7652e-05,0.038514129,4.373183036,0.182308855,0.901711261,0.001117113,0.905397301,3.395027077
sat/dist9.c.cnf.bz2,15276.0,68149.0,10458.0,56982.0,0.460699943,0.195974167,0.183531642,0.310106783,0.709231071,0.0,1.0,1.157729606,0.000303114,0.543247719,0.000191241,0.005737235,1.064315432,0.0,0.176424134,0.771015408,0.000303114,1.549278243,0.000122846,0.006844267,2.521994512,0.063449802,0.10647166,0.0,1.0,1.641000552,0.000148818,1.439817994,1.7549e-05,0.002720157,2.207754484,0.551858482,0.000307814,1.222775331,7.0198e-05,0.003544979,0.001326805,1.201237736,0.000105296,0.038556035,4.372373639,0.182668252,0.901106678,0.001117113,0.905397301,3.395396178
sat/e_rphp055_04.cnf.bz2,5158.0,9782.0,381.0,5005.0,12.538057743,0.954445554,0.076123876,0.759040959,0.450568023,0.0,1.0,0.770297914,0.011924034,0.890543785,0.005249344,0.283464567,0.924184145,0.0,0.107892108,0.107892108,0.011924034,1.035638329,0.001598402,0.033166833,0.959816957,0.137399994,0.3345139,0.0,0.951807229,0.412794463,0.006796353,1.139493403,0.000799201,0.022377622,0.972935557,0.701298701,0.038997223,0.139839805,0.032767233,0.075924076,0.028467996,0.423856538,0.001398601,0.075524476,0.995452114,0.096642384,0.888080915,0.005277045,0.432941346,0.990714319
sat/e_rphp056_05.cnf.bz2,7097.0,13598.0,499.0,7000.0,13.22244489,0.942571429,0.071285714,0.850714286,0.315414013,0.0,1.0,0.68259002,0.009685084,0.954527249,0.004008016,0.220440882,0.873893241,0.0,0.117857143,0.117857143,0.009685084,1.065082271,0.001428571,0.032142857,0.940346186,0.107236696,0.301613845,0.0,0.955555556,0.35114096,0.005762954,1.274826348,0.000714286,0.024285714,0.95039903,0.777857143,0.036187232,0.110509501,0.031857143,0.071142857,0.023326735,0.618178536,0.001285714,0.070714286,0.947547023,0.09968617,0.675627238,0.004032258,0.365939036,0.948910982
sat/e_rphp065_05.cnf.bz2,9410.0,18125.0,580.0,9295.0,15.224137931,0.949973104,0.062399139,0.853684777,0.307617195,0.0,1.0,0.672559118,0.008370277,0.961895406,0.003448276,0.220689655,0.848421306,0.0,0.103281334,0.103281334,0.008370277,1.086434695,0.001075847,0.028079613,0.939868095,0.107775135,0.303365028,0.0,0.961685824,0.350819265,0.004985995,1.292660634,0.000537924,0.02119419,0.948776121,0.774610005,0.031663297,0.110274251,0.027864443,0.062291555,0.020441445,0.613689835,0.000968263,0.0619688,0.913134151,0.088396816,0.743977743,0.003466205,0.3671434,0.914161339
sat/ecarev-110-1031-23-40-1.cnf.bz2,42271.0,248471.0,39678.0,233963.0,0.065351076,0.062009805,0.169590918,0.445138049,0.568372819,0.0,1.0,0.492296656,7.9498e-05,0.123464293,5.0406e-05,0.000100812,0.504448006,0.0,0.01058287,0.835102132,7.9498e-05,0.087900394,2.5645e-05,8.1209e-05,0.366815646,0.05619043,0.021691554,0.0,0.5,0.35172107,1.7112e-05,0.078535702,1.2823e-05,3.8468e-05,0.239818091,0.173924937,4.1992e-05,0.075067631,1.7097e-05,4.2742e-05,0.000109014,0.168090911,2.1371e-05,0.000145322,1.849269857,0.29104975,0.123303865,0.173684211,0.488888889,2.025031585
sat/ecarev-110-1031-23-40-2.cnf.bz2,42271.0,248471.0,39704.0,234142.0,0.064653435,0.061197906,0.169572311,0.445609929,0.567804963,0.0,1.0,0.489757324,7.9458e-05,0.123268497,5.0373e-05,0.000100746,0.502925047,0.0,0.010194668,0.834993295,7.9458e-05,0.087126162,2.9896e-05,8.1147e-05,0.362834716,0.056047585,0.021231545,0.0,0.5,0.347850869,1.7081e-05,0.075154672,1.2813e-05,3.4167e-05,0.232835369,0.173424674,4.1971e-05,0.074295661,1.7084e-05,4.2709e-05,0.000108962,0.167522403,2.1355e-05,0.000153753,1.847171458,0.291058068,0.123309257,0.176190476,0.5,2.024242861
