instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24
instance_429,18000.0,18000.0,18000.0,18000.0,18000.0,3.15,18000.0,18000.0,18000.0,18000.0,19.86,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,36.21,18000.0,18000.0,18000.0,18000.0
instance_682,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.81,18000.0,39.29,18000.0,15.43,18000.0,18000.0,18000.0,2.78,18000.0,18000.0,18000.0,12.38,18000.0,18000.0,18000.0,18000.0,18000.0
instance_227,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_610,0.01,0.19,0.17,217.92,0.17,0.6,0.01,0.04,1.1,0.41,0.74,18000.0,14.49,0.04,0.01,0.05,0.05,0.16,0.09,0.16,14.37,1.22,0.04,0.04
instance_260,0.0,18000.0,0.01,0.17,0.01,0.11,0.0,0.02,0.0,0.02,0.12,0.81,18000.0,0.03,0.0,0.03,0.03,0.01,18000.0,0.01,18000.0,0.0,0.03,0.03
instance_104,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_143,0.03,0.25,0.22,34.4,0.23,0.66,0.03,0.05,0.58,0.31,22.94,6.52,134.34,1.13,0.03,0.06,0.06,0.22,0.04,0.22,133.92,1.07,1.48,1.17
instance_638,0.0,18000.0,0.0,0.9,0.0,1.2,0.0,0.03,0.15,0.1,1.39,0.12,3.34,0.0,0.0,0.04,0.04,0.0,0.05,0.01,3.17,0.05,0.0,0.0
instance_336,0.02,0.15,0.12,18000.0,0.12,0.25,0.02,0.03,0.16,0.21,0.33,18000.0,230.45,18000.0,0.01,0.05,0.05,0.12,0.02,0.13,229.79,8.79,18000.0,18000.0
instance_551,568.54,18000.0,18000.0,18000.0,18000.0,36.58,18000.0,18000.0,18000.0,18000.0,101.06,18000.0,18000.0,18000.0,232.24,18000.0,18000.0,255.01,0.15,486.75,18000.0,18000.0,18000.0,18000.0
instance_515,94.34,18000.0,145.68,18000.0,134.21,21.27,18000.0,18000.0,18000.0,18000.0,45.95,18000.0,18000.0,18000.0,157.91,18000.0,539.37,113.36,0.11,112.97,18000.0,18000.0,18000.0,18000.0
instance_165,0.14,0.48,0.46,395.16,0.44,1.41,0.14,0.17,7.03,0.81,57.19,1.51,18000.0,0.21,0.14,0.18,0.18,0.43,0.11,0.43,18000.0,0.58,0.2,0.22
instance_684,0.05,18000.0,0.22,6.68,0.22,0.24,0.04,0.07,0.03,0.31,1.09,0.31,38.34,0.04,0.05,0.08,0.08,0.21,0.03,0.22,38.55,0.11,0.04,0.04
instance_305,0.1,18000.0,0.51,1.76,0.5,0.83,0.1,0.14,0.02,0.31,0.78,0.61,18000.0,0.04,0.1,0.15,0.15,0.5,0.02,0.5,18000.0,0.1,0.05,0.04
instance_49,0.01,0.08,0.05,0.67,0.05,1.67,0.0,0.03,0.0,0.11,1.9,2.71,0.02,0.02,0.0,0.04,0.04,0.05,0.02,0.09,0.03,0.03,0.02,0.02
instance_235,0.04,0.31,0.3,18000.0,0.3,0.5,0.04,0.05,0.49,0.41,0.65,18000.0,18000.0,18000.0,0.04,0.07,0.07,0.26,0.05,0.29,18000.0,18000.0,18000.0,18000.0
instance_119,0.0,0.05,0.02,0.17,0.02,0.07,0.0,0.02,0.0,0.02,0.07,0.02,0.0,0.0,0.0,0.03,0.04,0.02,0.0,0.02,0.0,0.01,0.0,0.0
instance_529,62.76,18000.0,55.6,18000.0,1.01,9.46,0.8,0.92,18000.0,3.01,2.13,0.21,142.11,2.35,0.63,1.97,0.93,7.02,18000.0,7.17,144.63,3.33,2.26,1.95
instance_731,559.21,100.26,24.57,134.49,13.88,4.29,14.14,2.81,3.91,14.81,4.49,8.31,18000.0,1.59,1.39,5.31,2.82,14.64,22.16,16.68,18000.0,14.32,1.58,1.62
instance_733,18000.0,4.97,4.71,18000.0,4.72,3.39,18000.0,18000.0,24.3,5.31,3.16,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,4.64,18000.0,4.64,18000.0,18000.0,18000.0,18000.0
instance_180,0.03,7.93,0.23,18000.0,0.22,0.51,0.03,0.14,0.03,0.31,0.58,0.1,0.14,0.05,0.02,0.29,0.15,0.89,0.03,0.91,0.13,0.05,0.02,0.02
instance_646,0.07,0.52,0.47,109.25,0.49,1.0,0.07,0.1,1.14,0.61,1.11,189.41,18000.0,18000.0,0.07,0.11,0.11,0.5,0.04,0.49,18000.0,0.51,18000.0,18000.0
instance_635,0.97,18000.0,1.35,18000.0,1.12,0.77,0.82,0.49,267.7,1.12,6.67,0.41,6.82,4.58,1.05,0.79,0.5,1.16,0.03,27.8,11.6,0.85,3.32,4.78
instance_346,1.63,18000.0,7.12,18000.0,7.3,129.92,1.63,3.54,2.66,0.71,129.47,7.72,14.9,15.03,1.6,3.49,3.47,6.89,21.4,6.89,1.49,0.62,15.17,15.06
instance_403,18000.0,18000.0,405.5,18000.0,18000.0,18000.0,18000.0,70.71,18000.0,18000.0,18000.0,402.11,18000.0,532.16,18000.0,74.78,69.81,13.01,15.25,14.77,18000.0,569.22,18000.0,214.48
instance_386,32.08,480.39,2.17,18000.0,1.76,11.6,0.27,18000.0,18000.0,9.81,1.41,7.31,18000.0,4.28,0.2,13.74,13.43,3.49,18000.0,3.68,18000.0,8.67,11.41,6.72
instance_198,0.01,18000.0,0.03,0.3,0.04,0.07,0.01,0.02,0.0,0.09,0.07,0.02,0.01,0.0,0.01,0.03,0.04,0.03,0.0,0.04,0.01,0.01,0.0,0.0
instance_433,0.0,18000.0,0.01,0.19,0.01,0.08,0.0,0.02,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.03,0.04,0.01,0.01,0.01,0.0,0.01,0.0,0.0
instance_349,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_594,22.67,1.53,14.93,4.56,9.32,18000.0,0.06,28.89,2.83,48.51,6.65,230.11,18000.0,36.79,0.05,27.35,26.83,6.09,18000.0,6.13,18000.0,44.27,36.33,29.84
instance_647,18000.0,18000.0,9.7,18000.0,9.85,18000.0,18000.0,8.94,18000.0,59.31,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,8.97,9.7,18000.0,9.7,18000.0,18000.0,18000.0,18000.0
instance_81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,47.02,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_530,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,176.99,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,193.7,176.82,123.4,43.13,111.07,18000.0,18000.0,18000.0,18000.0
instance_348,0.03,18000.0,0.15,109.68,0.14,0.38,0.03,0.05,0.78,0.41,0.39,0.07,1.52,0.16,0.03,0.06,0.07,0.14,0.02,0.15,1.13,0.36,0.16,0.16
instance_87,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,19.5,18000.0,199.69,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,41.74,18000.0,18000.0,18000.0,18000.0
instance_692,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,40.59,18000.0,18000.0,18000.0,18000.0
instance_547,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_36,0.0,0.04,0.0,0.05,0.01,0.08,0.0,0.02,0.0,0.02,0.08,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.02,0.01,0.0,0.0,0.0,0.0
instance_347,0.0,18000.0,0.02,0.19,0.02,0.07,0.0,0.03,0.0,0.02,0.07,0.02,0.01,0.0,0.0,0.04,0.03,0.02,0.0,0.02,0.01,0.01,0.0,0.0
instance_73,0.18,18000.0,0.04,0.57,0.04,0.16,0.04,0.02,0.12,0.21,0.3,0.02,0.01,0.0,0.03,0.04,0.04,0.03,0.04,0.04,0.01,0.08,0.0,0.0
instance_805,0.04,0.59,0.16,0.93,0.14,0.15,0.05,0.17,0.0,0.21,0.14,0.11,8.08,0.0,0.04,0.29,0.18,0.15,0.01,0.15,8.09,0.04,0.0,0.0
instance_2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_742,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,91.11,18000.0,154.81,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,95.65,18000.0,18000.0
instance_456,27.94,18000.0,86.25,18000.0,63.47,8.7,18000.0,267.03,71.83,281.11,8.77,18000.0,18000.0,18000.0,8.67,407.2,273.49,59.23,0.13,59.76,18000.0,290.09,18000.0,18000.0
instance_548,18000.0,18000.0,18000.0,18000.0,18000.0,164.47,18000.0,18000.0,18000.0,18000.0,170.3,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.05,18000.0,18000.0,18000.0,18000.0,18000.0
instance_228,0.04,18000.0,0.18,2.03,0.2,7.46,0.03,0.08,0.1,0.03,7.52,0.21,0.13,0.17,0.04,0.09,0.09,0.17,0.21,0.18,0.02,0.02,0.17,0.17
instance_507,0.01,0.06,0.03,0.28,0.03,0.08,0.01,0.03,0.0,0.1,0.07,0.02,0.01,0.0,0.01,0.04,0.04,0.03,0.0,0.04,0.0,0.01,0.0,0.0
instance_27,0.02,18000.0,0.15,20.59,0.15,0.36,0.02,0.04,0.19,0.21,0.45,46.71,12.21,18000.0,0.02,0.05,0.05,0.14,0.04,0.15,12.13,1.06,18000.0,18000.0
instance_134,0.02,0.16,0.14,7.74,0.13,0.25,0.02,0.04,0.25,0.21,8.47,0.21,5.03,0.08,0.02,0.05,0.05,0.14,0.02,0.15,5.04,0.1,0.07,0.06
instance_169,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,45.01,388.93,18000.0,109.03,18000.0,37.42,18000.0,18000.0,22.19,18000.0,390.17,18000.0,18000.0,18000.0,18000.0,111.86,18000.0,18000.0
instance_237,18000.0,18000.0,18000.0,18000.0,18000.0,1.8,18000.0,18000.0,316.39,18000.0,6.05,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.05,18000.0,18000.0,18000.0,18000.0,18000.0
instance_690,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,260.15,148.75,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_286,7.56,470.08,34.17,18000.0,22.38,18000.0,2.34,13.39,18000.0,24.13,18000.0,0.51,33.28,9.29,2.06,21.39,13.47,30.64,18000.0,31.03,35.94,13.01,14.09,111.56
instance_686,5.39,18000.0,2.42,18000.0,2.5,18000.0,18000.0,1.85,40.67,3.91,18000.0,18000.0,18000.0,18000.0,1.96,2.18,1.86,2.29,2.88,2.42,18000.0,18000.0,18000.0,18000.0
instance_245,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_338,40.91,18000.0,26.58,18000.0,58.97,3.14,18000.0,18000.0,18000.0,18000.0,2.97,18000.0,18000.0,0.56,4.42,18000.0,18000.0,18000.0,18000.0,131.77,18000.0,18000.0,0.56,0.56
instance_609,73.47,18000.0,95.92,18000.0,18000.0,6.95,18000.0,582.19,386.17,183.41,7.3,18000.0,18000.0,121.17,26.5,582.81,558.81,232.59,0.15,234.22,18000.0,354.41,127.61,124.5
instance_262,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_493,497.01,18000.0,66.74,18000.0,61.79,8.9,18000.0,18000.0,18000.0,18000.0,7.59,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,66.39,0.71,66.51,18000.0,18000.0,18000.0,18000.0
instance_748,18000.0,18000.0,18000.0,138.93,18000.0,18000.0,18000.0,18000.0,185.42,18000.0,18000.0,18000.0,18000.0,18000.0,0.38,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_147,0.36,0.9,0.87,18000.0,0.89,18000.0,0.39,0.45,74.86,1.12,18000.0,18000.0,13.23,25.62,0.36,0.46,0.46,0.88,18000.0,0.87,0.19,2.06,25.65,25.65
instance_485,0.0,18000.0,0.01,0.11,0.01,0.1,0.0,0.02,0.0,0.02,0.1,0.51,26.2,0.01,0.0,0.03,0.03,0.01,191.04,0.01,26.18,0.0,0.01,0.01
instance_703,7.05,3.91,4.8,16.29,1.36,4.26,0.07,0.38,18000.0,0.81,1.3,18.51,18000.0,4.87,0.05,1.35,1.24,1.12,45.44,1.18,18000.0,0.11,4.63,4.26
instance_18,528.36,18000.0,216.73,18000.0,159.77,21.94,18000.0,59.64,18000.0,74.01,18000.0,148.81,18000.0,18000.0,18000.0,68.88,65.82,10.46,18000.0,41.67,18000.0,75.2,18000.0,18000.0
instance_510,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_8,0.15,1.01,1.0,0.2,0.96,0.42,0.15,0.03,0.0,0.09,0.43,0.09,1.07,0.02,0.14,0.04,0.04,0.95,0.08,0.95,1.41,0.03,0.02,0.02
instance_467,1.03,10.82,9.82,127.59,9.27,8.71,0.99,1.36,18000.0,4.01,8.86,0.31,383.47,0.6,0.98,1.31,1.35,9.09,18000.0,9.17,409.16,2.44,0.6,0.61
instance_435,0.09,0.65,0.58,114.16,0.54,1.28,0.09,0.11,3.7,0.71,0.65,205.01,18000.0,18000.0,0.09,0.12,0.12,0.58,0.04,0.57,18000.0,0.82,18000.0,18000.0
instance_332,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,50.09,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,32.15,18000.0,18000.0,18000.0,18000.0
instance_745,0.01,0.14,0.11,18000.0,0.12,4.87,0.01,0.05,0.02,0.11,0.18,18000.0,18000.0,0.03,0.01,0.04,0.04,0.11,18000.0,0.11,18000.0,0.14,0.03,0.03
instance_606,0.01,0.25,0.22,9.19,0.22,18000.0,0.01,0.03,0.02,0.81,18000.0,0.13,0.06,0.02,0.01,0.05,0.05,0.22,0.01,0.22,0.05,0.62,0.02,0.02
instance_244,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_454,0.05,0.39,0.38,18000.0,0.36,0.62,0.05,0.06,0.5,0.41,0.89,18000.0,18000.0,18000.0,0.05,0.08,0.07,0.35,0.04,0.36,18000.0,18000.0,18000.0,18000.0
instance_194,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,12.44,18000.0,103.61,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_775,0.19,5.25,5.21,18000.0,5.32,18000.0,0.19,0.24,0.85,28.62,18000.0,0.31,3.49,0.19,0.19,0.26,0.25,5.22,0.1,5.22,3.42,26.53,0.19,0.19
instance_278,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.7,18000.0,18000.0,18000.0,18000.0,18000.0
instance_736,0.66,4.4,6.15,58.14,1.5,2.61,0.1,0.23,25.15,0.51,3.48,0.91,18000.0,0.6,0.05,0.51,0.34,0.2,1.86,0.25,18000.0,0.37,0.42,0.17
instance_337,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_113,0.35,18000.0,0.4,77.22,0.4,0.09,0.35,1.21,0.01,2.31,0.09,1.12,0.15,0.02,0.35,1.26,1.24,0.39,0.0,0.39,0.15,0.07,0.02,0.02
instance_680,18000.0,18000.0,564.52,18000.0,18000.0,18000.0,18000.0,94.3,18000.0,61.41,18000.0,10.11,18000.0,18000.0,150.55,171.79,94.56,18000.0,18000.0,18000.0,18000.0,61.63,18000.0,18000.0
instance_789,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_343,0.42,21.56,2.53,21.66,2.51,1.66,0.42,1.93,1.16,4.42,1.67,2.81,24.08,0.57,0.37,2.51,1.95,3.12,0.13,3.21,24.12,3.18,1.63,0.4
instance_65,0.05,0.33,0.31,134.47,0.31,46.69,0.05,0.1,3.59,0.41,447.23,3.11,18000.0,7.27,0.05,0.11,0.11,0.3,3.68,0.3,18000.0,3.03,7.4,5.03
instance_368,0.0,0.04,0.01,0.09,0.01,0.08,0.0,0.02,0.0,0.02,0.76,0.02,0.01,0.0,0.0,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.0,0.0
instance_146,0.03,0.26,0.25,14.36,0.24,0.29,0.03,0.06,0.2,0.41,0.31,1.02,0.55,0.16,0.03,0.08,0.08,0.23,18000.0,0.24,0.54,7.36,0.16,0.16
instance_175,0.0,0.05,0.01,0.5,0.02,0.09,0.0,0.02,0.01,0.08,0.1,0.02,0.01,0.0,0.0,0.03,0.03,0.01,0.01,0.02,0.0,0.02,0.0,0.0
instance_303,18000.0,18000.0,18000.0,18000.0,18000.0,4.39,18000.0,18000.0,34.65,18000.0,38.21,18000.0,18000.0,160.64,87.61,18000.0,18000.0,395.23,4.52,369.05,18000.0,348.98,71.64,110.4
instance_248,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,50.02,18000.0,18000.0,18000.0,18000.0
instance_395,0.0,0.09,0.04,0.15,0.04,0.15,0.0,0.03,0.0,0.11,0.18,0.02,0.01,0.0,0.0,0.04,0.05,0.04,0.01,0.04,0.0,0.01,0.01,0.0
instance_479,4.32,5.8,6.25,22.82,1.04,1.47,0.1,0.34,18000.0,0.91,0.44,0.31,18000.0,0.06,0.08,0.36,0.36,0.5,508.17,0.5,18000.0,0.39,0.07,0.07
instance_472,17.02,18000.0,25.8,18000.0,26.08,5.66,18000.0,48.09,175.05,186.71,5.83,18000.0,18000.0,18000.0,4.87,75.64,48.34,29.6,0.1,29.54,18000.0,116.98,18000.0,18000.0
instance_696,0.93,7.08,7.07,1.67,6.97,0.61,0.91,0.05,0.07,0.31,0.62,0.09,18000.0,0.03,0.9,0.07,0.07,6.92,0.31,6.91,18000.0,0.23,0.03,0.03
instance_633,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,13.96,18000.0,105.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_582,0.13,132.88,2.2,137.86,0.99,0.37,0.1,0.15,43.82,0.51,0.43,0.05,0.83,0.21,0.09,0.3,0.16,0.41,0.03,0.51,0.76,0.15,0.21,0.21
instance_642,18000.0,18000.0,147.03,18000.0,121.74,11.75,18000.0,18000.0,18000.0,18000.0,45.0,18000.0,18000.0,18000.0,40.17,18000.0,18000.0,18000.0,199.85,18000.0,18000.0,18000.0,18000.0,18000.0
instance_764,0.75,5.22,5.3,0.41,5.18,0.71,0.75,0.05,0.01,0.21,0.74,0.05,419.17,0.03,0.75,0.06,0.06,5.1,0.28,5.08,566.17,0.11,0.03,0.03
instance_476,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_12,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.02,0.0,0.02,0.07,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_246,0.0,0.16,0.04,0.29,0.04,0.14,0.0,0.03,0.01,0.11,0.24,0.02,0.02,0.01,0.0,0.05,0.04,0.04,0.03,0.04,0.01,0.01,0.0,0.0
instance_618,0.22,6.59,1.99,8.12,0.37,10.72,0.06,0.27,18000.0,1.12,2.06,10.41,18000.0,4.92,0.04,0.47,0.29,0.3,0.03,0.35,18000.0,2.21,2.72,5.41
instance_218,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,16.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,16.22,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_234,0.01,0.11,0.08,11.27,0.08,0.17,0.01,0.03,0.11,0.12,0.23,14.22,14.49,1.7,0.01,0.04,0.04,0.08,0.02,0.08,14.66,0.15,1.81,1.65
instance_204,0.27,93.99,2.23,18000.0,7.77,65.21,0.4,0.16,18000.0,0.31,186.54,0.07,18000.0,0.27,0.11,0.29,0.18,0.4,0.18,0.47,18000.0,0.23,0.3,0.26
instance_550,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,260.61,18000.0,18000.0,46.01,18000.0,18000.0,18000.0,18000.0,2.25,18000.0,18000.0,124.13,0.72,127.66,18000.0,18000.0,18000.0,18000.0
instance_5,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,499.59,18000.0,18000.0
instance_724,0.05,0.65,0.33,45.05,0.31,4.49,0.05,0.16,2.77,1.61,4.87,0.51,15.65,0.37,0.05,0.26,0.18,0.45,0.2,0.47,15.52,1.8,0.37,0.37
instance_410,0.02,18000.0,0.13,52.52,0.12,0.25,0.02,0.06,0.17,0.21,0.37,18000.0,106.36,18000.0,0.02,0.05,0.06,0.13,0.02,0.13,106.05,6.35,18000.0,18000.0
instance_462,0.05,18000.0,0.59,0.82,0.63,1.03,0.05,0.08,0.03,0.02,1.04,0.11,1.34,0.1,0.05,0.09,0.09,0.59,0.06,0.59,1.71,0.01,0.11,0.1
instance_10,0.03,18000.0,0.25,49.4,0.24,0.62,0.03,0.06,0.97,0.31,0.59,46.81,18000.0,24.58,0.03,0.07,0.07,0.25,0.03,0.24,18000.0,0.23,24.47,18.83
instance_168,0.19,0.98,0.96,18000.0,1.0,0.65,0.2,0.31,38.5,1.21,1.49,0.21,29.83,0.19,0.19,0.51,0.32,0.95,0.16,0.96,16.06,0.57,0.19,0.19
instance_565,1.49,3.12,3.21,18000.0,3.2,19.79,1.48,5.1,79.35,5.52,330.07,11.41,18000.0,1.41,1.48,5.16,5.17,3.2,0.82,3.2,18000.0,6.26,1.31,1.35
instance_117,0.0,0.04,0.0,0.07,0.01,0.11,0.0,0.02,0.0,0.02,0.11,0.02,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0
instance_281,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,80.82,18000.0,18000.0,18000.0,18000.0
instance_661,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_88,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,54.32,18000.0,177.11,18000.0,130.52,18000.0,18000.0,18000.0,25.35,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_29,0.0,0.07,0.04,4.7,0.04,0.17,0.0,0.02,0.04,0.11,0.19,18000.0,0.12,0.01,0.0,0.04,0.04,0.04,0.03,0.04,0.12,0.11,0.01,0.01
instance_111,0.54,158.42,4.66,18000.0,22.59,2.79,0.48,2.04,6.87,4.61,27.23,0.21,3.76,18000.0,0.46,3.5,2.04,4.59,0.26,30.91,4.2,1.43,18000.0,18000.0
instance_751,0.44,18000.0,2.09,18000.0,2.25,36.77,0.45,1.05,0.46,0.21,37.07,2.61,1.9,1.94,0.45,1.06,1.05,2.0,1.83,2.03,0.41,0.19,2.01,1.94
instance_33,0.32,0.72,0.7,18000.0,0.72,0.45,0.25,0.32,0.43,1.12,0.48,0.11,18000.0,0.08,0.17,0.34,0.33,0.69,0.27,0.69,18000.0,0.47,0.09,0.08
instance_577,0.37,18000.0,14.71,18000.0,94.27,0.2,0.46,0.18,3.02,1.41,0.55,0.07,0.53,0.54,0.25,0.34,0.2,0.33,27.42,0.52,0.52,0.1,0.28,0.25
instance_470,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,19.68,18000.0,144.25,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,37.28,18000.0,18000.0,18000.0,18000.0
instance_760,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,28.88,18000.0,18000.0,18000.0,18000.0
instance_341,11.74,8.34,110.14,35.17,3.4,11.18,0.68,0.52,0.18,0.31,9.63,2.22,18000.0,1.0,0.56,0.53,0.55,3.0,0.26,3.01,18000.0,0.28,1.01,1.0
instance_230,128.47,18000.0,5.6,18000.0,5.63,18000.0,18000.0,18.83,113.7,7.91,18000.0,18000.0,18000.0,18000.0,18.87,8.18,18.74,5.58,263.62,5.59,18000.0,18000.0,18000.0,18000.0
instance_671,0.0,0.04,0.01,0.06,0.01,0.06,0.0,0.02,0.0,0.02,0.06,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
