instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_419,18000.0,1.04,550.01,18000.0,1.12,0.31,0.18,3.18,547.73,0.77,3.13,104.51,0.41,0.62,101.13,21.47,0.85,1.67,0.41
instance_442,18000.0,106.55,18000.0,18000.0,1045.61,224.77,18000.0,0.33,18000.0,18000.0,18000.0,18000.0,437.11,18000.0,18000.0,1.47,215.22,18000.0,64.09
instance_422,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_245,584.31,0.43,18000.0,579.98,0.37,0.43,0.31,101.59,18000.0,0.14,0.42,18000.0,0.41,0.13,1354.53,75.16,0.14,0.17,0.15
instance_244,18000.0,102.2,18000.0,18000.0,86.42,94.46,72.62,18000.0,18000.0,61.65,36.34,18000.0,82.22,52.97,18000.0,271.56,38.39,72.77,97.73
instance_247,18000.0,14.59,18000.0,18000.0,11.7,19.25,6.85,18000.0,18000.0,3.89,5.36,18000.0,15.37,3.45,18000.0,18000.0,4.0,4.91,5.23
instance_246,18000.0,85.44,18000.0,18000.0,8.21,33.72,6.31,18000.0,18000.0,7.01,25.49,18000.0,10.84,4.22,18000.0,18000.0,4.15,2.42,4.55
instance_599,18000.0,275.43,18000.0,18000.0,292.06,42.69,293.8,569.44,18000.0,38.22,86.51,18000.0,30.68,176.06,18000.0,873.38,140.26,60.83,19.43
instance_573,18000.0,1.28,41.38,18000.0,1.2,4.33,0.1,29.87,17.84,14.3,27.07,0.16,0.15,0.37,3.99,37.34,0.24,0.24,0.16
instance_593,18000.0,1.6,37.97,18000.0,1.36,0.76,0.08,10.4,6.25,2.22,11.45,0.17,0.14,0.98,4.13,7.47,1.02,0.18,0.13
instance_552,18000.0,7.84,18000.0,18000.0,4.48,8.12,1.35,423.6,18000.0,56.61,204.69,18000.0,1.48,8.43,18000.0,452.61,49.31,49.16,163.06
instance_555,18000.0,96.97,18000.0,18000.0,46.78,80.83,24.04,18000.0,18000.0,571.09,18000.0,18000.0,42.75,110.91,18000.0,1046.89,116.5,77.29,47.48
instance_553,18000.0,50.99,18000.0,18000.0,6.02,75.16,6.29,18000.0,18000.0,93.25,18000.0,18000.0,12.11,35.7,18000.0,272.33,46.24,123.73,17.43
instance_578,18000.0,50.51,18000.0,18000.0,3.91,72.38,5.3,18000.0,18000.0,264.09,18000.0,18000.0,12.39,36.59,18000.0,247.51,60.09,29.14,7.45
instance_569,18000.0,18000.0,18000.0,18000.0,6.84,29.74,8.31,18000.0,18000.0,730.0,18000.0,18000.0,21.0,43.53,18000.0,18000.0,42.79,13.27,13.1
instance_590,18000.0,18000.0,18000.0,18000.0,6.25,65.1,7.01,18000.0,18000.0,241.68,18000.0,18000.0,38.71,40.19,18000.0,18000.0,39.73,98.35,12.54
instance_579,18000.0,18000.0,18000.0,18000.0,6.19,40.58,7.35,18000.0,18000.0,213.97,18000.0,18000.0,16.66,26.23,18000.0,18000.0,26.81,42.92,12.64
instance_582,18000.0,184.66,18000.0,18000.0,18000.0,18000.0,12.24,18000.0,18000.0,107.8,371.38,18000.0,24.91,27.98,18000.0,842.39,74.67,174.46,30.02
instance_585,18000.0,12.49,29.81,18000.0,12.75,2.16,0.11,18000.0,10.66,1.88,50.75,18000.0,0.36,1.76,18000.0,44.8,2.78,0.14,0.23
instance_571,18000.0,18000.0,18000.0,18000.0,18000.0,461.72,18000.0,18000.0,18000.0,618.73,18000.0,18000.0,146.27,375.36,18000.0,18000.0,317.94,684.39,301.94
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_575,18000.0,78.76,18000.0,18000.0,65.69,82.87,599.88,132.0,18000.0,32.35,18000.0,18000.0,21.25,37.77,18000.0,229.62,41.23,23.75,17.32
instance_592,18000.0,339.93,208.84,18000.0,24.86,52.27,78.58,316.32,40.98,460.94,18000.0,18000.0,50.32,55.05,18000.0,30.35,53.67,0.73,27.53
instance_600,18000.0,132.6,218.63,18000.0,48.21,51.52,69.22,383.05,40.77,63.57,18000.0,18000.0,48.41,61.53,18000.0,33.09,61.23,0.72,51.88
instance_557,18000.0,51.54,663.53,18000.0,33.66,89.55,60.19,18000.0,18000.0,205.01,18000.0,18000.0,81.33,91.12,18000.0,144.07,92.64,1.69,38.25
instance_587,18000.0,158.75,614.75,18000.0,139.72,94.75,27.9,18000.0,18000.0,302.12,18000.0,18000.0,86.45,53.82,18000.0,147.09,53.28,1.69,157.17
instance_598,18000.0,44.82,18000.0,18000.0,16.59,8.01,1.48,185.2,908.31,27.75,18000.0,18000.0,1.92,2.21,18000.0,24.33,2.27,2.43,1.59
instance_568,18000.0,48.48,18000.0,18000.0,17.68,47.23,6.67,204.64,18000.0,41.98,18000.0,18000.0,10.65,12.0,18000.0,37.54,13.46,24.95,4.84
instance_570,18000.0,50.66,18000.0,18000.0,15.71,31.45,2.65,229.76,18000.0,54.57,18000.0,18000.0,3.05,6.26,18000.0,40.68,9.59,31.22,2.35
instance_572,18000.0,25.17,348.87,18000.0,6.08,88.98,6.58,18000.0,18000.0,18000.0,18000.0,18000.0,73.42,483.39,18000.0,349.46,473.74,8.65,10.31
instance_595,18000.0,47.52,18000.0,18000.0,29.79,117.94,20.07,18000.0,18000.0,762.85,18000.0,18000.0,73.61,82.45,18000.0,18000.0,148.17,517.98,88.55
instance_567,18000.0,96.09,18000.0,18000.0,73.12,301.91,55.05,18000.0,18000.0,18000.0,18000.0,18000.0,72.75,70.71,18000.0,18000.0,361.23,18000.0,64.8
instance_580,18000.0,879.31,18000.0,18000.0,1.28,594.6,1.26,18000.0,871.3,18000.0,18000.0,18000.0,73.22,91.2,18000.0,93.78,92.51,1212.25,2.13
instance_594,18000.0,18000.0,18000.0,18000.0,5.79,86.77,8.81,18000.0,18000.0,197.42,18000.0,18000.0,15.7,36.97,18000.0,209.62,43.21,71.73,9.91
instance_596,18000.0,250.4,18000.0,18000.0,296.61,13.82,30.59,611.01,18000.0,105.02,88.24,18000.0,10.73,10.39,18000.0,104.97,48.52,199.1,24.87
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_563,18000.0,5.55,18000.0,18000.0,5.64,4.32,1.3,220.73,139.44,9.39,12.67,18000.0,4.49,14.48,18000.0,105.49,21.14,315.77,1.94
instance_589,18000.0,40.29,18000.0,18000.0,43.01,12.75,4.72,1555.43,18000.0,220.12,18000.0,18000.0,16.45,33.7,18000.0,101.38,42.35,94.1,68.33
instance_591,18000.0,28.29,18000.0,18000.0,35.35,14.12,13.77,166.94,18000.0,84.87,140.24,18000.0,7.96,29.02,18000.0,74.52,36.57,35.65,9.75
instance_586,18000.0,22.05,18000.0,18000.0,18000.0,18000.0,8.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,813.62,18000.0,187.01,802.21,18000.0,11.7
instance_10,18000.0,56.44,18000.0,18000.0,169.81,36.16,90.03,18000.0,18000.0,130.62,365.06,18000.0,22.48,18000.0,18000.0,476.36,100.06,80.75,51.97
instance_50,18000.0,96.33,18000.0,18000.0,126.4,147.67,78.15,18000.0,18000.0,274.83,554.98,18000.0,60.59,525.6,18000.0,211.68,203.86,139.35,654.51
instance_47,18000.0,110.66,18000.0,18000.0,130.62,134.23,209.06,18000.0,18000.0,194.03,346.26,18000.0,65.64,18000.0,18000.0,1001.12,417.92,240.37,175.14
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_39,18000.0,140.89,18000.0,18000.0,121.66,123.95,50.7,18000.0,18000.0,103.83,408.3,18000.0,115.74,1585.28,18000.0,731.37,146.81,114.26,74.27
instance_7,18000.0,172.33,18000.0,18000.0,230.14,69.65,275.61,18000.0,18000.0,251.44,943.81,18000.0,79.4,18000.0,18000.0,485.79,228.53,156.96,224.23
instance_1,18000.0,81.96,18000.0,18000.0,115.16,80.53,123.56,18000.0,18000.0,259.21,594.07,18000.0,47.91,18000.0,18000.0,483.59,386.09,243.25,88.8
instance_30,18000.0,33.91,18000.0,18000.0,32.53,36.88,17.41,506.2,18000.0,25.22,43.94,18000.0,33.52,21.52,18000.0,96.81,74.68,26.86,16.11
instance_42,18000.0,187.56,18000.0,18000.0,192.4,84.86,232.19,18000.0,18000.0,788.08,1221.24,18000.0,170.99,18000.0,18000.0,18000.0,301.3,1292.21,102.77
instance_5,18000.0,63.3,18000.0,18000.0,138.07,89.06,164.72,18000.0,18000.0,226.28,403.38,18000.0,209.6,311.63,18000.0,702.75,222.49,144.2,115.43
instance_27,18000.0,29.2,18000.0,18000.0,30.77,42.14,13.04,775.0,18000.0,20.14,49.98,18000.0,34.04,30.77,18000.0,148.13,56.65,20.02,19.25
instance_41,18000.0,528.81,18000.0,18000.0,742.08,447.42,512.72,18000.0,18000.0,751.58,18000.0,18000.0,257.42,18000.0,18000.0,18000.0,1017.22,549.74,661.42
instance_34,18000.0,319.97,18000.0,18000.0,173.21,203.58,871.22,18000.0,18000.0,577.76,1479.38,18000.0,440.37,18000.0,18000.0,18000.0,790.76,1612.33,649.78
instance_28,18000.0,489.77,18000.0,18000.0,849.48,482.99,592.29,18000.0,18000.0,18000.0,18000.0,18000.0,159.48,18000.0,18000.0,18000.0,614.21,1721.96,436.24
instance_38,18000.0,359.75,18000.0,18000.0,288.65,411.39,785.67,18000.0,18000.0,1668.5,18000.0,18000.0,117.45,18000.0,18000.0,1422.53,986.32,1174.69,929.12
instance_33,18000.0,41.55,18000.0,18000.0,41.95,41.46,17.24,166.03,18000.0,21.14,64.88,18000.0,36.96,28.14,18000.0,29.87,33.63,23.77,32.62
instance_8,18000.0,35.79,18000.0,18000.0,43.94,34.64,18.82,983.88,18000.0,28.02,57.72,18000.0,47.31,39.12,18000.0,194.88,72.68,25.16,21.07
instance_44,18000.0,27.51,18000.0,18000.0,25.78,50.65,10.51,154.04,18000.0,11.48,31.14,18000.0,25.27,14.96,18000.0,38.27,18.6,13.99,15.36
instance_19,18000.0,1484.55,18000.0,18000.0,931.23,689.09,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1597.76,18000.0,18000.0,18000.0,18000.0,1377.15,309.2
instance_21,18000.0,158.79,18000.0,18000.0,417.25,346.34,359.91,18000.0,18000.0,669.61,18000.0,18000.0,117.23,18000.0,18000.0,1436.69,589.24,378.57,124.98
instance_35,18000.0,59.63,18000.0,18000.0,50.22,56.42,27.06,18000.0,18000.0,27.36,174.82,18000.0,52.71,61.28,18000.0,231.61,133.69,63.91,32.18
instance_48,18000.0,27.58,18000.0,18000.0,29.95,32.17,9.3,18000.0,18000.0,12.19,42.9,18000.0,25.61,19.64,18000.0,119.57,64.62,12.24,13.08
instance_49,18000.0,24.59,18000.0,18000.0,25.61,22.07,11.08,281.81,18000.0,20.51,61.49,18000.0,19.6,12.06,18000.0,24.04,23.11,19.14,13.96
instance_17,18000.0,39.43,18000.0,18000.0,44.41,62.72,15.5,190.5,18000.0,17.64,54.61,18000.0,54.48,16.61,18000.0,42.6,25.07,19.61,21.58
instance_26,18000.0,30.36,18000.0,18000.0,27.84,33.67,11.82,208.09,18000.0,16.47,58.24,18000.0,26.1,14.35,18000.0,27.81,27.98,14.25,14.46
instance_2,18000.0,383.19,18000.0,18000.0,671.94,298.17,482.5,18000.0,18000.0,18000.0,18000.0,18000.0,1497.48,1258.08,18000.0,18000.0,945.86,18000.0,545.87
instance_45,18000.0,162.29,18000.0,18000.0,363.88,196.82,144.66,18000.0,18000.0,450.68,18000.0,18000.0,81.83,18000.0,18000.0,1298.18,602.37,352.54,231.24
instance_37,18000.0,45.47,18000.0,18000.0,44.26,50.41,20.37,620.83,18000.0,44.18,130.43,18000.0,61.49,35.57,18000.0,49.97,54.0,41.66,27.98
instance_18,18000.0,33.58,18000.0,18000.0,27.26,32.39,14.01,65.47,18000.0,20.2,34.77,18000.0,38.59,19.46,18000.0,23.11,20.54,14.5,16.03
instance_11,18000.0,28.26,18000.0,18000.0,20.09,42.61,8.14,439.75,18000.0,16.83,52.44,18000.0,32.78,17.21,18000.0,69.32,47.6,17.25,13.05
instance_6,18000.0,18000.0,18000.0,18000.0,989.53,949.85,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1327.15,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_31,18000.0,316.96,18000.0,18000.0,542.62,1184.08,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1758.96,18000.0,18000.0,18000.0,18000.0,18000.0,955.32
instance_25,18000.0,83.18,18000.0,18000.0,81.75,161.13,42.03,741.13,18000.0,54.38,128.2,18000.0,93.87,83.76,18000.0,234.91,128.26,73.44,58.89
instance_32,18000.0,51.41,18000.0,18000.0,49.76,42.34,23.76,425.65,18000.0,35.78,88.72,18000.0,51.09,20.41,18000.0,49.2,67.11,32.22,29.98
instance_36,18000.0,61.85,18000.0,18000.0,64.75,26.04,45.81,984.29,18000.0,26.92,62.84,18000.0,16.78,189.27,18000.0,353.39,132.29,20.35,24.2
instance_4,18000.0,27.28,18000.0,18000.0,23.29,21.04,23.4,493.54,18000.0,18.54,68.89,18000.0,12.05,28.0,18000.0,135.5,51.28,15.22,16.5
instance_40,18000.0,52.62,18000.0,18000.0,91.0,31.93,28.98,743.47,18000.0,29.58,81.75,18000.0,20.11,417.45,18000.0,276.71,131.66,31.95,19.14
instance_112,18000.0,18000.0,18000.0,18000.0,18000.0,399.43,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,640.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_116,18000.0,3.01,18000.0,18000.0,2.98,9.98,2.68,24.18,18000.0,11.02,86.12,18000.0,1.53,3.02,18000.0,32.01,4.09,10.12,0.59
instance_113,18000.0,3.94,18000.0,18000.0,2.73,11.32,2.87,22.81,18000.0,11.07,94.86,18000.0,1.95,3.28,18000.0,19.69,4.53,8.89,0.61
instance_115,18000.0,2.16,18000.0,18000.0,6.89,7.23,2.56,18.48,18000.0,12.02,107.25,18000.0,1.22,2.9,18000.0,18.04,3.83,12.76,0.44
instance_230,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_274,18000.0,135.71,18000.0,18000.0,489.75,125.73,125.23,18000.0,18000.0,18000.0,18000.0,18000.0,196.26,18000.0,18000.0,354.9,954.25,18000.0,177.8
instance_250,18000.0,68.39,18000.0,18000.0,54.32,46.55,35.0,18000.0,18000.0,352.19,18000.0,18000.0,5.03,11.6,18000.0,214.37,23.18,381.69,16.52
instance_277,18000.0,101.79,18000.0,18000.0,117.44,8.26,88.49,18000.0,18000.0,18000.0,18000.0,18000.0,274.61,373.81,18000.0,703.86,133.26,18000.0,66.42
instance_291,18000.0,35.5,18000.0,18000.0,16.28,13.9,32.64,1290.52,18000.0,760.49,18000.0,18000.0,30.47,53.05,18000.0,107.4,32.67,613.98,85.89
instance_269,18000.0,5.7,18000.0,18000.0,16.84,1.88,3.77,18000.0,18000.0,62.05,18000.0,18000.0,3.07,4.03,18000.0,239.1,4.68,60.84,3.87
instance_273,18000.0,7.41,18000.0,18000.0,15.03,50.94,40.84,18000.0,18000.0,1783.64,18000.0,18000.0,10.2,230.48,18000.0,172.85,14.04,1727.29,139.68
instance_288,18000.0,121.12,18000.0,18000.0,60.7,91.33,98.09,18000.0,18000.0,18000.0,18000.0,18000.0,325.21,18000.0,18000.0,1625.09,78.23,18000.0,201.47
instance_281,18000.0,13.33,18000.0,18000.0,48.14,13.0,86.89,696.11,18000.0,18000.0,18000.0,18000.0,27.71,18000.0,18000.0,86.27,27.48,18000.0,63.24
instance_275,18000.0,0.49,18000.0,18000.0,0.61,0.69,0.52,96.96,18000.0,15.19,241.39,18000.0,0.26,0.55,18000.0,5.76,0.79,12.59,0.21
instance_260,18000.0,1.22,18000.0,18000.0,0.84,0.84,0.71,90.17,18000.0,27.48,1195.33,18000.0,0.29,0.34,18000.0,2.57,0.73,31.21,1.34
instance_257,18000.0,3.53,18000.0,18000.0,19.77,2.62,12.34,169.52,18000.0,339.99,18000.0,18000.0,0.37,2.13,18000.0,25.63,11.85,327.88,4.51
instance_272,18000.0,2.05,18000.0,18000.0,3.94,1.36,2.71,90.96,18000.0,84.14,18000.0,18000.0,4.01,1.97,18000.0,11.76,2.01,119.95,3.66
instance_289,18000.0,2.54,18000.0,18000.0,1.02,2.69,0.25,64.24,18000.0,108.23,18000.0,18000.0,0.42,0.51,18000.0,7.02,0.83,107.66,0.19
instance_283,18000.0,2.51,18000.0,18000.0,1.13,3.04,0.22,43.5,18000.0,20.33,551.53,18000.0,0.41,0.35,18000.0,2.53,0.74,16.02,0.17
instance_251,18000.0,2.52,18000.0,18000.0,1.23,3.15,0.5,102.87,18000.0,22.34,18000.0,18000.0,0.44,0.73,18000.0,5.17,1.2,18.09,0.43
instance_284,18000.0,2.88,18000.0,18000.0,1.27,3.73,0.61,33.19,18000.0,45.05,18000.0,18000.0,0.45,0.62,18000.0,7.28,1.07,62.05,0.28
instance_292,18000.0,1.94,18000.0,18000.0,1.79,1.61,0.27,45.95,18000.0,18.14,591.68,18000.0,0.29,0.4,18000.0,5.21,0.93,17.89,0.14
instance_271,18000.0,14.35,18000.0,18000.0,6.51,2.74,4.38,1046.09,18000.0,391.37,18000.0,18000.0,8.24,7.99,18000.0,264.07,12.17,394.85,3.27
instance_258,18000.0,2.41,18000.0,18000.0,7.43,2.57,1.28,18000.0,18000.0,67.42,18000.0,18000.0,0.45,2.28,18000.0,47.56,4.11,69.59,0.61
instance_265,18000.0,3.35,18000.0,18000.0,8.81,2.11,0.69,368.55,18000.0,45.84,18000.0,18000.0,0.68,0.84,18000.0,44.31,5.22,43.2,0.39
instance_268,18000.0,15.25,18000.0,18000.0,33.62,27.06,104.37,18000.0,18000.0,18000.0,18000.0,18000.0,44.35,455.64,18000.0,470.5,52.25,18000.0,599.52
instance_290,18000.0,2.26,18000.0,18000.0,4.46,2.26,0.3,528.78,18000.0,65.78,18000.0,18000.0,0.33,0.6,18000.0,21.3,2.34,138.6,0.91
instance_248,18000.0,2.54,18000.0,18000.0,2.06,2.24,1.26,1517.54,18000.0,27.83,467.43,18000.0,0.5,1.51,18000.0,59.19,7.74,36.35,0.96
instance_293,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_261,18000.0,2.09,18000.0,18000.0,1.82,1.75,0.21,319.62,18000.0,27.31,18000.0,18000.0,0.5,0.53,18000.0,26.28,1.31,23.04,0.12
instance_278,18000.0,1.98,18000.0,18000.0,2.89,2.38,0.34,214.99,18000.0,151.18,18000.0,18000.0,0.38,0.49,18000.0,28.29,3.44,150.32,0.2
instance_276,18000.0,3.61,18000.0,18000.0,1.52,4.12,1.04,1211.82,18000.0,206.85,18000.0,18000.0,0.67,0.98,18000.0,99.21,6.59,232.46,0.88
instance_264,18000.0,3.6,18000.0,18000.0,2.09,4.22,0.75,408.44,18000.0,72.27,18000.0,18000.0,0.58,0.9,18000.0,26.79,7.91,84.72,0.51
instance_253,18000.0,3.66,18000.0,18000.0,1.64,3.6,0.4,46.27,18000.0,38.91,18000.0,18000.0,0.42,0.47,18000.0,21.0,1.21,34.09,0.23
instance_262,18000.0,5.03,18000.0,18000.0,4.17,6.42,1.82,18000.0,18000.0,217.35,18000.0,18000.0,1.31,1.56,18000.0,394.81,15.19,233.44,2.7
instance_282,18000.0,3.18,18000.0,18000.0,1.36,3.67,0.37,409.27,18000.0,69.01,18000.0,18000.0,0.55,1.02,18000.0,34.52,8.8,62.57,0.25
instance_285,18000.0,3.62,18000.0,18000.0,1.26,3.41,0.28,158.75,18000.0,44.86,18000.0,18000.0,0.4,0.72,18000.0,13.61,1.81,45.35,0.26
instance_249,18000.0,3.67,18000.0,18000.0,1.66,3.25,0.92,829.53,18000.0,61.3,18000.0,18000.0,0.42,0.71,18000.0,66.27,6.4,130.31,0.29
instance_210,18000.0,1.39,18000.0,18000.0,1.04,0.53,1.28,0.56,18000.0,0.52,2.89,45.06,0.42,0.12,345.04,0.24,0.12,0.54,1.02
instance_205,18000.0,11.91,18000.0,18000.0,5.24,4.57,7.65,292.38,18000.0,9.12,14.68,18000.0,5.48,6.58,18000.0,109.93,6.88,9.35,5.08
instance_197,18000.0,8.43,18000.0,18000.0,20.05,4.18,21.15,22.17,18000.0,3.51,29.69,18000.0,3.81,2.8,18000.0,6.16,4.03,3.03,10.96
instance_206,18000.0,5.73,18000.0,18000.0,5.17,3.22,4.73,1.42,18000.0,3.78,64.72,1254.89,1.24,0.46,1070.34,0.98,0.42,3.88,1.05
instance_198,18000.0,19.98,18000.0,18000.0,16.18,4.54,12.87,3.35,18000.0,5.5,115.82,18000.0,1.77,0.57,18000.0,1.84,0.65,6.02,2.1
instance_196,18000.0,33.8,18000.0,18000.0,52.65,8.15,42.81,4.78,18000.0,8.51,97.55,18000.0,3.08,0.64,18000.0,1.92,0.64,8.63,3.67
instance_214,18000.0,125.15,18000.0,18000.0,118.51,9.29,90.8,5.69,18000.0,17.8,319.18,18000.0,3.64,1.27,18000.0,2.29,1.3,16.5,4.55
instance_203,18000.0,6.39,18000.0,18000.0,4.07,2.94,3.62,4.36,18000.0,1.62,48.25,1373.14,1.17,0.49,1016.73,3.2,0.48,1.4,0.91
instance_224,18000.0,19.52,18000.0,18000.0,39.59,5.33,32.44,3.88,18000.0,11.86,175.84,1206.46,2.29,0.55,1379.32,1.58,0.61,11.15,3.86
instance_217,18000.0,112.61,18000.0,18000.0,138.93,9.84,109.65,10.5,18000.0,20.7,288.24,1467.87,3.85,1.09,1463.0,2.34,1.25,23.81,5.83
instance_192,18000.0,9.01,18000.0,18000.0,6.32,3.78,5.25,6.37,18000.0,2.8,57.75,1169.58,1.37,0.6,1327.98,2.22,0.7,2.7,1.33
instance_195,18000.0,5.09,18000.0,18000.0,3.12,2.58,3.15,3.27,18000.0,1.89,47.38,998.63,1.06,0.5,1041.57,0.87,0.5,1.63,0.9
instance_218,18000.0,79.07,18000.0,18000.0,82.94,7.04,77.59,4.36,18000.0,14.35,71.94,18000.0,2.94,1.14,18000.0,1.59,1.16,11.47,5.42
instance_220,18000.0,14.78,18000.0,18000.0,8.67,3.37,5.83,5.38,18000.0,3.07,69.36,1316.97,1.35,0.57,1263.57,1.39,0.56,2.84,1.46
instance_227,18000.0,6.49,18000.0,18000.0,4.74,3.04,3.62,3.18,18000.0,1.72,41.7,1036.69,1.24,0.56,1020.81,1.55,0.58,1.57,1.02
instance_204,18000.0,4.96,18000.0,18000.0,3.02,2.98,3.59,4.52,18000.0,2.01,41.86,895.85,1.02,0.52,999.96,2.09,0.56,1.83,0.83
instance_209,18000.0,2.67,18000.0,18000.0,44.17,3.38,39.87,2.25,18000.0,4.51,79.18,720.47,1.51,0.27,574.43,0.64,0.27,4.75,2.84
instance_207,18000.0,16.05,18000.0,18000.0,21.81,2.49,21.8,0.68,18000.0,2.25,46.42,573.63,1.11,0.16,514.68,0.85,0.15,2.12,2.02
instance_211,18000.0,40.6,18000.0,18000.0,62.44,8.69,50.76,7.02,18000.0,19.39,248.9,18000.0,2.78,0.66,18000.0,2.67,0.82,16.61,3.82
instance_229,18000.0,1.68,18000.0,18000.0,5.18,1.0,6.21,0.74,18000.0,0.69,12.45,18000.0,0.45,0.15,18000.0,0.29,0.15,0.73,2.97
instance_191,18000.0,5.46,18000.0,18000.0,4.29,2.5,3.73,2.78,18000.0,1.68,53.22,1413.7,1.19,0.36,1457.05,1.23,0.4,1.95,1.14
instance_225,18000.0,24.01,18000.0,18000.0,36.54,6.46,36.57,3.45,18000.0,3.61,62.04,1566.21,2.31,0.45,1657.25,1.5,0.49,3.75,2.97
instance_200,18000.0,34.57,18000.0,18000.0,31.39,6.57,25.02,5.84,18000.0,3.51,55.29,18000.0,2.28,0.51,18000.0,1.55,0.55,4.03,2.58
instance_226,18000.0,37.68,18000.0,18000.0,48.62,3.17,40.47,0.82,18000.0,2.52,32.52,523.33,1.71,0.28,632.94,0.59,0.33,2.37,2.85
instance_221,18000.0,6.34,18000.0,18000.0,5.42,3.2,4.53,3.47,18000.0,2.63,66.65,1118.69,1.27,0.53,1705.68,1.41,0.51,2.38,1.03
instance_215,18000.0,29.52,18000.0,18000.0,28.67,5.95,31.16,8.23,18000.0,20.61,101.26,1737.23,2.27,0.7,1476.29,2.17,0.81,23.3,2.62
instance_223,18000.0,23.65,18000.0,18000.0,29.91,6.53,24.23,5.29,18000.0,4.41,84.73,18000.0,2.5,0.57,18000.0,2.24,0.55,5.34,2.8
instance_155,18000.0,160.2,18000.0,18000.0,204.0,25.09,892.48,34.89,18000.0,156.3,269.73,18000.0,88.93,126.62,18000.0,116.49,123.03,262.41,97.12
instance_164,414.96,11.65,18000.0,436.86,16.15,8.45,62.6,5.64,18000.0,16.25,32.1,310.76,6.21,11.7,222.52,15.16,7.13,14.17,9.51
instance_143,18000.0,90.95,18000.0,18000.0,92.76,21.34,489.01,19.02,18000.0,68.88,132.37,1462.15,35.23,61.68,1175.09,81.19,43.39,78.65,53.83
instance_152,18000.0,68.81,18000.0,18000.0,86.72,13.45,288.49,20.6,18000.0,62.12,105.26,1089.58,14.08,40.39,1038.38,57.92,33.35,74.46,35.31
instance_160,961.12,1.57,18000.0,1009.36,1.45,1.86,1.49,1.8,18000.0,1.14,3.46,18000.0,0.39,0.76,18000.0,4.49,1.16,1.14,1.43
instance_142,712.58,28.25,18000.0,695.63,34.49,23.49,170.19,11.8,18000.0,38.74,77.55,1015.23,17.91,24.94,750.23,25.45,34.19,33.68,21.64
instance_145,122.38,0.87,18000.0,127.32,0.82,0.85,0.59,0.96,18000.0,0.48,2.11,19.61,0.45,0.4,25.22,1.3,0.56,1.0,1.11
instance_140,1128.21,7.25,18000.0,1063.44,11.41,10.84,53.66,8.59,18000.0,15.98,30.57,381.46,2.15,8.73,400.99,18.29,14.19,10.5,10.67
instance_157,18000.0,69.03,18000.0,18000.0,115.61,25.76,541.37,44.72,18000.0,71.69,167.25,1211.07,32.37,61.32,1627.28,113.06,48.3,54.87,40.68
instance_162,18000.0,19.7,18000.0,18000.0,17.18,85.31,66.1,20.09,18000.0,79.23,111.36,18000.0,21.39,16.68,18000.0,19.26,22.02,85.53,75.08
instance_161,18000.0,23.46,18000.0,18000.0,27.34,56.69,43.04,14.98,18000.0,70.89,169.75,18000.0,18.35,14.59,18000.0,23.3,37.81,61.75,61.25
instance_151,18000.0,25.61,18000.0,18000.0,28.78,200.12,58.78,18.83,18000.0,79.46,188.81,18000.0,7.09,17.25,18000.0,19.0,31.1,60.87,29.48
instance_153,18000.0,19.72,18000.0,18000.0,22.83,114.36,71.47,20.98,18000.0,72.47,164.92,18000.0,12.21,15.31,18000.0,37.56,18.19,77.43,38.75
instance_154,18000.0,29.64,18000.0,18000.0,49.55,79.29,89.44,16.79,18000.0,41.88,220.59,18000.0,13.51,22.01,18000.0,28.55,24.44,88.09,29.14
