instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_285,18000.0,3.62,18000.0,18000.0,1.26,3.41,0.28,158.75,18000.0,44.86,18000.0,18000.0,0.4,0.72,18000.0,13.61,1.81,45.35,0.26
instance_232,18000.0,218.0,18000.0,18000.0,309.01,68.32,443.03,18000.0,18000.0,115.65,962.41,18000.0,56.77,341.15,18000.0,18000.0,304.79,209.51,135.1
instance_244,18000.0,102.2,18000.0,18000.0,86.42,94.46,72.62,18000.0,18000.0,61.65,36.34,18000.0,82.22,52.97,18000.0,271.56,38.39,72.77,97.73
instance_470,19.0,7.2,18000.0,18.73,7.3,1398.97,18000.0,281.4,18000.0,18000.0,18000.0,103.67,18000.0,22.24,112.23,21.14,30.59,18000.0,1171.99
instance_396,18000.0,18000.0,18000.0,18000.0,302.47,951.79,18000.0,18000.0,18000.0,546.62,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,465.07,792.32
instance_358,18000.0,67.8,18000.0,18000.0,49.6,90.65,70.79,39.52,18000.0,96.88,36.08,18000.0,91.67,11.47,18000.0,15.65,10.76,54.02,75.58
instance_530,18000.0,41.22,18000.0,18000.0,4.97,2.19,2.28,18000.0,18000.0,4.13,23.09,18000.0,0.63,23.85,18000.0,536.43,26.32,2.34,1.66
instance_466,6.84,2.5,617.78,6.89,3.05,966.78,18000.0,150.71,18000.0,18000.0,18000.0,31.98,750.71,22.33,53.12,18.37,15.96,18000.0,546.12
instance_351,18000.0,444.07,18000.0,18000.0,388.8,557.07,496.63,215.54,18000.0,640.84,150.32,18000.0,541.43,98.1,18000.0,51.89,94.96,219.55,413.72
instance_333,18000.0,28.0,18000.0,18000.0,25.08,22.57,17.8,25.3,18000.0,24.72,23.95,18000.0,23.04,4.66,18000.0,10.69,4.82,9.02,17.66
instance_435,18000.0,1.78,18000.0,18000.0,286.11,18000.0,18000.0,0.07,18000.0,18000.0,18000.0,18000.0,18000.0,17.98,18000.0,0.07,0.46,18000.0,18000.0
instance_80,18000.0,9.39,18000.0,18000.0,7.76,6.01,4.87,144.11,18000.0,8.22,59.97,18000.0,2.46,1.73,18000.0,32.86,2.48,5.87,9.2
instance_400,18000.0,21.26,18000.0,18000.0,8.13,1.78,1.93,18000.0,18000.0,7.58,18.81,18000.0,5.36,6.64,18000.0,890.9,14.69,8.65,2.39
instance_271,18000.0,14.35,18000.0,18000.0,6.51,2.74,4.38,1046.09,18000.0,391.37,18000.0,18000.0,8.24,7.99,18000.0,264.07,12.17,394.85,3.27
instance_444,18000.0,0.06,18000.0,18000.0,0.06,0.06,0.06,0.05,18000.0,2.75,3.97,18000.0,0.04,0.04,18000.0,0.09,0.04,2.45,0.04
instance_368,18000.0,25.57,18000.0,18000.0,21.88,4.37,51.76,18000.0,18000.0,14.45,10.9,18000.0,11.93,21.05,18000.0,18000.0,19.74,11.12,5.06
instance_460,675.96,1.59,18000.0,662.06,2.73,18000.0,18000.0,360.19,18000.0,18000.0,18000.0,11.95,18000.0,76.22,13.71,84.82,1.12,18000.0,1669.84
instance_108,18000.0,574.61,18000.0,18000.0,478.89,8.78,343.87,229.35,18000.0,463.56,1277.85,18000.0,131.91,70.82,18000.0,40.34,39.07,475.84,25.94
instance_314,18000.0,11.3,18000.0,18000.0,10.64,1.89,2.56,2.3,18000.0,0.69,1.86,18000.0,1.84,1.55,18000.0,1.22,1.67,0.81,2.76
instance_335,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_280,18000.0,2.37,18000.0,18000.0,1.4,3.94,0.43,70.8,18000.0,63.49,18000.0,18000.0,0.5,0.77,18000.0,8.87,1.05,54.41,0.48
instance_307,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_147,18000.0,35.39,18000.0,18000.0,40.31,125.45,68.62,12.34,18000.0,96.29,211.89,18000.0,27.57,19.65,18000.0,42.91,24.98,70.95,31.48
instance_392,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1199.78
instance_297,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_588,18000.0,18000.0,18000.0,18000.0,173.2,388.28,211.76,18000.0,18000.0,974.86,18000.0,18000.0,18000.0,83.85,18000.0,184.28,137.42,1564.42,237.12
instance_580,18000.0,879.31,18000.0,18000.0,1.28,594.6,1.26,18000.0,871.3,18000.0,18000.0,18000.0,73.22,91.2,18000.0,93.78,92.51,1212.25,2.13
instance_241,18000.0,170.04,18000.0,18000.0,221.02,110.69,244.85,18000.0,18000.0,122.49,530.69,18000.0,92.91,350.77,18000.0,18000.0,354.2,120.46,142.46
instance_49,18000.0,24.59,18000.0,18000.0,25.61,22.07,11.08,281.81,18000.0,20.51,61.49,18000.0,19.6,12.06,18000.0,24.04,23.11,19.14,13.96
instance_471,18000.0,590.0,18000.0,18000.0,993.69,18000.0,18000.0,18000.0,18000.0,814.23,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1439.2,764.49,934.54
instance_26,18000.0,30.36,18000.0,18000.0,27.84,33.67,11.82,208.09,18000.0,16.47,58.24,18000.0,26.1,14.35,18000.0,27.81,27.98,14.25,14.46
instance_246,18000.0,85.44,18000.0,18000.0,8.21,33.72,6.31,18000.0,18000.0,7.01,25.49,18000.0,10.84,4.22,18000.0,18000.0,4.15,2.42,4.55
instance_50,18000.0,96.33,18000.0,18000.0,126.4,147.67,78.15,18000.0,18000.0,274.83,554.98,18000.0,60.59,525.6,18000.0,211.68,203.86,139.35,654.51
instance_496,18000.0,0.12,18000.0,18000.0,0.12,0.06,0.04,0.38,18000.0,0.06,0.27,59.73,0.03,0.04,49.83,0.1,0.04,0.07,0.03
instance_72,18000.0,6.33,18000.0,18000.0,5.64,1.05,3.62,16.05,18000.0,33.04,516.78,18000.0,2.67,0.69,18000.0,3.53,1.09,33.95,1.6
instance_115,18000.0,2.16,18000.0,18000.0,6.89,7.23,2.56,18.48,18000.0,12.02,107.25,18000.0,1.22,2.9,18000.0,18.04,3.83,12.76,0.44
instance_517,18000.0,0.17,18000.0,18000.0,0.15,0.08,0.15,0.87,18000.0,0.07,0.27,242.32,0.06,0.28,279.96,0.39,0.12,0.09,0.17
instance_482,1388.07,5.92,18000.0,1422.86,8.33,18000.0,18000.0,345.33,18000.0,18000.0,18000.0,42.72,18000.0,12.04,33.53,122.9,2.83,18000.0,18000.0
instance_361,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1434.38,18000.0,18000.0,1757.37,18000.0,18000.0,18000.0,18000.0,18000.0
instance_420,18000.0,921.95,18000.0,18000.0,500.51,18000.0,1149.64,18000.0,18000.0,18000.0,18000.0,18000.0,1249.35,18000.0,18000.0,90.15,18000.0,18000.0,1795.92
instance_380,18000.0,2.19,18000.0,18000.0,1.94,0.2,0.1,1.54,18000.0,0.18,1.5,18000.0,0.15,0.26,18000.0,0.85,0.24,0.21,0.2
instance_164,414.96,11.65,18000.0,436.86,16.15,8.45,62.6,5.64,18000.0,16.25,32.1,310.76,6.21,11.7,222.52,15.16,7.13,14.17,9.51
instance_537,472.53,1.36,18000.0,466.32,0.38,0.34,0.1,19.99,18000.0,0.26,3.61,111.0,0.05,0.1,73.02,10.08,0.28,0.22,0.08
instance_585,18000.0,12.49,29.81,18000.0,12.75,2.16,0.11,18000.0,10.66,1.88,50.75,18000.0,0.36,1.76,18000.0,44.8,2.78,0.14,0.23
instance_376,18000.0,2.67,18000.0,18000.0,2.24,0.29,0.13,8.93,18000.0,2.9,3.53,18000.0,0.19,0.37,18000.0,5.73,0.5,2.71,0.31
instance_362,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_56,18000.0,2.61,18000.0,18000.0,5.44,1.12,42.69,15.49,18000.0,63.34,198.69,18000.0,1.82,1.3,18000.0,2.5,0.83,48.73,4.0
instance_238,18000.0,271.13,18000.0,18000.0,128.97,39.2,163.24,18000.0,18000.0,77.51,423.32,18000.0,41.34,224.99,18000.0,18000.0,228.24,74.27,56.24
instance_490,18000.0,5.43,18000.0,18000.0,4.01,0.95,1.53,45.64,18000.0,1.36,2.44,18000.0,2.13,2.46,18000.0,9.91,1.55,1.79,1.18
instance_117,18000.0,1.74,18000.0,18000.0,1.74,5.03,1.55,15.01,18000.0,7.06,92.92,18000.0,0.95,1.99,18000.0,10.38,2.34,9.2,0.33
instance_357,18000.0,548.89,18000.0,18000.0,514.72,853.81,549.32,679.66,18000.0,554.6,136.64,18000.0,934.44,132.48,18000.0,145.5,139.28,679.67,560.52
instance_454,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_327,18000.0,1345.95,18000.0,18000.0,1184.71,1637.71,931.61,984.09,18000.0,1458.18,1001.36,18000.0,1627.96,197.36,18000.0,153.51,200.22,1121.63,822.46
instance_489,11.11,0.1,180.82,11.14,0.3,18000.0,18000.0,1.93,812.92,18000.0,18000.0,0.94,18000.0,1.76,1.47,14.2,0.95,18000.0,108.94
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_94,18000.0,17.23,18000.0,18000.0,13.36,6.61,11.66,100.07,18000.0,6.68,100.34,18000.0,3.44,2.63,18000.0,30.3,3.06,10.41,20.92
instance_7,18000.0,172.33,18000.0,18000.0,230.14,69.65,275.61,18000.0,18000.0,251.44,943.81,18000.0,79.4,18000.0,18000.0,485.79,228.53,156.96,224.23
instance_178,597.89,5.11,18000.0,595.87,7.82,3.22,34.0,7.08,18000.0,13.96,34.33,1001.43,3.6,7.02,547.64,13.58,8.3,15.13,5.81
instance_145,122.38,0.87,18000.0,127.32,0.82,0.85,0.59,0.96,18000.0,0.48,2.11,19.61,0.45,0.4,25.22,1.3,0.56,1.0,1.11
instance_521,18000.0,31.89,18000.0,18000.0,9.11,4.52,3.34,18000.0,18000.0,17.17,38.15,18000.0,8.32,82.3,18000.0,18000.0,65.23,7.96,4.22
instance_114,18000.0,1.19,18000.0,18000.0,1.16,3.09,0.5,5.56,18000.0,4.82,48.33,18000.0,0.48,0.99,18000.0,6.88,1.63,5.34,0.2
instance_416,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.1,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.85,18000.0,18000.0,18000.0
instance_436,18000.0,0.02,25.63,18000.0,0.04,0.25,0.9,0.03,24.27,18000.0,959.01,18000.0,0.08,0.0,18000.0,0.02,0.0,18000.0,0.11
instance_528,18000.0,110.14,18000.0,18000.0,4.99,3.54,1.64,18000.0,18000.0,4.22,42.74,18000.0,0.5,30.85,18000.0,171.83,40.54,2.67,0.55
instance_152,18000.0,68.81,18000.0,18000.0,86.72,13.45,288.49,20.6,18000.0,62.12,105.26,1089.58,14.08,40.39,1038.38,57.92,33.35,74.46,35.31
instance_334,18000.0,61.54,18000.0,18000.0,59.17,76.36,75.84,47.02,18000.0,54.18,59.81,18000.0,77.28,29.27,18000.0,30.27,29.54,61.24,93.67
instance_469,18000.0,238.7,18000.0,18000.0,529.24,18000.0,18000.0,1154.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1053.6
instance_463,18000.0,460.36,18000.0,18000.0,1430.76,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_158,18000.0,18.06,18000.0,18000.0,17.58,117.32,44.18,20.66,18000.0,56.48,220.45,18000.0,11.7,19.08,18000.0,36.25,19.91,76.59,70.87
instance_514,18000.0,0.04,18000.0,18000.0,0.03,0.03,0.08,0.37,18000.0,0.02,0.07,21.07,0.04,0.04,23.45,0.11,0.03,0.02,0.04
instance_6,18000.0,18000.0,18000.0,18000.0,989.53,949.85,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1327.15,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_513,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.1,0.59,18000.0,0.08,0.29,18000.0,0.07,0.17,18000.0,0.31,0.15,0.08,0.09
instance_504,18000.0,0.18,18000.0,18000.0,0.17,0.07,0.11,0.95,18000.0,0.05,0.25,334.86,0.09,0.12,319.2,0.27,0.16,0.06,0.13
instance_183,113.16,2.28,18000.0,113.28,3.09,1.32,13.17,2.76,18000.0,13.26,20.08,217.87,0.9,1.8,146.53,4.06,2.9,6.89,3.43
instance_506,674.0,0.89,18000.0,667.12,0.74,0.51,0.26,7.35,18000.0,0.48,1.03,18000.0,0.4,0.3,18000.0,0.72,0.26,0.38,0.25
instance_447,17.85,28.69,7.71,17.49,153.44,39.64,7.42,2.3,7.49,104.18,230.36,26.77,114.38,34.56,27.38,0.27,18.34,76.46,51.05
instance_595,18000.0,47.52,18000.0,18000.0,29.79,117.94,20.07,18000.0,18000.0,762.85,18000.0,18000.0,73.61,82.45,18000.0,18000.0,148.17,517.98,88.55
instance_560,18000.0,53.72,18000.0,18000.0,5.73,77.83,8.88,18000.0,18000.0,324.36,18000.0,18000.0,20.81,36.5,18000.0,559.11,43.73,46.4,8.65
instance_217,18000.0,112.61,18000.0,18000.0,138.93,9.84,109.65,10.5,18000.0,20.7,288.24,1467.87,3.85,1.09,1463.0,2.34,1.25,23.81,5.83
instance_66,18000.0,31.42,18000.0,18000.0,24.26,1.24,54.35,18.84,18000.0,42.31,225.3,18000.0,7.22,6.13,18000.0,4.72,2.15,65.42,6.26
instance_174,180.84,2.96,18000.0,185.1,3.28,1.56,15.71,3.0,18000.0,7.04,14.84,222.45,1.16,2.05,253.77,5.83,1.97,5.33,2.29
instance_555,18000.0,96.97,18000.0,18000.0,46.78,80.83,24.04,18000.0,18000.0,571.09,18000.0,18000.0,42.75,110.91,18000.0,1046.89,116.5,77.29,47.48
instance_518,18000.0,0.18,18000.0,18000.0,0.18,0.07,0.1,0.7,18000.0,0.07,0.28,307.3,0.06,0.09,276.61,0.3,0.2,0.07,0.09
instance_561,18000.0,157.97,18000.0,18000.0,109.81,142.53,26.55,303.08,18000.0,55.04,18000.0,18000.0,24.57,36.84,18000.0,514.83,35.44,42.6,11.75
instance_543,18000.0,22.63,18000.0,18000.0,18.37,6.93,1.31,18000.0,18000.0,3.03,12.61,18000.0,0.95,5.16,18000.0,985.53,18.11,3.22,3.58
instance_75,18000.0,3.52,18000.0,18000.0,4.87,1.13,34.71,15.2,18000.0,60.94,257.72,18000.0,6.94,1.5,18000.0,3.89,1.02,56.31,1.99
instance_242,18000.0,137.34,18000.0,18000.0,144.27,44.52,98.69,18000.0,18000.0,58.42,476.5,18000.0,32.37,214.98,18000.0,18000.0,98.86,46.98,58.4
instance_584,18000.0,65.58,18000.0,18000.0,67.41,24.85,101.33,18000.0,18000.0,76.86,327.07,18000.0,35.09,38.89,18000.0,881.91,85.07,39.01,34.91
instance_163,18000.0,35.46,18000.0,18000.0,37.27,58.51,87.73,25.0,18000.0,58.18,172.04,18000.0,5.32,34.42,18000.0,29.77,31.13,79.65,51.23
instance_157,18000.0,69.03,18000.0,18000.0,115.61,25.76,541.37,44.72,18000.0,71.69,167.25,1211.07,32.37,61.32,1627.28,113.06,48.3,54.87,40.68
instance_356,18000.0,88.22,18000.0,18000.0,53.13,96.45,64.25,36.95,18000.0,100.96,38.57,18000.0,97.92,11.33,18000.0,15.24,11.45,45.95,65.26
instance_344,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_101,18000.0,364.21,18000.0,18000.0,290.46,889.31,887.21,18000.0,18000.0,457.62,494.07,18000.0,580.92,144.68,18000.0,360.01,220.55,270.06,409.63
instance_184,403.28,10.75,18000.0,399.35,12.0,2.7,40.8,6.43,18000.0,19.31,31.3,244.65,2.25,7.95,273.08,11.84,8.06,22.05,4.04
instance_572,18000.0,25.17,348.87,18000.0,6.08,88.98,6.58,18000.0,18000.0,18000.0,18000.0,18000.0,73.42,483.39,18000.0,349.46,473.74,8.65,10.31
instance_179,104.98,1.17,18000.0,106.61,1.34,1.27,4.5,1.22,18000.0,4.31,6.72,50.69,0.83,0.96,49.49,2.15,0.81,2.73,1.6
instance_55,18000.0,34.58,18000.0,18000.0,24.59,1.28,52.76,20.94,18000.0,46.94,220.77,18000.0,8.07,6.18,18000.0,4.89,2.44,57.37,6.75
instance_520,861.7,208.94,18000.0,856.79,0.68,0.77,0.32,180.85,18000.0,1.02,6.18,232.51,0.16,1.71,100.42,20.94,2.96,1.22,0.48
instance_442,18000.0,106.55,18000.0,18000.0,1045.61,224.77,18000.0,0.33,18000.0,18000.0,18000.0,18000.0,437.11,18000.0,18000.0,1.47,215.22,18000.0,64.09
instance_440,18000.0,18000.0,18000.0,18000.0,18000.0,17.94,18000.0,0.39,18000.0,18000.0,18000.0,18000.0,86.24,1523.22,18000.0,1.11,6.96,18000.0,96.6
instance_415,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,4.64,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,7.67,18000.0,18000.0,18000.0
instance_375,18000.0,3.38,18000.0,18000.0,2.83,0.35,1.17,7.26,18000.0,0.75,4.64,18000.0,0.36,0.34,18000.0,3.42,0.46,0.91,0.73
instance_557,18000.0,51.54,663.53,18000.0,33.66,89.55,60.19,18000.0,18000.0,205.01,18000.0,18000.0,81.33,91.12,18000.0,144.07,92.64,1.69,38.25
instance_432,18000.0,167.4,18000.0,18000.0,52.98,0.03,0.03,0.1,18000.0,211.88,186.39,1.82,0.02,0.0,0.53,0.18,0.01,378.34,0.02
instance_218,18000.0,79.07,18000.0,18000.0,82.94,7.04,77.59,4.36,18000.0,14.35,71.94,18000.0,2.94,1.14,18000.0,1.59,1.16,11.47,5.42
instance_85,18000.0,51.51,18000.0,18000.0,56.57,76.52,97.03,918.75,18000.0,46.69,64.65,18000.0,32.6,20.41,18000.0,190.48,25.32,51.02,34.52
instance_411,18000.0,5.08,18000.0,18000.0,4.7,0.34,0.2,12.55,18000.0,0.4,2.27,18000.0,0.33,0.43,18000.0,2.75,0.5,0.64,0.34
instance_394,18000.0,6.33,18000.0,18000.0,3.34,0.72,0.66,18000.0,18000.0,2.74,6.72,18000.0,0.88,3.61,18000.0,665.79,6.71,3.17,2.25
instance_106,18000.0,28.69,18000.0,18000.0,30.35,5.26,22.75,32.6,18000.0,80.19,485.51,18000.0,2.9,1.11,18000.0,13.61,1.45,94.57,8.55
instance_88,18000.0,115.9,18000.0,18000.0,208.69,77.64,34.56,302.43,18000.0,28.57,131.43,18000.0,36.23,18.69,18000.0,79.64,28.76,30.74,45.92
instance_262,18000.0,5.03,18000.0,18000.0,4.17,6.42,1.82,18000.0,18000.0,217.35,18000.0,18000.0,1.31,1.56,18000.0,394.81,15.19,233.44,2.7
instance_77,18000.0,279.29,18000.0,18000.0,373.7,699.36,1071.59,18000.0,18000.0,274.37,534.92,18000.0,834.35,176.96,18000.0,295.78,177.52,271.05,333.07
instance_188,495.05,18.65,18000.0,490.49,34.51,3.2,96.71,6.0,18000.0,22.96,68.86,526.91,3.38,8.01,684.12,26.71,8.28,39.05,9.44
instance_268,18000.0,15.25,18000.0,18000.0,33.62,27.06,104.37,18000.0,18000.0,18000.0,18000.0,18000.0,44.35,455.64,18000.0,470.5,52.25,18000.0,599.52
instance_236,0.14,0.04,2.02,0.13,0.04,0.02,0.03,0.49,1.62,0.01,0.23,0.1,0.02,0.09,0.11,0.63,0.09,0.01,0.02
instance_519,18000.0,0.06,18000.0,18000.0,0.04,0.05,0.28,23.05,18000.0,0.04,0.11,502.1,0.28,0.25,458.08,2.76,0.26,0.07,0.07
instance_405,18000.0,2.73,18000.0,18000.0,3.04,0.3,0.31,12.53,18000.0,1.0,2.34,18000.0,0.39,0.62,18000.0,2.79,0.47,0.65,0.43
instance_81,18000.0,9.67,18000.0,18000.0,8.32,5.26,8.04,156.19,18000.0,12.31,49.82,18000.0,2.05,2.52,18000.0,36.02,2.36,7.14,16.02
instance_57,18000.0,5.28,18000.0,18000.0,3.52,1.08,21.51,15.16,18000.0,42.79,89.18,18000.0,1.19,0.46,18000.0,3.44,0.77,40.47,2.09
instance_582,18000.0,184.66,18000.0,18000.0,18000.0,18000.0,12.24,18000.0,18000.0,107.8,371.38,18000.0,24.91,27.98,18000.0,842.39,74.67,174.46,30.02
instance_313,18000.0,1055.14,18000.0,18000.0,765.5,495.88,18000.0,1741.19,18000.0,308.13,523.17,18000.0,484.65,549.36,18000.0,18000.0,535.44,18000.0,1226.14
instance_18,18000.0,33.58,18000.0,18000.0,27.26,32.39,14.01,65.47,18000.0,20.2,34.77,18000.0,38.59,19.46,18000.0,23.11,20.54,14.5,16.03
instance_494,18000.0,0.19,18000.0,18000.0,0.15,0.07,0.09,0.76,18000.0,0.06,0.27,289.73,0.12,0.1,330.09,0.29,0.16,0.06,0.13
instance_105,18000.0,161.34,18000.0,18000.0,74.96,8.67,235.99,393.37,18000.0,385.68,1454.71,18000.0,73.87,17.97,18000.0,45.14,15.85,492.57,25.76
instance_298,18000.0,19.71,18000.0,18000.0,18.28,0.89,0.44,18.23,18000.0,0.45,13.06,18000.0,0.85,2.46,18000.0,7.67,2.51,0.41,0.76
instance_23,18000.0,66.0,18000.0,18000.0,47.06,66.5,118.24,18000.0,18000.0,136.86,336.25,18000.0,45.55,18000.0,18000.0,229.99,131.28,93.69,71.76
instance_531,18000.0,37.72,18000.0,18000.0,12.75,1.23,1.34,4.82,18000.0,18000.0,18000.0,18000.0,1.08,2.06,18000.0,65.01,1.01,18000.0,2.54
instance_212,18000.0,37.48,18000.0,18000.0,47.67,3.44,38.36,1.56,18000.0,2.41,32.03,585.21,1.47,0.36,608.7,0.98,0.4,2.65,2.9
instance_422,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_525,80.86,427.83,18000.0,80.39,0.3,0.54,0.17,35.78,18000.0,0.45,2.24,64.8,0.09,5.75,52.85,16.29,5.36,0.32,0.15
instance_529,496.44,124.84,18000.0,491.4,0.58,0.75,0.42,151.31,18000.0,1.28,3.75,196.64,0.23,5.08,200.7,32.81,3.68,0.94,0.3
instance_548,422.17,10.35,18000.0,424.2,0.38,0.51,0.17,55.19,18000.0,0.95,4.1,120.04,0.08,1.55,79.14,23.14,2.95,1.19,0.17
instance_323,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_128,18000.0,8.62,18000.0,18000.0,6.43,8.07,1.92,786.91,18000.0,1.84,2.93,18000.0,2.68,13.04,18000.0,48.53,4.33,2.74,1.87
instance_155,18000.0,160.2,18000.0,18000.0,204.0,25.09,892.48,34.89,18000.0,156.3,269.73,18000.0,88.93,126.62,18000.0,116.49,123.03,262.41,97.12
instance_140,1128.21,7.25,18000.0,1063.44,11.41,10.84,53.66,8.59,18000.0,15.98,30.57,381.46,2.15,8.73,400.99,18.29,14.19,10.5,10.67
instance_374,18000.0,9.87,18000.0,18000.0,59.27,4.14,9.81,18000.0,18000.0,28.8,112.13,18000.0,5.72,60.64,18000.0,18000.0,16.97,24.06,16.37
instance_536,105.15,0.2,147.11,104.95,0.38,0.32,0.08,25.96,147.54,0.18,0.9,49.59,0.04,0.21,51.15,8.65,0.33,0.13,0.1
instance_441,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,2.93,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.8,18000.0,18000.0,18000.0
instance_544,131.51,127.39,18000.0,131.67,11.0,2.45,0.3,64.63,18000.0,1.21,2.76,106.68,0.16,32.27,86.62,75.31,18.88,1.04,0.32
instance_502,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.17,0.87,18000.0,0.06,0.28,18000.0,0.07,0.11,18000.0,0.26,0.1,0.07,0.15
instance_330,18000.0,47.92,18000.0,18000.0,41.71,60.66,53.63,35.85,18000.0,53.66,28.25,18000.0,62.38,12.9,18000.0,14.17,11.75,33.59,38.34
instance_58,18000.0,16.32,18000.0,18000.0,25.54,1.19,16.65,14.49,18000.0,38.13,129.65,18000.0,3.55,2.34,18000.0,10.82,1.14,46.31,4.25
instance_288,18000.0,121.12,18000.0,18000.0,60.7,91.33,98.09,18000.0,18000.0,18000.0,18000.0,18000.0,325.21,18000.0,18000.0,1625.09,78.23,18000.0,201.47
instance_312,18000.0,27.6,18000.0,18000.0,26.47,0.17,0.07,2.52,18000.0,0.08,2.49,18000.0,0.18,0.36,18000.0,1.23,0.39,0.08,0.15
instance_515,18000.0,0.02,18000.0,18000.0,0.01,0.01,0.01,13.37,18000.0,0.02,0.09,51.35,0.01,0.01,45.92,0.02,0.01,0.02,0.01
instance_360,18000.0,99.01,18000.0,18000.0,67.73,105.98,62.84,46.64,18000.0,102.83,28.79,18000.0,102.62,9.21,18000.0,12.47,9.26,75.94,76.11
instance_568,18000.0,48.48,18000.0,18000.0,17.68,47.23,6.67,204.64,18000.0,41.98,18000.0,18000.0,10.65,12.0,18000.0,37.54,13.46,24.95,4.84
instance_95,18000.0,12.17,18000.0,18000.0,11.11,6.36,8.65,183.08,18000.0,10.4,33.13,18000.0,2.66,2.02,18000.0,23.17,2.57,9.93,19.91
instance_589,18000.0,40.29,18000.0,18000.0,43.01,12.75,4.72,1555.43,18000.0,220.12,18000.0,18000.0,16.45,33.7,18000.0,101.38,42.35,94.1,68.33
instance_564,18000.0,18000.0,18000.0,18000.0,29.79,92.35,57.84,18000.0,18000.0,90.76,18000.0,18000.0,48.96,32.39,18000.0,18000.0,50.88,1027.01,38.27
instance_477,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_91,18000.0,4.33,18000.0,18000.0,3.85,5.53,4.01,81.21,18000.0,5.02,7.4,18000.0,1.96,1.05,18000.0,13.58,1.61,4.52,3.4
instance_448,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.29,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.73,18000.0,18000.0,18000.0
instance_120,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,534.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,228.91,18000.0,18000.0,18000.0
