instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_150,6140.08,28800.0,10273.16,28800.0,8902.76,28800.0,28800.0,4723.56
instance_1089,4.6,28800.0,0.96,28800.0,1.36,28800.0,2.48,5.12
instance_709,125.72,28800.0,184.76,28800.0,331.72,28800.0,28800.0,115.08
instance_159,408.04,379.64,19.28,111.96,22.08,381.12,18.84,380.6
instance_864,353.12,28800.0,220.24,28800.0,407.44,28800.0,28800.0,303.4
instance_1126,28.2,28800.0,4.44,11.76,12.4,28800.0,87.16,13.24
instance_985,517.52,28800.0,440.44,328.64,533.6,28800.0,500.4,656.08
instance_104,28800.0,153.88,28800.0,132.72,28800.0,254.28,2074.28,28800.0
instance_918,20781.0,28800.0,11564.44,28800.0,9327.24,28800.0,25015.56,28800.0
instance_498,28800.0,266.04,28800.0,28800.0,28800.0,286.36,1726.16,28800.0
instance_702,27.84,28800.0,27.96,28800.0,54.32,28800.0,4411.72,21.52
instance_763,1964.72,28800.0,1819.64,28800.0,1718.76,28800.0,4678.96,2893.12
instance_601,9.56,28800.0,6.32,269.92,9.52,28800.0,34.16,7.92
instance_1023,36.88,28800.0,24.8,28800.0,24.64,28800.0,2314.32,34.08
instance_1138,358.44,28800.0,23.8,28800.0,59.6,28800.0,601.44,252.12
instance_811,102.72,64.96,7.52,120.16,93.52,62.4,5.24,15.96
instance_575,3.8,28800.0,1.48,28800.0,4.0,28800.0,33.96,3.52
instance_364,28800.0,192.4,9384.32,84.32,9856.0,299.52,570.92,22569.6
instance_455,191.04,2682.0,208.12,232.52,182.12,28800.0,409.36,231.04
instance_503,28800.0,2.04,28800.0,561.2,28800.0,2.04,31.84,28800.0
instance_186,1913.0,28800.0,1599.36,28800.0,1799.76,28800.0,28800.0,1715.4
instance_1103,2.24,28800.0,1.04,191.72,1.2,28800.0,2.24,1.6
instance_609,0.32,28800.0,0.12,4.64,0.16,28800.0,0.52,0.36
instance_352,4.16,109.84,1.4,24.32,4.24,148.36,0.88,1.76
instance_782,210.84,28800.0,376.28,1402.44,415.84,28800.0,6495.88,185.32
instance_526,200.28,906.88,57.96,5753.16,64.36,1533.28,1.96,68.48
instance_1052,307.8,52.48,350.36,65.04,411.4,47.32,16.76,253.2
instance_17,277.2,28800.0,292.96,295.4,161.8,28800.0,28800.0,191.8
instance_1158,45.44,0.2,22.76,4.36,56.88,0.2,0.92,35.48
instance_762,96.96,28800.0,96.48,28800.0,242.92,28800.0,28800.0,83.44
instance_948,70.88,28800.0,43.28,31.56,58.48,28800.0,132.28,45.88
instance_936,237.36,28800.0,578.72,28800.0,608.16,28800.0,28800.0,259.08
instance_122,28800.0,143.8,28800.0,110.92,28800.0,178.44,374.88,28800.0
instance_857,415.72,28800.0,538.92,2412.08,573.32,28800.0,7660.04,516.4
instance_115,7.16,467.16,5.6,29.28,10.48,1062.56,3.0,4.04
instance_1001,2.48,28800.0,0.64,209.68,1.92,28800.0,20.08,1.36
instance_1083,1.04,28800.0,0.12,66.4,0.4,28800.0,4.16,0.88
instance_1135,120.64,28800.0,9.84,28800.0,53.96,28800.0,144.36,82.84
instance_708,3906.64,28800.0,3076.56,28800.0,3475.84,28800.0,28800.0,3764.36
instance_1152,776.2,28800.0,844.88,28800.0,934.68,28800.0,28800.0,1033.52
instance_952,1528.28,28800.0,636.32,28800.0,806.96,28800.0,28800.0,1028.32
instance_671,514.2,28800.0,343.2,734.72,368.04,28800.0,23.56,256.88
instance_1161,82.44,0.48,71.36,5.2,79.8,0.48,1.2,118.24
instance_19,3988.24,28800.0,2837.92,28800.0,3244.92,28800.0,28800.0,4152.6
instance_940,43.28,8.6,69.08,12.64,100.96,8.32,4.08,29.92
instance_559,3.32,34.64,3.96,103.48,3.92,33.6,2.04,1.84
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_524,122.8,1079.72,73.12,12.84,87.2,2255.84,1.76,196.28
instance_802,42.16,28800.0,32.6,28800.0,58.16,28800.0,6120.68,25.76
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_588,145.72,28800.0,222.72,28800.0,220.96,28800.0,8191.36,135.76
instance_384,4.76,273.56,3.68,30.76,6.56,325.16,245.88,3.96
instance_893,20.56,28800.0,79.0,1891.8,85.92,28800.0,441.72,18.08
instance_62,28800.0,28800.0,28800.0,4842.16,28800.0,28800.0,28800.0,28800.0
instance_1018,5.84,28800.0,0.8,11.04,7.72,28800.0,1.56,2.44
instance_275,28800.0,1658.2,28800.0,71.8,28800.0,4788.8,1509.92,28800.0
instance_520,1.28,28800.0,0.24,28800.0,0.8,28800.0,18.8,1.12
instance_263,11.36,339.64,17.36,22.48,35.88,2093.72,3.8,9.8
instance_728,20960.68,28800.0,12915.52,28800.0,10700.96,28800.0,28800.0,26343.36
instance_26,20.52,28800.0,10.68,75.32,16.48,28800.0,1017.48,12.08
instance_1100,28800.0,28800.0,28800.0,4947.28,28800.0,28800.0,6191.8,28800.0
instance_1054,28800.0,63.36,28800.0,155.24,28800.0,87.08,582.12,28800.0
instance_357,11.68,344.48,12.0,27.48,27.92,508.76,264.32,13.12
instance_810,1385.24,1296.36,4158.16,1330.8,4144.48,1339.6,160.32,1595.84
instance_983,113.44,28800.0,70.68,129.2,66.56,28800.0,57.84,68.84
instance_481,28800.0,26.6,28800.0,1589.68,28800.0,28.12,172.16,28800.0
instance_996,322.32,28800.0,502.92,28800.0,926.76,28800.0,28800.0,314.24
instance_555,28800.0,876.72,20311.24,148.36,12491.72,2232.52,342.12,28800.0
instance_305,209.44,28800.0,135.04,28800.0,164.6,28800.0,28800.0,121.48
instance_314,12.32,0.72,19.64,11.76,32.0,1.28,3.8,9.76
instance_184,110.76,28800.0,220.4,28800.0,211.56,28800.0,367.24,57.16
instance_135,83.6,28800.0,66.84,28800.0,108.52,28800.0,28800.0,81.44
instance_401,4396.36,2541.32,5286.36,1110.88,3212.68,3013.8,1032.64,4050.04
instance_1141,28800.0,28800.0,8592.68,28800.0,28800.0,28800.0,11234.88,28800.0
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_362,28800.0,904.04,28800.0,40.32,28800.0,1333.68,1315.8,28800.0
instance_1075,19.68,0.2,34.0,4.48,44.64,0.24,1.0,20.72
instance_32,33.16,28800.0,17.6,26.4,37.52,28800.0,28800.0,39.56
instance_890,16646.52,28800.0,13171.28,28800.0,12187.2,28800.0,28800.0,17315.16
instance_128,395.2,28800.0,483.08,28800.0,577.72,28800.0,28800.0,399.96
instance_259,5.72,973.8,3.32,12.36,7.28,1567.68,2.0,4.24
instance_502,28800.0,2.0,28800.0,490.88,28800.0,1.96,31.84,28800.0
instance_457,20244.4,10492.36,7135.96,2393.28,13857.88,28800.0,28800.0,13395.4
instance_1178,28800.0,4.96,28800.0,38.0,28800.0,4.84,9.24,28800.0
instance_1007,20.28,28800.0,33.36,994.2,39.4,28800.0,3344.64,12.04
instance_1118,935.72,28800.0,621.64,277.4,605.52,28800.0,5.24,677.0
instance_532,101.16,891.4,68.88,16.32,121.04,1440.28,1.6,128.24
instance_569,16370.04,47.04,7351.96,163.0,7472.88,46.12,111.12,17379.4
instance_327,15.64,21.88,2.08,672.36,26.8,35.92,5.44,11.96
instance_235,162.2,1.92,107.08,30.36,89.4,6.16,16.88,394.28
instance_4,28800.0,28800.0,15215.2,184.52,16764.8,28800.0,28800.0,28800.0
instance_659,3413.84,28800.0,2215.16,28800.0,2412.44,28800.0,28800.0,3758.04
instance_1120,28800.0,28800.0,28800.0,3296.72,28800.0,28800.0,10380.96,28800.0
instance_870,79.92,28800.0,35.84,28800.0,78.8,28800.0,28800.0,43.36
instance_123,28800.0,941.96,28800.0,409.44,28800.0,1399.2,11161.68,28800.0
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_626,7.76,983.48,3.24,118.52,6.32,28800.0,8.84,4.88
instance_527,126.0,1136.36,58.32,7085.04,61.0,2248.28,1.92,101.6
instance_748,114.56,3226.88,557.6,384.0,489.84,3060.56,347.08,114.44
instance_1016,9.92,28800.0,2.6,86.88,28.68,28800.0,1.0,8.8
instance_458,0.08,28800.0,0.12,5.0,0.12,28800.0,0.52,0.08
instance_653,23918.36,28800.0,18300.16,28800.0,28800.0,28800.0,28800.0,17646.36
instance_905,63.48,70.92,124.44,14.8,112.96,76.4,381.96,58.68
instance_538,1370.48,1127.08,409.16,6031.68,454.24,2232.48,2.08,800.88
instance_752,1260.04,965.0,1089.8,180.28,1313.52,904.4,4.36,1247.04
instance_642,210.04,28800.0,247.88,28800.0,184.96,28800.0,28800.0,312.64
instance_629,50.08,1330.16,63.0,561.2,80.88,28800.0,961.08,31.36
instance_312,28800.0,28800.0,2070.44,28800.0,2022.72,28800.0,28800.0,9705.0
instance_562,12.4,33.56,14.2,118.56,19.96,32.48,1.32,5.64
instance_24,3.12,28800.0,0.92,108.76,2.0,28800.0,2.24,2.68
instance_382,28800.0,2738.8,28800.0,601.2,28800.0,3061.4,1658.24,28800.0
instance_231,23248.76,28800.0,6893.16,1089.72,11084.4,28800.0,28800.0,12911.8
instance_849,22.52,170.92,13.12,63.28,32.24,164.08,196.16,18.68
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_380,13238.0,1164.2,6958.56,151.84,8837.0,1491.2,643.56,17382.84
instance_1058,28800.0,27.32,8585.8,196.6,9269.2,34.48,35.68,28800.0
instance_821,204.76,28800.0,203.4,28800.0,253.64,28800.0,28800.0,155.28
instance_656,37.6,68.56,47.28,28800.0,50.96,66.8,4.04,43.88
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_154,2762.92,28800.0,2675.56,28800.0,3620.72,28800.0,28800.0,2018.92
instance_1104,3.76,28800.0,0.84,237.96,1.16,28800.0,8.96,2.56
instance_993,35.6,4.16,22.64,55.88,50.36,4.64,2.0,13.04
instance_1115,94.84,28800.0,15.6,28800.0,30.44,28800.0,149.48,254.96
instance_1146,12.0,28800.0,3.36,28800.0,4.36,28800.0,26.24,12.24
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_1014,5.24,28800.0,1.68,202.96,2.84,28800.0,55.52,1.92
instance_900,186.56,28800.0,239.48,743.16,243.96,28800.0,28800.0,174.16
instance_572,28800.0,284.8,28800.0,507.84,28800.0,287.92,503.4,28800.0
instance_881,198.68,28800.0,236.08,28800.0,255.56,28800.0,28800.0,171.36
instance_346,3.4,102.4,2.0,25.72,3.2,179.56,3.52,1.68
instance_172,146.8,184.28,141.64,64.12,163.16,191.72,95.24,117.8
instance_23,28800.0,28800.0,28800.0,712.16,28800.0,28800.0,28800.0,28800.0
instance_595,19034.36,28800.0,10344.0,28800.0,13086.76,28800.0,28800.0,17160.2
instance_241,796.4,1.84,335.0,32.24,1174.92,5.84,16.56,390.24
instance_859,45.16,5.4,62.64,11.52,68.0,5.48,3.52,48.12
instance_832,20.28,818.56,65.44,173.12,43.92,680.64,53.6,19.44
instance_396,332.4,2018.12,200.76,724.28,236.6,2790.2,449.52,268.08
instance_353,3.52,110.0,1.44,24.16,4.56,147.64,0.88,2.36
instance_920,2458.48,28800.0,1457.04,28800.0,1683.72,28800.0,28800.0,2568.6
instance_1163,52.96,0.04,38.16,4.12,47.4,0.08,0.8,32.52
instance_228,1156.8,28800.0,1227.44,28800.0,1762.36,28800.0,27558.12,1059.96
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_85,5.4,19.56,3.44,28.12,4.72,25.04,244.24,4.64
instance_873,704.92,572.08,926.92,98.2,648.84,624.0,611.96,673.96
instance_865,3.8,28800.0,1.2,580.92,3.56,28800.0,576.44,2.24
instance_393,65.0,2572.48,38.16,128.84,62.64,2934.72,385.76,54.28
instance_930,56.28,28800.0,107.52,1502.8,172.12,28800.0,297.32,84.04
instance_700,15489.16,28800.0,10870.72,28800.0,10738.52,28800.0,28800.0,19326.0
instance_389,46.2,2098.88,27.88,2854.44,47.56,2273.4,350.76,20.64
instance_817,94.32,176.76,303.08,134.16,270.4,168.28,5.72,126.4
instance_258,1.52,251.48,0.84,18.4,2.64,669.68,1.48,1.04
instance_348,3.76,99.92,1.88,32.0,3.92,151.68,123.84,2.76
instance_38,1096.08,28800.0,1022.8,501.08,1342.44,28800.0,28800.0,1194.52
instance_884,14608.76,28800.0,9214.28,28800.0,11136.8,28800.0,28800.0,5356.72
instance_1046,28800.0,2271.84,28800.0,1278.48,28800.0,2316.72,13986.44,28800.0
instance_749,38.68,28800.0,38.72,28800.0,48.96,28800.0,14308.12,25.8
instance_919,28800.0,28800.0,28800.0,14741.64,28800.0,28800.0,23209.88,28800.0
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_400,139.84,502.04,97.8,80.96,103.0,605.4,311.64,139.12
instance_136,173.32,28800.0,93.88,28800.0,220.28,28800.0,28800.0,108.36
instance_898,25.12,68.16,18.24,85.56,24.2,63.84,3.92,22.76
instance_21,5586.16,28800.0,2977.12,28800.0,3324.08,28800.0,28800.0,7555.16
instance_1022,35.48,4807.76,148.72,113.44,113.72,4612.4,18.48,33.92
instance_514,0.04,28800.0,0.08,13.76,0.08,28800.0,1.2,0.08
instance_173,273.76,451.48,190.76,60.4,210.76,512.72,177.92,254.12
instance_252,28800.0,43.36,28800.0,330.64,28800.0,72.72,1343.24,28800.0
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_1156,90.6,0.52,66.6,5.6,83.88,0.44,1.12,98.64
instance_592,373.04,28800.0,654.2,28800.0,549.04,28800.0,28800.0,274.96
instance_566,35.52,31.92,28.48,136.2,38.28,31.12,24.8,20.92
instance_336,4592.52,29.32,4064.0,156.12,4760.88,47.92,426.84,4484.84
instance_347,2.8,109.36,1.72,55.2,3.12,157.0,2.24,2.04
instance_287,168.56,28800.0,209.16,28800.0,305.6,28800.0,28800.0,86.72
instance_201,10.44,5.52,9.16,27.36,13.4,5.2,3.88,6.4
instance_139,3271.56,28800.0,250.04,28800.0,286.88,28800.0,28800.0,2520.6
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_965,262.64,28800.0,338.44,28800.0,594.6,28800.0,28800.0,238.16
instance_480,28800.0,4.56,28800.0,791.04,28800.0,4.52,46.28,28800.0
instance_1172,17619.48,1.0,6867.12,8.24,14526.04,0.96,2.0,22078.68
instance_874,143.48,28800.0,163.88,28800.0,183.64,28800.0,458.12,156.52
instance_1004,1140.12,28800.0,1000.68,28800.0,932.88,28800.0,13395.36,1084.84
instance_1168,28800.0,1.08,20183.24,8.48,12704.88,1.04,1.84,25438.0
instance_403,28800.0,5236.44,28800.0,3058.64,28800.0,5890.8,7202.0,28800.0
instance_674,1387.96,28800.0,917.96,3469.12,947.88,28800.0,1007.4,1082.36
instance_628,62.56,1504.76,37.28,293.0,67.6,28800.0,715.64,26.64
instance_1176,4583.6,0.4,2522.0,8.64,3122.32,0.44,1.56,2872.64
instance_438,0.16,28800.0,0.0,4.4,0.04,28800.0,0.48,0.08
instance_733,0.96,28800.0,0.08,6.96,0.56,28800.0,0.84,0.6
instance_269,23.68,664.64,26.6,39.48,56.68,3520.08,60.96,26.64
instance_1170,493.8,0.32,429.56,5.76,419.96,0.32,1.16,603.64
instance_272,402.48,19.2,371.28,88.04,377.32,1263.4,5.32,469.96
instance_1031,13587.36,1372.36,11906.2,136.04,13481.32,1274.6,1874.04,18755.84
instance_254,28800.0,1.12,28800.0,29.24,28800.0,4.2,6.92,28800.0
instance_978,7411.4,28800.0,3748.36,28800.0,3814.8,28800.0,28800.0,16421.68
instance_554,5040.4,2071.56,4630.28,152.68,4723.68,28800.0,468.36,6465.28
instance_443,28800.0,3468.84,15311.56,2176.8,18619.96,8054.0,13967.28,28800.0
instance_102,28800.0,109.96,28800.0,1961.68,28800.0,202.0,1112.8,28800.0
instance_741,452.52,169.44,721.8,44.36,724.08,148.84,471.88,288.88
instance_706,28800.0,8120.44,28800.0,8315.28,28800.0,7058.84,2509.84,28800.0
instance_618,394.28,508.8,209.52,49.24,230.44,28800.0,81.24,209.68
instance_616,3.36,575.12,3.16,50.08,6.44,28800.0,2.52,2.56
instance_152,16348.44,28800.0,8700.52,28800.0,7829.24,28800.0,28800.0,10386.12
instance_734,28800.0,3666.96,28800.0,1624.56,28800.0,3549.52,2412.88,28800.0
instance_197,7.36,1.92,1.08,24.24,1.84,1.72,2.96,3.6
instance_183,53.24,28800.0,62.96,28800.0,84.48,28800.0,6135.64,42.52
instance_381,28800.0,2612.36,28800.0,330.84,28800.0,2667.12,1461.08,28800.0
instance_490,28800.0,4.84,28800.0,751.12,28800.0,5.12,45.04,28800.0
instance_1157,29.72,0.08,23.68,4.08,27.36,0.0,0.8,33.08
instance_790,9.76,28800.0,6.08,28800.0,18.52,28800.0,28800.0,8.08
instance_1038,370.08,1744.44,567.68,28800.0,577.96,1625.92,568.84,534.12
instance_1162,243.04,0.6,290.64,5.56,244.36,0.56,1.12,283.84
instance_1036,987.6,28800.0,2402.6,28800.0,1568.72,28800.0,28800.0,637.08
instance_999,604.08,19.2,763.36,4220.8,845.28,21.32,8.64,507.8
instance_596,3670.24,28800.0,2346.68,1604.48,2343.52,28800.0,748.24,3380.2
instance_1074,168.12,1.64,741.08,39.28,791.04,28800.0,28.08,134.28
instance_1082,0.8,28800.0,0.08,31.8,0.32,28800.0,4.08,0.24
instance_79,22.32,28800.0,26.88,28800.0,55.44,28800.0,28800.0,12.16
instance_1005,24.76,28800.0,31.0,245.16,40.24,28800.0,8.0,18.2
instance_552,7705.12,28800.0,8190.2,7054.2,9665.2,28800.0,28800.0,6293.48
instance_413,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6133.52,28800.0
instance_780,87.2,28800.0,148.56,28800.0,168.04,28800.0,28800.0,58.04
instance_688,0.12,510.92,0.08,12.8,0.16,533.96,0.56,0.16
instance_126,0.88,2233.92,0.48,77.28,1.28,28800.0,1.88,0.84
instance_662,57.32,28800.0,116.32,28800.0,160.8,28800.0,8458.68,86.6
instance_334,51.0,1.36,32.72,200.04,66.56,11.76,5.04,22.32
instance_416,358.0,28800.0,409.16,59.84,422.76,28800.0,978.28,315.32
instance_943,57.8,28800.0,38.72,28800.0,112.76,28800.0,28800.0,61.68
instance_522,3096.4,28800.0,3382.28,28800.0,3557.4,28800.0,24.8,2752.88
instance_547,589.88,28800.0,812.52,4431.28,714.96,28800.0,309.8,478.4
instance_593,753.64,28800.0,1079.04,28800.0,1054.4,28800.0,26457.92,784.6
instance_12,13.88,28800.0,4.56,28800.0,16.68,28800.0,13.72,7.92
instance_991,368.96,28800.0,76.28,28800.0,234.2,28800.0,27839.04,282.28
instance_1137,284.56,28800.0,22.48,28800.0,81.96,28800.0,618.24,236.76
instance_574,9.72,33.08,9.64,140.92,19.76,32.12,5.04,6.12
instance_331,24.64,21.04,1.92,482.84,25.4,35.4,5.48,11.12
instance_330,19.88,16.28,1.64,475.6,23.88,31.76,4.64,9.4
instance_754,18.84,28800.0,44.8,3058.12,80.56,28800.0,4049.0,13.32
instance_461,7.52,28800.0,0.48,36.28,2.36,28800.0,26.08,5.36
instance_415,28800.0,28800.0,28800.0,1037.32,28800.0,28800.0,5115.0,28800.0
instance_605,14.2,28800.0,9.56,263.92,14.12,28800.0,125.28,17.08
instance_676,8.84,28800.0,0.72,103.28,10.48,28800.0,4.76,2.72
instance_75,6.96,28800.0,2.28,28800.0,13.16,28800.0,28800.0,3.72
instance_445,0.8,28800.0,0.12,24.48,0.64,28800.0,0.72,0.48
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_800,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9847.52,28800.0
instance_191,28800.0,28800.0,26248.52,28800.0,28800.0,28800.0,28800.0,28800.0
instance_386,27.96,431.68,15.88,89.28,31.92,518.52,276.6,17.68
instance_1059,28800.0,196.6,28800.0,359.88,28800.0,358.52,6332.36,28800.0
instance_315,33.16,0.8,71.6,11.8,116.6,1.84,3.84,24.24
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_200,18.08,2.88,24.4,26.08,28.16,2.64,3.48,14.76
instance_805,63.12,28800.0,344.56,28800.0,339.84,28800.0,28800.0,123.48
instance_227,451.16,28800.0,668.0,28800.0,1195.88,28800.0,9856.52,258.04
instance_36,982.64,28800.0,834.4,345.28,1292.04,28800.0,28800.0,395.36
instance_1088,13.84,28800.0,0.72,68.12,1.28,28800.0,0.92,3.08
instance_41,16.72,28800.0,8.72,71.36,15.52,28800.0,1469.52,14.08
instance_1066,28692.88,28800.0,13958.0,28800.0,20564.84,28800.0,28800.0,28800.0
instance_776,207.88,28800.0,832.92,225.08,864.24,28800.0,161.32,208.48
instance_1056,28800.0,399.6,28800.0,1515.4,28800.0,519.6,16199.0,28800.0
instance_834,38.76,25.08,21.76,253.96,34.88,24.4,1.28,29.28
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_1124,14.0,28800.0,13.28,40.72,10.0,28800.0,6.84,10.76
instance_604,15.72,28800.0,10.76,311.32,12.08,28800.0,122.52,11.72
instance_1084,1.64,28800.0,0.2,45.92,0.4,28800.0,4.72,1.2
instance_444,28800.0,8997.4,28800.0,3623.36,28800.0,9463.64,28800.0,28800.0
instance_1010,96.08,28800.0,159.88,28800.0,146.52,28800.0,4488.76,120.32
instance_927,10046.96,437.84,22104.44,82.72,23376.48,415.12,715.72,11408.56
instance_137,203.92,28800.0,86.4,28800.0,215.72,28800.0,28800.0,127.92
instance_951,162.32,28800.0,226.76,28800.0,224.92,28800.0,8948.0,138.4
instance_433,40.28,0.08,34.84,7.52,68.08,0.08,2.0,31.44
instance_1119,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,74.0,28800.0
instance_65,2577.44,28800.0,5505.12,149.8,3812.52,28800.0,747.4,2830.48
instance_146,412.08,28800.0,287.68,28800.0,310.04,28800.0,28800.0,316.2
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_2,7299.96,28800.0,5968.6,250.68,6473.12,28800.0,430.48,6224.76
instance_589,1204.52,28800.0,1379.48,28800.0,1440.56,28800.0,28800.0,1065.64
instance_611,1.52,28800.0,0.44,76.8,0.44,28800.0,3.2,0.96
instance_813,27.88,3.68,67.28,22.64,77.12,3.68,3.76,35.92
instance_587,70.96,28800.0,96.8,1747.4,89.28,28800.0,326.56,42.44
instance_675,33.28,112.24,57.64,51.92,43.4,107.92,5.12,29.8
instance_379,238.16,328.56,174.6,60.32,207.16,368.04,301.12,166.44
instance_59,69.76,2217.28,107.68,141.8,86.52,4455.12,6.6,73.52
instance_97,193.0,82.88,216.64,47.12,227.12,149.88,392.76,198.6
instance_941,7601.32,28800.0,3136.44,28800.0,3447.0,28800.0,28800.0,7681.88
instance_736,60.4,28800.0,106.56,28800.0,149.76,28800.0,28800.0,67.92
instance_1153,1943.32,28800.0,1095.44,28800.0,1804.6,28800.0,28800.0,1444.48
instance_425,112.24,28800.0,131.08,28800.0,158.8,28800.0,2919.2,126.4
instance_402,28800.0,5249.28,28800.0,2781.8,28800.0,5846.12,4707.2,28800.0
instance_361,40.84,524.44,22.28,5.28,48.08,660.24,301.24,23.16
instance_180,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21386.6
instance_486,28800.0,27.92,28800.0,1450.6,28800.0,30.84,161.44,28800.0
instance_719,1155.72,28800.0,1743.12,28800.0,3014.44,28800.0,28800.0,605.56
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_670,5228.6,28800.0,6090.96,28800.0,6667.32,28800.0,28800.0,6175.8
instance_906,340.92,28800.0,431.64,28800.0,501.4,28800.0,28800.0,373.04
instance_408,442.88,28800.0,507.16,28800.0,435.72,28800.0,11308.88,317.4
instance_463,5.8,28800.0,0.64,164.88,0.96,28800.0,8.04,3.84
instance_833,5556.8,28800.0,12824.0,9308.8,6665.12,28800.0,1366.16,4843.88
instance_541,696.36,1314.8,579.12,27.8,704.52,2998.4,2.12,521.28
instance_421,13.2,1.04,48.0,5.2,42.56,0.92,1.48,34.36
instance_1027,80.72,28800.0,83.64,28800.0,56.44,28800.0,28800.0,49.48
instance_836,11287.56,28800.0,6078.84,28800.0,7993.28,28800.0,28800.0,9307.6
instance_686,117.92,28800.0,271.04,28800.0,217.24,28800.0,28800.0,104.44
instance_712,128.72,28800.0,209.64,9818.96,204.48,28800.0,1044.2,70.16
instance_496,28800.0,36.12,28800.0,1842.32,28800.0,39.12,203.0,28800.0
instance_124,28800.0,5626.68,28800.0,1825.28,28800.0,9228.08,28800.0,28800.0
instance_61,11476.36,28800.0,28800.0,2690.84,28800.0,28800.0,11237.92,20110.76
instance_18,1757.48,28800.0,2223.4,28800.0,1478.12,28800.0,28800.0,2694.76
instance_764,263.52,28800.0,361.04,28800.0,361.8,28800.0,28800.0,214.04
instance_427,309.24,28800.0,812.88,28800.0,769.48,28800.0,28800.0,254.32
instance_166,3.2,44.6,1.2,52.96,3.24,52.16,2.32,2.6
instance_944,4190.8,28800.0,3700.48,28800.0,3334.28,28800.0,28800.0,2324.56
instance_42,19.52,28800.0,9.36,70.96,20.24,28800.0,1457.96,12.68
instance_307,994.2,28800.0,360.56,28800.0,342.68,28800.0,28800.0,558.32
instance_684,113.68,854.4,124.16,109.72,108.24,862.0,236.08,99.56
instance_95,92.28,17.44,104.08,32.32,154.68,43.24,279.52,72.48
instance_1129,16.72,28800.0,9.84,46.96,18.24,28800.0,7.4,139.12
instance_13,22.72,28800.0,6.04,44.88,24.88,28800.0,23785.56,7.6
instance_649,28800.0,16205.68,28800.0,2244.36,28800.0,16714.04,10059.2,28800.0
instance_1050,28800.0,149.28,5538.72,382.08,6067.6,149.56,1638.08,28800.0
instance_356,108.92,570.92,139.44,9.88,118.96,829.96,421.48,59.04
instance_560,2.56,39.8,1.52,103.68,4.24,38.48,2.08,1.6
instance_476,11.52,28800.0,5.52,842.36,10.56,28800.0,126.76,6.8
instance_22,17768.88,28800.0,3226.88,282.64,4351.92,28800.0,534.72,9642.72
instance_883,20.56,28800.0,96.8,78.24,98.08,28800.0,6.72,30.12
instance_594,4690.96,28800.0,4129.52,28800.0,2900.44,28800.0,28800.0,6405.56
instance_633,116.72,14.92,209.64,6.8,199.72,14.76,1.56,146.48
instance_953,64.6,28800.0,171.8,28800.0,160.88,28800.0,28800.0,105.92
instance_292,32.44,28800.0,12.76,28800.0,55.64,28800.0,115.04,13.16
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_958,3.72,2426.24,1.08,50.76,4.56,2303.32,1.44,1.12
instance_889,6.76,28800.0,11.36,28800.0,15.64,28800.0,11037.36,14.96
instance_282,7.72,28800.0,0.32,16.24,1.76,28800.0,1.36,2.16
instance_727,269.0,28800.0,296.12,28800.0,324.84,28800.0,28800.0,289.92
instance_1045,28800.0,958.2,28800.0,715.2,28800.0,964.32,3302.48,28800.0
instance_57,260.52,28800.0,282.32,996.68,244.32,28800.0,20895.76,327.36
instance_648,2520.4,28800.0,3127.84,28800.0,2408.04,28800.0,28800.0,3603.68
instance_1174,28800.0,9.2,28800.0,56.2,28800.0,9.12,34.16,28800.0
instance_1165,167.0,0.44,141.16,5.08,169.04,0.4,1.04,131.04
instance_469,7.64,28800.0,4.92,460.64,12.16,28800.0,143.68,8.32
instance_238,41.96,0.96,63.24,16.16,62.2,3.44,5.56,58.12
