instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_193,5804.48,28800.0,4138.84,28800.0,3200.0,28800.0,2696.08,4446.88
instance_1167,154.76,0.6,229.88,5.44,243.12,0.56,1.24,170.36
instance_597,26535.32,28800.0,10525.96,1948.04,9521.36,28800.0,627.52,19114.36
instance_655,6540.56,28800.0,18335.36,28800.0,20418.56,28800.0,28800.0,6806.6
instance_373,12.76,591.64,6.44,62.24,10.24,652.64,260.88,6.48
instance_449,1.56,28800.0,0.24,15.2,0.84,28800.0,0.92,1.68
instance_660,47.36,28800.0,62.6,28800.0,51.6,28800.0,28800.0,58.8
instance_52,9347.28,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,5660.0
instance_87,89.6,114.44,74.12,42.08,67.36,150.04,11.36,89.52
instance_32,33.16,28800.0,17.6,26.4,37.52,28800.0,28800.0,39.56
instance_837,48.68,2276.56,36.6,77.4,53.2,2442.92,17.0,39.52
instance_945,327.76,28800.0,385.08,1189.72,347.52,28800.0,38.24,188.44
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_1006,11.52,28800.0,4.96,1379.76,14.92,28800.0,491.48,14.0
instance_142,5910.32,28800.0,1004.12,28800.0,1364.68,28800.0,28800.0,9750.88
instance_1139,98.44,28800.0,153.72,66.76,156.52,28800.0,5.76,162.12
instance_545,28800.0,2792.68,28800.0,15695.44,28800.0,6395.76,2429.2,28800.0
instance_908,30.72,784.52,17.88,4164.28,26.64,754.72,2.08,22.24
instance_380,13238.0,1164.2,6958.56,151.84,8837.0,1491.2,643.56,17382.84
instance_122,28800.0,143.8,28800.0,110.92,28800.0,178.44,374.88,28800.0
instance_1161,82.44,0.48,71.36,5.2,79.8,0.48,1.2,118.24
instance_297,51.8,28800.0,35.04,28800.0,48.52,28800.0,28800.0,21.92
instance_399,329.96,2957.28,258.64,739.8,327.64,3851.2,655.56,240.2
instance_365,28800.0,740.12,28800.0,34.32,28800.0,1222.84,1178.2,28800.0
instance_445,0.8,28800.0,0.12,24.48,0.64,28800.0,0.72,0.48
instance_124,28800.0,5626.68,28800.0,1825.28,28800.0,9228.08,28800.0,28800.0
instance_1151,19.84,28800.0,15.08,28800.0,23.2,28800.0,34.08,19.6
instance_500,504.16,0.36,343.52,742.24,364.88,0.32,20.08,572.72
instance_759,75.56,183.96,134.48,23.28,123.2,174.76,87.36,69.96
instance_278,3.44,197.32,1.08,27.24,1.84,471.24,1.92,2.36
instance_923,113.2,271.68,42.72,93.16,69.48,261.32,17.32,21.16
instance_497,28800.0,138.56,28800.0,13556.8,28800.0,151.56,700.28,28800.0
instance_69,359.6,1437.08,697.32,144.6,603.48,3500.92,621.12,343.6
instance_460,5.48,28800.0,0.2,390.88,0.8,28800.0,1.04,2.64
instance_133,5397.12,28800.0,2810.52,28800.0,2885.24,28800.0,28800.0,6640.36
instance_1173,28800.0,1.08,22173.28,8.32,6786.4,1.16,1.88,28800.0
instance_848,537.76,2137.16,784.04,521.52,801.36,2008.6,764.4,478.68
instance_739,10.32,12.0,43.16,722.96,30.64,11.92,3.44,10.16
instance_249,28800.0,0.84,14340.64,19.48,7864.48,3.28,6.72,28800.0
instance_208,40.8,1722.04,40.96,298.12,44.0,1769.16,234.2,31.8
instance_1044,28800.0,399.72,28800.0,327.4,28800.0,409.68,554.24,28800.0
instance_288,4358.64,28800.0,1798.04,28800.0,2273.96,28800.0,28800.0,3477.44
instance_975,7198.72,28800.0,15800.12,28800.0,28800.0,28800.0,28800.0,9150.88
instance_360,33.24,477.4,24.48,7.96,40.64,618.44,284.72,20.64
instance_75,6.96,28800.0,2.28,28800.0,13.16,28800.0,28800.0,3.72
instance_611,1.52,28800.0,0.44,76.8,0.44,28800.0,3.2,0.96
instance_18,1757.48,28800.0,2223.4,28800.0,1478.12,28800.0,28800.0,2694.76
instance_1091,46.04,28800.0,1.12,28800.0,1.32,28800.0,2.4,107.44
instance_693,222.16,28800.0,273.16,28800.0,217.96,28800.0,28800.0,171.36
instance_39,6849.44,28800.0,3421.08,113.32,3202.08,28800.0,28800.0,9494.32
instance_963,25.6,274.0,53.32,35.68,53.64,280.04,23.88,21.4
instance_912,569.16,28800.0,681.32,28800.0,925.88,28800.0,28800.0,600.56
instance_1132,4374.24,28800.0,28.68,28800.0,41.8,28800.0,273.8,5627.0
instance_119,1549.48,4244.36,1546.64,2955.8,1792.24,28800.0,1867.64,1185.04
instance_752,1260.04,965.0,1089.8,180.28,1313.52,904.4,4.36,1247.04
instance_547,589.88,28800.0,812.52,4431.28,714.96,28800.0,309.8,478.4
instance_681,2.56,191.0,0.68,52.72,4.36,197.28,8.96,2.6
instance_425,112.24,28800.0,131.08,28800.0,158.8,28800.0,2919.2,126.4
instance_1038,370.08,1744.44,567.68,28800.0,577.96,1625.92,568.84,534.12
instance_95,92.28,17.44,104.08,32.32,154.68,43.24,279.52,72.48
instance_447,951.8,1872.16,549.0,421.88,851.76,5143.72,302.84,808.0
instance_121,11623.68,32.12,2544.36,109.64,2651.36,32.64,7.84,9586.44
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_1150,15.32,28800.0,12.44,28800.0,18.64,28800.0,27.52,12.44
instance_987,83.44,28800.0,182.64,28800.0,300.0,28800.0,28800.0,58.96
instance_860,7.4,28800.0,3.84,28800.0,11.88,28800.0,1916.0,3.96
instance_530,98.12,1162.16,39.6,12.84,72.92,2218.92,1.92,41.36
instance_226,102.0,28800.0,171.96,28800.0,219.96,28800.0,464.12,75.6
instance_720,24.92,749.04,39.6,48.48,34.0,940.4,262.6,25.6
instance_700,15489.16,28800.0,10870.72,28800.0,10738.52,28800.0,28800.0,19326.0
instance_102,28800.0,109.96,28800.0,1961.68,28800.0,202.0,1112.8,28800.0
instance_180,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21386.6
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_1010,96.08,28800.0,159.88,28800.0,146.52,28800.0,4488.76,120.32
instance_359,30.72,483.96,23.24,264.8,39.52,628.56,298.44,22.28
instance_176,1.6,133.24,0.92,46.48,1.76,211.88,0.64,1.2
instance_845,1845.0,33.12,1153.8,54.96,1281.28,33.68,28.4,1350.08
instance_635,412.56,28800.0,1107.44,28800.0,1150.16,28800.0,28800.0,378.72
instance_494,868.6,0.48,500.36,420.88,593.12,0.52,20.76,1229.56
instance_51,735.0,28800.0,453.84,2461.76,533.64,28800.0,28800.0,514.92
instance_420,27.56,1.08,39.12,5.12,46.04,0.96,1.48,36.88
instance_562,12.4,33.56,14.2,118.56,19.96,32.48,1.32,5.64
instance_150,6140.08,28800.0,10273.16,28800.0,8902.76,28800.0,28800.0,4723.56
instance_688,0.12,510.92,0.08,12.8,0.16,533.96,0.56,0.16
instance_356,108.92,570.92,139.44,9.88,118.96,829.96,421.48,59.04
instance_676,8.84,28800.0,0.72,103.28,10.48,28800.0,4.76,2.72
instance_353,3.52,110.0,1.44,24.16,4.56,147.64,0.88,2.36
instance_386,27.96,431.68,15.88,89.28,31.92,518.52,276.6,17.68
instance_596,3670.24,28800.0,2346.68,1604.48,2343.52,28800.0,748.24,3380.2
instance_114,6.6,358.12,9.2,29.0,8.76,997.48,2.76,3.32
instance_71,1135.8,573.36,1126.36,160.64,1219.0,948.76,332.16,991.64
instance_1095,20289.08,28800.0,18741.52,28800.0,15429.28,28800.0,89.6,24603.64
instance_83,3.16,28800.0,1.24,565.76,4.96,28800.0,864.0,3.0
instance_138,177.36,28800.0,148.84,28800.0,196.4,28800.0,28800.0,137.76
instance_608,6.2,28800.0,4.76,281.4,5.52,28800.0,3.4,6.88
instance_85,5.4,19.56,3.44,28.12,4.72,25.04,244.24,4.64
instance_1046,28800.0,2271.84,28800.0,1278.48,28800.0,2316.72,13986.44,28800.0
instance_223,62.72,28800.0,131.0,5639.84,207.48,28800.0,479.88,64.16
instance_81,87.92,28800.0,66.28,28800.0,72.08,28800.0,28800.0,43.44
instance_1166,210.92,0.48,103.6,5.28,139.2,0.48,1.08,124.96
instance_428,28800.0,28800.0,25721.8,28800.0,20090.6,28800.0,28800.0,28800.0
instance_519,1556.08,28800.0,1486.84,28800.0,1516.12,28800.0,28800.0,1770.12
instance_407,48.36,1087.04,30.08,59.24,39.68,1391.72,297.52,27.6
instance_800,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9847.52,28800.0
instance_444,28800.0,8997.4,28800.0,3623.36,28800.0,9463.64,28800.0,28800.0
instance_294,30.56,28800.0,40.2,28800.0,49.56,28800.0,306.72,13.88
instance_1146,12.0,28800.0,3.36,28800.0,4.36,28800.0,26.24,12.24
instance_604,15.72,28800.0,10.76,311.32,12.08,28800.0,122.52,11.72
instance_625,2.92,844.28,1.92,56.04,4.52,28800.0,1.36,2.16
instance_151,2278.36,28800.0,2043.56,28800.0,2032.72,28800.0,28800.0,1682.12
instance_677,90.72,28800.0,288.16,28800.0,345.8,28800.0,835.44,90.32
instance_1041,170.64,204.88,223.88,52.36,151.16,184.96,308.72,151.24
instance_702,27.84,28800.0,27.96,28800.0,54.32,28800.0,4411.72,21.52
instance_1020,8109.72,28800.0,4872.64,28800.0,6478.2,28800.0,28800.0,8034.04
instance_851,25.6,28800.0,8.88,28800.0,41.76,28800.0,28800.0,25.96
instance_363,574.12,50.84,305.44,127.56,342.16,70.2,1.92,416.28
instance_588,145.72,28800.0,222.72,28800.0,220.96,28800.0,8191.36,135.76
instance_600,9.56,28800.0,5.6,396.8,8.52,28800.0,162.36,10.6
instance_721,58.52,28800.0,26.32,1260.76,23.64,28800.0,4.04,33.24
instance_1064,28800.0,28800.0,10082.16,28800.0,11441.84,28800.0,28800.0,28800.0
instance_464,4.68,28800.0,0.64,143.84,1.76,28800.0,7.36,2.12
instance_1071,204.24,1.44,821.32,39.52,914.44,28800.0,23.52,252.24
instance_582,18.96,28800.0,6.68,28800.0,17.24,28800.0,520.96,3.44
instance_130,479.56,28800.0,554.48,28800.0,792.84,28800.0,28800.0,561.72
instance_988,27.04,2394.64,8.56,243.6,26.84,2217.6,266.64,7.08
instance_742,193.24,28800.0,439.88,28800.0,621.0,28800.0,28800.0,215.32
instance_936,237.36,28800.0,578.72,28800.0,608.16,28800.0,28800.0,259.08
instance_863,15.68,28800.0,4.68,28800.0,18.4,28800.0,28800.0,7.44
instance_260,3.12,936.52,0.68,12.44,5.84,1058.08,2.2,0.88
instance_654,72.92,425.16,140.92,33.68,125.88,523.84,5.2,82.32
instance_199,7.68,5.24,6.64,27.16,16.64,4.96,4.16,17.32
instance_726,18416.48,28800.0,20726.4,28800.0,19673.12,28800.0,8253.04,14749.8
instance_54,14260.12,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,14621.76
instance_805,63.12,28800.0,344.56,28800.0,339.84,28800.0,28800.0,123.48
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_682,101.52,28800.0,103.04,28800.0,113.04,28800.0,28800.0,77.84
instance_1179,28800.0,7.72,28800.0,52.16,28800.0,8.16,20.4,28800.0
instance_1022,35.48,4807.76,148.72,113.44,113.72,4612.4,18.48,33.92
instance_534,109.36,1229.52,38.44,6743.36,88.32,2371.92,1.96,105.76
instance_937,28663.88,28800.0,20292.72,28800.0,24317.04,28800.0,28800.0,28800.0
instance_516,106.0,28800.0,264.2,28800.0,308.28,28800.0,7526.2,108.56
instance_287,168.56,28800.0,209.16,28800.0,305.6,28800.0,28800.0,86.72
instance_167,11.68,113.56,7.6,6701.68,16.44,157.72,3.28,9.84
instance_898,25.12,68.16,18.24,85.56,24.2,63.84,3.92,22.76
instance_1160,53.4,0.4,101.28,5.08,122.32,0.4,1.16,47.6
instance_537,97.52,273.0,37.4,55.56,77.24,437.0,1.28,86.44
instance_943,57.8,28800.0,38.72,28800.0,112.76,28800.0,28800.0,61.68
instance_46,229.24,28800.0,405.84,1882.88,376.16,28800.0,2084.16,247.48
instance_769,28800.0,28800.0,28800.0,211.56,28800.0,28800.0,1601.2,28800.0
instance_779,49.56,28800.0,67.44,1979.4,44.96,28800.0,365.28,49.48
instance_1084,1.64,28800.0,0.2,45.92,0.4,28800.0,4.72,1.2
instance_474,8.92,2359.76,3.8,94.68,6.68,28800.0,41.76,5.48
instance_771,54.68,28800.0,89.4,1317.84,75.76,28800.0,28800.0,31.44
instance_64,105.12,2054.4,185.8,138.6,193.68,4279.68,905.56,88.44
instance_1033,247.32,28800.0,177.6,28800.0,199.2,28800.0,28800.0,343.4
instance_889,6.76,28800.0,11.36,28800.0,15.64,28800.0,11037.36,14.96
instance_594,4690.96,28800.0,4129.52,28800.0,2900.44,28800.0,28800.0,6405.56
instance_612,2.0,632.12,0.6,4826.36,0.68,28800.0,3.6,1.92
instance_215,247.16,28800.0,354.2,464.16,385.76,28800.0,748.84,175.0
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_26,20.52,28800.0,10.68,75.32,16.48,28800.0,1017.48,12.08
instance_734,28800.0,3666.96,28800.0,1624.56,28800.0,3549.52,2412.88,28800.0
instance_871,49.2,24.08,49.28,536.6,41.76,23.2,3.92,35.64
instance_336,4592.52,29.32,4064.0,156.12,4760.88,47.92,426.84,4484.84
instance_475,13.36,2415.56,5.24,953.72,9.52,28800.0,133.48,8.28
instance_1102,1.56,28800.0,0.08,4.68,0.36,28800.0,0.64,1.32
instance_13,22.72,28800.0,6.04,44.88,24.88,28800.0,23785.56,7.6
instance_1048,5336.56,44.56,577.64,49.0,553.56,42.6,72.88,6690.72
instance_658,1233.92,26.32,1070.6,422.0,1065.28,25.44,37.92,923.68
instance_661,307.04,1114.04,408.6,39.28,419.84,924.48,347.32,336.16
instance_7,7.28,28800.0,3.2,81.92,10.4,28800.0,4.16,4.16
instance_14,26.2,28800.0,16.6,28800.0,33.04,28800.0,28800.0,18.16
instance_455,191.04,2682.0,208.12,232.52,182.12,28800.0,409.36,231.04
instance_1125,29.4,28800.0,6.56,63.12,9.36,28800.0,14.72,9.28
instance_371,7.04,488.0,1.08,67.28,5.8,537.56,252.76,3.24
instance_1074,168.12,1.64,741.08,39.28,791.04,28800.0,28.08,134.28
instance_466,5.52,28800.0,0.92,121.88,2.28,28800.0,6.32,3.64
instance_762,96.96,28800.0,96.48,28800.0,242.92,28800.0,28800.0,83.44
instance_1097,2954.36,28800.0,1251.64,350.88,1608.48,28800.0,3.12,2300.6
instance_641,142.76,28800.0,148.6,28800.0,166.52,28800.0,28800.0,94.24
instance_434,270.64,0.4,358.0,10.88,334.0,0.48,2.8,247.56
instance_679,27.48,7.6,40.56,26.72,29.64,6.36,3.92,26.0
instance_727,269.0,28800.0,296.12,28800.0,324.84,28800.0,28800.0,289.92
instance_222,7.04,28800.0,3.04,260.32,4.92,28800.0,3.24,6.64
instance_205,26.8,28800.0,20.44,247.32,20.36,28800.0,289.12,20.16
instance_973,46.48,594.16,127.52,82.24,105.04,568.48,51.8,52.28
instance_1092,19.88,28800.0,41.96,106.4,55.72,28800.0,1.04,20.6
instance_385,6.72,315.52,1.96,35.4,6.28,361.84,244.36,4.68
instance_116,20.88,62.32,40.8,33.96,55.04,595.08,6.88,20.0
instance_337,4135.96,39.84,4278.24,172.24,4773.8,56.6,642.68,3359.0
instance_275,28800.0,1658.2,28800.0,71.8,28800.0,4788.8,1509.92,28800.0
instance_56,153.64,28800.0,204.96,583.8,257.4,28800.0,5905.4,150.32
instance_103,28800.0,144.16,28800.0,132.52,28800.0,258.84,1526.8,28800.0
instance_309,866.4,28800.0,361.2,28800.0,328.48,28800.0,28800.0,673.6
instance_1117,340.84,28800.0,95.2,28800.0,33.64,28800.0,206.36,487.08
instance_317,28800.0,7.04,28800.0,55.88,28800.0,8.52,26.8,28800.0
instance_737,23.52,28800.0,6.24,28800.0,37.88,28800.0,13668.92,14.44
instance_465,6.68,28800.0,0.48,204.52,1.76,28800.0,7.12,4.4
instance_61,11476.36,28800.0,28800.0,2690.84,28800.0,28800.0,11237.92,20110.76
instance_831,2.36,28800.0,0.6,223.44,1.92,28800.0,5.6,0.72
instance_1104,3.76,28800.0,0.84,237.96,1.16,28800.0,8.96,2.56
instance_1113,22.28,28800.0,22.64,252.28,11.36,28800.0,11.8,7.44
instance_381,28800.0,2612.36,28800.0,330.84,28800.0,2667.12,1461.08,28800.0
instance_86,8.72,40.8,5.84,31.2,8.32,42.76,273.6,7.24
instance_413,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6133.52,28800.0
instance_210,35.2,28800.0,26.44,269.64,56.96,28800.0,287.12,32.4
instance_295,38.12,28800.0,43.36,28800.0,64.8,28800.0,306.8,13.08
instance_802,42.16,28800.0,32.6,28800.0,58.16,28800.0,6120.68,25.76
instance_1019,40.36,28800.0,34.28,28800.0,36.84,28800.0,28800.0,14.08
instance_349,3.0,95.12,1.24,29.28,2.24,175.8,4.0,1.28
instance_188,2349.92,28800.0,2612.68,28800.0,2541.08,28800.0,28800.0,2614.72
instance_476,11.52,28800.0,5.52,842.36,10.56,28800.0,126.76,6.8
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_239,142.64,1.24,67.6,20.24,116.48,4.24,8.0,62.56
instance_1138,358.44,28800.0,23.8,28800.0,59.6,28800.0,601.44,252.12
instance_811,102.72,64.96,7.52,120.16,93.52,62.4,5.24,15.96
instance_448,28800.0,9993.68,28800.0,2090.48,28800.0,10924.32,9023.12,28800.0
instance_200,18.08,2.88,24.4,26.08,28.16,2.64,3.48,14.76
instance_745,13.4,28800.0,5.36,28800.0,16.72,28800.0,119.0,7.36
instance_1051,28800.0,379.56,13205.92,710.56,23356.4,403.44,7988.52,28800.0
instance_243,221.48,0.48,109.32,13.2,111.44,2.4,4.48,251.2
instance_966,9928.84,28800.0,3911.52,28800.0,4149.88,28800.0,28800.0,8828.24
instance_542,947.04,191.32,372.6,36.48,412.92,276.68,304.52,908.6
instance_977,6411.28,28800.0,3705.36,28800.0,4177.92,28800.0,28800.0,8201.12
instance_115,7.16,467.16,5.6,29.28,10.48,1062.56,3.0,4.04
instance_783,94.72,28800.0,26.32,28800.0,83.36,28800.0,28800.0,31.8
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_801,13.52,28800.0,40.92,67.72,98.36,28800.0,118.72,24.96
instance_129,11258.16,28800.0,8312.88,28800.0,11679.96,28800.0,28800.0,9463.96
instance_107,1.08,140.48,0.68,57.92,2.48,156.92,3.6,0.6
instance_160,2189.88,674.0,128.92,289.68,135.64,801.04,303.2,2111.08
instance_219,28800.0,28800.0,28800.0,2209.52,28800.0,28800.0,28800.0,28800.0
instance_548,6483.84,28800.0,4805.56,28800.0,5542.84,28800.0,28800.0,8026.4
instance_300,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,16496.04
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_849,22.52,170.92,13.12,63.28,32.24,164.08,196.16,18.68
instance_112,2.28,169.4,4.4,69.48,7.04,384.76,4.2,2.24
instance_904,274.16,28800.0,278.44,69.04,291.56,28800.0,119.52,229.08
instance_392,85.32,2087.68,52.2,2068.08,76.52,2834.2,378.12,51.92
instance_925,1138.64,28800.0,1021.64,28800.0,839.2,28800.0,28800.0,1115.48
instance_154,2762.92,28800.0,2675.56,28800.0,3620.72,28800.0,28800.0,2018.92
instance_1145,26.88,28800.0,8.32,75.28,12.56,28800.0,3.92,9.96
instance_452,2425.4,7238.6,1483.52,868.32,1701.52,28800.0,1830.24,2284.6
instance_1098,28800.0,28800.0,28800.0,656.92,28800.0,28800.0,38.28,28800.0
instance_333,3071.16,43.12,4849.32,174.8,5562.24,59.6,744.88,4329.12
instance_955,24824.92,28800.0,28800.0,28800.0,26398.44,28800.0,28800.0,28800.0
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_638,87.28,28800.0,165.04,28800.0,230.6,28800.0,28800.0,77.72
instance_938,219.88,28800.0,288.28,2053.4,293.72,28800.0,4872.2,221.04
instance_708,3906.64,28800.0,3076.56,28800.0,3475.84,28800.0,28800.0,3764.36
instance_472,7.0,2135.52,1.52,76.04,2.88,28800.0,17.08,6.36
instance_685,24.64,4.0,14.96,7.88,21.04,4.4,1.8,18.76
instance_458,0.08,28800.0,0.12,5.0,0.12,28800.0,0.52,0.08
instance_344,2.92,2.16,0.32,2009.16,12.32,13.24,3.4,1.2
instance_319,10529.0,0.84,3285.52,23.04,3736.0,1.4,7.84,10193.8
instance_634,42.24,28800.0,19.24,28800.0,71.56,28800.0,28800.0,29.72
instance_37,868.2,28800.0,1017.92,602.44,1362.8,28800.0,28800.0,796.96
instance_450,15.4,28800.0,4.0,56.64,6.28,28800.0,6.24,13.6
instance_751,1.08,28800.0,0.96,65.8,1.44,28800.0,25.68,0.88
instance_503,28800.0,2.04,28800.0,561.2,28800.0,2.04,31.84,28800.0
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
instance_194,22930.08,28800.0,10034.16,28800.0,12509.36,28800.0,11211.32,28800.0
instance_1086,1.12,28800.0,0.16,35.84,0.28,28800.0,4.56,0.76
instance_865,3.8,28800.0,1.2,580.92,3.56,28800.0,576.44,2.24
instance_456,2379.28,3763.48,2241.32,281.12,4070.84,6791.52,262.6,2133.88
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_566,35.52,31.92,28.48,136.2,38.28,31.12,24.8,20.92
instance_33,48.0,28800.0,21.16,27.76,42.6,28800.0,28800.0,23.2
instance_429,13610.96,28800.0,9670.48,28800.0,8915.48,28800.0,18931.2,16453.68
instance_258,1.52,251.48,0.84,18.4,2.64,669.68,1.48,1.04
instance_250,28800.0,2.32,28800.0,34.88,28800.0,6.48,15.92,28800.0
instance_68,28800.0,28800.0,28800.0,3886.6,28800.0,28800.0,28800.0,28800.0
instance_763,1964.72,28800.0,1819.64,28800.0,1718.76,28800.0,4678.96,2893.12
instance_482,28800.0,79.72,28800.0,12842.92,28800.0,89.48,540.64,28800.0
instance_717,10297.8,46.28,28800.0,44.96,28800.0,45.28,11.44,11627.76
instance_1043,28800.0,221.56,3282.44,159.56,3635.24,216.36,92.0,28800.0
instance_758,8.16,28800.0,14.4,28800.0,21.2,28800.0,28800.0,6.16
instance_761,10.2,871.84,2.52,1206.0,5.76,846.76,3.4,3.76
instance_781,22.68,4806.84,8.0,14.32,11.56,5077.48,83.92,8.68
instance_164,241.04,525.92,20.64,9071.64,28.36,776.52,31.68,235.48
instance_876,146.92,28800.0,250.04,28800.0,249.88,28800.0,28800.0,130.76
instance_272,402.48,19.2,371.28,88.04,377.32,1263.4,5.32,469.96
instance_614,16.16,28800.0,3.84,31.92,6.76,28800.0,3.8,3.88
instance_1178,28800.0,4.96,28800.0,38.0,28800.0,4.84,9.24,28800.0
instance_939,103.28,28800.0,356.04,28800.0,353.72,28800.0,28800.0,105.76
instance_207,35.08,225.56,50.2,162.96,31.36,235.12,224.6,43.44
instance_704,183.48,28800.0,329.08,28800.0,392.44,28800.0,28800.0,162.72
instance_352,4.16,109.84,1.4,24.32,4.24,148.36,0.88,1.76
instance_9,46.64,28800.0,21.6,28800.0,45.2,28800.0,2957.04,32.96
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_155,7264.72,28800.0,14347.64,28800.0,14019.04,28800.0,28800.0,4853.12
instance_964,73.48,4.48,109.32,5.96,139.08,4.28,1.04,60.72
instance_73,12.08,559.32,5.48,83.64,8.2,2358.64,1.56,3.84
instance_432,860.32,1.32,2226.48,13.56,2244.64,1.92,4.4,847.64
instance_902,3110.16,28800.0,3966.48,28800.0,4081.04,28800.0,1081.76,3347.2
instance_744,4293.24,28800.0,4114.64,2517.64,3377.2,28800.0,28343.6,4937.68
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_50,870.24,28800.0,1450.88,2521.84,2334.92,28800.0,6417.16,787.24
instance_538,1370.48,1127.08,409.16,6031.68,454.24,2232.48,2.08,800.88
instance_101,28800.0,49.52,28800.0,92.92,28800.0,83.52,575.68,28800.0
instance_618,394.28,508.8,209.52,49.24,230.44,28800.0,81.24,209.68
instance_149,471.84,28800.0,378.28,28800.0,442.68,28800.0,28800.0,301.52
instance_1021,462.04,28800.0,287.44,28800.0,299.08,28800.0,8505.32,449.0
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_829,49.28,28800.0,48.48,28800.0,82.16,28800.0,28800.0,32.76
instance_145,58.44,28800.0,58.72,28800.0,79.6,28800.0,28800.0,47.8
instance_289,4.2,28800.0,0.32,83.48,1.56,28800.0,4.68,2.8
instance_905,63.48,70.92,124.44,14.8,112.96,76.4,381.96,58.68
instance_235,162.2,1.92,107.08,30.36,89.4,6.16,16.88,394.28
instance_1153,1943.32,28800.0,1095.44,28800.0,1804.6,28800.0,28800.0,1444.48
instance_1090,149.32,28800.0,1.88,519.16,2.64,28800.0,2.6,113.12
instance_927,10046.96,437.84,22104.44,82.72,23376.48,415.12,715.72,11408.56
instance_169,40.84,320.48,18.8,7876.2,20.32,442.0,6.24,40.0
instance_546,2.56,219.8,0.4,5.48,1.76,348.88,0.6,2.24
instance_918,20781.0,28800.0,11564.44,28800.0,9327.24,28800.0,25015.56,28800.0
instance_143,3939.6,28800.0,1623.68,28800.0,1633.28,28800.0,28800.0,2472.96
instance_794,441.64,16.12,591.6,171.6,519.24,15.48,29.0,417.84
instance_1080,1592.04,0.56,1904.32,8.52,2193.36,0.56,1.28,1344.12
instance_90,18.16,18.72,16.32,1136.08,25.44,34.64,245.76,19.0
instance_430,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,324.8,28800.0
instance_707,1525.32,28800.0,1647.32,28800.0,1520.68,28800.0,28800.0,1190.28
instance_741,452.52,169.44,721.8,44.36,724.08,148.84,471.88,288.88
instance_330,19.88,16.28,1.64,475.6,23.88,31.76,4.64,9.4
instance_958,3.72,2426.24,1.08,50.76,4.56,2303.32,1.44,1.12
instance_621,614.16,625.2,656.76,70.36,584.8,28800.0,89.44,373.6
instance_578,8.48,28800.0,3.28,28800.0,5.44,28800.0,18.36,9.08
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_839,64.6,28800.0,71.04,28800.0,69.24,28800.0,17742.88,59.92
instance_478,48.72,28800.0,22.0,28800.0,42.8,28800.0,8247.2,28.16
instance_374,10.48,626.44,6.72,79.64,12.32,682.28,259.24,6.08
instance_743,1057.2,28800.0,907.24,28800.0,825.84,28800.0,28800.0,1246.52
instance_1000,596.32,28800.0,640.0,28800.0,613.12,28800.0,347.92,674.16
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_697,361.96,28800.0,380.12,28800.0,449.72,28800.0,28800.0,314.4
instance_253,1456.24,0.12,669.4,12.96,437.68,0.96,3.56,1358.36
instance_282,7.72,28800.0,0.32,16.24,1.76,28800.0,1.36,2.16
instance_790,9.76,28800.0,6.08,28800.0,18.52,28800.0,28800.0,8.08
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_1107,4.4,28800.0,1.68,247.84,1.28,28800.0,2.68,2.8
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_514,0.04,28800.0,0.08,13.76,0.08,28800.0,1.2,0.08
instance_818,72.48,28800.0,63.28,28800.0,55.48,28800.0,28800.0,34.88
instance_820,11.68,28800.0,1.56,28800.0,14.76,28800.0,28800.0,5.2
