instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_62,16.324,8.732,45.5,37.892,20.156,46.384,97.592,52.28,48.452,44.752
instance_1077,4253.2,50000.0,1648.62,692.892,3046.82,50000.0,50000.0,365.54,50000.0,875.912
instance_1151,1.92,0.252,1.052,1.464,3.224,6.056,2.32,1.288,1.556,6.084
instance_1200,50000.0,50000.0,0.024,0.024,0.028,0.024,0.112,0.024,0.004,0.024
instance_870,169.444,114.816,114.908,212.284,112.316,143.96,122.388,154.12,102.336,110.2
instance_151,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_291,16.932,14.56,23.088,16.084,15.64,16.736,43.38,15.0,35.32,23.208
instance_186,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1946,1.068,0.912,17.456,3.264,2.88,6.388,8.968,11.076,8.884,11.412
instance_1336,63.052,79.204,19.86,98.86,34.492,159.7,50.188,127.128,97.372,65.82
instance_91,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_913,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1744,1047.42,50000.0,11.596,50000.0,50000.0,50000.0,50000.0,630.508,50000.0,1310.56
instance_443,0.824,3.972,0.716,13.032,0.32,2.712,0.252,0.208,0.9,0.196
instance_324,50000.0,1132.12,421.084,3636.73,498.736,1442.84,345.908,2678.92,423.72,428.84
instance_1378,22.292,99.192,768.912,832.556,431.14,771.288,30.476,663.136,1127.43,50000.0
instance_1385,402.908,231.776,86.708,1229.9,50000.0,182.144,3460.53,50000.0,50000.0,1875.2
instance_937,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1334,13.556,16.552,6.116,2.672,10.856,13.604,5.072,7.736,16.644,5.608
instance_498,1201.78,670.988,543.376,436.412,563.296,602.124,810.952,427.076,2169.66,495.568
instance_136,1.412,1.956,1.94,2.32,1.852,3.336,1.896,2.736,2.956,3.044
instance_131,21.172,24.5,54.84,44.532,6.076,82.28,83.8,22.904,85.168,32.908
instance_886,44.884,10.82,6.04,9.072,3.228,9.14,2.504,12.176,5.192,6.696
instance_1164,50000.0,406.324,2793.7,1184.8,1220.56,199.1,50000.0,3367.24,50000.0,164.004
instance_1894,98.48,116.816,40.484,72.536,40.852,197.212,63.928,79.584,72.276,64.636
instance_246,1.6,2.324,1.876,1.86,0.488,2.328,2.384,2.204,5.56,2.192
instance_60,36.46,1.34,2236.87,2047.86,2060.18,7.152,170.116,2221.18,30.012,2230.74
instance_1661,1634.61,677.172,833.904,2024.26,688.576,1643.8,50000.0,2133.85,1031.86,1656.92
instance_1710,4189.82,658.792,658.168,783.86,697.264,1037.6,1132.14,517.816,50000.0,933.14
instance_1223,0.124,0.48,0.048,0.06,0.048,0.096,0.636,0.06,50000.0,0.06
instance_256,953.588,589.648,394.092,1211.81,265.064,679.744,563.472,78.696,1830.0,632.484
instance_734,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1950,268.156,175.716,38.572,78.56,29.948,50000.0,34.04,78.476,49.748,55.772
instance_1962,10.004,7.38,23.688,3.288,2.332,50000.0,4.108,6.412,9.404,4.708
instance_1704,50000.0,50000.0,50000.0,50000.0,50000.0,2715.91,50000.0,775.852,50000.0,1397.4
instance_914,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1002,2431.13,2797.04,1853.59,1499.26,943.636,811.564,846.0,1145.62,469.648,1099.57
instance_1904,50000.0,4529.92,3155.9,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_828,157.352,144.04,25.676,63.736,25.48,41.552,23.252,64.4,65.724,32.08
instance_307,50000.0,4764.07,50000.0,1050.36,50000.0,50000.0,3045.06,50000.0,2013.28,50000.0
instance_228,0.472,0.364,1.524,0.432,0.556,0.684,1.756,1.46,1.028,1.52
instance_310,50000.0,50000.0,50000.0,2436.87,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_173,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1637,1.392,1.056,0.94,1.912,1.504,2.32,4.64,2.184,5.056,2.336
instance_941,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1901,50000.0,50000.0,50000.0,50000.0,50000.0,4140.05,50000.0,528.62,50000.0,3854.2
instance_1555,252.744,1473.86,127.576,50000.0,2311.15,366.1,2436.64,410.856,50000.0,241.108
instance_1741,4189.84,50000.0,33.256,50000.0,50000.0,50000.0,50000.0,551.676,50000.0,50000.0
instance_1803,50000.0,1085.28,477.276,50000.0,347.424,3225.68,0.416,2883.84,448.964,344.136
instance_1296,0.004,0.004,0.012,0.012,0.016,0.02,0.064,0.012,0.004,0.012
instance_1655,172.412,347.156,67.124,441.464,569.348,489.652,171.404,152.26,50000.0,116.772
instance_1726,701.644,372.648,446.164,309.72,408.648,448.652,698.136,360.796,2126.47,397.492
instance_1688,2144.69,1325.04,318.564,4340.69,179.58,1584.87,37.428,2652.22,5.688,138.196
instance_1844,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4128.48,50000.0,2811.76,50000.0
instance_338,1350.36,834.316,307.128,725.112,548.632,651.856,826.524,361.548,1203.45,377.368
instance_1916,34.212,28.82,24.18,41.872,20.432,46.848,10.872,24.048,39.596,25.62
instance_102,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1832,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_920,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1530,0.36,10.528,5.8,6.16,6.68,2.168,30.412,973.612,7.544,7.18
instance_893,318.684,297.532,35.9,57.9,45.192,84.592,48.14,48.252,84.072,85.144
instance_459,16.12,64.464,18.564,32.256,21.368,8.172,59.072,49.748,31.328,17.124
instance_1044,6.16,60.972,40.344,109.328,51.872,117.08,155.14,248.284,297.596,157.976
instance_1386,50000.0,50000.0,50000.0,2271.81,50000.0,50000.0,50000.0,1805.14,4716.79,4528.6
instance_1960,8.48,6.916,4.444,4.552,2.328,50000.0,5.628,5.924,12.608,4.9
instance_190,50000.0,3276.38,2223.64,50000.0,1795.9,50000.0,2395.98,50000.0,50000.0,2357.25
instance_1632,6.588,10.748,12.128,5.288,8.156,15.048,7.368,15.576,6.996,1.176
instance_1135,50000.0,104.656,83.776,2935.38,128.916,108.68,100.004,2505.28,60.2,51.584
instance_1449,0.58,1.052,0.624,0.544,0.544,0.908,1.784,0.5,1.724,0.54
instance_1059,398.488,224.24,436.04,417.612,462.956,235.648,315.848,302.164,745.124,241.564
instance_527,3987.7,326.808,533.232,211.916,661.552,314.116,349.6,105.7,4520.55,48.676
instance_1359,0.796,4.3,0.804,0.796,0.796,1.736,14.516,0.788,0.524,0.832
instance_348,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3416.9,50000.0,2708.49,50000.0
instance_39,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1100,107.836,29.18,139.568,2564.3,111.46,112.896,135.944,90.884,274.204,94.068
instance_694,50000.0,131.924,517.252,2590.93,389.688,66.636,73.5,2516.42,49.52,54.02
instance_1887,2138.82,722.104,132.304,174.448,80.816,266.144,76.032,415.212,119.176,179.204
instance_1768,483.232,2919.89,2102.91,1294.05,4206.32,1658.04,50000.0,483.012,50000.0,1396.16
instance_673,104.324,70.324,37.96,30.068,15.84,50000.0,20.992,71.532,22.86,60.452
instance_463,50000.0,3215.13,2518.25,1060.22,3172.75,899.484,2756.04,214.284,50000.0,1046.32
instance_1869,50000.0,50000.0,63.2,204.26,119.6,4440.79,150.796,61.928,32.968,59.416
instance_1467,0.46,0.548,0.844,1.296,0.576,5.72,1.484,0.672,3.052,1.18
instance_1642,50.64,30.324,76.308,97.18,107.788,39.796,21.572,59.64,317.056,89.988
instance_1124,36.668,46.66,59.964,2595.72,142.42,14.336,75.736,42.468,58.112,41.624
instance_1297,0.008,0.008,0.028,0.028,0.036,0.036,0.116,0.028,50000.0,0.024
instance_383,50000.0,50000.0,740.016,50000.0,277.504,50000.0,0.348,2629.72,132.232,492.612
instance_1246,0.148,0.072,0.032,0.04,0.196,0.156,0.368,0.196,0.392,0.192
instance_1645,0.016,0.008,0.008,0.008,0.012,0.016,0.016,0.008,0.024,0.012
instance_1278,0.016,0.016,0.048,0.232,0.052,0.072,0.316,0.048,0.012,0.048
instance_229,1350.8,808.272,322.724,732.756,579.744,558.048,234.6,682.728,393.804,470.6
instance_181,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1305,3703.35,50000.0,463.048,50000.0,2712.25,953.24,50000.0,1198.11,788.196,957.944
instance_526,89.06,18.812,34.852,20.424,18.416,34.1,34.556,14.816,60.084,26.24
instance_625,294.596,298.052,55.82,209.316,140.724,127.1,116.252,87.224,310.24,80.68
instance_1784,50000.0,50000.0,50000.0,50000.0,50000.0,4600.61,50000.0,2642.07,50000.0,4901.52
instance_1900,1855.18,988.892,406.26,225.536,256.86,375.82,270.644,215.128,205.824,46.016
instance_1236,0.004,0.008,0.008,0.02,0.016,0.02,0.088,0.008,0.004,0.008
instance_1480,9.184,15.78,6.884,15.632,8.836,19.808,6.092,13.352,15.812,9.812
instance_725,4179.14,196.28,84.408,114.96,85.572,227.592,118.976,201.816,60.912,68.104
instance_141,0.052,0.008,0.012,0.016,0.028,0.032,0.072,0.012,0.008,0.012
instance_1199,0.004,0.004,0.016,0.016,0.024,0.024,0.104,0.016,50000.0,0.016
instance_1228,0.024,0.008,0.016,0.032,0.024,0.036,0.128,0.028,0.056,0.028
instance_1370,1.492,1.792,4.352,1.744,1.808,4.508,6.06,4.424,0.372,4.356
instance_1204,0.004,0.004,0.008,0.008,0.012,0.02,0.064,0.008,0.004,0.008
instance_1410,22.248,27.392,11.572,15.576,9.372,87.132,13.724,16.956,40.944,26.128
instance_320,50000.0,1103.74,412.076,2962.29,338.656,958.604,395.304,2678.76,512.94,275.344
instance_960,134.02,13.696,15.544,3887.61,15.052,36.292,25.132,2527.07,16.02,46.832
instance_1119,266.812,30.352,120.124,2774.39,123.928,18.824,133.292,87.22,118.468,88.748
instance_1553,210.64,172.944,28.536,40.948,20.6,52.124,21.796,56.18,37.404,39.116
instance_222,0.288,0.308,0.28,0.296,0.3,0.648,1.1,0.284,0.896,0.3
instance_564,133.396,137.584,40.388,182.868,66.544,119.7,89.512,86.512,146.02,49.476
instance_456,10.268,78.992,68.624,73.156,76.852,78.844,104.752,73.944,233.5,74.784
instance_43,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_577,4.008,2.892,5.088,6.92,6.468,7.152,12.912,5.76,13.48,5.02
instance_1288,0.012,0.016,0.06,0.064,0.076,0.068,0.244,0.06,0.14,0.06
instance_1899,4.196,0.2,1.784,2.952,1.696,2.604,5.972,1.056,1.268,1.256
instance_1033,85.056,58.804,25.776,64.896,30.38,47.544,32.516,28.24,74.936,14.808
instance_1736,2552.52,50000.0,50000.0,50000.0,50000.0,1912.11,50000.0,34.02,50000.0,291.472
instance_1036,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1865,1146.7,1175.54,237.628,3076.27,1107.76,1665.05,956.972,833.724,2701.12,681.928
instance_471,0.136,0.104,0.084,0.108,0.084,0.22,0.34,0.088,0.236,0.092
instance_1703,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_794,50000.0,498.504,961.364,50000.0,215.072,2025.91,301.156,3068.35,192.032,356.652
instance_442,336.124,1974.99,703.848,882.28,2004.61,244.14,440.728,216.476,1163.36,176.732
instance_124,0.008,0.008,0.008,0.012,0.012,0.024,0.068,0.012,0.044,0.008
instance_1767,760.156,50000.0,1696.59,1266.63,2967.81,1454.58,50000.0,725.188,50000.0,1003.59
instance_1606,50000.0,1319.47,147.804,2727.74,277.616,569.872,181.484,2554.06,237.044,151.068
instance_1116,101.356,63.412,110.096,901.628,101.436,105.344,154.076,2609.13,328.52,93.66
instance_1078,50000.0,6.692,1.844,3.956,4.636,1.496,8.216,1.644,2.74,1.62
instance_552,50000.0,733.98,1464.91,2967.08,1107.74,4452.55,669.724,2829.11,545.6,994.644
instance_1512,132.28,84.004,38.812,125.86,57.996,105.92,53.736,36.112,118.216,47.416
instance_1518,321.472,196.724,65.484,190.512,97.744,214.816,62.32,100.864,201.304,62.876
instance_962,4910.38,621.292,535.824,50000.0,206.568,1128.18,192.944,3161.74,184.84,222.576
instance_1165,575.36,50000.0,3094.49,1495.73,1957.83,1335.1,99.24,1087.73,50000.0,941.428
instance_737,50000.0,2082.75,744.796,1170.59,734.552,414.316,587.672,1547.86,227.692,393.276
instance_1432,118.648,33.492,43.788,64.172,28.728,101.968,41.024,62.136,59.6,25.396
instance_288,50000.0,240.7,477.428,50000.0,479.568,206.456,215.004,2598.96,102.12,254.78
instance_816,50000.0,947.628,179.648,2890.6,516.632,68.42,233.264,2535.8,63.724,106.424
instance_1060,50000.0,5.98,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1814,44.024,240.224,83.636,130.656,30.908,416.156,238.156,99.72,246.624,129.56
instance_545,50000.0,915.128,187.94,1300.61,165.616,161.776,297.724,629.976,109.008,195.388
instance_898,81.636,198.536,84.52,23.1,55.552,120.508,39.352,90.708,6.184,19.46
instance_134,22.784,61.92,75.92,20.472,55.324,2.616,10.284,3.908,105.196,29.188
instance_643,50000.0,726.084,141.064,276.172,85.404,50000.0,92.632,1249.67,118.64,246.572
instance_1112,21.012,20.52,91.704,100.064,100.304,55.628,113.968,79.376,60.66,84.1
instance_1082,3.096,1.204,35.58,4.152,3.68,9.212,20.876,37.432,9.036,36.036
instance_1931,64.712,36.9,38.844,33.976,20.572,51.556,24.928,38.968,11.084,37.732
instance_1763,790.04,50000.0,4993.72,1321.11,3557.7,1614.72,50000.0,685.9,50000.0,1271.94
instance_1643,6.536,5.884,6.0,8.74,7.412,21.832,32.876,8.752,57.624,10.432
instance_362,364.688,3161.35,2777.16,509.252,1602.16,201.36,50000.0,433.14,3689.61,11.116
instance_767,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_764,1.436,1.884,3.328,2.944,3.34,6.952,3.608,3.804,2.104,3.304
instance_1205,0.008,0.008,0.032,0.132,0.04,0.048,0.16,0.032,50000.0,0.032
instance_296,64.484,159.628,198.776,75.708,213.22,148.752,293.328,84.992,259.38,184.796
instance_1725,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1142,50000.0,366.48,492.292,4415.79,619.128,742.656,509.292,2639.69,247.252,390.348
instance_550,321.428,232.536,165.784,180.088,83.732,83.548,98.204,50.88,1310.38,299.148
instance_292,19.624,22.808,31.204,9.008,5.732,4.828,56.812,17.58,26.984,11.012
instance_1670,50000.0,1883.28,2656.73,2955.78,1611.71,1544.64,1541.11,50000.0,4470.19,3102.02
instance_1816,98.7,275.348,64.584,51.008,151.412,128.628,262.492,73.32,223.164,83.756
instance_1754,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_559,206.688,323.0,256.692,337.904,194.24,110.396,142.052,403.548,96.008,162.464
instance_1000,21.94,13.628,9.66,10.34,6.068,16.572,7.212,13.732,6.784,10.892
instance_1012,2863.66,245.188,85.84,1957.88,108.192,454.264,62.388,2584.09,21.488,87.376
instance_1182,0.004,0.004,0.02,0.02,0.02,0.04,0.124,0.02,0.004,0.02
instance_1838,50000.0,50000.0,883.308,50000.0,1745.44,331.58,2962.27,2614.71,1091.17,1134.4
instance_297,429.18,285.044,211.052,136.82,1017.0,103.268,1289.49,97.636,1603.01,154.68
instance_243,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1806,50000.0,50000.0,3093.41,50000.0,4195.67,3094.97,15.416,2821.11,1143.28,2209.64
instance_496,719.912,464.32,348.672,276.14,342.356,427.804,516.688,313.936,1659.53,418.468
instance_287,50000.0,1835.45,588.66,1215.72,655.976,50000.0,2367.25,870.448,1565.03,846.784
instance_759,9.564,6.7,8.3,10.32,7.104,15.12,10.016,14.448,10.256,11.096
instance_1552,0.224,0.348,0.072,0.064,0.068,0.144,0.348,0.068,0.04,0.068
instance_245,7.384,8.184,5.896,4.44,3.84,4.316,4.184,3.808,10.664,3.908
instance_1076,921.392,50000.0,1678.21,445.704,3884.66,1159.67,50000.0,425.712,50000.0,1396.7
instance_583,10.372,4.404,6.268,4.092,4.1,9.26,14.392,6.22,15.844,5.952
instance_1749,4871.3,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2446.96
instance_95,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1391,61.264,48.796,33.224,40.304,33.96,50.7,56.9,52.268,35.396,49.092
instance_1668,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_299,656.36,1105.42,1380.25,97.912,982.94,670.008,3391.8,359.312,365.804,440.38
instance_450,0.452,1.36,10.728,20.276,18.164,5.1,8.932,0.892,2.788,0.856
instance_846,9.664,7.788,9.512,11.968,7.708,13.9,10.764,14.408,11.38,9.66
instance_1180,0.001,0.001,0.004,0.004,0.004,0.02,0.036,0.004,0.001,0.004
instance_51,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_382,657.9,393.94,137.488,146.096,247.716,270.84,161.72,263.472,122.548,206.348
instance_53,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_58,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1388,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1928,118.184,210.14,28.08,49.644,51.34,87.684,31.84,96.728,169.34,39.38
instance_480,7.94,6.04,4.948,11.88,6.108,19.088,9.224,11.068,12.384,9.62
instance_126,8.504,119.332,32.048,48.028,56.02,56.28,26.592,25.964,121.436,11.4
instance_1610,50000.0,50000.0,50000.0,2356.19,1290.98,4722.34,2018.89,4011.02,4087.61,3318.6
instance_1154,7.692,1.16,1.908,0.116,0.38,6.616,2.212,3.948,50000.0,8.768
instance_1564,10.872,64.3,4.184,10.256,15.456,85.404,10.688,3.868,32.992,3.836
instance_1408,6.576,11.672,10.696,10.604,12.288,24.988,11.708,12.012,24.536,17.212
instance_822,40.716,12.668,10.54,12.1,5.688,13.984,8.752,13.612,6.116,9.84
instance_312,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_723,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_10,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1091,0.18,743.148,1.216,1.236,1.424,1.76,944.26,1.168,50000.0,1.176
instance_1544,25.344,7.564,18.428,10.34,5.88,22.272,12.78,12.688,8.456,7.884
instance_1137,50000.0,610.748,878.868,4210.09,985.16,1545.0,873.6,2797.65,482.876,689.82
instance_1951,202.02,111.724,37.948,68.076,26.308,50000.0,40.3,78.216,51.732,63.976
instance_188,50000.0,4145.44,50000.0,50000.0,4379.59,50000.0,3635.09,50000.0,2279.68,3608.78
instance_78,0.032,0.028,0.068,0.06,0.076,0.128,0.436,0.064,0.032,0.068
instance_570,4.264,8.688,3.084,12.032,3.572,18.26,6.708,7.892,17.12,3.112
instance_637,8.944,13.744,8.148,8.028,6.348,50000.0,13.604,9.496,26.616,12.56
instance_295,117.332,21.536,803.888,130.56,172.144,339.8,296.588,205.472,1595.52,249.176
instance_773,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_38,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1858.05,50000.0,422.132,50000.0
instance_1328,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_699,50000.0,1419.91,1623.15,139.392,3288.02,1071.14,0.012,388.904,50000.0,418.508
instance_210,50000.0,50000.0,2809.62,3587.95,3852.26,50000.0,50000.0,3103.62,50000.0,3282.18
instance_743,1984.13,999.676,629.876,399.56,908.084,863.564,1274.98,331.456,2261.34,520.324
instance_1098,4572.18,50000.0,2073.96,368.476,3622.92,1005.94,50000.0,345.076,50000.0,1237.32
instance_1666,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_159,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_528,725.196,139.288,71.188,105.0,327.02,384.508,102.368,28.132,1601.84,44.876
instance_155,50000.0,763.632,1261.95,2731.9,377.152,1959.59,325.044,3252.17,50000.0,411.244
instance_557,326.88,221.708,17.996,56.012,6.724,37.168,8.916,87.576,10.488,12.396
instance_1786,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3549.24,50000.0,50000.0
instance_1150,1.1,2.392,1.584,3.924,0.952,18.08,2.496,0.188,50000.0,0.184
instance_1498,280.644,219.88,146.268,349.888,138.596,82.656,114.184,318.208,59.34,351.36
instance_1911,947.864,50000.0,1034.84,1384.31,805.8,3334.82,50000.0,312.964,50000.0,311.708
instance_129,337.492,1179.04,244.6,283.58,1509.8,760.108,2006.4,141.36,50000.0,236.312
instance_344,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1572,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_196,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_478,1.012,0.944,0.68,1.184,0.872,2.38,1.328,1.128,1.808,0.92
instance_1746,3338.88,50000.0,4590.54,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_481,121.016,76.336,73.108,90.188,85.944,133.796,106.832,89.848,232.388,118.572
instance_1211,0.004,0.004,0.012,0.012,0.016,0.024,0.064,0.012,50000.0,0.012
instance_706,34.38,190.552,86.032,43.712,23.248,48.244,202.568,77.644,217.136,110.604
instance_1619,50000.0,50000.0,50000.0,0.244,50000.0,0.552,50000.0,1.0,1.9,1.06
instance_1702,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_905,44.688,59.944,17.468,45.876,22.724,47.496,10.184,40.536,31.672,24.14
instance_1846,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3651.08,50000.0
instance_1123,20.048,15.28,55.18,2514.3,56.928,65.732,48.724,44.52,29.444,46.072
instance_1644,0.016,0.008,0.008,0.008,0.008,0.016,0.016,0.008,0.02,0.008
instance_1810,50000.0,736.792,1275.16,3779.69,1240.61,1851.27,996.028,3272.07,672.932,1545.03
instance_1195,0.004,0.004,0.02,0.02,0.024,0.024,0.072,0.02,50000.0,0.02
instance_1933,1.344,0.252,2.316,1.724,0.572,3.876,2.544,2.4,0.172,2.356
instance_209,1.344,2.772,7.608,4.528,2.96,5.12,12.616,3.216,52.552,3.2
instance_1811,100.124,217.144,50000.0,272.804,39.528,195.664,196.256,73.052,364.66,63.748
instance_395,2063.15,177.236,408.696,590.876,460.7,2911.82,50000.0,1072.63,29.528,1579.44
instance_655,3485.83,460.024,91.408,171.008,72.0,50000.0,65.744,288.288,89.676,134.516
instance_65,9.184,3.86,33.256,11.792,5.188,11.408,55.524,31.164,26.16,31.684
instance_1086,4569.68,50000.0,2176.71,481.648,4024.01,1389.74,50000.0,431.12,50000.0,1449.6
instance_1660,134.84,107.5,73.008,223.636,72.728,181.244,123.036,251.104,164.196,148.596
instance_808,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1909,396.584,224.18,984.676,171.596,50000.0,312.26,232.604,442.612,2613.36,421.276
instance_585,5.372,2.036,7.356,5.148,5.196,9.448,13.156,9.852,23.492,7.2
instance_72,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_315,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_601,88.448,71.272,76.028,202.448,187.268,438.376,1041.81,223.176,524.268,86.124
instance_1880,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_633,50000.0,977.236,140.3,372.996,100.612,50000.0,93.6,1717.78,131.748,235.876
instance_166,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_890,205.884,192.324,60.796,57.656,52.548,67.384,57.668,64.48,76.704,74.472
instance_1457,0.04,0.04,0.068,0.076,0.072,0.144,0.348,0.072,0.028,0.068
instance_1833,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1381,17.272,126.08,117.58,288.42,223.064,204.42,17.552,52.748,408.78,108.88
instance_1357,0.964,2.576,1.208,1.06,1.096,12.62,8.396,1.184,0.604,1.224
instance_1615,3.836,0.692,1.612,1.548,1.744,2.236,8.136,1.624,0.488,1.636
instance_580,2.92,0.68,1.136,1.188,1.308,1.668,4.668,1.392,0.352,1.172
instance_864,27.828,31.228,119.38,48.736,39.508,36.36,43.612,117.124,33.816,116.888
instance_1597,0.764,0.936,1.716,0.956,0.772,1.044,1.972,1.812,4.416,1.676
instance_309,50000.0,50000.0,50000.0,1051.4,50000.0,50000.0,3830.57,50000.0,50000.0,50000.0
instance_1624,1.196,0.868,1.552,1.444,1.62,1.416,3.744,1.536,0.516,1.596
instance_621,0.888,0.632,0.372,0.428,0.312,0.68,0.816,0.356,1.128,0.34
instance_1270,0.004,0.001,0.008,0.008,0.008,0.016,0.056,0.008,0.004,0.008
instance_719,50000.0,2111.76,613.116,1707.59,694.472,386.108,456.096,2011.24,303.256,403.808
instance_1455,0.16,0.24,0.196,0.216,0.24,0.48,0.776,0.176,1.06,0.204
instance_1262,0.004,0.004,0.008,0.008,0.008,0.02,0.06,0.008,0.004,0.008
instance_666,1547.74,667.528,342.272,335.032,185.62,50000.0,149.012,774.936,90.816,361.448
instance_294,272.74,14.308,199.892,100.184,470.304,49.028,269.992,95.816,206.492,11.708
instance_93,1534.3,3982.44,2138.86,3453.9,3357.99,3198.07,2583.95,1768.62,1735.97,3067.97
instance_1041,1402.67,50000.0,50000.0,50000.0,50000.0,50000.0,18.528,50000.0,80.524,50000.0
instance_273,50000.0,1171.88,956.872,1118.98,196.452,1252.05,1090.1,424.868,309.616,473.584
instance_59,417.808,598.948,388.068,694.148,430.628,515.648,373.112,497.256,486.2,304.956
instance_1777,50000.0,50000.0,4499.57,50000.0,50000.0,4758.74,50000.0,1425.02,50000.0,3308.16
instance_1389,1138.0,760.424,248.4,231.508,375.268,308.748,495.796,187.596,458.808,355.664
