instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_94,18000.0,17.23,18000.0,18000.0,13.36,6.61,11.66,100.07,18000.0,6.68,100.34,18000.0,3.44,2.63,18000.0,30.3,3.06,10.41,20.92
instance_469,18000.0,238.7,18000.0,18000.0,529.24,18000.0,18000.0,1154.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1053.6
instance_391,18000.0,5.01,18000.0,18000.0,4.81,0.24,0.11,3.28,18000.0,0.32,2.09,18000.0,0.19,0.32,18000.0,2.28,0.34,0.52,0.28
instance_259,18000.0,2.52,18000.0,18000.0,1.27,4.57,0.56,29.96,18000.0,85.85,18000.0,18000.0,0.42,0.62,18000.0,9.57,1.12,64.89,0.27
instance_241,18000.0,170.04,18000.0,18000.0,221.02,110.69,244.85,18000.0,18000.0,122.49,530.69,18000.0,92.91,350.77,18000.0,18000.0,354.2,120.46,142.46
instance_386,18000.0,8.7,18000.0,18000.0,3.68,0.35,0.48,14.64,18000.0,3.23,4.77,18000.0,0.92,0.57,18000.0,15.49,1.3,3.51,1.12
instance_290,18000.0,2.26,18000.0,18000.0,4.46,2.26,0.3,528.78,18000.0,65.78,18000.0,18000.0,0.33,0.6,18000.0,21.3,2.34,138.6,0.91
instance_182,18000.0,4.12,18000.0,18000.0,3.6,5.52,4.36,1.98,18000.0,4.66,13.07,18000.0,1.18,1.77,18000.0,1.58,4.05,5.52,5.3
instance_329,18000.0,28.59,18000.0,18000.0,25.56,28.59,18.88,28.94,18000.0,25.55,23.88,18000.0,27.7,4.71,18000.0,10.5,4.87,18.43,20.55
instance_299,18000.0,94.21,18000.0,18000.0,88.42,3.04,3.09,11.03,18000.0,2.29,7.03,18000.0,3.31,2.67,18000.0,6.25,2.82,2.93,2.92
instance_334,18000.0,61.54,18000.0,18000.0,59.17,76.36,75.84,47.02,18000.0,54.18,59.81,18000.0,77.28,29.27,18000.0,30.27,29.54,61.24,93.67
instance_399,18000.0,5.44,18000.0,18000.0,4.77,0.32,0.26,4.28,18000.0,0.36,2.51,18000.0,0.27,0.47,18000.0,2.63,0.47,0.36,0.34
instance_318,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_319,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_529,496.44,124.84,18000.0,491.4,0.58,0.75,0.42,151.31,18000.0,1.28,3.75,196.64,0.23,5.08,200.7,32.81,3.68,0.94,0.3
instance_581,18000.0,295.36,635.67,18000.0,77.99,66.16,80.84,368.62,464.82,18000.0,18000.0,18000.0,42.89,46.11,18000.0,16.12,53.81,1.18,62.52
instance_57,18000.0,5.28,18000.0,18000.0,3.52,1.08,21.51,15.16,18000.0,42.79,89.18,18000.0,1.19,0.46,18000.0,3.44,0.77,40.47,2.09
instance_24,18000.0,378.27,18000.0,18000.0,769.43,1602.29,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1211.18,519.62,18000.0,329.25
instance_300,18000.0,19.72,18000.0,18000.0,18.93,1.1,0.61,24.22,18000.0,0.57,15.04,18000.0,1.07,2.86,18000.0,8.76,3.15,0.6,0.87
instance_545,18000.0,13.75,18000.0,18000.0,0.82,1.19,0.5,155.55,18000.0,2.52,8.62,18000.0,0.24,6.18,18000.0,22.35,1.85,2.45,0.4
instance_489,11.11,0.1,180.82,11.14,0.3,18000.0,18000.0,1.93,812.92,18000.0,18000.0,0.94,18000.0,1.76,1.47,14.2,0.95,18000.0,108.94
instance_7,18000.0,172.33,18000.0,18000.0,230.14,69.65,275.61,18000.0,18000.0,251.44,943.81,18000.0,79.4,18000.0,18000.0,485.79,228.53,156.96,224.23
instance_307,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_51,18000.0,4.73,18000.0,18000.0,4.38,1.15,9.44,16.31,18000.0,36.27,207.68,18000.0,1.23,0.4,18000.0,2.62,0.39,34.74,1.66
instance_271,18000.0,14.35,18000.0,18000.0,6.51,2.74,4.38,1046.09,18000.0,391.37,18000.0,18000.0,8.24,7.99,18000.0,264.07,12.17,394.85,3.27
instance_454,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_527,936.52,8.72,18000.0,907.17,0.62,0.94,0.19,189.11,18000.0,1.34,5.82,180.37,0.1,4.01,18000.0,30.77,2.75,1.08,0.24
instance_184,403.28,10.75,18000.0,399.35,12.0,2.7,40.8,6.43,18000.0,19.31,31.3,244.65,2.25,7.95,273.08,11.84,8.06,22.05,4.04
instance_69,18000.0,7.38,18000.0,18000.0,13.57,1.05,25.34,18.06,18000.0,73.14,340.73,18000.0,0.84,3.85,18000.0,5.07,0.57,79.13,3.12
instance_56,18000.0,2.61,18000.0,18000.0,5.44,1.12,42.69,15.49,18000.0,63.34,198.69,18000.0,1.82,1.3,18000.0,2.5,0.83,48.73,4.0
instance_133,0.2,0.1,3.75,0.2,0.08,0.05,0.01,0.12,18000.0,0.06,0.6,15.08,0.01,0.05,13.71,0.07,0.03,0.06,0.01
instance_495,18000.0,0.19,18000.0,18000.0,0.18,0.08,0.18,1.19,18000.0,0.06,0.3,360.86,0.1,0.12,339.99,0.33,0.13,0.07,0.09
instance_169,1095.27,30.93,18000.0,1085.63,42.77,7.54,203.63,18.11,18000.0,42.81,166.6,912.69,17.22,40.31,722.73,45.1,24.52,49.64,12.87
instance_187,18000.0,6.12,18000.0,18000.0,5.51,11.31,9.62,4.95,18000.0,8.35,28.04,18000.0,1.92,2.76,18000.0,4.47,4.9,9.11,4.5
instance_21,18000.0,158.79,18000.0,18000.0,417.25,346.34,359.91,18000.0,18000.0,669.61,18000.0,18000.0,117.23,18000.0,18000.0,1436.69,589.24,378.57,124.98
instance_388,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_101,18000.0,364.21,18000.0,18000.0,290.46,889.31,887.21,18000.0,18000.0,457.62,494.07,18000.0,580.92,144.68,18000.0,360.01,220.55,270.06,409.63
instance_280,18000.0,2.37,18000.0,18000.0,1.4,3.94,0.43,70.8,18000.0,63.49,18000.0,18000.0,0.5,0.77,18000.0,8.87,1.05,54.41,0.48
instance_525,80.86,427.83,18000.0,80.39,0.3,0.54,0.17,35.78,18000.0,0.45,2.24,64.8,0.09,5.75,52.85,16.29,5.36,0.32,0.15
instance_593,18000.0,1.6,37.97,18000.0,1.36,0.76,0.08,10.4,6.25,2.22,11.45,0.17,0.14,0.98,4.13,7.47,1.02,0.18,0.13
instance_179,104.98,1.17,18000.0,106.61,1.34,1.27,4.5,1.22,18000.0,4.31,6.72,50.69,0.83,0.96,49.49,2.15,0.81,2.73,1.6
instance_112,18000.0,18000.0,18000.0,18000.0,18000.0,399.43,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,640.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_227,18000.0,6.49,18000.0,18000.0,4.74,3.04,3.62,3.18,18000.0,1.72,41.7,1036.69,1.24,0.56,1020.81,1.55,0.58,1.57,1.02
instance_372,18000.0,1.66,18000.0,18000.0,1.43,0.86,0.84,217.95,18000.0,1.36,1.8,18000.0,0.64,0.57,18000.0,14.26,1.0,0.9,1.17
instance_511,312.24,0.81,18000.0,313.9,0.79,1.18,0.76,21.86,18000.0,0.47,0.95,18000.0,0.51,1.18,18000.0,7.69,1.47,0.41,0.75
instance_156,408.65,4.7,18000.0,421.39,5.44,3.55,10.72,3.38,18000.0,8.36,12.44,18000.0,1.37,3.77,18000.0,7.7,3.72,7.99,8.29
instance_31,18000.0,316.96,18000.0,18000.0,542.62,1184.08,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1758.96,18000.0,18000.0,18000.0,18000.0,18000.0,955.32
instance_292,18000.0,1.94,18000.0,18000.0,1.79,1.61,0.27,45.95,18000.0,18.14,591.68,18000.0,0.29,0.4,18000.0,5.21,0.93,17.89,0.14
instance_33,18000.0,41.55,18000.0,18000.0,41.95,41.46,17.24,166.03,18000.0,21.14,64.88,18000.0,36.96,28.14,18000.0,29.87,33.63,23.77,32.62
instance_68,18000.0,54.71,18000.0,18000.0,19.23,1.37,78.18,14.25,18000.0,51.51,258.31,18000.0,9.24,2.21,18000.0,4.09,0.96,72.82,2.74
instance_202,18000.0,3.44,18000.0,18000.0,54.17,3.36,56.24,1.75,18000.0,4.62,41.12,614.38,1.67,0.47,664.21,0.9,0.47,4.21,3.2
instance_87,18000.0,63.95,18000.0,18000.0,66.5,40.92,139.99,835.52,18000.0,73.64,124.39,18000.0,30.45,26.92,18000.0,203.18,28.41,77.11,56.18
instance_141,771.53,20.84,18000.0,771.37,25.61,12.19,164.72,13.6,18000.0,19.07,74.85,680.19,4.88,21.13,651.92,19.54,12.16,27.34,17.21
instance_108,18000.0,574.61,18000.0,18000.0,478.89,8.78,343.87,229.35,18000.0,463.56,1277.85,18000.0,131.91,70.82,18000.0,40.34,39.07,475.84,25.94
instance_115,18000.0,2.16,18000.0,18000.0,6.89,7.23,2.56,18.48,18000.0,12.02,107.25,18000.0,1.22,2.9,18000.0,18.04,3.83,12.76,0.44
instance_209,18000.0,2.67,18000.0,18000.0,44.17,3.38,39.87,2.25,18000.0,4.51,79.18,720.47,1.51,0.27,574.43,0.64,0.27,4.75,2.84
instance_284,18000.0,2.88,18000.0,18000.0,1.27,3.73,0.61,33.19,18000.0,45.05,18000.0,18000.0,0.45,0.62,18000.0,7.28,1.07,62.05,0.28
instance_246,18000.0,85.44,18000.0,18000.0,8.21,33.72,6.31,18000.0,18000.0,7.01,25.49,18000.0,10.84,4.22,18000.0,18000.0,4.15,2.42,4.55
instance_460,675.96,1.59,18000.0,662.06,2.73,18000.0,18000.0,360.19,18000.0,18000.0,18000.0,11.95,18000.0,76.22,13.71,84.82,1.12,18000.0,1669.84
instance_266,18000.0,3.92,18000.0,18000.0,5.98,2.57,0.57,317.26,18000.0,141.76,18000.0,18000.0,0.62,1.55,18000.0,17.47,5.32,152.69,1.13
instance_528,18000.0,110.14,18000.0,18000.0,4.99,3.54,1.64,18000.0,18000.0,4.22,42.74,18000.0,0.5,30.85,18000.0,171.83,40.54,2.67,0.55
instance_521,18000.0,31.89,18000.0,18000.0,9.11,4.52,3.34,18000.0,18000.0,17.17,38.15,18000.0,8.32,82.3,18000.0,18000.0,65.23,7.96,4.22
instance_245,584.31,0.43,18000.0,579.98,0.37,0.43,0.31,101.59,18000.0,0.14,0.42,18000.0,0.41,0.13,1354.53,75.16,0.14,0.17,0.15
instance_352,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_515,18000.0,0.02,18000.0,18000.0,0.01,0.01,0.01,13.37,18000.0,0.02,0.09,51.35,0.01,0.01,45.92,0.02,0.01,0.02,0.01
instance_566,18000.0,18000.0,18000.0,18000.0,75.6,103.76,29.67,18000.0,754.1,18000.0,18000.0,18000.0,98.49,40.7,18000.0,135.66,42.86,3.02,83.77
instance_555,18000.0,96.97,18000.0,18000.0,46.78,80.83,24.04,18000.0,18000.0,571.09,18000.0,18000.0,42.75,110.91,18000.0,1046.89,116.5,77.29,47.48
instance_46,18000.0,60.89,18000.0,18000.0,66.77,44.88,104.39,18000.0,18000.0,47.22,73.36,18000.0,38.75,703.86,18000.0,368.69,276.76,35.73,27.62
instance_36,18000.0,61.85,18000.0,18000.0,64.75,26.04,45.81,984.29,18000.0,26.92,62.84,18000.0,16.78,189.27,18000.0,353.39,132.29,20.35,24.2
instance_472,294.37,24.86,18000.0,283.06,17.22,16.61,170.97,34.57,18000.0,1.33,8.99,401.68,7.39,5.14,382.75,41.67,5.26,1.7,18.02
instance_162,18000.0,19.7,18000.0,18000.0,17.18,85.31,66.1,20.09,18000.0,79.23,111.36,18000.0,21.39,16.68,18000.0,19.26,22.02,85.53,75.08
instance_407,18000.0,5.46,18000.0,18000.0,5.04,0.4,0.28,9.05,18000.0,0.6,3.34,18000.0,0.25,0.68,18000.0,6.17,0.79,0.54,0.41
instance_431,64.39,976.54,64.34,63.07,1689.46,344.58,281.46,0.44,62.8,18000.0,18000.0,30.59,18000.0,18000.0,26.84,3.23,18000.0,18000.0,1241.85
instance_170,18000.0,5.34,18000.0,18000.0,6.26,5.27,15.58,3.45,18000.0,13.89,22.11,754.32,3.49,2.9,571.92,2.29,3.35,13.62,5.64
instance_82,18000.0,158.18,18000.0,18000.0,415.6,8.72,71.79,331.92,18000.0,337.45,1224.53,18000.0,50.7,21.36,18000.0,43.75,11.36,338.1,21.91
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_576,18000.0,195.55,18000.0,18000.0,187.85,59.39,20.01,18000.0,18000.0,18000.0,18000.0,18000.0,40.51,42.58,18000.0,228.39,92.77,1760.7,55.02
instance_536,105.15,0.2,147.11,104.95,0.38,0.32,0.08,25.96,147.54,0.18,0.9,49.59,0.04,0.21,51.15,8.65,0.33,0.13,0.1
instance_191,18000.0,5.46,18000.0,18000.0,4.29,2.5,3.73,2.78,18000.0,1.68,53.22,1413.7,1.19,0.36,1457.05,1.23,0.4,1.95,1.14
instance_432,18000.0,167.4,18000.0,18000.0,52.98,0.03,0.03,0.1,18000.0,211.88,186.39,1.82,0.02,0.0,0.53,0.18,0.01,378.34,0.02
instance_164,414.96,11.65,18000.0,436.86,16.15,8.45,62.6,5.64,18000.0,16.25,32.1,310.76,6.21,11.7,222.52,15.16,7.13,14.17,9.51
instance_121,18000.0,0.14,621.0,18000.0,0.15,0.53,0.59,0.37,620.96,18000.0,18000.0,0.81,0.13,0.08,1.21,0.56,0.06,18000.0,0.31
instance_425,18000.0,1342.13,18000.0,18000.0,18000.0,18000.0,18000.0,0.46,18000.0,18000.0,18000.0,18000.0,18000.0,2.18,18000.0,0.95,2.01,18000.0,18000.0
instance_570,18000.0,50.66,18000.0,18000.0,15.71,31.45,2.65,229.76,18000.0,54.57,18000.0,18000.0,3.05,6.26,18000.0,40.68,9.59,31.22,2.35
instance_465,18000.0,1.71,18000.0,18000.0,3.59,18000.0,18000.0,324.17,18000.0,18000.0,18000.0,15.5,18000.0,9.49,14.8,100.97,0.8,18000.0,18000.0
instance_154,18000.0,29.64,18000.0,18000.0,49.55,79.29,89.44,16.79,18000.0,41.88,220.59,18000.0,13.51,22.01,18000.0,28.55,24.44,88.09,29.14
instance_519,18000.0,0.06,18000.0,18000.0,0.04,0.05,0.28,23.05,18000.0,0.04,0.11,502.1,0.28,0.25,458.08,2.76,0.26,0.07,0.07
instance_362,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_321,18000.0,21.42,18000.0,18000.0,20.74,0.15,0.06,1.67,18000.0,0.06,2.07,18000.0,0.14,0.28,18000.0,1.01,0.28,0.06,0.12
instance_111,18000.0,229.73,18000.0,18000.0,325.14,668.3,1415.71,18000.0,18000.0,323.77,430.16,18000.0,421.59,200.4,18000.0,307.1,245.96,268.89,210.98
instance_22,18000.0,577.74,18000.0,18000.0,837.33,180.64,594.79,18000.0,18000.0,514.87,1793.67,18000.0,110.27,18000.0,18000.0,1068.26,510.11,516.8,120.65
instance_434,163.67,18000.0,175.07,160.67,18000.0,18000.0,18000.0,4.19,169.84,18000.0,18000.0,421.8,18000.0,18000.0,473.69,5.36,18000.0,18000.0,18000.0
instance_14,18000.0,23.6,18000.0,18000.0,23.16,37.23,8.76,277.26,18000.0,23.23,55.41,18000.0,21.42,14.0,18000.0,93.95,17.49,18.3,17.7
instance_393,18000.0,2.81,18000.0,18000.0,2.59,0.45,0.17,14.73,18000.0,0.71,3.22,18000.0,0.26,0.51,18000.0,9.21,0.39,0.68,0.32
instance_586,18000.0,22.05,18000.0,18000.0,18000.0,18000.0,8.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,813.62,18000.0,187.01,802.21,18000.0,11.7
instance_29,18000.0,52.02,18000.0,18000.0,44.26,105.04,13.01,128.6,18000.0,32.34,69.51,18000.0,38.33,30.2,18000.0,46.56,52.09,30.21,27.94
instance_563,18000.0,5.55,18000.0,18000.0,5.64,4.32,1.3,220.73,139.44,9.39,12.67,18000.0,4.49,14.48,18000.0,105.49,21.14,315.77,1.94
instance_509,18000.0,0.04,18000.0,18000.0,0.04,0.03,0.05,0.49,18000.0,0.02,0.07,36.6,0.04,0.13,38.68,0.12,0.04,0.03,0.05
instance_41,18000.0,528.81,18000.0,18000.0,742.08,447.42,512.72,18000.0,18000.0,751.58,18000.0,18000.0,257.42,18000.0,18000.0,18000.0,1017.22,549.74,661.42
instance_288,18000.0,121.12,18000.0,18000.0,60.7,91.33,98.09,18000.0,18000.0,18000.0,18000.0,18000.0,325.21,18000.0,18000.0,1625.09,78.23,18000.0,201.47
instance_420,18000.0,921.95,18000.0,18000.0,500.51,18000.0,1149.64,18000.0,18000.0,18000.0,18000.0,18000.0,1249.35,18000.0,18000.0,90.15,18000.0,18000.0,1795.92
instance_330,18000.0,47.92,18000.0,18000.0,41.71,60.66,53.63,35.85,18000.0,53.66,28.25,18000.0,62.38,12.9,18000.0,14.17,11.75,33.59,38.34
instance_261,18000.0,2.09,18000.0,18000.0,1.82,1.75,0.21,319.62,18000.0,27.31,18000.0,18000.0,0.5,0.53,18000.0,26.28,1.31,23.04,0.12
instance_474,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_160,961.12,1.57,18000.0,1009.36,1.45,1.86,1.49,1.8,18000.0,1.14,3.46,18000.0,0.39,0.76,18000.0,4.49,1.16,1.14,1.43
instance_239,18000.0,386.18,18000.0,18000.0,372.64,90.19,356.43,18000.0,18000.0,221.5,1446.23,18000.0,121.53,808.82,18000.0,18000.0,389.76,274.96,91.03
instance_428,18000.0,1.02,18000.0,18000.0,454.19,1.06,18000.0,0.07,18000.0,18000.0,18000.0,5.57,0.43,0.29,4.95,0.12,0.26,18000.0,0.54
instance_365,18000.0,1.04,18000.0,18000.0,0.79,0.51,0.44,101.49,18000.0,0.64,1.03,18000.0,0.25,0.3,18000.0,6.96,0.32,0.66,0.48
instance_502,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.17,0.87,18000.0,0.06,0.28,18000.0,0.07,0.11,18000.0,0.26,0.1,0.07,0.15
instance_524,809.44,28.1,18000.0,821.04,0.57,0.74,0.27,138.55,18000.0,1.78,7.3,233.0,0.12,2.34,261.69,81.27,10.94,1.68,0.28
instance_457,1.32,0.33,64.74,1.31,0.66,1679.95,18000.0,31.46,18000.0,18000.0,18000.0,0.44,18000.0,13.46,0.65,5.46,1.05,18000.0,75.78
instance_375,18000.0,3.38,18000.0,18000.0,2.83,0.35,1.17,7.26,18000.0,0.75,4.64,18000.0,0.36,0.34,18000.0,3.42,0.46,0.91,0.73
instance_544,131.51,127.39,18000.0,131.67,11.0,2.45,0.3,64.63,18000.0,1.21,2.76,106.68,0.16,32.27,86.62,75.31,18.88,1.04,0.32
instance_1,18000.0,81.96,18000.0,18000.0,115.16,80.53,123.56,18000.0,18000.0,259.21,594.07,18000.0,47.91,18000.0,18000.0,483.59,386.09,243.25,88.8
instance_231,18000.0,66.4,18000.0,18000.0,79.2,14.52,25.15,27.37,18000.0,200.47,329.52,18000.0,13.74,15.61,18000.0,15.95,15.17,29.0,16.6
instance_445,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.45,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.64,18000.0,18000.0,18000.0
instance_158,18000.0,18.06,18000.0,18000.0,17.58,117.32,44.18,20.66,18000.0,56.48,220.45,18000.0,11.7,19.08,18000.0,36.25,19.91,76.59,70.87
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_238,18000.0,271.13,18000.0,18000.0,128.97,39.2,163.24,18000.0,18000.0,77.51,423.32,18000.0,41.34,224.99,18000.0,18000.0,228.24,74.27,56.24
instance_418,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.94,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,4.13,18000.0,18000.0,18000.0
instance_274,18000.0,135.71,18000.0,18000.0,489.75,125.73,125.23,18000.0,18000.0,18000.0,18000.0,18000.0,196.26,18000.0,18000.0,354.9,954.25,18000.0,177.8
instance_159,967.39,10.09,18000.0,985.59,16.02,7.95,60.47,6.3,18000.0,17.94,38.67,1038.03,5.51,14.47,1236.57,14.96,8.04,16.32,8.66
instance_143,18000.0,90.95,18000.0,18000.0,92.76,21.34,489.01,19.02,18000.0,68.88,132.37,1462.15,35.23,61.68,1175.09,81.19,43.39,78.65,53.83
instance_512,104.95,0.39,18000.0,99.22,0.32,0.16,0.03,3.77,18000.0,0.06,0.5,18000.0,0.12,0.11,18000.0,0.34,0.16,0.1,0.06
instance_575,18000.0,78.76,18000.0,18000.0,65.69,82.87,599.88,132.0,18000.0,32.35,18000.0,18000.0,21.25,37.77,18000.0,229.62,41.23,23.75,17.32
instance_132,18000.0,3.21,18000.0,18000.0,2.73,0.79,0.89,17.88,18000.0,0.95,3.84,18000.0,1.43,2.16,18000.0,6.88,1.83,1.27,1.27
instance_201,18000.0,8.13,18000.0,18000.0,9.9,3.83,9.71,2.88,18000.0,4.41,49.58,1468.15,1.5,0.34,1188.13,0.85,0.39,3.53,1.73
instance_401,18000.0,11.27,18000.0,18000.0,5.22,4.13,2.96,18000.0,18000.0,48.34,53.7,18000.0,1.85,5.38,18000.0,487.18,4.03,50.71,5.99
instance_564,18000.0,18000.0,18000.0,18000.0,29.79,92.35,57.84,18000.0,18000.0,90.76,18000.0,18000.0,48.96,32.39,18000.0,18000.0,50.88,1027.01,38.27
instance_129,1.05,0.07,3.94,1.06,0.05,0.05,0.03,0.1,18000.0,0.02,0.74,7.28,0.03,0.03,7.87,0.04,0.05,0.03,0.02
instance_500,18000.0,0.04,18000.0,18000.0,0.03,0.02,0.06,0.49,18000.0,0.02,0.08,17.98,0.05,0.09,17.55,0.13,0.04,0.02,0.05
instance_466,6.84,2.5,617.78,6.89,3.05,966.78,18000.0,150.71,18000.0,18000.0,18000.0,31.98,750.71,22.33,53.12,18.37,15.96,18000.0,546.12
instance_444,18000.0,0.06,18000.0,18000.0,0.06,0.06,0.06,0.05,18000.0,2.75,3.97,18000.0,0.04,0.04,18000.0,0.09,0.04,2.45,0.04
instance_59,18000.0,16.24,18000.0,18000.0,25.93,1.2,17.05,13.74,18000.0,41.03,132.82,18000.0,3.6,2.37,18000.0,10.74,0.98,48.43,4.38
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_278,18000.0,1.98,18000.0,18000.0,2.89,2.38,0.34,214.99,18000.0,151.18,18000.0,18000.0,0.38,0.49,18000.0,28.29,3.44,150.32,0.2
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_11,18000.0,28.26,18000.0,18000.0,20.09,42.61,8.14,439.75,18000.0,16.83,52.44,18000.0,32.78,17.21,18000.0,69.32,47.6,17.25,13.05
instance_309,18000.0,24.97,18000.0,18000.0,2.02,3.89,2.01,63.56,18000.0,3.1,67.05,18000.0,3.75,16.14,18000.0,43.23,16.08,1.78,3.47
instance_587,18000.0,158.75,614.75,18000.0,139.72,94.75,27.9,18000.0,18000.0,302.12,18000.0,18000.0,86.45,53.82,18000.0,147.09,53.28,1.69,157.17
instance_9,18000.0,83.18,18000.0,18000.0,93.8,82.7,222.61,18000.0,18000.0,379.32,1209.74,18000.0,72.78,674.27,18000.0,1037.81,332.54,485.29,135.21
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_167,240.34,0.79,18000.0,227.58,1.29,0.97,4.89,1.24,18000.0,2.85,6.36,104.74,0.31,0.86,80.09,2.24,1.32,2.4,0.85
instance_499,18000.0,0.77,18000.0,18000.0,0.8,0.76,0.2,17.36,18000.0,0.27,0.96,18000.0,0.3,0.85,18000.0,5.49,0.67,0.51,0.24
instance_273,18000.0,7.41,18000.0,18000.0,15.03,50.94,40.84,18000.0,18000.0,1783.64,18000.0,18000.0,10.2,230.48,18000.0,172.85,14.04,1727.29,139.68
instance_462,18000.0,1755.04,18000.0,18000.0,1423.25,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_326,18000.0,26.03,18000.0,18000.0,2.44,4.14,2.84,70.94,18000.0,2.93,50.68,18000.0,4.14,13.52,18000.0,35.72,13.87,2.85,3.35
instance_217,18000.0,112.61,18000.0,18000.0,138.93,9.84,109.65,10.5,18000.0,20.7,288.24,1467.87,3.85,1.09,1463.0,2.34,1.25,23.81,5.83
instance_207,18000.0,16.05,18000.0,18000.0,21.81,2.49,21.8,0.68,18000.0,2.25,46.42,573.63,1.11,0.16,514.68,0.85,0.15,2.12,2.02
instance_505,18000.0,0.04,18000.0,18000.0,0.04,0.03,0.07,0.38,18000.0,0.02,0.08,31.31,0.03,0.05,32.52,0.13,0.08,0.03,0.04
instance_467,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_63,18000.0,36.62,18000.0,18000.0,50.67,1.35,46.28,19.28,18000.0,49.66,199.06,18000.0,3.69,3.39,18000.0,2.72,1.81,86.67,2.87
instance_106,18000.0,28.69,18000.0,18000.0,30.35,5.26,22.75,32.6,18000.0,80.19,485.51,18000.0,2.9,1.11,18000.0,13.61,1.45,94.57,8.55
instance_13,18000.0,54.41,18000.0,18000.0,57.83,147.47,164.68,18000.0,18000.0,70.33,359.58,18000.0,77.69,1666.94,18000.0,680.55,157.44,64.29,135.05
instance_116,18000.0,3.01,18000.0,18000.0,2.98,9.98,2.68,24.18,18000.0,11.02,86.12,18000.0,1.53,3.02,18000.0,32.01,4.09,10.12,0.59
instance_546,18000.0,22.8,18000.0,18000.0,14.34,1.65,5.33,1683.81,18000.0,18000.0,18000.0,18000.0,5.03,2.57,18000.0,174.19,1.63,18000.0,1.48
