instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10
instance_536,50000.0,554.42,84.988,192.656,260.656,126.804,211.528,72.116,1615.66,77.916
instance_1318,3.26,4.404,8.644,6.988,7.024,5.408,7.108,6.248,6.152,6.488
instance_547,50000.0,1052.29,174.948,169.864,165.14,175.768,161.996,440.368,118.08,203.788
instance_189,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_288,50000.0,240.7,477.428,50000.0,479.568,206.456,215.004,2598.96,102.12,254.78
instance_1778,50000.0,50000.0,50000.0,50000.0,50000.0,4669.32,50000.0,50000.0,50000.0,3208.57
instance_251,3588.29,1484.31,2226.99,2981.56,50000.0,3975.47,50000.0,3804.95,1942.6,1834.65
instance_1162,1044.11,233.044,68.204,139.568,584.176,152.984,216.824,364.452,24.792,31.2
instance_765,489.444,247.16,415.42,200.932,534.172,404.636,1222.16,493.748,2224.76,288.492
instance_1733,50000.0,50000.0,506.764,50000.0,50000.0,50000.0,50000.0,1268.06,50000.0,693.276
instance_1563,7.132,3.624,22.256,7.012,18.028,9.02,32.392,22.944,1.568,22.336
instance_1171,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,50000.0,0.001
instance_784,0.212,0.536,0.756,0.624,0.396,0.192,0.936,0.056,0.9,0.052
instance_1731,1710.44,50000.0,525.716,50000.0,50000.0,900.684,50000.0,519.4,50000.0,839.212
instance_294,272.74,14.308,199.892,100.184,470.304,49.028,269.992,95.816,206.492,11.708
instance_1653,409.26,179.916,130.672,98.332,145.856,239.276,210.064,95.076,547.364,172.924
instance_1506,3768.15,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_172,118.904,194.476,111.224,258.884,61.28,572.78,237.444,210.448,123.5,347.212
instance_1723,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_322,50000.0,917.812,253.008,3010.88,398.832,726.524,0.6,2609.91,584.18,268.636
instance_1251,0.012,0.016,0.016,0.032,0.02,0.06,0.176,0.024,50000.0,0.024
instance_1486,0.848,1.084,0.16,0.324,0.168,0.52,0.276,0.116,0.472,0.132
instance_1962,10.004,7.38,23.688,3.288,2.332,50000.0,4.108,6.412,9.404,4.708
instance_291,16.932,14.56,23.088,16.084,15.64,16.736,43.38,15.0,35.32,23.208
instance_448,11.884,159.42,24.268,705.896,678.572,48.312,116.524,340.428,70.26,52.468
instance_349,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4207.59,50000.0,3081.14,50000.0
instance_1051,1142.56,6.076,239.096,106.536,12.024,30.344,50000.0,50000.0,50000.0,31.408
instance_1848,50000.0,50000.0,2211.16,3855.79,50000.0,2909.71,3617.28,3544.78,4816.29,1705.8
instance_1764,1093.28,50000.0,2815.12,2533.37,50000.0,3103.17,50000.0,1284.53,50000.0,2393.86
instance_1290,0.004,0.004,0.016,0.02,0.024,0.028,0.12,0.02,0.004,0.02
instance_1218,0.004,0.004,0.032,0.032,0.04,0.06,0.14,0.032,0.004,0.032
instance_1511,29.892,29.256,12.936,37.516,8.86,21.696,10.132,10.116,48.948,11.392
instance_1747,2669.66,50000.0,50000.0,50000.0,50000.0,623.396,50000.0,50000.0,50000.0,50000.0
instance_1005,1487.95,3052.73,734.612,684.888,597.796,592.788,1521.88,586.684,642.12,589.116
instance_110,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2678.12,50000.0
instance_1011,91.504,103.492,20.0,70.888,20.84,61.392,15.26,37.016,86.532,21.624
instance_1371,0.336,0.308,0.34,0.328,0.328,2.792,2.444,0.328,0.292,0.344
instance_1442,184.112,57.76,22.032,53.132,21.968,87.276,161.388,74.38,29.508,35.944
instance_924,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1779,4797.78,448.472,50000.0,50000.0,50000.0,3318.39,50000.0,50000.0,50000.0,50000.0
instance_1994,4.088,2.676,16.352,9.556,9.484,7.32,17.408,15.812,17.368,16.552
instance_1233,50000.0,0.068,0.02,0.06,0.036,0.076,0.18,0.064,50000.0,0.06
instance_507,0.008,0.008,0.008,0.008,0.012,0.024,0.08,0.008,0.024,0.008
instance_1709,3603.14,834.68,667.264,649.092,675.576,1082.16,898.792,760.716,50000.0,1215.01
instance_1510,29.248,26.356,9.968,53.108,18.188,42.552,22.092,14.312,61.236,16.508
instance_1740,3549.48,50000.0,50000.0,898.928,50000.0,1519.82,50000.0,602.708,50000.0,50000.0
instance_572,5.592,2.38,22.82,8.196,6.996,15.42,32.532,26.212,1.584,22.796
instance_1351,18.348,2.552,1.248,1.116,1.112,17.528,8.984,1.184,0.7,1.244
instance_912,1111.78,174.888,599.484,531.476,621.708,1378.9,1231.56,704.964,1795.67,277.392
instance_1293,0.008,0.008,0.028,0.028,0.036,0.04,0.112,0.028,50000.0,0.028
instance_344,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_480,7.94,6.04,4.948,11.88,6.108,19.088,9.224,11.068,12.384,9.62
instance_709,96.476,66.168,38.136,138.316,55.492,124.884,47.564,64.076,83.604,39.892
instance_256,953.588,589.648,394.092,1211.81,265.064,679.744,563.472,78.696,1830.0,632.484
instance_1143,50000.0,60.008,127.368,2682.35,107.832,110.456,80.144,2530.51,55.324,55.568
instance_1249,0.228,0.196,0.212,0.604,0.2,0.9,1.512,0.132,50000.0,0.132
instance_1822,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1530,0.36,10.528,5.8,6.16,6.68,2.168,30.412,973.612,7.544,7.18
instance_568,111.652,50.752,54.608,65.18,33.768,50.544,26.036,17.672,83.956,23.94
instance_187,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_167,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1047,50000.0,1923.92,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1838.78
instance_602,58.436,16.94,31.236,15.3,22.332,42.82,30.504,38.592,83.788,24.128
instance_529,50000.0,544.228,343.436,279.204,385.996,545.784,573.216,196.5,50000.0,315.688
instance_1474,215.12,189.88,100.236,69.416,174.396,91.588,115.024,74.04,263.476,118.264
instance_359,670.432,425.052,124.016,669.744,273.064,208.708,190.516,340.124,231.636,245.436
instance_1176,0.001,0.001,0.001,0.001,0.001,0.004,0.012,0.001,0.001,0.001
instance_1901,50000.0,50000.0,50000.0,50000.0,50000.0,4140.05,50000.0,528.62,50000.0,3854.2
instance_1215,0.008,0.012,0.076,0.08,0.148,0.068,0.244,0.076,50000.0,0.076
instance_457,10.892,95.952,19.704,133.948,1.564,45.124,44.252,57.592,7.928,59.864
instance_116,100.808,117.16,97.724,340.94,88.596,57.736,211.112,112.332,400.552,63.58
instance_198,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4246.43,50000.0,50000.0,50000.0
instance_1471,8.264,6.348,2.136,8.904,1.784,17.208,5.932,5.628,10.364,5.204
instance_333,1300.2,927.724,430.692,984.664,745.364,894.576,1265.09,532.612,610.476,443.332
instance_548,389.972,184.776,88.62,114.6,55.504,336.928,114.98,74.74,134.916,162.112
instance_307,50000.0,4764.07,50000.0,1050.36,50000.0,50000.0,3045.06,50000.0,2013.28,50000.0
instance_686,19.78,2365.83,188.836,1021.1,50000.0,1172.04,3548.86,554.22,50000.0,1124.68
instance_459,16.12,64.464,18.564,32.256,21.368,8.172,59.072,49.748,31.328,17.124
instance_634,50000.0,1714.05,204.652,609.776,145.208,50000.0,144.1,923.364,201.472,353.488
instance_194,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3328.68
instance_1029,81.964,71.892,15.628,62.524,14.02,26.54,14.284,34.844,41.376,18.544
instance_1140,50000.0,4942.14,4801.18,50000.0,50000.0,50000.0,4887.57,50000.0,2669.03,50000.0
instance_107,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1775,50000.0,50000.0,2683.81,50000.0,4137.95,4092.22,50000.0,1352.74,50000.0,2619.97
instance_1695,50000.0,50000.0,1219.73,3746.48,2346.88,50000.0,2494.34,3078.33,50000.0,945.34
instance_216,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_510,0.012,0.012,0.008,0.012,0.012,0.024,0.088,0.008,0.024,0.008
instance_272,345.96,512.924,187.776,153.4,220.748,233.712,452.08,74.328,226.096,66.84
instance_534,60.372,0.96,50.56,26.044,53.828,27.968,1.016,105.528,1.444,159.76
instance_1589,576.552,142.736,205.052,185.18,144.292,215.532,133.412,294.808,109.004,196.104
instance_1811,100.124,217.144,50000.0,272.804,39.528,195.664,196.256,73.052,364.66,63.748
instance_799,0.28,0.176,0.432,0.708,0.38,1.052,0.36,0.176,0.256,0.172
instance_1278,0.016,0.016,0.048,0.232,0.052,0.072,0.316,0.048,0.012,0.048
instance_1796,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1361,1.524,2.556,0.784,0.852,0.756,1.72,4.86,0.776,0.508,0.788
instance_20,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_844,74.844,55.684,15.832,78.868,41.836,57.756,27.292,36.472,78.8,33.812
instance_1062,4084.17,50000.0,7.028,11.012,50000.0,13.18,1704.89,4.956,50000.0,2.912
instance_277,50000.0,1418.34,1534.94,1848.14,895.58,3644.61,1443.1,453.9,1855.52,733.18
instance_1649,471.94,183.256,136.884,118.34,137.84,225.888,219.604,108.26,568.46,154.3
instance_1759,2003.04,1473.89,580.108,605.752,353.756,1094.24,770.34,709.404,514.44,50.976
instance_791,70.688,5.508,15.12,2610.48,7.016,73.072,4.284,2494.07,11.936,25.812
instance_523,0.048,0.092,0.192,0.104,0.136,0.26,0.428,0.12,0.028,0.108
instance_831,2004.98,50000.0,50000.0,1384.01,50000.0,607.98,0.012,1899.86,499.612,3190.97
instance_1043,2.608,13.616,147.168,109.004,1.696,246.708,164.468,88.836,97.312,168.212
instance_1158,21.06,25.192,8.572,31.176,50.416,89.792,133.028,44.7,377.376,47.212
instance_990,281.476,239.504,59.748,241.452,83.012,155.64,66.78,107.3,100.088,77.128
instance_937,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1646,23.452,5.032,29.04,25.852,22.82,34.732,11.908,34.748,9.28,42.32
instance_1966,50000.0,991.908,880.424,2977.96,684.036,414.928,468.404,2882.38,212.716,974.808
instance_1322,2704.8,607.232,272.016,611.82,385.144,174.956,373.9,383.448,244.34,429.824
instance_1680,50000.0,50000.0,613.064,2880.88,1643.0,50000.0,86.86,3029.3,50000.0,932.812
instance_45,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1468.53,4769.07,1515.1,50000.0
instance_171,35.428,46.44,29.34,126.708,49.712,168.764,69.616,74.528,100.728,46.516
instance_226,2.744,1.032,12.46,11.82,12.268,4.02,13.264,12.736,0.864,13.06
instance_1632,6.588,10.748,12.128,5.288,8.156,15.048,7.368,15.576,6.996,1.176
instance_1615,3.836,0.692,1.612,1.548,1.744,2.236,8.136,1.624,0.488,1.636
instance_455,48.864,66.096,73.872,66.736,66.552,73.344,93.42,64.876,173.176,76.972
instance_742,70.368,155.904,56.372,57.26,39.34,118.248,47.332,39.524,162.764,64.292
instance_832,50000.0,50000.0,50000.0,1209.12,50000.0,228.904,0.012,2346.7,111.68,3710.48
instance_651,133.4,68.664,12.468,21.904,12.132,50000.0,11.328,26.732,15.1,16.424
instance_1786,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3549.24,50000.0,50000.0
instance_401,50000.0,50000.0,3870.25,3771.45,50000.0,4854.2,50000.0,1848.26,50000.0,3094.24
instance_1845,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4094.4,50000.0
instance_1018,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1089,11.36,50.324,25.084,9.22,10.432,22.468,15.936,11.048,115.724,20.196
instance_174,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1395,203.608,161.484,33.636,91.964,98.348,78.268,129.644,49.968,42.144,39.0
instance_157,5.076,12.26,11.0,1.46,15.948,24.212,16.716,9.724,8.664,8.288
instance_816,50000.0,947.628,179.648,2890.6,516.632,68.42,233.264,2535.8,63.724,106.424
instance_427,50000.0,50000.0,50000.0,50000.0,50000.0,4993.89,50000.0,4989.75,50000.0,705.856
instance_1891,874.244,88.792,82.98,95.428,61.964,155.748,93.616,126.568,67.992,61.096
instance_1686,50000.0,305.828,111.316,2635.12,72.388,555.732,88.58,2618.76,89.152,105.792
instance_25,50000.0,2555.32,477.552,2749.86,1098.14,677.46,1010.42,1297.5,2241.41,865.88
instance_266,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_499,206.14,46.604,26.232,358.38,32.944,239.916,106.904,378.936,114.916,98.92
instance_1489,18.788,9.776,6.9,7.832,5.98,11.96,7.024,6.468,6.66,7.472
instance_1202,0.008,0.008,0.04,0.04,0.048,0.052,0.2,0.04,0.008,0.04
instance_1321,1719.84,532.16,387.924,639.64,637.22,567.396,678.2,369.22,1134.31,319.312
instance_432,626.964,1129.94,448.932,754.64,50000.0,378.312,50000.0,108.956,50000.0,2039.52
instance_838,636.388,9.848,50000.0,50000.0,8.816,33.736,50000.0,50000.0,50000.0,50000.0
instance_1546,2007.08,20.424,61.844,788.476,31.644,38.368,41.604,2489.38,19.048,14.808
instance_1879,50000.0,3600.03,2798.38,3245.48,3457.72,1396.21,3177.76,2479.66,50000.0,1964.81
instance_241,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2825.28,50000.0,4954.4,50000.0
instance_1229,0.008,0.02,0.016,0.024,0.028,0.036,0.116,0.012,50000.0,0.012
instance_1091,0.18,743.148,1.216,1.236,1.424,1.76,944.26,1.168,50000.0,1.176
instance_1296,0.004,0.004,0.012,0.012,0.016,0.02,0.064,0.012,0.004,0.012
instance_1016,85.072,55.508,26.348,74.748,35.852,128.888,21.34,37.772,83.72,30.304
instance_906,325.652,292.208,145.496,85.044,44.872,75.668,327.036,50.06,114.0,67.028
instance_228,0.472,0.364,1.524,0.432,0.556,0.684,1.756,1.46,1.028,1.52
instance_948,1887.56,901.5,593.784,355.348,790.596,760.948,1257.25,343.212,2180.16,510.58
instance_1315,17.388,8.612,5.94,16.02,3.032,6.856,8.752,6.252,18.684,6.852
instance_1711,2562.3,886.032,690.044,560.052,789.876,1516.55,1192.21,773.1,50000.0,1024.37
instance_259,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_563,203.184,114.392,13.924,127.06,24.632,129.076,61.692,52.06,88.644,53.66
instance_792,50000.0,157.656,1046.0,4161.2,571.576,1069.35,513.948,3423.99,133.676,329.288
instance_1694,50000.0,50000.0,75.304,182.048,121.196,50000.0,2550.15,61.316,42.416,63.824
instance_1640,0.244,0.204,0.716,0.916,1.052,1.052,13.416,0.804,12.12,0.816
instance_514,3.86,9.784,6.548,6.956,3.884,10.228,6.124,4.076,14.26,7.292
instance_1583,3535.54,50000.0,50000.0,50000.0,50000.0,2551.51,4474.39,50000.0,50000.0,50000.0
instance_1380,267.496,365.472,914.0,3933.45,161.904,1338.24,927.652,116.88,140.824,4209.05
instance_1770,50000.0,50000.0,4197.8,2724.81,50000.0,50000.0,50000.0,1565.45,50000.0,2937.45
instance_918,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_158,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_565,74.292,105.636,26.688,50.152,56.428,99.192,44.196,61.784,100.396,25.46
instance_1853,824.036,292.076,46.344,80.268,40.252,63.936,53.164,67.096,112.696,57.736
instance_1696,50000.0,50000.0,865.876,50000.0,354.848,50000.0,1096.46,2680.46,50000.0,1137.72
instance_549,111.996,140.256,49.9,75.128,43.344,102.228,152.384,65.324,110.24,99.088
instance_1810,50000.0,736.792,1275.16,3779.69,1240.61,1851.27,996.028,3272.07,672.932,1545.03
instance_343,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_61,127.62,35.032,75.924,232.604,110.712,160.568,102.864,132.772,115.472,99.472
instance_1664,21.584,9.068,16.06,21.76,13.924,25.268,51.292,19.616,24.536,21.408
instance_127,13.712,42.364,31.74,63.192,52.02,298.184,151.304,17.02,588.048,16.14
instance_671,614.068,336.728,126.392,174.264,232.916,50000.0,111.116,246.804,120.192,162.076
instance_747,0.74,0.744,1.052,0.976,0.804,1.636,1.048,1.312,0.644,0.644
instance_4,3707.06,1368.43,1191.54,3796.83,1518.67,1374.42,1072.69,3171.58,878.536,942.164
instance_1772,50000.0,50000.0,50000.0,3643.52,50000.0,50000.0,50000.0,1708.89,50000.0,3312.59
instance_239,50000.0,2165.51,852.28,1160.5,862.62,2128.47,803.824,920.3,866.432,817.296
instance_1634,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1449,0.58,1.052,0.624,0.544,0.544,0.908,1.784,0.5,1.724,0.54
instance_184,1.404,0.56,2.404,2.524,1.788,3.936,4.412,2.568,8.372,2.7
instance_1484,34.556,23.584,7.956,15.104,6.628,23.528,6.248,26.728,16.604,16.32
instance_678,1278.41,1637.2,361.664,502.788,261.94,50000.0,196.04,843.404,288.896,580.908
instance_447,42.784,50000.0,218.052,50000.0,50000.0,2802.58,3816.32,1078.29,3017.73,46.936
instance_1007,63.532,278.628,26.908,88.976,21.412,58.476,69.24,17.488,60.34,22.956
instance_1211,0.004,0.004,0.012,0.012,0.016,0.024,0.064,0.012,50000.0,0.012
instance_324,50000.0,1132.12,421.084,3636.73,498.736,1442.84,345.908,2678.92,423.72,428.84
instance_1422,10.324,25.856,11.404,31.74,6.256,32.544,48.212,12.336,30.044,18.304
instance_1356,3.66,3.844,1.204,1.076,1.096,7.188,9.876,1.148,0.688,1.212
instance_1013,46.812,32.64,15.74,18.392,17.3,25.328,14.736,23.464,17.464,19.092
instance_454,114.148,22.276,80.96,69.088,42.648,56.908,103.652,59.74,172.092,74.752
instance_1004,252.504,135.696,48.808,123.296,58.54,136.224,54.424,74.632,61.4,73.896
instance_204,3331.96,1704.17,1522.39,1277.24,1947.62,1571.18,2258.78,1199.24,4501.22,1244.41
instance_550,321.428,232.536,165.784,180.088,83.732,83.548,98.204,50.88,1310.38,299.148
instance_1303,37.66,58.96,16.668,42.12,14.88,73.312,111.908,14.952,37.144,28.168
instance_1819,50000.0,50000.0,50000.0,50000.0,50000.0,3540.85,50000.0,50000.0,1343.47,2865.04
instance_607,223.972,132.18,39.124,211.048,52.476,198.548,69.984,76.184,366.808,67.58
instance_1234,0.028,0.016,0.024,0.04,0.06,0.124,0.288,0.068,0.164,0.068
instance_567,201.972,120.28,43.956,159.112,69.364,179.788,83.58,99.932,138.956,66.016
instance_1971,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_689,50000.0,2281.75,2191.71,4362.3,3884.1,2119.52,1971.94,3523.85,706.216,1659.2
instance_396,73.284,50000.0,196.308,50000.0,50000.0,50000.0,50000.0,19.856,1467.79,19.792
instance_1213,0.004,0.004,0.008,0.008,0.012,0.02,0.068,0.008,50000.0,0.008
instance_82,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1090,2928.26,67.944,19.384,25.636,85.764,15.732,101.352,18.076,66.556,46.524
instance_1960,8.48,6.916,4.444,4.552,2.328,50000.0,5.628,5.924,12.608,4.9
instance_1138,2201.41,31.936,40.368,65.884,24.32,46.524,33.216,2486.3,18.764,15.804
instance_661,1328.29,576.452,402.976,421.028,166.08,50000.0,98.888,905.096,95.736,475.792
instance_646,145.376,77.688,27.132,29.52,14.104,50000.0,15.092,72.944,23.604,35.62
instance_500,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4448.72,50000.0,1323.42,50000.0
instance_1867,61.42,25.336,108.372,115.556,66.9,124.504,100.12,203.048,263.764,119.36
instance_66,11.64,5.784,43.752,28.08,14.328,19.132,82.276,51.256,46.744,41.676
instance_645,50000.0,2042.41,243.484,548.976,139.036,50000.0,162.28,852.08,187.192,471.352
instance_450,0.452,1.36,10.728,20.276,18.164,5.1,8.932,0.892,2.788,0.856
instance_1302,1.832,2.728,2.376,3.56,1.852,4.64,11.192,2.248,5.328,2.452
instance_1980,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_303,712.584,1799.76,2030.08,120.48,4363.71,729.468,2749.13,578.652,3126.62,1478.12
instance_296,64.484,159.628,198.776,75.708,213.22,148.752,293.328,84.992,259.38,184.796
instance_954,131.42,5.88,29.78,2521.74,9.964,77.752,4.64,2490.0,13.548,21.496
instance_1997,7.6,7.704,7.868,7.68,5.604,9.872,12.888,8.252,15.14,8.556
instance_193,3.084,1.296,7.768,10.408,3.128,7.636,10.572,7.628,21.108,7.556
instance_676,2005.84,1308.47,342.048,508.996,268.46,50000.0,173.016,1451.49,241.124,392.312
instance_1266,0.004,0.001,0.004,0.004,0.008,0.012,0.048,0.004,0.001,0.004
instance_1241,0.148,0.172,0.06,0.112,0.064,0.136,1.604,0.116,50000.0,0.116
instance_881,165.452,5.752,7.24,13.724,8.68,16.544,12.048,50.624,5.844,12.56
instance_1964,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1659.35,50000.0
instance_1433,229.472,210.436,66.008,233.248,79.124,267.568,58.976,76.684,128.908,55.5
instance_882,50000.0,547.148,542.872,3663.86,581.812,396.048,401.608,2656.7,19.272,294.804
instance_1580,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1009,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_931,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1522,4679.02,808.252,454.976,1253.14,500.104,554.56,452.484,649.784,895.08,421.98
instance_1710,4189.82,658.792,658.168,783.86,697.264,1037.6,1132.14,517.816,50000.0,933.14
instance_1386,50000.0,50000.0,50000.0,2271.81,50000.0,50000.0,50000.0,1805.14,4716.79,4528.6
instance_1037,4004.07,50000.0,46.888,2004.84,50000.0,66.072,1773.83,429.576,50000.0,50000.0
instance_1937,13.556,18.408,13.856,12.428,11.696,40.744,14.148,16.892,12.592,14.388
instance_301,483.164,792.888,1151.31,48.264,1701.11,210.26,1810.31,45.18,2502.98,595.812
instance_1650,332.912,133.884,148.828,125.16,170.152,237.808,166.084,102.652,535.76,188.588
instance_1045,35.22,33.284,42.528,34.492,72.968,54.5,25.712,32.096,126.244,53.596
instance_756,131.124,41.992,31.252,134.832,46.784,72.264,52.26,131.052,43.844,32.44
instance_987,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,4958.95
instance_1859,561.412,224.296,16.8,70.356,34.628,98.236,57.46,28.724,151.436,49.18
instance_1339,8.912,17.404,9.764,9.436,5.244,20.424,12.072,11.432,22.576,10.948
instance_329,1502.86,2824.73,379.792,2887.95,233.208,951.368,8.996,2729.85,5.28,319.892
instance_748,153.632,62.776,87.516,62.548,65.232,76.792,112.932,69.92,96.924,92.832
instance_1721,2659.45,852.48,886.428,1088.27,903.188,2313.4,1946.65,1048.46,4851.4,1422.28
instance_41,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,2769.27,50000.0,4104.81,50000.0
instance_1741,4189.84,50000.0,33.256,50000.0,50000.0,50000.0,50000.0,551.676,50000.0,50000.0
instance_1087,50000.0,1.616,115.344,149.9,175.72,10.48,47.808,112.364,18.556,109.092
instance_1146,599.048,21.384,27.936,38.032,22.408,39.564,25.508,93.52,15.78,11.548
instance_1897,12.644,1.0,1.168,130.536,0.952,11.476,3.284,761.58,2.788,3.808
instance_200,627.7,345.796,455.436,427.42,675.076,610.028,468.752,443.776,1751.17,539.192
instance_1428,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1863,870.276,235.768,445.364,218.036,295.484,686.684,330.988,415.448,430.264,242.316
instance_1985,14.724,8.852,47.988,31.512,30.2,12.748,26.5,48.52,23.444,48.416
instance_764,1.436,1.884,3.328,2.944,3.34,6.952,3.608,3.804,2.104,3.304
instance_856,1901.38,206.108,398.368,148.02,170.184,156.836,154.712,193.876,43.588,79.96
instance_1541,1.7,3.296,1.1,1.628,1.112,1.908,1.408,2.712,3.012,2.504
instance_1834,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1401,24.956,35.796,37.8,27.216,4.768,23.176,59.476,4.132,8.82,106.168
instance_885,71.412,81.088,18.244,59.78,25.084,49.728,10.156,41.34,24.432,27.68
instance_398,1694.21,2117.99,1557.82,1890.52,638.02,1105.65,396.52,839.344,1404.47,508.248
instance_409,2668.66,50000.0,50000.0,2379.22,50000.0,50000.0,50000.0,2059.77,50000.0,50000.0
instance_430,50000.0,50000.0,50000.0,1645.35,50000.0,50000.0,50000.0,1566.48,50000.0,3518.98
instance_1529,11.572,25.64,44.376,6.228,7.732,3.824,19.012,46.812,7.808,5.18
instance_1450,0.472,0.536,0.432,0.448,0.452,0.74,1.28,0.4,1.112,0.436
instance_705,2204.74,319.656,696.824,2551.74,176.06,371.004,226.076,2643.87,195.272,377.936
instance_917,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0
instance_1408,6.576,11.672,10.696,10.604,12.288,24.988,11.708,12.012,24.536,17.212
instance_1463,1.132,1.12,1.924,9.216,2.088,5.94,2.368,3.424,2.216,1.964
instance_629,2.34,1.392,40.052,145.38,52.804,279.968,29.784,39.248,22.876,38.32
instance_212,323.98,368.812,281.268,568.284,306.38,835.012,387.836,446.772,1042.59,440.54
instance_656,7.324,2.52,9.212,7.892,6.388,50000.0,8.112,8.428,13.16,8.56
instance_1514,2.104,10.064,7.18,5.648,4.636,20.876,9.24,7.58,21.46,5.836
instance_1357,0.964,2.576,1.208,1.06,1.096,12.62,8.396,1.184,0.604,1.224
instance_1389,1138.0,760.424,248.4,231.508,375.268,308.748,495.796,187.596,458.808,355.664
instance_309,50000.0,50000.0,50000.0,1051.4,50000.0,50000.0,3830.57,50000.0,50000.0,50000.0
instance_663,50000.0,4722.71,854.588,1113.47,1040.74,50000.0,487.752,2509.44,479.7,1164.23
instance_381,50000.0,3368.37,1058.64,50000.0,763.076,50000.0,958.816,2634.25,50000.0,1324.97
instance_1895,150.936,205.608,80.632,70.244,150.048,84.176,130.248,72.752,264.992,96.708
instance_1247,0.024,0.072,0.024,0.028,0.024,0.056,0.336,0.02,50000.0,0.02
instance_1929,553.688,439.116,133.812,158.52,74.708,264.516,200.504,105.556,469.772,136.872
instance_1766,1327.44,50000.0,4013.46,1823.37,50000.0,2080.07,50000.0,727.9,50000.0,2373.1
instance_1854,2051.04,688.812,25.232,178.864,72.82,66.92,299.624,177.696,296.88,119.404
