instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18
instance_537,106.94,18000.0,18000.0,721.48,0.35,0.25,412.88,0.24,18000.0,2.41,18000.0,88.52,18000.0,0.92,0.28,0.71,1.24,0.62
instance_220,18000.0,18000.0,18000.0,18000.0,1.01,2.32,18000.0,0.92,1471.21,18000.0,18000.0,18000.0,1575.12,1.98,0.95,3.93,1.6,1.97
instance_61,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,48.25,18000.0,18000.0,740.91,189.53
instance_95,18000.0,18000.0,18000.0,18000.0,17.94,160.86,18000.0,14.6,18000.0,18000.0,18000.0,18000.0,18000.0,242.27,12.2,18000.0,31.32,8.0
instance_92,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_461,18000.0,9.96,18000.0,0.77,1.4,0.48,0.83,1.26,18000.0,0.72,18000.0,18000.0,18000.0,8.89,1.1,0.9,1.71,3.46
instance_563,724.51,18000.0,18000.0,1201.55,1.36,204.6,18000.0,1.02,18000.0,18000.0,18000.0,1592.31,18000.0,7.12,1.66,4.98,4.27,2.73
instance_533,1.57,42.3,36.9,17.55,0.07,0.3,15.24,0.04,0.29,10.72,125.37,5.83,0.29,0.13,0.13,3.02,0.14,0.04
instance_534,10.68,18000.0,18.87,2.03,0.04,0.04,2.3,0.03,38.23,0.36,56.06,10.3,38.15,0.06,0.03,0.14,0.12,0.09
instance_629,18000.0,18000.0,18000.0,98.1,0.52,0.78,94.6,0.3,18000.0,19.85,18000.0,18000.0,18000.0,0.35,0.54,5.2,1.06,0.24
instance_508,18000.0,18000.0,18000.0,35.4,3.29,2.09,35.03,19.41,18000.0,1.67,18000.0,18000.0,18000.0,100.48,3.42,3.65,6.16,66.48
instance_403,18000.0,1010.95,18000.0,10.64,248.49,18000.0,12.29,1460.07,18000.0,18000.0,18000.0,18000.0,18000.0,2.35,18000.0,18000.0,18000.0,1.63
instance_515,18000.0,18000.0,18000.0,18000.0,250.29,61.11,18000.0,475.54,18000.0,555.95,18000.0,18000.0,18000.0,18000.0,76.95,125.0,370.12,492.25
instance_459,18000.0,18000.0,18000.0,949.14,17.12,39.59,885.42,246.93,18000.0,9.97,18000.0,18000.0,18000.0,18000.0,11.29,22.49,30.36,370.94
instance_601,31.25,18000.0,248.28,4.76,0.12,0.07,5.03,0.08,18000.0,0.63,18000.0,29.5,18000.0,0.08,0.07,0.23,0.21,0.17
instance_485,18000.0,192.3,18000.0,225.11,5.49,27.53,148.12,24.13,18000.0,7.61,18000.0,18000.0,18000.0,18000.0,5.91,15.97,10.08,926.55
instance_491,18000.0,18000.0,18000.0,664.05,3.16,4.2,733.14,12.42,18000.0,1.88,18000.0,18000.0,18000.0,484.58,2.68,6.27,14.63,97.74
instance_565,367.0,18000.0,18000.0,351.81,0.67,16.23,403.54,0.43,18000.0,4.74,18000.0,431.82,18000.0,1.81,0.5,1.58,1.71,1.26
instance_604,18000.0,18000.0,18000.0,90.55,0.51,0.75,90.77,0.31,18000.0,19.87,18000.0,18000.0,18000.0,0.36,0.55,5.22,1.1,0.19
instance_298,18000.0,90.77,18000.0,320.93,282.82,119.47,106.68,370.23,18000.0,444.34,18000.0,18000.0,18000.0,931.31,67.84,237.56,129.1,493.83
instance_566,18000.0,18000.0,18000.0,245.21,1.1,1.6,236.26,0.68,18000.0,37.82,18000.0,18000.0,18000.0,0.62,1.35,6.57,2.81,0.21
instance_332,18000.0,18000.0,18000.0,139.83,219.01,30.38,621.59,135.92,18000.0,111.19,18000.0,18000.0,18000.0,277.91,79.1,206.33,93.99,104.88
instance_361,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_328,18000.0,730.96,18000.0,312.34,58.58,25.9,1186.16,124.86,18000.0,160.06,18000.0,18000.0,18000.0,18000.0,54.85,72.92,95.46,18000.0
instance_593,18000.0,18000.0,18000.0,104.28,0.65,0.7,105.92,0.39,18000.0,16.3,18000.0,18000.0,18000.0,0.27,0.59,1.97,1.27,0.22
instance_630,18000.0,18000.0,18000.0,60.42,0.44,0.62,70.62,0.27,18000.0,14.67,18000.0,18000.0,18000.0,0.3,0.47,3.34,0.94,0.2
instance_351,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,150.4
instance_526,18000.0,18000.0,18000.0,1734.7,18000.0,18000.0,1586.42,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_619,18000.0,18000.0,18000.0,383.59,1.16,2.16,347.87,0.68,18000.0,58.5,18000.0,18000.0,18000.0,0.79,1.86,9.91,3.76,0.84
instance_326,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_345,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_184,18000.0,18000.0,18000.0,18000.0,1.01,2.9,18000.0,1.04,120.81,18000.0,18000.0,18000.0,121.61,1.93,0.99,4.89,1.47,2.29
instance_64,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,934.22,18000.0,18000.0,18000.0,18000.0
instance_153,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,62.95,18000.0,18000.0,18000.0,91.52
instance_465,18000.0,18000.0,18000.0,222.28,8.25,5.28,174.16,35.24,18000.0,3.88,18000.0,18000.0,18000.0,18000.0,7.12,8.34,16.52,207.42
instance_391,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,263.48,18000.0,18000.0,18000.0,1226.2
instance_607,18000.0,18000.0,18000.0,1532.83,4.2,5.72,1122.21,2.27,18000.0,134.94,18000.0,18000.0,18000.0,6.07,3.43,6.73,13.11,0.74
instance_441,18000.0,18000.0,18000.0,563.68,3.03,1.64,702.48,10.5,18000.0,1.88,18000.0,18000.0,18000.0,1330.6,2.21,4.07,10.92,72.39
instance_306,18000.0,322.25,18000.0,141.64,305.86,188.28,155.16,235.58,18000.0,1270.4,18000.0,18000.0,18000.0,798.44,620.0,349.43,417.68,624.35
instance_530,18000.0,34.53,18000.0,12.8,7.02,83.26,25.41,21.71,18000.0,8.21,18000.0,18000.0,18000.0,261.88,3.83,4.78,15.37,106.65
instance_58,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,613.46,18000.0,18000.0,216.89
instance_385,18000.0,672.53,18000.0,3.72,35.15,18000.0,3.58,113.9,163.26,18000.0,18000.0,18000.0,163.42,2.48,18000.0,18000.0,15.27,1.67
instance_367,18000.0,18000.0,18000.0,750.8,18000.0,18000.0,747.54,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,135.2
instance_211,18000.0,18000.0,18000.0,168.92,0.97,1.83,199.28,0.98,18000.0,18000.0,18000.0,18000.0,18000.0,1.85,0.81,3.56,1.17,1.9
instance_506,18000.0,10.1,18000.0,0.75,1.51,0.47,0.76,2.23,18000.0,0.61,18000.0,18000.0,18000.0,18.66,1.38,0.9,2.06,6.44
instance_383,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,101.08
instance_237,18000.0,18000.0,18000.0,18000.0,1.11,2.57,18000.0,1.03,545.43,18000.0,18000.0,18000.0,562.83,2.07,1.01,3.94,1.87,2.13
instance_392,18000.0,18000.0,18000.0,24.58,34.06,105.79,26.25,16.27,18000.0,18000.0,18000.0,18000.0,18000.0,47.16,18000.0,18000.0,72.88,34.97
instance_47,18000.0,18000.0,18000.0,18000.0,376.22,144.46,18000.0,507.46,18000.0,18000.0,18000.0,18000.0,18000.0,46.25,387.66,442.73,955.4,1.28
instance_372,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_22,18000.0,73.44,18000.0,6.17,18000.0,18000.0,7.62,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,689.81,22.76,597.35,18000.0
instance_167,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_585,5.01,749.93,167.67,1.49,0.16,0.13,1.3,0.11,376.22,0.63,18000.0,4.98,374.05,1.23,0.16,0.9,0.6,0.88
instance_487,18000.0,18000.0,18000.0,18000.0,12.89,7.96,18000.0,36.47,18000.0,5.7,18000.0,18000.0,18000.0,18000.0,8.02,17.07,25.91,288.08
instance_573,20.26,18000.0,18000.0,15.34,0.18,0.14,19.4,0.11,1359.74,1.1,18000.0,20.13,1369.8,0.62,0.18,0.48,0.64,0.6
instance_19,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_320,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_185,18000.0,18000.0,18000.0,102.05,1.05,2.27,118.34,1.03,18000.0,18000.0,18000.0,18000.0,18000.0,1.89,0.89,4.27,1.23,2.12
instance_419,18000.0,18000.0,18000.0,757.8,17.2,6.1,435.19,228.91,18000.0,4.86,18000.0,18000.0,18000.0,18000.0,8.33,14.77,27.88,302.72
instance_555,18000.0,18000.0,18000.0,18000.0,4.63,5.86,18000.0,3.14,18000.0,138.63,18000.0,18000.0,18000.0,10.6,6.2,11.81,21.3,8.19
instance_55,18000.0,18000.0,18000.0,18000.0,134.09,18000.0,18000.0,72.67,18000.0,626.29,18000.0,18000.0,18000.0,941.52,25.98,18000.0,53.63,150.22
instance_39,18000.0,572.7,18000.0,492.14,18000.0,18000.0,421.84,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1144.93,356.53,901.61,539.61
instance_322,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,461.07,18000.0,18000.0,18000.0
instance_180,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,71.56,18000.0,18000.0,18000.0,205.72
instance_28,3.01,0.07,0.35,0.01,0.0,0.0,0.01,0.0,0.11,0.03,0.33,2.29,0.09,0.2,0.0,0.01,0.0,0.06
instance_108,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_356,18000.0,214.53,18000.0,1.55,1.53,41.41,1.59,5.11,18000.0,18000.0,18000.0,18000.0,18000.0,0.53,405.64,18000.0,1.81,0.75
instance_511,18000.0,18000.0,18000.0,18000.0,18000.0,103.36,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,694.78,18000.0,18000.0
instance_102,18000.0,18000.0,18000.0,833.64,54.26,1287.05,1329.17,35.86,18000.0,95.53,18000.0,18000.0,18000.0,303.69,10.82,18000.0,30.22,115.82
instance_210,18000.0,18000.0,18000.0,23.54,1.08,1.89,23.18,1.1,18000.0,18000.0,18000.0,18000.0,18000.0,1.74,0.96,3.17,1.31,1.92
instance_152,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_398,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_553,18000.0,18000.0,18000.0,82.03,0.44,0.65,61.44,0.27,18000.0,10.44,18000.0,18000.0,18000.0,0.3,0.41,1.83,0.95,0.32
instance_572,169.95,18000.0,18000.0,63.34,0.27,0.23,72.78,0.17,18000.0,2.42,18000.0,170.51,18000.0,1.15,0.18,0.64,0.72,0.72
instance_36,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
instance_276,18000.0,18000.0,18000.0,932.08,1.2,2.71,1021.58,1.17,18000.0,18000.0,18000.0,18000.0,18000.0,1.89,1.0,4.96,1.41,2.35
instance_389,18000.0,18000.0,18000.0,6.91,308.82,87.94,5.49,34.86,18000.0,108.88,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,336.3,40.45
instance_72,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,299.21,18000.0,637.84,68.4
instance_622,18000.0,18000.0,18000.0,86.23,0.52,0.84,91.55,0.31,18000.0,20.08,18000.0,18000.0,18000.0,0.36,0.55,5.21,1.11,0.18
instance_405,18000.0,18000.0,18000.0,5.59,16.54,59.59,5.88,82.08,18000.0,136.51,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,392.06,63.51
instance_288,18000.0,3.12,18000.0,1.99,1.68,1.96,1.69,1.68,18000.0,17.04,18000.0,18000.0,18000.0,3.99,1.26,2.11,1.35,2.43
instance_454,18000.0,18000.0,18000.0,18000.0,34.9,248.93,18000.0,603.38,18000.0,19.43,18000.0,18000.0,18000.0,18000.0,18.9,72.43,37.06,1775.89
instance_215,18000.0,18000.0,18000.0,23.93,1.01,1.47,23.75,0.92,18000.0,18000.0,18000.0,18000.0,18000.0,1.7,0.77,2.33,0.86,1.85
instance_141,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,44.62,18000.0,18000.0,18000.0,78.78
instance_35,992.37,0.21,18000.0,0.03,0.01,0.01,0.03,0.02,18000.0,0.09,18000.0,419.99,18000.0,7.17,0.01,0.03,0.02,0.05
instance_66,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_297,18000.0,7.43,18000.0,4.61,7.93,3.73,5.96,8.45,18000.0,31.57,18000.0,18000.0,18000.0,6.69,2.45,3.43,2.42,4.03
instance_329,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_592,0.7,32.98,105.78,15.68,0.06,0.29,17.68,0.04,0.25,10.2,120.45,3.79,0.26,0.13,0.13,2.97,0.14,0.04
instance_201,18000.0,18000.0,18000.0,230.54,1.18,2.52,232.83,1.07,18000.0,18000.0,18000.0,18000.0,18000.0,2.08,0.96,4.3,1.34,2.16
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_577,1371.21,18000.0,855.67,31.08,0.23,0.39,31.14,0.14,1082.83,10.85,18000.0,780.53,1075.81,0.19,0.27,2.91,0.5,0.08
instance_527,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_189,18000.0,18000.0,18000.0,19.19,1.09,1.86,25.0,1.05,18000.0,18000.0,18000.0,18000.0,18000.0,1.76,0.96,3.16,1.19,2.27
instance_453,18000.0,8.35,18000.0,0.74,0.9,0.38,0.67,0.89,18000.0,0.5,18000.0,18000.0,18000.0,6.21,0.85,0.58,1.14,2.88
instance_524,18000.0,18000.0,18000.0,466.65,1013.09,1600.11,542.85,674.91,18000.0,18000.0,18000.0,18000.0,18000.0,1087.15,722.08,1193.92,258.45,311.24
instance_77,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,905.31
instance_5,0.87,1.57,0.55,0.07,0.0,0.0,0.07,0.0,18000.0,0.02,0.51,0.25,18000.0,0.05,0.0,0.0,0.01,0.01
instance_564,18000.0,18000.0,18000.0,105.56,0.64,0.72,104.91,0.39,18000.0,15.65,18000.0,18000.0,18000.0,0.28,0.59,2.02,1.28,0.22
instance_312,18000.0,177.42,18000.0,53.39,198.0,1714.63,31.22,692.02,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,30.7,87.85,18.24,18000.0
instance_495,18000.0,18000.0,18000.0,18000.0,99.17,18000.0,18000.0,18000.0,18000.0,158.42,18000.0,18000.0,18000.0,18000.0,377.44,1644.54,52.71,18000.0
instance_99,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,498.88,18000.0,18000.0,18000.0,18000.0
instance_111,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,182.68
instance_198,18000.0,18000.0,18000.0,20.84,1.16,1.97,21.66,1.16,18000.0,18000.0,18000.0,18000.0,18000.0,1.77,0.94,3.71,1.11,1.83
instance_410,18000.0,18000.0,18000.0,380.57,10.11,4.4,391.65,50.99,18000.0,3.83,18000.0,18000.0,18000.0,476.14,6.68,8.67,25.9,207.32
instance_18,18000.0,18000.0,18000.0,1425.44,18000.0,18000.0,1203.53,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1695.41,18000.0,18000.0,18000.0
instance_323,18000.0,18000.0,18000.0,18000.0,1038.32,81.29,18000.0,1020.67,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,215.2,225.89,327.37,18000.0
instance_118,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1045.85,18000.0,18000.0,18000.0,18000.0
instance_176,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_175,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_490,18000.0,18000.0,18000.0,34.9,3.6,2.0,46.76,26.4,18000.0,2.1,18000.0,18000.0,18000.0,70.3,3.72,4.41,8.35,53.49
instance_243,18000.0,18000.0,18000.0,19.73,1.07,1.72,19.6,0.98,18000.0,18000.0,18000.0,18000.0,18000.0,1.7,0.89,2.91,1.03,1.73
instance_65,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,238.28,18000.0,18000.0,1699.2,18000.0
instance_514,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_535,18000.0,18000.0,18000.0,18000.0,5.18,4.96,18000.0,3.05,18000.0,134.2,18000.0,18000.0,18000.0,7.69,4.87,7.2,14.34,4.65
instance_93,18000.0,18000.0,18000.0,18000.0,1043.55,18000.0,18000.0,1034.96,18000.0,18000.0,18000.0,18000.0,18000.0,731.77,18000.0,18000.0,18000.0,1494.05
instance_238,18000.0,18000.0,18000.0,53.52,1.07,2.02,64.95,1.02,88.81,18000.0,18000.0,18000.0,88.69,1.85,0.87,3.48,1.07,1.91
instance_42,18000.0,18000.0,18000.0,383.98,18000.0,18000.0,256.21,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,847.14,1493.57,18000.0
instance_529,18000.0,18000.0,18000.0,992.87,18000.0,18000.0,980.59,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_173,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,118.84,18000.0,18000.0,18000.0,165.6
instance_126,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,426.76,18000.0,18000.0,18000.0,430.15
instance_587,18000.0,18000.0,18000.0,18000.0,6.31,6.43,18000.0,4.41,18000.0,18000.0,18000.0,18000.0,18000.0,9.15,8.31,14.11,23.48,4.07
instance_315,18000.0,37.58,18000.0,6.63,11.12,1.59,10.98,10.53,18000.0,5.1,18000.0,18000.0,18000.0,366.12,2.84,3.39,5.99,98.59
instance_90,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_286,18000.0,1.08,18000.0,0.34,0.4,0.31,0.43,0.37,18000.0,2.78,18000.0,18000.0,18000.0,1.31,0.22,2.17,0.33,0.88
instance_423,18000.0,18000.0,18000.0,295.66,2.43,2.0,240.54,14.68,18000.0,1.64,18000.0,18000.0,18000.0,271.45,1.96,4.27,10.89,50.9
instance_94,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1192.94,18000.0,18000.0,18000.0,368.45
instance_8,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_224,18000.0,18000.0,18000.0,88.75,1.05,1.77,95.26,1.06,69.46,18000.0,18000.0,18000.0,67.61,1.72,0.86,3.5,1.14,1.88
instance_128,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1648.71,18000.0,18000.0,18000.0,18000.0
instance_549,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1063.4,18000.0,18000.0,18000.0,18000.0,18000.0,30.96,11.96,309.69,41.46,20.52
instance_122,18000.0,18000.0,18000.0,18000.0,504.19,18000.0,18000.0,318.56,18000.0,1352.0,18000.0,18000.0,18000.0,18000.0,94.6,18000.0,200.61,369.59
instance_160,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,393.48,18000.0,18000.0,1612.88,68.27
instance_282,18000.0,0.09,2.02,0.0,0.01,0.01,0.0,0.01,0.27,0.01,1.98,18000.0,0.27,0.05,0.01,0.0,0.01,0.04
instance_444,18000.0,18000.0,18000.0,68.17,3.42,1.97,61.0,16.07,18000.0,1.8,18000.0,18000.0,18000.0,45.9,2.81,3.36,11.81,48.76
instance_475,18000.0,18000.0,18000.0,490.08,9.82,4.47,492.84,27.88,18000.0,3.15,18000.0,18000.0,18000.0,517.66,5.01,8.03,28.74,163.78
instance_552,18000.0,18000.0,18000.0,188.62,1.14,1.64,166.24,0.7,18000.0,41.55,18000.0,18000.0,18000.0,0.71,1.26,2.66,3.57,1.73
instance_60,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_57,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,151.71,18000.0,18000.0,18000.0,325.77
instance_45,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_235,18000.0,18000.0,18000.0,1600.86,1.01,2.09,1764.67,0.96,18000.0,18000.0,18000.0,18000.0,18000.0,1.94,0.86,3.39,1.43,2.01
instance_417,18000.0,6.21,18000.0,2.98,0.74,1.47,1.43,1.04,18000.0,0.53,18000.0,18000.0,18000.0,35.16,0.96,1.21,1.36,14.5
instance_83,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,23.44,18000.0,18000.0,44.7,33.09
instance_216,18000.0,18000.0,18000.0,18000.0,1.16,2.9,18000.0,0.98,122.31,18000.0,18000.0,18000.0,128.55,2.01,1.06,5.08,1.7,2.2
instance_115,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,913.15,18000.0,18000.0,244.96
instance_488,18000.0,43.63,18000.0,19.28,0.94,0.6,22.62,3.49,18000.0,0.59,18000.0,18000.0,18000.0,56.09,1.01,1.01,2.65,13.74
instance_596,18000.0,18000.0,18000.0,18000.0,11.6,9.82,18000.0,7.39,18000.0,358.08,18000.0,18000.0,18000.0,11.1,17.03,26.44,42.5,18.09
instance_207,18000.0,18000.0,18000.0,17.34,1.08,1.46,17.44,1.01,18000.0,18000.0,18000.0,18000.0,18000.0,1.64,0.73,2.82,1.0,1.85
instance_352,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,656.66
instance_157,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,44.66,18000.0,18000.0,294.23,60.23
instance_69,18000.0,18000.0,18000.0,18000.0,233.99,18000.0,18000.0,641.45,18000.0,18000.0,18000.0,18000.0,18000.0,1368.16,18000.0,18000.0,311.07,37.9
instance_110,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,269.17,18000.0,18000.0,18000.0,312.69
instance_75,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,417.14,18000.0,18000.0,18000.0,763.62
instance_255,18000.0,18000.0,18000.0,16.78,0.99,1.54,19.4,0.92,18000.0,18000.0,18000.0,18000.0,18000.0,1.6,0.84,2.6,1.04,1.78
instance_611,5.29,781.94,171.0,1.57,0.16,0.13,1.34,0.12,375.43,0.65,18000.0,5.06,370.81,1.23,0.16,0.89,0.61,0.88
instance_106,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
