instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95
instance_26,9.0,12.4634,1.85394,0.0,0.0,0.0,2.63214,2.4954,0.879586,0.0,1.584,2.98531,1.34622,619.2,856.248,92.0,313.97,7.81378,1.0,1.0,1.0,424.0,0.0,0.931868,1124.0,5284.5,786.072,180.0,0.0,120.0,0.0,0.0,122.0,335.0,0.424528,0.0,0.263736,0.0,0.0,0.287736,0.736264,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00471698,4.0,0.476939,0.00943396,-0.387345,215.0,11.4697,53.75,3.42871,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,8.38681,18.7451,4.40236,1.35038,3.05353,3.24171,292.0,1.90386,1.34483,1.92263,394.0,930.39,742.071,31.0,225.0,112.5,0.0,1.0,0.0645161,314.0,475.0,455.0,1.73407,1.07311,3816.0,8529.0,2003.08
instance_25,3.46667,7.64235,1.54733,0.0,0.0,0.0,1.73045,2.67244,0.489686,0.0,0.91853,3.3589,1.47619,1622.35,2279.21,50.0,132.275,7.94819,1.0,1.0,1.0,1335.0,0.0,1.45267,3608.0,10202.5,2065.68,91.0,390.0,669.0,0.0,0.0,828.0,250.0,0.0681648,0.292135,0.727965,0.0,0.0,0.620225,0.272035,0.0,0.0,0.0,0.0,3.0,26.0,0.115385,0.0194757,1.0,0.198574,0.000749064,-0.525339,7725.0,663.608,7725.0,30.2935,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.03591,11.6409,9.38995,1.52554,21.8729,27.1202,716.0,1.79396,0.983358,0.749629,1208.0,1467.07,1187.73,50.0,7725.0,7725.0,0.0,2.0,0.0714286,322.0,141.0,919.0,0.503808,0.68839,4628.0,10698.0,8629.36
instance_52,2.81409,6.9029,2.18636,0.0,0.0,0.0,1.64715,2.70002,0.579512,30.0,0.442448,1.80512,1.39047,2533.68,4517.5,31.0,306.708,9.89381,2.0,2.0,1.0,2243.0,0.0,1.02701,5742.0,15483.2,4904.02,118.0,59.0,1105.0,0.0,0.0,1137.0,1079.0,0.0526081,0.0263041,0.505952,0.0,0.0,0.50691,0.494048,0.0129291,0.0,29.0,0.0,0.0,0.0,,0.0,1.0,0.346008,0.000445831,-0.369791,174.0,9.75801,174.0,1.33489,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,2.89011,17.8315,8.4891,1.76855,6.56087,6.90036,2096.0,0.417112,0.556806,0.423202,3055.0,2468.76,3043.46,35.0,1010.0,505.0,0.0,2.0,0.5,1020.0,994.0,2184.0,0.922161,0.973696,6312.0,38944.0,18540.2
instance_56,6.73832,26.4606,3.92671,0.0,0.0,0.0,1.15246,1.17308,0.0239363,0.0,0.999709,3.0674,0.0,207.054,418.156,46.0,195.95,4.25977,2.0,7.22882,3.61441,107.0,0.0,0.884298,319.0,2831.28,420.158,75.0,0.0,0.0,0.0,0.0,31.0,121.0,0.700935,0.0,0.0,0.0,0.0,0.28972,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.00934579,1.0,0.167822,0.00934579,-0.505684,901.0,39.0197,901.0,10.9507,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.95868,23.0909,13.8223,1.64565,3.47189,5.86286,76.0,1.35712,2.6148,2.45113,121.0,197.549,485.881,32.0,901.0,901.0,0.0,10.0,0.4375,91.0,693.0,121.0,6.47934,1.13084,721.0,2794.0,1672.5
instance_73,2.43596,3.03223,1.24391,0.0,0.0,0.0,1.41107,1.40998,0.434511,0.0,1.03069,1.84888,0.559629,8246.89,9796.31,191.0,203.384,5.90889,2.0,2.0,1.0,6918.0,0.0,2.06816,16297.0,20977.0,8605.39,1187.0,3918.0,3091.0,0.0,0.0,1623.0,254.0,0.171581,0.566349,0.924066,0.0,0.0,0.234605,0.0759342,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.198493,0.00014455,-0.455431,10689.0,1986.48,10689.0,57.8166,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.03797,5.38087,3.95211,1.75989,34.341,46.7554,3034.0,2.57374,0.161263,0.887744,3535.0,5815.03,3460.29,101.0,10689.0,10689.0,0.0,2.0,0.029703,652.0,763.0,3345.0,0.423019,0.483521,16852.0,17999.0,13219.8
instance_9,5.26369,10.4239,1.90887,0.0,0.0,0.0,1.05198,1.26475,0.424711,63.0,2.02318,3.84407,1.70575,3945.02,5738.23,28.0,100.846,5.04232,1.0,1.0,1.0,2173.0,0.0,1.06676,6545.0,22651.1,4147.98,414.0,0.0,679.0,0.0,0.0,1556.0,1358.0,0.19052,0.0,0.333333,0.0,0.0,0.716061,0.666667,0.0,0.0,0.0,0.0,5.0,86.0,0.0581395,0.0395766,1.0,0.178091,0.000460193,-0.593574,26.0,3.08277,26.0,1.49588,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.61512,8.43397,3.51319,1.38468,1.39234,1.70295,1463.0,1.71473,2.20699,2.27117,3342.0,3463.81,4372.18,29.0,42.0,26.0,0.0,2.0,0.103448,2434.0,209.0,2037.0,1.2975,0.937414,11438.0,17180.0,7156.38
instance_24,4.68362,15.5809,2.08446,0.0,0.0,0.0,4.75523,6.34809,0.427216,0.0,0.790737,5.20621,1.79595,25777.4,49163.5,357.0,1180.7,11.5783,1.0,1.0,1.0,25507.0,0.0,2.99906,72722.0,397422.0,53168.4,666.0,3731.0,6352.0,0.0,0.0,21052.0,2153.0,0.0261105,0.146274,0.746855,0.0,0.0,0.825342,0.253145,0.0,0.0,0.0,0.0,3.0,58.0,0.0517241,0.00227389,1.0,0.0711924,3.92049e-05,-0.311953,126080.0,6572.78,126080.0,92.2105,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,14.0464,19.1821,15.9331,2.9774,71.2694,85.7994,6691.0,1.71627,0.818029,0.705731,11282.0,14473.3,11061.0,222.0,126080.0,126080.0,0.0,2.0,0.010989,2640.0,1351.0,8505.0,0.469253,0.333438,119465.0,163144.0,135511.0
instance_23,4.69807,14.3726,2.14145,0.0,0.0,0.0,2.43983,3.53365,0.529154,0.0,0.825818,5.39997,2.03694,4339.23,7455.15,108.0,362.208,10.0852,1.0,1.0,1.0,3471.0,0.0,1.81538,9619.0,49887.3,7432.98,211.0,775.0,1533.0,0.0,0.0,2432.0,379.0,0.0607894,0.223279,0.801778,0.0,0.0,0.700663,0.198222,0.0,0.0,0.0,0.0,3.0,53.0,0.0566038,0.0152694,1.0,0.11725,0.000288101,-0.444183,48255.0,1570.34,48255.0,43.7106,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,8.52877,30.7291,26.5228,1.98736,35.9029,41.5968,1617.0,1.58988,1.02597,0.707567,2224.0,3232.64,2685.54,107.0,48255.0,48255.0,0.0,2.0,0.0350877,539.0,157.0,1912.0,0.364017,0.55085,16307.0,58754.0,50711.7
instance_29,8.90909,12.4313,1.86824,0.0,0.0,0.0,2.64251,2.4744,0.876352,0.0,1.65494,3.10138,1.38076,621.76,865.671,92.0,312.381,7.94251,1.0,1.0,1.0,429.0,0.0,0.934641,1140.0,5333.02,801.477,181.0,1.0,124.0,0.0,0.0,125.0,335.0,0.421911,0.002331,0.270153,0.0,0.0,0.291375,0.729847,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.004662,4.0,0.480377,0.00932401,-0.382833,236.0,11.693,59.0,3.44822,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,8.3268,20.183,4.66298,1.35731,3.10102,3.3197,290.0,2.08624,1.38969,2.07605,398.0,931.982,743.566,31.0,246.0,123.0,0.0,1.0,0.0645161,304.0,487.0,459.0,1.72331,1.06993,3822.0,9264.0,2140.31
instance_58,7.1625,29.8181,4.14001,0.0,0.0,0.0,1.20638,1.2139,0.0181646,0.0,0.99441,2.84019,0.0,153.894,317.845,39.0,166.751,4.28112,2.0,7.49185,3.74593,80.0,0.0,0.824742,238.0,2385.45,331.201,58.0,0.0,0.0,0.0,0.0,21.0,97.0,0.725,0.0,0.0,0.0,0.0,0.2625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0125,1.0,0.169284,0.0125,-0.637909,761.0,30.0191,761.0,9.79613,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.90722,25.3505,14.5002,1.30225,2.9623,5.25894,59.0,1.43228,2.05451,2.33976,97.0,169.969,406.875,22.0,761.0,761.0,0.0,10.0,0.772727,77.0,705.0,97.0,8.06186,1.2125,573.0,2459.0,1406.52
instance_27,5.9292,10.6932,2.18721,0.0,0.0,0.0,2.78177,2.0701,0.785012,0.0,1.92693,3.27533,1.60582,1407.3,2092.24,92.0,315.625,7.97154,1.0,1.0,1.0,904.0,0.0,1.07747,2660.0,9666.64,1977.23,276.0,96.0,504.0,0.0,0.0,410.0,335.0,0.30531,0.106195,0.600715,0.0,0.0,0.45354,0.399285,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00221239,4.0,0.626119,0.00442478,-0.250182,241.0,19.8157,60.25,4.75085,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,6.38856,12.1621,2.20636,1.49443,3.96048,4.51309,679.0,1.70674,0.870229,1.34032,808.0,1447.32,1131.28,36.0,251.0,125.5,0.0,1.0,0.0645161,345.0,506.0,839.0,1.0143,0.928097,5360.0,10204.0,1851.13
instance_43,4.28881,21.0451,3.41669,0.0,0.0,0.0,1.13495,1.98919,0.809639,0.0,1.72778,2.13055,1.33666,2311.58,3901.85,57.0,684.02,12.0004,2.0,2.0,1.0,1340.0,0.0,2.17532,3185.0,28200.5,4578.36,78.0,525.0,327.0,0.0,0.0,373.0,289.0,0.058209,0.391791,0.530844,0.0,0.0,0.278358,0.469156,0.0,0.0,0.0,0.0,1.0,364.0,0.00274725,0.271642,1.0,0.107186,0.000746269,-1.23095,13651.0,16.7448,13651.0,7.56283,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,9.32955,815.237,72.0998,0.725305,2.08187,7.78988,333.0,2.79616,0.724961,1.59454,1381.0,1692.87,1937.78,45.0,13651.0,13651.0,0.0,2.0,0.0444444,1024.0,817.0,616.0,2.98864,0.459701,5747.0,502186.0,44413.5
instance_97,2.29793,4.73318,2.12795,0.0,0.0,0.0,0.364678,1.09354,0.680621,0.0,0.856289,2.17891,1.44453,11487.5,19140.6,16.0,107.892,6.84799,2.0,2.0,1.0,9905.0,0.0,1.4215,24055.0,46882.1,21077.3,2676.0,3128.0,6620.0,0.0,0.0,4099.0,348.0,0.270167,0.3158,0.950057,0.0,0.0,0.413831,0.0499426,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.000201918,1.0,0.306138,0.000100959,-0.244747,299.0,86.7844,299.0,17.1486,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.2665,3.44532,1.29525,2.83502,5.0024,5.58117,6634.0,0.823144,0.384949,0.776803,12938.0,8253.43,7386.5,198.0,299.0,299.0,0.0,1.0,0.133333,629.0,5990.0,6968.0,0.949914,0.703483,22761.0,24007.0,9025.32
instance_96,2.74359,8.69044,3.07143,0.0,0.0,0.0,0.276452,0.455993,0.399221,0.0,0.996694,3.32839,1.8379,110.418,223.1,8.0,14.5601,6.04439,2.0,2.0,1.0,78.0,0.0,0.438202,224.0,677.854,239.572,0.0,8.0,16.0,0.0,0.0,69.0,162.0,0.0,0.102564,0.0898876,0.0,0.0,0.884615,0.910112,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0128205,1.0,0.831776,0.0128205,-0.139393,66.0,7.42604,66.0,4.26291,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.20225,8.88764,4.27512,1.20684,1.50743,1.87317,69.0,4.6498,2.58123,5.75536,264.0,103.406,296.712,7.0,66.0,66.0,0.0,1.0,0.857143,176.0,89.0,178.0,1.48876,2.28205,214.0,1582.0,760.971
instance_44,4.17528,20.0702,3.35361,0.0,0.0,0.0,1.14073,2.0278,0.822701,0.0,1.73184,2.16537,1.33611,2422.26,4076.87,57.0,684.02,12.0004,2.0,2.0,1.0,1432.0,0.0,2.14371,3421.0,28740.5,4802.36,98.0,565.0,379.0,0.0,0.0,405.0,289.0,0.0684358,0.394553,0.567365,0.0,0.0,0.282821,0.432635,0.0,0.0,0.0,0.0,1.0,364.0,0.00274725,0.25419,1.0,0.111724,0.000698324,-1.14794,13651.0,18.1546,13651.0,7.84463,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,8.9506,751.931,66.1474,0.7738,2.18679,8.15645,385.0,2.81304,0.691781,1.55293,1433.0,1790.97,1989.78,57.0,13651.0,13651.0,0.0,2.0,0.0350877,1024.0,817.0,668.0,2.75599,0.46648,5979.0,502290.0,44186.4
instance_6,5.27755,10.4317,1.90543,0.0,0.0,0.0,1.05153,1.26262,0.424879,63.0,2.02495,3.84367,1.70329,3976.07,5775.2,30.0,100.846,5.04232,1.0,1.0,1.0,2187.0,0.0,1.06631,6583.0,22814.1,4167.18,420.0,0.0,683.0,0.0,0.0,1560.0,1368.0,0.192044,0.0,0.333008,0.0,0.0,0.713306,0.666992,0.0,0.0,0.0,0.0,5.0,86.0,0.0581395,0.0393233,1.0,0.177699,0.000457247,-0.590304,30.0,3.57359,30.0,1.84398,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.6275,8.39493,3.49861,1.39301,1.39567,1.70744,1477.0,1.68118,2.20218,2.26537,3360.0,3482.93,4389.9,28.0,42.0,30.0,0.0,2.0,0.107143,2438.0,213.0,2051.0,1.29254,0.937814,11542.0,17218.0,7175.66
instance_55,2.80363,6.8064,2.17015,0.0,0.0,0.0,1.57996,2.59449,0.579017,28.0,0.461561,1.83747,1.4069,2246.87,3985.0,29.0,286.364,9.87461,2.0,2.0,1.0,1981.0,0.0,1.02856,5078.0,13483.5,4299.06,110.0,55.0,975.0,0.0,0.0,1005.0,951.0,0.0555275,0.0277638,0.506231,0.0,0.0,0.50732,0.493769,0.0136295,0.0,27.0,0.0,0.0,0.0,,0.0,1.0,0.346777,0.000504796,-0.383003,136.0,7.31869,136.0,0.977289,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,2.8837,18.5826,8.86668,1.70553,6.46553,6.78209,1844.0,0.436553,0.579357,0.442607,2683.0,2186.43,2714.3,33.0,1009.0,504.5,0.0,2.0,0.5,896.0,872.0,1926.0,0.917965,0.972236,5554.0,35790.0,17077.2
instance_21,3.66019,8.46704,1.66655,0.0,0.0,0.0,2.05026,3.01851,0.493594,0.0,0.802975,3.87507,1.55543,2589.61,3850.5,70.0,186.105,8.34078,1.0,1.0,1.0,2160.0,0.0,1.5265,5859.0,18288.8,3599.74,131.0,608.0,1061.0,0.0,0.0,1395.0,354.0,0.0606481,0.281481,0.749823,0.0,0.0,0.645833,0.250177,0.0,0.0,0.0,0.0,3.0,26.0,0.115385,0.012037,1.0,0.178978,0.000462963,-0.469244,9835.0,972.3,9835.0,37.5974,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.58728,10.1152,7.92434,1.74967,25.8343,32.9795,1128.0,1.73563,0.915132,0.720199,1814.0,2247.45,1799.31,60.0,9835.0,9835.0,0.0,2.0,0.0526316,452.0,191.0,1415.0,0.454417,0.655093,7906.0,14313.0,11212.9
instance_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance_57,7.77108,33.8696,4.30745,0.0,0.0,0.0,1.26467,1.26917,0.0260503,0.0,0.974876,3.23214,0.0,161.256,336.08,42.0,179.073,4.39232,2.0,7.32193,3.66096,83.0,0.0,0.805825,247.0,2811.17,357.518,61.0,0.0,0.0,0.0,0.0,21.0,103.0,0.73494,0.0,0.0,0.0,0.0,0.253012,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0120482,1.0,0.15969,0.0120482,-0.659876,821.0,30.0936,821.0,10.0956,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,6.26214,27.2816,15.0372,1.27344,2.88182,5.31195,62.0,1.43939,2.36244,2.61906,103.0,186.347,445.526,22.0,821.0,821.0,0.0,8.0,0.909091,83.0,885.0,103.0,9.39806,1.24096,645.0,2810.0,1548.83
instance_65,2.89333,18.2263,6.62929,0.0,0.0,0.0,1.68808,1.48093,0.0444314,0.0,0.279024,0.305691,0.102158,85.1699,289.691,32.0,213.063,7.02588,2.0,13.3164,4.12159,75.0,0.0,1.0274,226.0,1366.97,497.197,0.0,0.0,0.0,0.0,0.0,72.0,73.0,0.0,0.0,0.0,0.0,0.0,0.96,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.666667,0.04,1.0,0.336406,0.0133333,-1.4785,1001.0,10.8983,1001.0,7.93809,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,2.9726,91.8493,37.729,0.44883,1.24693,3.0314,8.0,2.13953,0.858155,2.2147,112.0,100.062,408.186,6.0,1001.0,1001.0,0.0,3.0,3.0,184.0,130.0,73.0,4.30137,0.973333,217.0,6705.0,2754.22
instance_35,2.88255,7.53884,2.81203,0.0,0.0,0.0,0.871095,1.4102,0.814154,15.0,1.29551,2.84316,1.79854,387.244,751.52,14.0,119.797,15.9773,2.0,2.0,1.0,298.0,0.0,1.04561,852.0,2246.57,837.984,54.0,14.0,236.0,0.0,0.0,228.0,49.0,0.181208,0.0469799,0.82807,0.0,0.0,0.765101,0.17193,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00671141,1.0,0.331781,0.0033557,-0.531786,64513.0,56.369,64513.0,9.32762,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.01404,1144.48,685.105,1.25656,5.93602,6.90035,269.0,0.735642,1.03036,0.876457,283.0,348.62,660.135,28.0,64513.0,64513.0,0.0,2.0,0.25,28.0,211.0,285.0,0.838596,0.956376,859.0,326176.0,195255.0
instance_67,2.48178,13.8389,5.97642,0.0,0.0,0.0,10.2068,1.92512,0.551806,0.0,0.949189,2.62064,2.09625,12547.3,36620.6,2666.0,2693.8,10.6008,1.0,2.0,1.0,11061.0,0.0,0.98224,27653.0,153072.0,66105.2,0.0,0.0,2665.0,0.0,0.0,8396.0,8596.0,0.0,0.0,0.236657,0.0,0.0,0.759063,0.763343,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.410222,9.04077e-05,-0.507963,468527000.0,11106.0,468527000.0,106.113,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.43771,42186.8,41895.9,1.16107,104.653,105.379,8196.0,0.385334,1.77318,1.81654,13526.0,12289.3,63432.4,62.0,468527000.0,468527000.0,0.0,2.0,0.511628,3066.0,2666.0,11261.0,0.509013,1.01808,27451.0,475066000.0,471790000.0
instance_94,3.15237,11.7808,3.83506,0.0,0.0,0.0,3.04298,8.14559,0.791561,0.0,1.39279,4.79626,2.50075,3475.01,7389.54,478.0,4898.58,11.368,2.0,2.0,1.0,2612.0,0.0,1.01476,7299.0,30771.5,10017.2,0.0,0.0,558.0,0.0,0.0,2033.0,2016.0,0.0,0.0,0.216783,0.0,0.0,0.778331,0.783217,0.0,0.0,0.0,0.0,1.0,21.0,0.047619,0.00803982,1.0,0.312606,0.000382848,-0.928188,30938200.0,1285.97,30938200.0,50.6438,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.19891,24058.3,18037.5,0.740576,25.3727,33.808,2233.0,1.83919,3.42077,3.69008,3819.0,3725.28,11890.0,25.0,30938200.0,30938200.0,0.0,2.0,0.2,1649.0,697.0,2574.0,0.911422,0.985452,8234.0,61926000.0,46428600.0
instance_18,3.87342,17.6079,3.39064,0.0,0.0,0.0,2.0834,1.99771,1.0731,0.0,1.50844,2.32674,1.98388,681.061,1199.66,145.0,287.493,15.8181,2.0,2.0,1.0,474.0,0.0,0.80339,1356.0,8346.17,1607.17,0.0,0.0,126.0,0.0,0.0,370.0,464.0,0.0,0.0,0.213559,0.0,0.0,0.780591,0.786441,0.0,0.0,0.0,0.0,2.0,15.0,0.133333,0.0316456,1.0,0.321351,0.0021097,-0.878109,10001.0,2.89066,10001.0,0.533704,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.11186,3459.77,1699.4,0.772853,3.54252,3.61073,324.0,1.80164,1.75921,1.94817,1170.0,879.89,2944.79,36.0,70201.0,35100.5,0.0,2.0,0.25,1585.0,634.0,590.0,3.76102,1.24473,1836.0,2041260.0,1002640.0
instance_77,3.05729,19.5676,5.66746,0.0,0.0,0.0,1.85124,2.46395,0.593654,0.0,1.12037,4.22253,2.85475,245.485,645.646,61.0,521.868,11.0795,1.0,1.0,1.0,192.0,0.0,1.24675,591.0,3756.97,1088.15,17.0,14.0,44.0,0.0,0.0,136.0,110.0,0.0885417,0.0729167,0.285714,0.0,0.0,0.708333,0.714286,0.0729167,0.0,14.0,0.0,2.0,3.0,0.666667,0.015625,41.0,10.7564,0.213542,10.179,1528.0,2.80467,37.2683,1.16032,5.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.81169,544.805,159.537,0.958485,1.55532,1.73238,119.0,2.4711,3.03892,3.95043,219.0,251.307,842.576,41.0,2164.0,1082.0,0.0,2.0,0.181818,214.0,155.0,154.0,2.3961,0.802083,587.0,83900.0,24568.8
instance_36,2.77143,15.5127,5.65173,0.0,0.0,0.0,1.79707,1.68945,0.0949574,0.0,0.432602,2.63299,0.934466,192.935,628.154,54.0,261.292,5.88264,1.0,2.0,1.0,175.0,0.0,1.23239,530.0,2714.73,989.054,1.0,0.0,2.0,0.0,0.0,170.0,140.0,0.00571429,0.0,0.0140845,0.0,0.0,0.971429,0.985915,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0228571,1.0,0.292784,0.00571429,-0.872446,4001.0,53.1421,4001.0,11.8584,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.41549,75.2887,46.764,0.810614,4.39706,7.12427,57.0,1.45361,2.68902,3.50755,200.0,205.686,769.199,12.0,4001.0,4001.0,0.0,2.0,1.0,123.0,184.0,142.0,2.16197,0.811429,485.0,10691.0,6640.49
instance_72,2.9273,4.10788,1.36393,0.0,0.0,0.0,1.56983,2.08912,0.501015,0.0,1.208,2.27412,0.611212,5473.88,6842.93,101.0,218.125,5.94589,2.0,2.0,1.0,4168.0,0.0,1.45785,11128.0,17121.7,5684.85,728.0,1724.0,2635.0,0.0,0.0,1616.0,224.0,0.174664,0.413628,0.921651,0.0,0.0,0.387716,0.0783491,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.234325,0.000239923,-0.281542,2233.0,657.143,2233.0,53.0949,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.26758,3.39804,1.71139,2.71958,12.3579,24.3961,2518.0,1.72257,0.307802,0.734646,2959.0,3989.74,3102.78,160.0,2233.0,2233.0,0.0,2.0,0.01875,462.0,403.0,2859.0,0.302553,0.68594,12201.0,9715.0,4892.86
instance_5,2.78059,9.52003,3.42974,0.0,0.0,0.0,1.79325,0.856931,0.650545,0.0,1.02998,3.18638,1.57639,305.48,625.204,79.0,84.3038,6.35755,2.0,2.0,1.0,237.0,0.0,0.752381,633.0,2256.25,812.848,0.0,0.0,78.0,0.0,0.0,159.0,237.0,0.0,0.0,0.247619,0.0,0.0,0.670886,0.752381,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.477997,0.00421941,-1.31779,79.0,2.22406,79.0,1.12315,5.0,0.0,3.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.09206,35.5206,17.2426,0.396121,1.08984,1.12889,183.0,1.72383,1.83,2.4088,315.0,295.554,1033.97,5.0,83.0,79.0,0.0,2.0,0.666667,181.0,80.0,315.0,0.828571,1.32911,659.0,11189.0,5431.42
instance_76,3.26239,23.36,6.33779,0.0,0.0,0.0,2.93132,3.66339,0.593685,0.0,1.06809,4.89714,3.109,436.173,1218.84,133.0,1210.05,12.8727,1.0,1.0,1.0,343.0,0.0,1.15488,1030.0,8012.49,2173.86,38.0,10.0,44.0,0.0,0.0,256.0,253.0,0.110787,0.0291545,0.148148,0.0,0.0,0.746356,0.851852,0.0699708,0.0,24.0,0.0,2.0,3.0,0.666667,0.00874636,82.0,21.7641,0.239067,14.3845,4010.0,1.976,48.9024,0.615487,5.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.76768,2029.36,667.442,1.4435,1.58573,1.72438,217.0,2.37655,4.03255,4.88808,413.0,463.535,2092.13,82.0,7500.0,3750.0,0.0,2.0,0.0512821,507.0,375.0,297.0,2.9697,0.865889,1119.0,602719.0,198230.0
instance_34,2.84052,7.32346,2.73057,0.0,0.0,0.0,0.764866,1.31886,0.818779,13.0,1.35743,3.03073,1.84366,303.941,574.676,12.0,95.798,14.4308,2.0,2.0,1.0,232.0,0.0,1.04977,660.0,1699.04,633.492,46.0,12.0,178.0,0.0,0.0,172.0,43.0,0.198276,0.0517241,0.80543,0.0,0.0,0.741379,0.19457,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00862069,1.0,0.335357,0.00431034,-0.569137,22086.0,43.16,22086.0,8.15877,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.9819,511.724,305.537,1.16781,5.16744,6.01328,207.0,0.788973,1.13574,0.94526,219.0,271.997,523.763,24.0,22086.0,22086.0,0.0,2.0,0.285714,24.0,210.0,221.0,1.05882,0.952586,659.0,113091.0,67523.6
