instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_455,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_39,18000.0,140.89,18000.0,18000.0,121.66,123.95,50.7,18000.0,18000.0,103.83,408.3,18000.0,115.74,1585.28,18000.0,731.37,146.81,114.26,74.27
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_145,122.38,0.87,18000.0,127.32,0.82,0.85,0.59,0.96,18000.0,0.48,2.11,19.61,0.45,0.4,25.22,1.3,0.56,1.0,1.11
instance_64,18000.0,65.15,18000.0,18000.0,61.92,1.47,120.45,25.05,18000.0,235.82,258.44,18000.0,6.76,3.35,18000.0,9.69,2.21,171.67,2.8
instance_470,19.0,7.2,18000.0,18.73,7.3,1398.97,18000.0,281.4,18000.0,18000.0,18000.0,103.67,18000.0,22.24,112.23,21.14,30.59,18000.0,1171.99
instance_191,18000.0,5.46,18000.0,18000.0,4.29,2.5,3.73,2.78,18000.0,1.68,53.22,1413.7,1.19,0.36,1457.05,1.23,0.4,1.95,1.14
instance_55,18000.0,34.58,18000.0,18000.0,24.59,1.28,52.76,20.94,18000.0,46.94,220.77,18000.0,8.07,6.18,18000.0,4.89,2.44,57.37,6.75
instance_478,64.33,17.39,18000.0,63.27,15.57,15.21,98.5,67.43,18000.0,17.84,56.04,32.11,10.49,18.99,40.71,104.09,20.26,19.18,12.78
instance_418,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,3.94,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,4.13,18000.0,18000.0,18000.0
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_501,18000.0,0.17,18000.0,18000.0,0.16,0.08,0.1,0.82,18000.0,0.05,0.29,268.75,0.09,0.1,343.45,0.35,0.16,0.07,0.1
instance_436,18000.0,0.02,25.63,18000.0,0.04,0.25,0.9,0.03,24.27,18000.0,959.01,18000.0,0.08,0.0,18000.0,0.02,0.0,18000.0,0.11
instance_342,18000.0,43.69,18000.0,18000.0,40.88,28.45,14.68,80.32,18000.0,18.92,13.06,18000.0,29.66,2.92,18000.0,6.23,3.19,16.07,15.09
instance_293,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_454,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_465,18000.0,1.71,18000.0,18000.0,3.59,18000.0,18000.0,324.17,18000.0,18000.0,18000.0,15.5,18000.0,9.49,14.8,100.97,0.8,18000.0,18000.0
instance_203,18000.0,6.39,18000.0,18000.0,4.07,2.94,3.62,4.36,18000.0,1.62,48.25,1373.14,1.17,0.49,1016.73,3.2,0.48,1.4,0.91
instance_271,18000.0,14.35,18000.0,18000.0,6.51,2.74,4.38,1046.09,18000.0,391.37,18000.0,18000.0,8.24,7.99,18000.0,264.07,12.17,394.85,3.27
instance_469,18000.0,238.7,18000.0,18000.0,529.24,18000.0,18000.0,1154.2,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1053.6
instance_250,18000.0,68.39,18000.0,18000.0,54.32,46.55,35.0,18000.0,18000.0,352.19,18000.0,18000.0,5.03,11.6,18000.0,214.37,23.18,381.69,16.52
instance_430,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_144,192.67,4.6,18000.0,189.69,11.88,6.35,14.22,3.44,18000.0,6.83,15.83,18000.0,1.32,3.32,18000.0,9.05,4.47,6.99,5.63
instance_341,18000.0,34.17,18000.0,18000.0,31.11,32.65,28.52,26.3,18000.0,28.97,24.16,18000.0,32.77,6.59,18000.0,11.16,7.82,18.23,24.98
instance_511,312.24,0.81,18000.0,313.9,0.79,1.18,0.76,21.86,18000.0,0.47,0.95,18000.0,0.51,1.18,18000.0,7.69,1.47,0.41,0.75
instance_189,1108.68,64.72,18000.0,1145.15,68.33,13.36,245.44,17.32,18000.0,45.23,108.17,1085.8,24.4,31.75,918.81,40.5,27.38,63.43,18.41
instance_54,18000.0,33.11,18000.0,18000.0,32.36,1.17,66.38,20.39,18000.0,63.11,150.06,18000.0,5.54,2.52,18000.0,3.63,1.8,49.6,2.16
instance_76,18000.0,11.16,18000.0,18000.0,11.36,6.0,7.49,105.51,18000.0,12.05,86.84,18000.0,2.26,2.0,18000.0,25.67,3.17,16.69,11.41
instance_204,18000.0,4.96,18000.0,18000.0,3.02,2.98,3.59,4.52,18000.0,2.01,41.86,895.85,1.02,0.52,999.96,2.09,0.56,1.83,0.83
instance_173,1593.11,4.45,18000.0,1377.05,3.76,1.35,2.41,2.5,18000.0,3.26,12.31,304.42,0.63,1.22,374.54,3.06,1.48,2.23,1.16
instance_155,18000.0,160.2,18000.0,18000.0,204.0,25.09,892.48,34.89,18000.0,156.3,269.73,18000.0,88.93,126.62,18000.0,116.49,123.03,262.41,97.12
instance_543,18000.0,22.63,18000.0,18000.0,18.37,6.93,1.31,18000.0,18000.0,3.03,12.61,18000.0,0.95,5.16,18000.0,985.53,18.11,3.22,3.58
instance_94,18000.0,17.23,18000.0,18000.0,13.36,6.61,11.66,100.07,18000.0,6.68,100.34,18000.0,3.44,2.63,18000.0,30.3,3.06,10.41,20.92
instance_306,18000.0,197.37,18000.0,18000.0,146.16,190.89,488.28,461.43,18000.0,146.74,147.66,18000.0,202.56,91.46,18000.0,168.83,96.63,173.63,169.43
instance_581,18000.0,295.36,635.67,18000.0,77.99,66.16,80.84,368.62,464.82,18000.0,18000.0,18000.0,42.89,46.11,18000.0,16.12,53.81,1.18,62.52
instance_20,18000.0,287.59,18000.0,18000.0,366.19,582.96,293.61,18000.0,18000.0,493.9,18000.0,18000.0,524.64,18000.0,18000.0,829.27,416.12,306.41,454.35
instance_540,18000.0,0.32,18000.0,18000.0,0.28,0.33,0.05,0.55,18000.0,49.94,87.77,18000.0,0.05,0.07,18000.0,23.64,0.05,41.37,0.07
instance_522,1366.98,17.02,18000.0,1355.72,0.59,1.13,0.2,206.94,18000.0,1.36,5.4,220.36,0.12,7.9,277.33,18.22,4.49,1.08,0.21
instance_114,18000.0,1.19,18000.0,18000.0,1.16,3.09,0.5,5.56,18000.0,4.82,48.33,18000.0,0.48,0.99,18000.0,6.88,1.63,5.34,0.2
instance_161,18000.0,23.46,18000.0,18000.0,27.34,56.69,43.04,14.98,18000.0,70.89,169.75,18000.0,18.35,14.59,18000.0,23.3,37.81,61.75,61.25
instance_291,18000.0,35.5,18000.0,18000.0,16.28,13.9,32.64,1290.52,18000.0,760.49,18000.0,18000.0,30.47,53.05,18000.0,107.4,32.67,613.98,85.89
instance_334,18000.0,61.54,18000.0,18000.0,59.17,76.36,75.84,47.02,18000.0,54.18,59.81,18000.0,77.28,29.27,18000.0,30.27,29.54,61.24,93.67
instance_466,6.84,2.5,617.78,6.89,3.05,966.78,18000.0,150.71,18000.0,18000.0,18000.0,31.98,750.71,22.33,53.12,18.37,15.96,18000.0,546.12
instance_474,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_379,18000.0,78.8,18000.0,18000.0,344.21,10.23,12.45,18000.0,18000.0,188.99,650.91,18000.0,22.34,79.07,18000.0,18000.0,9.9,194.77,13.83
instance_32,18000.0,51.41,18000.0,18000.0,49.76,42.34,23.76,425.65,18000.0,35.78,88.72,18000.0,51.09,20.41,18000.0,49.2,67.11,32.22,29.98
instance_407,18000.0,5.46,18000.0,18000.0,5.04,0.4,0.28,9.05,18000.0,0.6,3.34,18000.0,0.25,0.68,18000.0,6.17,0.79,0.54,0.41
instance_490,18000.0,5.43,18000.0,18000.0,4.01,0.95,1.53,45.64,18000.0,1.36,2.44,18000.0,2.13,2.46,18000.0,9.91,1.55,1.79,1.18
instance_545,18000.0,13.75,18000.0,18000.0,0.82,1.19,0.5,155.55,18000.0,2.52,8.62,18000.0,0.24,6.18,18000.0,22.35,1.85,2.45,0.4
instance_390,18000.0,2.19,18000.0,18000.0,2.01,0.18,0.09,2.35,18000.0,0.17,1.53,18000.0,0.14,0.24,18000.0,1.15,0.27,0.21,0.15
instance_483,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_184,403.28,10.75,18000.0,399.35,12.0,2.7,40.8,6.43,18000.0,19.31,31.3,244.65,2.25,7.95,273.08,11.84,8.06,22.05,4.04
instance_61,18000.0,52.81,18000.0,18000.0,36.76,1.25,63.84,18.62,18000.0,45.16,211.09,18000.0,31.15,1.92,18000.0,2.73,0.95,77.43,4.54
instance_528,18000.0,110.14,18000.0,18000.0,4.99,3.54,1.64,18000.0,18000.0,4.22,42.74,18000.0,0.5,30.85,18000.0,171.83,40.54,2.67,0.55
instance_158,18000.0,18.06,18000.0,18000.0,17.58,117.32,44.18,20.66,18000.0,56.48,220.45,18000.0,11.7,19.08,18000.0,36.25,19.91,76.59,70.87
instance_586,18000.0,22.05,18000.0,18000.0,18000.0,18000.0,8.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,813.62,18000.0,187.01,802.21,18000.0,11.7
instance_601,18000.0,58.14,18000.0,18000.0,62.11,30.77,141.23,18000.0,18000.0,95.65,346.32,18000.0,48.37,68.86,18000.0,963.17,138.69,136.12,127.39
instance_248,18000.0,2.54,18000.0,18000.0,2.06,2.24,1.26,1517.54,18000.0,27.83,467.43,18000.0,0.5,1.51,18000.0,59.19,7.74,36.35,0.96
instance_153,18000.0,19.72,18000.0,18000.0,22.83,114.36,71.47,20.98,18000.0,72.47,164.92,18000.0,12.21,15.31,18000.0,37.56,18.19,77.43,38.75
instance_378,18000.0,5.96,18000.0,18000.0,5.57,0.49,0.75,8.77,18000.0,1.09,6.21,18000.0,0.68,1.12,18000.0,6.68,0.81,1.32,0.93
instance_435,18000.0,1.78,18000.0,18000.0,286.11,18000.0,18000.0,0.07,18000.0,18000.0,18000.0,18000.0,18000.0,17.98,18000.0,0.07,0.46,18000.0,18000.0
instance_164,414.96,11.65,18000.0,436.86,16.15,8.45,62.6,5.64,18000.0,16.25,32.1,310.76,6.21,11.7,222.52,15.16,7.13,14.17,9.51
instance_509,18000.0,0.04,18000.0,18000.0,0.04,0.03,0.05,0.49,18000.0,0.02,0.07,36.6,0.04,0.13,38.68,0.12,0.04,0.03,0.05
instance_107,18000.0,303.84,18000.0,18000.0,121.77,7.57,142.81,357.58,18000.0,291.09,1687.21,18000.0,43.64,12.57,18000.0,40.67,48.64,336.86,103.16
instance_287,18000.0,4.05,18000.0,18000.0,28.51,14.54,41.75,567.26,18000.0,476.63,18000.0,18000.0,16.95,15.04,18000.0,129.34,10.66,629.0,11.15
instance_278,18000.0,1.98,18000.0,18000.0,2.89,2.38,0.34,214.99,18000.0,151.18,18000.0,18000.0,0.38,0.49,18000.0,28.29,3.44,150.32,0.2
instance_411,18000.0,5.08,18000.0,18000.0,4.7,0.34,0.2,12.55,18000.0,0.4,2.27,18000.0,0.33,0.43,18000.0,2.75,0.5,0.64,0.34
instance_119,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_53,18000.0,3.33,18000.0,18000.0,3.23,1.21,38.76,17.03,18000.0,40.56,339.01,18000.0,1.56,1.9,18000.0,8.15,0.56,51.53,3.08
instance_576,18000.0,195.55,18000.0,18000.0,187.85,59.39,20.01,18000.0,18000.0,18000.0,18000.0,18000.0,40.51,42.58,18000.0,228.39,92.77,1760.7,55.02
instance_120,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,534.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,228.91,18000.0,18000.0,18000.0
instance_426,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.38,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.17,4.43,18000.0,18000.0
instance_84,18000.0,34.55,18000.0,18000.0,30.6,28.01,9.24,108.56,18000.0,6.28,35.84,18000.0,10.08,5.89,18000.0,39.4,8.52,7.57,9.14
instance_46,18000.0,60.89,18000.0,18000.0,66.77,44.88,104.39,18000.0,18000.0,47.22,73.36,18000.0,38.75,703.86,18000.0,368.69,276.76,35.73,27.62
instance_375,18000.0,3.38,18000.0,18000.0,2.83,0.35,1.17,7.26,18000.0,0.75,4.64,18000.0,0.36,0.34,18000.0,3.42,0.46,0.91,0.73
instance_527,936.52,8.72,18000.0,907.17,0.62,0.94,0.19,189.11,18000.0,1.34,5.82,180.37,0.1,4.01,18000.0,30.77,2.75,1.08,0.24
instance_101,18000.0,364.21,18000.0,18000.0,290.46,889.31,887.21,18000.0,18000.0,457.62,494.07,18000.0,580.92,144.68,18000.0,360.01,220.55,270.06,409.63
instance_223,18000.0,23.65,18000.0,18000.0,29.91,6.53,24.23,5.29,18000.0,4.41,84.73,18000.0,2.5,0.57,18000.0,2.24,0.55,5.34,2.8
instance_108,18000.0,574.61,18000.0,18000.0,478.89,8.78,343.87,229.35,18000.0,463.56,1277.85,18000.0,131.91,70.82,18000.0,40.34,39.07,475.84,25.94
instance_63,18000.0,36.62,18000.0,18000.0,50.67,1.35,46.28,19.28,18000.0,49.66,199.06,18000.0,3.69,3.39,18000.0,2.72,1.81,86.67,2.87
instance_199,18000.0,14.61,18000.0,18000.0,11.15,4.95,7.35,8.74,18000.0,4.27,96.21,870.14,1.59,0.61,1068.64,5.83,0.73,3.64,1.4
instance_394,18000.0,6.33,18000.0,18000.0,3.34,0.72,0.66,18000.0,18000.0,2.74,6.72,18000.0,0.88,3.61,18000.0,665.79,6.71,3.17,2.25
instance_95,18000.0,12.17,18000.0,18000.0,11.11,6.36,8.65,183.08,18000.0,10.4,33.13,18000.0,2.66,2.02,18000.0,23.17,2.57,9.93,19.91
instance_516,801.12,0.96,18000.0,839.1,0.87,1.79,0.51,47.16,18000.0,0.66,0.87,18000.0,0.63,0.92,18000.0,8.35,1.46,0.41,0.92
instance_317,18000.0,72.19,18000.0,18000.0,71.94,3.13,3.08,12.56,18000.0,2.57,8.04,18000.0,3.36,2.24,18000.0,5.03,2.54,3.07,3.35
instance_2,18000.0,383.19,18000.0,18000.0,671.94,298.17,482.5,18000.0,18000.0,18000.0,18000.0,18000.0,1497.48,1258.08,18000.0,18000.0,945.86,18000.0,545.87
instance_170,18000.0,5.34,18000.0,18000.0,6.26,5.27,15.58,3.45,18000.0,13.89,22.11,754.32,3.49,2.9,571.92,2.29,3.35,13.62,5.64
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_526,512.77,4.57,18000.0,501.88,1.82,2.12,2.32,442.05,18000.0,3.89,20.87,213.03,2.09,227.53,122.49,181.11,53.69,3.51,1.48
instance_85,18000.0,51.51,18000.0,18000.0,56.57,76.52,97.03,918.75,18000.0,46.69,64.65,18000.0,32.6,20.41,18000.0,190.48,25.32,51.02,34.52
instance_103,18000.0,57.24,18000.0,18000.0,180.68,7.88,238.09,433.73,18000.0,400.73,1506.2,18000.0,159.73,15.65,18000.0,31.47,45.71,439.88,23.41
instance_376,18000.0,2.67,18000.0,18000.0,2.24,0.29,0.13,8.93,18000.0,2.9,3.53,18000.0,0.19,0.37,18000.0,5.73,0.5,2.71,0.31
instance_491,462.82,0.52,18000.0,459.66,0.5,0.42,0.19,8.2,18000.0,0.28,0.56,18000.0,0.17,0.39,18000.0,3.05,0.52,0.14,0.29
instance_357,18000.0,548.89,18000.0,18000.0,514.72,853.81,549.32,679.66,18000.0,554.6,136.64,18000.0,934.44,132.48,18000.0,145.5,139.28,679.67,560.52
instance_257,18000.0,3.53,18000.0,18000.0,19.77,2.62,12.34,169.52,18000.0,339.99,18000.0,18000.0,0.37,2.13,18000.0,25.63,11.85,327.88,4.51
instance_402,18000.0,2.39,18000.0,18000.0,2.2,0.21,0.11,3.81,18000.0,0.19,1.55,18000.0,0.19,0.24,18000.0,1.3,0.3,0.19,0.19
instance_236,0.14,0.04,2.02,0.13,0.04,0.02,0.03,0.49,1.62,0.01,0.23,0.1,0.02,0.09,0.11,0.63,0.09,0.01,0.02
instance_563,18000.0,5.55,18000.0,18000.0,5.64,4.32,1.3,220.73,139.44,9.39,12.67,18000.0,4.49,14.48,18000.0,105.49,21.14,315.77,1.94
instance_384,18000.0,4.35,18000.0,18000.0,7.78,1.19,6.17,19.28,18000.0,1.36,5.77,18000.0,1.72,1.65,18000.0,4.72,0.81,1.42,1.77
instance_206,18000.0,5.73,18000.0,18000.0,5.17,3.22,4.73,1.42,18000.0,3.78,64.72,1254.89,1.24,0.46,1070.34,0.98,0.42,3.88,1.05
instance_4,18000.0,27.28,18000.0,18000.0,23.29,21.04,23.4,493.54,18000.0,18.54,68.89,18000.0,12.05,28.0,18000.0,135.5,51.28,15.22,16.5
instance_87,18000.0,63.95,18000.0,18000.0,66.5,40.92,139.99,835.52,18000.0,73.64,124.39,18000.0,30.45,26.92,18000.0,203.18,28.41,77.11,56.18
instance_457,1.32,0.33,64.74,1.31,0.66,1679.95,18000.0,31.46,18000.0,18000.0,18000.0,0.44,18000.0,13.46,0.65,5.46,1.05,18000.0,75.78
instance_180,34.94,0.58,18000.0,35.33,0.62,0.39,0.25,0.59,18000.0,0.28,1.43,15.3,0.23,0.27,15.78,0.94,0.28,0.24,0.12
instance_280,18000.0,2.37,18000.0,18000.0,1.4,3.94,0.43,70.8,18000.0,63.49,18000.0,18000.0,0.5,0.77,18000.0,8.87,1.05,54.41,0.48
instance_209,18000.0,2.67,18000.0,18000.0,44.17,3.38,39.87,2.25,18000.0,4.51,79.18,720.47,1.51,0.27,574.43,0.64,0.27,4.75,2.84
instance_525,80.86,427.83,18000.0,80.39,0.3,0.54,0.17,35.78,18000.0,0.45,2.24,64.8,0.09,5.75,52.85,16.29,5.36,0.32,0.15
instance_365,18000.0,1.04,18000.0,18000.0,0.79,0.51,0.44,101.49,18000.0,0.64,1.03,18000.0,0.25,0.3,18000.0,6.96,0.32,0.66,0.48
instance_265,18000.0,3.35,18000.0,18000.0,8.81,2.11,0.69,368.55,18000.0,45.84,18000.0,18000.0,0.68,0.84,18000.0,44.31,5.22,43.2,0.39
instance_214,18000.0,125.15,18000.0,18000.0,118.51,9.29,90.8,5.69,18000.0,17.8,319.18,18000.0,3.64,1.27,18000.0,2.29,1.3,16.5,4.55
instance_382,18000.0,103.73,18000.0,18000.0,127.81,3.67,104.53,855.65,18000.0,16.44,126.83,18000.0,13.88,15.55,18000.0,228.16,148.09,14.26,11.61
instance_165,262.67,6.1,18000.0,256.11,8.68,2.47,47.23,4.38,18000.0,15.74,29.35,221.94,1.74,5.88,215.08,8.27,4.38,17.15,7.79
instance_228,18000.0,31.57,18000.0,18000.0,39.28,3.11,38.82,1.38,18000.0,2.82,33.13,688.08,1.4,0.25,531.05,0.61,0.25,2.81,2.94
instance_186,18000.0,4.25,18000.0,18000.0,4.05,7.57,5.38,2.86,18000.0,6.17,23.34,565.22,1.36,1.3,598.2,2.18,2.14,5.95,4.02
instance_521,18000.0,31.89,18000.0,18000.0,9.11,4.52,3.34,18000.0,18000.0,17.17,38.15,18000.0,8.32,82.3,18000.0,18000.0,65.23,7.96,4.22
instance_366,18000.0,12.26,18000.0,18000.0,12.04,10.71,9.36,660.65,18000.0,8.18,15.14,18000.0,7.15,8.12,18000.0,125.78,61.6,9.7,8.4
instance_187,18000.0,6.12,18000.0,18000.0,5.51,11.31,9.62,4.95,18000.0,8.35,28.04,18000.0,1.92,2.76,18000.0,4.47,4.9,9.11,4.5
instance_290,18000.0,2.26,18000.0,18000.0,4.46,2.26,0.3,528.78,18000.0,65.78,18000.0,18000.0,0.33,0.6,18000.0,21.3,2.34,138.6,0.91
instance_308,18000.0,795.94,18000.0,18000.0,18000.0,18000.0,18000.0,614.74,18000.0,18000.0,1661.84,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_41,18000.0,528.81,18000.0,18000.0,742.08,447.42,512.72,18000.0,18000.0,751.58,18000.0,18000.0,257.42,18000.0,18000.0,18000.0,1017.22,549.74,661.42
instance_118,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_254,18000.0,5.42,18000.0,18000.0,7.51,3.84,4.02,710.85,18000.0,118.45,18000.0,18000.0,1.09,2.6,18000.0,57.21,5.06,150.7,1.72
instance_240,18000.0,94.97,18000.0,18000.0,88.69,22.64,118.35,18000.0,18000.0,54.02,478.35,18000.0,39.84,193.71,18000.0,18000.0,191.45,49.13,51.02
instance_157,18000.0,69.03,18000.0,18000.0,115.61,25.76,541.37,44.72,18000.0,71.69,167.25,1211.07,32.37,61.32,1627.28,113.06,48.3,54.87,40.68
instance_321,18000.0,21.42,18000.0,18000.0,20.74,0.15,0.06,1.67,18000.0,0.06,2.07,18000.0,0.14,0.28,18000.0,1.01,0.28,0.06,0.12
instance_49,18000.0,24.59,18000.0,18000.0,25.61,22.07,11.08,281.81,18000.0,20.51,61.49,18000.0,19.6,12.06,18000.0,24.04,23.11,19.14,13.96
instance_391,18000.0,5.01,18000.0,18000.0,4.81,0.24,0.11,3.28,18000.0,0.32,2.09,18000.0,0.19,0.32,18000.0,2.28,0.34,0.52,0.28
instance_133,0.2,0.1,3.75,0.2,0.08,0.05,0.01,0.12,18000.0,0.06,0.6,15.08,0.01,0.05,13.71,0.07,0.03,0.06,0.01
instance_423,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,735.89,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_106,18000.0,28.69,18000.0,18000.0,30.35,5.26,22.75,32.6,18000.0,80.19,485.51,18000.0,2.9,1.11,18000.0,13.61,1.45,94.57,8.55
instance_127,18000.0,1.1,18000.0,18000.0,1.1,0.67,1.27,4.1,18000.0,0.39,2.51,18000.0,1.05,0.43,18000.0,1.09,0.73,0.41,0.72
instance_383,18000.0,20.45,18000.0,18000.0,5.53,1.71,2.13,18000.0,18000.0,6.12,11.9,18000.0,3.5,5.3,18000.0,41.41,7.2,4.76,5.54
instance_443,40.71,7.67,18.62,39.98,50.63,33.07,1.49,0.17,18.5,63.62,18.06,10.37,24.09,8.05,10.51,0.33,9.75,9.87,2.08
instance_544,131.51,127.39,18000.0,131.67,11.0,2.45,0.3,64.63,18000.0,1.21,2.76,106.68,0.16,32.27,86.62,75.31,18.88,1.04,0.32
instance_109,18000.0,134.55,18000.0,18000.0,158.06,91.91,44.41,354.59,18000.0,40.55,50.24,18000.0,42.16,21.87,18000.0,66.71,27.72,33.05,82.34
instance_503,18000.0,0.12,18000.0,18000.0,0.12,0.06,0.05,0.73,18000.0,0.06,0.26,38.47,0.03,0.05,30.33,0.1,0.05,0.04,0.05
instance_573,18000.0,1.28,41.38,18000.0,1.2,4.33,0.1,29.87,17.84,14.3,27.07,0.16,0.15,0.37,3.99,37.34,0.24,0.24,0.16
instance_460,675.96,1.59,18000.0,662.06,2.73,18000.0,18000.0,360.19,18000.0,18000.0,18000.0,11.95,18000.0,76.22,13.71,84.82,1.12,18000.0,1669.84
instance_597,18000.0,192.15,18000.0,18000.0,201.77,49.98,32.59,1259.48,18000.0,18000.0,18000.0,18000.0,22.54,227.06,18000.0,1009.13,553.75,18000.0,318.52
instance_137,7.59,0.07,3.85,7.63,0.05,0.05,0.02,0.11,18000.0,0.05,0.73,6.49,0.02,0.01,6.79,0.07,0.01,0.04,0.03
instance_121,18000.0,0.14,621.0,18000.0,0.15,0.53,0.59,0.37,620.96,18000.0,18000.0,0.81,0.13,0.08,1.21,0.56,0.06,18000.0,0.31
instance_292,18000.0,1.94,18000.0,18000.0,1.79,1.61,0.27,45.95,18000.0,18.14,591.68,18000.0,0.29,0.4,18000.0,5.21,0.93,17.89,0.14
instance_149,18000.0,28.12,18000.0,18000.0,23.95,80.09,43.72,13.19,18000.0,54.17,204.03,18000.0,18.13,8.17,18000.0,25.55,16.54,92.58,50.01
instance_233,472.16,10.98,348.79,496.27,4.24,1.73,3.24,489.88,382.55,2.02,46.49,155.75,2.76,25.17,138.4,57.31,27.5,1.89,4.82
instance_556,18000.0,18000.0,18000.0,18000.0,18.14,81.49,17.73,18000.0,18000.0,281.93,18000.0,18000.0,28.86,10.58,18000.0,151.68,11.14,58.14,23.35
instance_31,18000.0,316.96,18000.0,18000.0,542.62,1184.08,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1758.96,18000.0,18000.0,18000.0,18000.0,18000.0,955.32
instance_208,18000.0,25.73,18000.0,18000.0,48.27,3.21,41.22,1.74,18000.0,12.35,105.12,552.25,1.39,0.28,555.69,0.51,0.28,13.91,3.03
instance_197,18000.0,8.43,18000.0,18000.0,20.05,4.18,21.15,22.17,18000.0,3.51,29.69,18000.0,3.81,2.8,18000.0,6.16,4.03,3.03,10.96
instance_11,18000.0,28.26,18000.0,18000.0,20.09,42.61,8.14,439.75,18000.0,16.83,52.44,18000.0,32.78,17.21,18000.0,69.32,47.6,17.25,13.05
instance_43,18000.0,190.32,18000.0,18000.0,18000.0,102.58,435.84,18000.0,18000.0,157.52,722.43,18000.0,122.97,1447.83,18000.0,1414.42,561.56,243.09,319.5
instance_71,18000.0,5.27,18000.0,18000.0,3.81,1.04,20.72,14.86,18000.0,40.42,84.64,18000.0,1.11,0.43,18000.0,3.39,0.77,38.36,2.25
instance_500,18000.0,0.04,18000.0,18000.0,0.03,0.02,0.06,0.49,18000.0,0.02,0.08,17.98,0.05,0.09,17.55,0.13,0.04,0.02,0.05
instance_193,18000.0,8.12,18000.0,18000.0,19.7,4.08,20.81,21.88,18000.0,3.51,30.05,18000.0,3.57,2.89,18000.0,6.25,4.01,3.22,10.2
instance_495,18000.0,0.19,18000.0,18000.0,0.18,0.08,0.18,1.19,18000.0,0.06,0.3,360.86,0.1,0.12,339.99,0.33,0.13,0.07,0.09
instance_340,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_428,18000.0,1.02,18000.0,18000.0,454.19,1.06,18000.0,0.07,18000.0,18000.0,18000.0,5.57,0.43,0.29,4.95,0.12,0.26,18000.0,0.54
