instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24,algorithm_25,algorithm_26,algorithm_27,algorithm_28,algorithm_29,algorithm_30,algorithm_31
instance_433,4800.0,4800.0,4804.0,4804.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,3006.4,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4804.0,4681.2,4800.0
instance_434,89.28,4800.0,42.24,85.04,136.48,115.16,11.52,2281.56,30.2,25.32,37.28,4800.0,87.96,66.48,95.04,56.64,4800.0,20.24,4800.0,132.2,4800.0,109.6,4800.0,19.88,4800.0,110.96,143.28,4800.0,59.16,162.12,142.4
instance_436,4800.0,9.56,482.8,1211.92,128.8,1457.64,1551.2,4800.0,77.48,17.68,119.16,56.28,762.04,501.08,956.2,482.56,128.6,36.92,4800.0,2.36,2592.4,40.68,368.04,134.24,42.68,312.24,826.32,7.52,380.48,1492.44,1432.28
instance_437,4800.0,187.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,550.92,4800.0,4800.0,4800.0,4800.0,4800.0,2416.0,4800.0,4800.0,3610.8,4800.0,4800.0,4800.0
instance_438,4800.0,7.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1215.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2.4,4800.0,18.2,4800.0,4800.0,4800.0,95.8,4800.0,4800.0,13.4,4800.0,4800.0,4800.0
instance_439,4804.0,4800.0,354.64,71.08,142.8,109.48,4.64,3451.28,103.44,312.88,4800.0,4800.0,53.2,260.44,85.68,54.92,4800.0,107.08,4800.0,73.0,4800.0,3492.04,90.84,3292.6,4800.0,39.6,53.04,4800.0,278.44,167.8,92.12
instance_440,2152.04,4800.0,2851.2,996.32,135.08,640.4,50.56,833.12,101.04,239.32,4800.0,4800.0,53.08,153.24,102.08,69.16,4800.0,241.84,4800.0,49.76,4800.0,1539.0,540.44,1367.68,4800.0,149.6,49.92,4800.0,4804.0,122.92,64.84
instance_441,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4032.8,4800.0,4800.0,4800.0,1786.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_443,4800.0,0.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,351.32,0.64,3.44,4800.0,4800.0,4800.0,0.72,4800.0,0.4,4800.0,0.4,4800.0,4800.0,4800.0,0.36,4800.0,3.44,0.44,4800.0,2.84,4800.0
instance_444,2719.8,0.0,4800.0,1927.6,4800.0,1250.68,4800.0,4800.0,1169.64,4562.0,17.04,0.16,2.72,4800.0,4800.0,4800.0,0.24,4800.0,0.0,4800.0,0.0,4800.0,4800.0,1694.52,0.12,389.96,2.68,0.12,4800.0,2.4,4800.0
instance_446,4800.0,4800.0,136.88,87.52,45.56,85.68,346.12,161.92,148.64,45.08,4800.0,4800.0,163.6,39.36,42.96,1471.08,4800.0,166.36,4800.0,545.72,4800.0,230.44,104.16,41.4,4800.0,251.24,139.8,4800.0,374.04,59.52,3665.96
instance_447,48.92,4800.0,428.68,6.2,6.2,141.52,5.0,17.56,25.48,8.92,4800.0,6.76,16.6,181.88,32.12,28.04,8.48,5.36,4800.0,15.44,4800.0,628.2,6.52,9.72,7.08,6.08,24.32,4800.0,4.4,14.96,20.4
instance_448,4800.0,0.08,4800.0,4800.0,4800.0,4800.0,2154.8,4800.0,4800.0,1609.8,20.36,0.64,4800.0,4800.0,4800.0,4800.0,5.8,1318.16,4800.0,4800.0,0.52,4800.0,4800.0,3925.88,0.56,4800.0,4800.0,0.12,4800.0,1791.28,4800.0
instance_449,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1815.48,4800.0,1734.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_450,499.88,0.0,4438.0,914.52,4800.0,304.0,533.48,4800.0,4800.0,87.28,16.44,0.0,2.8,4800.0,4800.0,3142.96,0.36,591.28,0.04,4800.0,0.04,4800.0,3343.96,503.16,0.0,982.52,2.88,0.08,4341.6,2.8,4800.0
instance_452,4800.0,0.16,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.32,3.72,4800.0,4800.0,4800.0,0.92,4800.0,0.28,4800.0,0.24,4800.0,4800.0,4800.0,0.12,4800.0,3.72,0.08,4800.0,2.96,4800.0
instance_453,4800.0,4800.0,4800.0,1041.84,421.36,4800.0,4800.0,4800.0,4800.0,989.68,4800.0,4800.0,4800.0,693.52,1466.2,982.76,4800.0,3680.96,4800.0,1070.04,4800.0,4800.0,1409.92,1384.4,4800.0,1289.44,4800.0,4800.0,4800.0,4800.0,2747.72
instance_454,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,246.48,4800.0,4087.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4116.4,4800.0,4800.0,2281.84,4800.0
instance_456,1478.28,4800.0,332.76,266.6,229.76,658.4,1258.0,935.16,230.16,1537.56,4800.0,4800.0,110.32,186.48,84.44,76.44,4800.0,274.64,4800.0,82.4,4800.0,4800.0,365.08,1981.08,4800.0,360.92,146.08,4800.0,631.96,186.16,123.96
instance_457,0.92,1.48,64.48,59.8,50.0,160.68,0.48,0.92,1.32,86.24,2200.8,2731.24,2.68,3.96,1.92,1.32,2702.12,170.6,15.0,1.4,0.76,174.08,51.96,91.56,3008.08,53.16,2.28,3372.64,88.4,13.92,1.8
instance_458,0.16,0.24,11.84,2.12,2.16,11.84,0.04,0.16,0.16,3.6,143.6,132.44,0.44,1.56,0.36,0.36,135.12,18.84,2.88,0.44,0.12,28.56,3.08,5.04,133.32,3.08,0.44,164.68,4.12,4.0,0.56
instance_459,4800.0,4800.0,4471.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3482.52,4800.0,4800.0,2931.32,4800.0,4800.0
instance_461,4800.0,0.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,6.08,20.92,4800.0,4800.0,4800.0,12.72,4800.0,6.08,4800.0,12.44,4800.0,4800.0,4800.0,5.72,4800.0,21.76,4.88,4800.0,18.2,4800.0
instance_462,4800.0,4800.0,4800.0,1644.32,1008.04,3608.04,4800.0,4800.0,596.48,4800.0,4800.0,4800.0,1474.52,653.6,498.56,1468.4,4800.0,4800.0,4800.0,670.04,4800.0,399.8,4800.0,4800.0,4800.0,4800.0,1213.04,4800.0,4800.0,2453.16,1034.96
instance_465,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3098.12,4800.0,4800.0,4800.0,4800.0,791.76,4800.0,4800.0,4800.0,1948.04,4.48,4800.0,4800.0,1178.64,4800.0,4800.0,4800.0,4800.0,410.4,4800.0
instance_466,4800.0,2.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2101.88,3.8,4800.0,4800.0,4800.0,4800.0,183.24,4800.0,4800.0,4800.0,11.12,4800.0,4800.0,4800.0,2.6,4800.0,4800.0,1.56,4800.0,4800.0,4800.0
instance_467,4800.0,3573.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2174.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,350.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_469,4800.0,959.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4533.6,4800.0,2506.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_470,4800.0,0.12,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2455.28,0.24,4.44,4800.0,4800.0,4800.0,0.08,4800.0,0.12,4800.0,0.72,4800.0,4800.0,4800.0,0.04,4800.0,3.6,0.2,4800.0,3.52,4800.0
instance_471,4800.0,31.72,4800.0,4800.0,4800.0,4800.0,3545.48,4800.0,4800.0,4800.0,3181.6,89.6,4382.8,4800.0,3709.64,2036.4,120.48,4167.2,4800.0,4800.0,4800.0,4800.0,426.12,173.44,13.84,4800.0,4376.8,96.16,4800.0,4800.0,4800.0
instance_472,2199.64,4800.0,3007.76,4800.0,4800.0,3211.76,328.32,4800.0,4800.0,672.44,32.48,4800.0,512.12,4800.0,4800.0,4800.0,4800.0,1064.88,4800.0,4800.0,4800.0,4800.0,4800.0,602.8,4800.0,1975.56,560.6,4800.0,3243.04,411.8,4800.0
instance_473,1251.96,1.28,4800.0,4800.0,4800.0,368.4,2643.2,4800.0,4800.0,4420.8,415.4,2.32,3.2,4800.0,4800.0,4800.0,4.24,154.32,4.04,4800.0,0.32,4800.0,4800.0,4800.0,2.16,4800.0,3.24,5.16,4800.0,4.44,4800.0
instance_474,4800.0,42.48,4800.0,4800.0,4800.0,2514.6,4800.0,4800.0,967.6,4800.0,4800.0,14.48,4216.4,4800.0,4800.0,4800.0,221.08,4800.0,4800.0,4800.0,71.2,2.16,10.2,4800.0,12.92,4800.0,4102.0,49.16,4800.0,4800.0,4800.0
instance_476,4800.0,4800.0,1995.56,4800.0,2704.96,4800.0,4800.0,4800.0,3870.96,4800.0,4800.0,4800.0,3548.12,1984.36,4800.0,2106.16,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,860.08,4800.0,4800.0,4800.0,3813.2,4800.0,1974.8,4800.0,4800.0
instance_477,1.96,4800.0,2.48,0.8,0.6,1.72,2.84,1.84,2.44,0.76,4800.0,4800.0,2.76,5.56,1.36,1.48,4800.0,0.8,4800.0,1.28,4800.0,18.68,0.6,1.08,4800.0,0.76,2.64,4800.0,3.68,4.52,1.16
instance_478,4800.0,0.32,4800.0,4800.0,4800.0,4800.0,557.2,4800.0,4800.0,4800.0,155.72,0.44,4.08,4800.0,4800.0,4800.0,4.4,4800.0,0.08,4800.0,0.12,4800.0,4800.0,4800.0,0.36,4800.0,3.92,0.08,4800.0,3.52,4800.0
instance_479,4800.0,925.88,4800.0,4800.0,175.68,4800.0,4800.0,4800.0,49.92,1910.8,4800.0,104.64,176.12,52.48,4800.0,646.76,127.56,95.2,4800.0,4800.0,944.32,1.32,4800.0,111.0,7.48,4800.0,177.28,52.24,3236.64,1793.08,1261.08
instance_480,1624.32,4800.0,35.44,34.32,25.04,54.36,118.12,351.96,17.64,88.04,4800.0,4800.0,19.44,26.28,42.72,20.28,4800.0,31.56,4800.0,28.96,4800.0,346.08,58.36,333.08,4800.0,22.84,19.2,4800.0,63.96,51.24,67.24
instance_481,499.16,4800.0,124.08,63.36,84.4,320.04,321.92,107.52,93.68,268.68,4800.0,4800.0,47.56,103.36,93.32,93.72,4800.0,89.84,4800.0,52.44,4800.0,3027.28,60.64,917.96,4800.0,60.88,49.28,4800.0,451.36,68.28,64.24
instance_482,178.88,4800.0,496.76,34.36,1107.2,188.04,210.44,1839.8,172.44,181.4,4800.0,4800.0,70.84,917.64,153.0,87.64,4800.0,34.24,4800.0,18.12,4800.0,4608.4,4800.0,49.72,4800.0,54.36,70.92,4800.0,765.52,354.84,530.84
instance_485,4800.0,308.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3072.04,4800.0,3167.92,45.72,4800.0,4800.0,2611.84,4800.0,43.92,1108.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,24.32,4800.0,4800.0,47.32,4800.0,4800.0,4800.0
instance_488,4800.0,4800.0,736.92,371.48,364.16,26.32,29.08,4800.0,202.84,175.04,4800.0,4800.0,362.96,111.72,62.72,13.32,4800.0,244.28,4800.0,12.84,4800.0,4800.0,398.68,408.6,4800.0,560.68,351.88,4800.0,1373.16,300.56,617.56
instance_489,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_490,353.2,4800.0,1461.44,546.68,540.68,818.72,574.36,4398.0,413.12,232.48,908.32,4800.0,1816.4,987.36,317.64,215.32,4800.0,896.12,4800.0,332.4,4800.0,1524.84,1131.24,255.04,4800.0,580.6,1844.24,4800.0,1518.28,3479.0,883.96
instance_491,726.52,4800.0,278.0,515.32,479.56,1469.12,1473.28,2535.32,183.56,235.36,4800.0,4800.0,312.48,476.2,777.84,170.64,4800.0,1392.4,4800.0,835.24,4800.0,1721.24,4800.0,235.0,4800.0,409.92,395.28,4800.0,231.2,335.92,2114.56
instance_494,925.16,4800.0,577.76,344.92,129.68,616.2,1865.64,1991.56,561.76,768.96,4800.0,4800.0,610.48,917.36,152.16,55.64,4800.0,2027.88,4800.0,118.88,4800.0,882.16,179.44,1030.76,4800.0,524.6,624.96,4800.0,327.6,341.76,692.04
instance_496,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1580.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_497,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3155.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_498,4800.0,1784.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,980.08,4800.0,4800.0,4800.0,4800.0,4800.0,4557.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_500,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,855.08,4800.0,4509.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_501,126.56,394.84,179.32,325.84,112.16,168.96,11.24,4800.0,40.96,303.88,4800.0,221.16,2.64,379.44,1.04,22.04,920.28,20.76,4800.0,231.92,4800.0,142.6,173.72,37.36,509.6,77.24,2.68,281.68,283.6,93.44,548.52
instance_502,544.84,4800.0,72.56,154.48,83.08,156.32,224.2,337.8,121.04,356.28,4800.0,4800.0,76.64,115.44,81.24,69.32,4800.0,129.72,4800.0,116.12,4800.0,3083.72,98.88,597.32,4800.0,90.28,64.0,4800.0,111.88,4800.0,61.32
instance_503,4800.0,4800.0,715.28,2911.2,353.72,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,2974.6,3272.36,1734.12,655.84,4800.0,4800.0,4800.0,885.16,4800.0,4800.0,161.88,4800.0,4800.0,644.12,1791.96,4800.0,765.08,4800.0,2707.6
instance_504,0.12,61.4,0.2,0.04,0.04,0.0,0.04,0.12,0.24,0.04,0.12,128.96,0.08,0.28,0.2,0.24,19.6,0.0,4800.0,0.28,4800.0,0.68,0.0,0.04,7.92,0.0,0.08,205.48,0.04,0.16,0.2
instance_505,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2515.84,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_506,151.72,4800.0,39.24,30.04,28.6,57.0,169.44,381.08,239.08,91.44,4800.0,4800.0,501.48,44.16,260.32,32.12,4800.0,29.52,4800.0,31.76,4800.0,100.0,50.96,83.88,4800.0,23.32,563.76,4800.0,36.64,113.84,57.44
instance_507,2672.68,4800.0,3722.32,2420.76,4800.0,4800.0,276.04,4800.0,1642.32,607.88,1001.36,4800.0,1575.76,1130.76,3228.0,1538.96,4800.0,882.84,4800.0,4545.2,4800.0,4800.0,4800.0,474.32,4800.0,2583.12,1857.28,4800.0,1278.32,1310.84,4800.0
instance_508,20.8,4800.0,67.72,60.92,94.56,13.64,27.0,82.8,59.76,80.44,4800.0,4800.0,173.16,34.4,47.96,4.92,4800.0,20.64,4800.0,31.84,4800.0,129.48,317.24,203.52,4800.0,45.96,157.76,4800.0,127.2,24.32,14.48
instance_509,4800.0,4800.0,4804.0,4800.0,3724.12,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4804.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0
instance_510,4800.0,4800.0,861.88,2913.32,4800.0,1474.92,2613.28,4800.0,4800.0,1003.6,4800.0,4800.0,4800.0,348.04,3239.6,713.12,4800.0,4800.0,4800.0,722.88,4800.0,3084.84,2039.8,1284.16,4800.0,2448.6,4800.0,4800.0,1433.36,4138.4,4800.0
instance_511,4800.0,0.0,4800.0,1002.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,16.76,0.12,3.16,4800.0,4800.0,4800.0,8.8,913.16,0.04,4800.0,0.0,4800.0,4800.0,621.52,0.12,4800.0,3.2,0.0,4800.0,2.84,4800.0
instance_512,0.0,0.0,0.28,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.48,0.04,0.12,0.24,0.28,0.28,0.04,0.08,0.04,0.28,0.04,7.48,0.0,0.04,0.04,0.0,0.12,0.04,0.0,0.24,0.32
instance_513,875.28,4800.0,26.4,18.72,14.52,41.8,95.72,216.0,33.92,52.0,4800.0,4800.0,36.92,29.88,26.28,15.08,4800.0,27.2,4800.0,18.12,4800.0,510.36,18.2,53.88,4800.0,16.76,36.04,4800.0,56.48,38.52,21.6
instance_515,4800.0,149.0,254.84,583.12,1640.0,4800.0,636.72,4800.0,86.92,411.48,4800.0,20.6,81.16,12.24,158.92,377.44,68.36,1374.44,4800.0,880.56,1565.0,1796.32,5.44,48.0,32.72,4800.0,75.8,1.4,371.68,252.6,4800.0
instance_519,69.48,247.68,136.24,60.68,28.48,869.36,13.84,21.64,51.76,641.0,4800.0,62.08,23.0,72.84,114.68,4800.0,14.28,56.8,4800.0,52.68,1117.52,812.68,2003.64,361.88,84.84,745.44,15.64,86.0,125.68,67.28,62.52
instance_522,9.92,4800.0,1.32,0.6,0.76,1.08,1.44,5.4,1.24,0.8,4800.0,4800.0,1.6,4.72,1.56,1.24,4800.0,0.72,4800.0,1.12,4800.0,4.2,1.12,0.88,4800.0,0.76,1.6,4800.0,1.56,3.92,1.28
instance_527,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3655.12,0.04,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3529.0,4800.0,1850.28,0.0,4800.0,4800.0,0.0,4800.0
instance_530,1730.28,4800.0,994.04,466.36,612.32,837.16,1393.64,3407.84,936.32,1020.44,4800.0,4800.0,1329.8,564.4,1330.92,338.6,4800.0,597.72,4800.0,499.8,4800.0,2496.44,4800.0,1042.6,4800.0,519.08,1453.92,4800.0,1784.52,1045.88,717.76
instance_531,516.16,4800.0,4800.0,2135.4,4800.0,1804.08,163.4,4800.0,4800.0,427.12,48.4,4800.0,1332.64,4800.0,4800.0,4800.0,4800.0,593.24,4800.0,4800.0,4800.0,166.48,3117.4,400.24,4800.0,2738.28,1336.48,4800.0,4800.0,996.04,4800.0
instance_532,4800.0,4.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2372.84,4.32,5.08,4800.0,4800.0,4800.0,0.96,4800.0,1.96,4800.0,0.44,4800.0,4800.0,4800.0,4.08,4800.0,4.8,0.16,4800.0,3.96,4800.0
instance_535,4660.0,0.04,4070.8,2002.44,4800.0,65.36,860.4,4800.0,4800.0,86.16,9.96,0.28,2.88,144.48,4800.0,4800.0,8.48,454.2,0.4,4800.0,0.04,4800.0,4800.0,154.64,0.0,847.4,2.92,0.24,2590.8,2.8,4800.0
instance_536,4800.0,3.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,19.92,74.44,4800.0,4800.0,4800.0,1087.2,4800.0,2.16,4800.0,2.08,4800.0,4800.0,4800.0,19.4,4800.0,72.32,2.32,4800.0,46.76,4800.0
instance_537,4800.0,18.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,252.8,73.16,4800.0,4800.0,4800.0,4800.0,4800.0,5.88,4800.0,30.84,4800.0,4800.0,4800.0,138.96,4800.0,77.36,2.84,4800.0,52.92,4800.0
instance_538,4804.0,4800.0,1979.76,2517.28,2921.56,3383.36,4800.0,4800.0,2441.4,4800.0,4800.0,4800.0,3448.44,915.04,2056.36,3354.48,4800.0,3795.72,4800.0,2626.88,4800.0,4800.0,4675.6,4800.0,4800.0,3231.72,3173.28,4800.0,2711.68,1900.56,3909.44
instance_539,4800.0,2.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.4,4.4,4800.0,4800.0,4800.0,1.44,4800.0,0.2,4800.0,0.68,4800.0,4800.0,4800.0,0.84,4800.0,4.4,0.56,4800.0,3.72,4800.0
instance_540,4800.0,4800.0,4800.0,4804.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3286.96,3591.84,4804.0,3376.52,4800.0,2377.24,4800.0,1548.0,4800.0,4800.0,4800.0,4800.0,4800.0,2109.04,3186.08,4800.0,4804.0,4804.0,4804.0
instance_541,4800.0,4800.0,35.52,114.0,18.52,57.76,34.44,805.64,38.52,96.52,4800.0,4800.0,22.4,33.16,18.0,16.32,4800.0,30.0,4800.0,223.96,4800.0,157.36,11.28,55.0,4800.0,59.96,22.28,4800.0,72.32,28.64,27.08
instance_542,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4562.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4398.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_543,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,13.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_544,4800.0,0.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4.68,5.32,4800.0,4800.0,4800.0,175.96,4800.0,0.36,4800.0,0.56,4800.0,4800.0,4800.0,3.28,4800.0,5.36,2.92,4800.0,4.84,4800.0
instance_546,214.56,4800.0,4800.0,322.08,331.76,1067.92,84.76,160.24,803.8,460.28,4800.0,4800.0,507.44,396.44,98.76,43.76,4800.0,394.48,4800.0,142.52,4800.0,1284.6,3502.2,248.12,4800.0,574.04,606.84,4800.0,4076.0,939.52,167.96
instance_547,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.2,0.0,0.0,0.0,0.16,0.0,0.64,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.24
instance_549,197.76,4800.0,4800.0,2184.0,4800.0,4800.0,4800.0,1705.8,4804.0,4800.0,4800.0,4800.0,4800.0,4804.0,2399.76,3212.12,4800.0,494.68,4800.0,1141.08,4800.0,2591.52,4800.0,4800.0,4800.0,4804.0,2453.96,4800.0,4800.0,3308.08,4804.0
instance_552,4800.0,4800.0,162.16,1244.8,408.88,1447.64,4800.0,4800.0,183.6,3378.0,4800.0,4800.0,1301.88,248.0,958.04,565.96,4800.0,1771.68,4800.0,911.8,4800.0,4800.0,806.68,2868.68,4800.0,943.52,1190.72,4800.0,241.72,700.32,2362.08
instance_553,4800.0,21.92,4800.0,4800.0,4800.0,4800.0,914.84,4800.0,4800.0,4800.0,581.72,7.52,3.72,4800.0,4800.0,4800.0,11.6,3649.36,7.2,4800.0,10.0,4800.0,4800.0,4800.0,11.72,4800.0,3.68,11.48,4800.0,4.6,4800.0
instance_556,146.52,4800.0,640.96,44.84,55.4,30.16,18.0,384.28,523.64,291.08,4800.0,4800.0,289.44,162.36,44.04,28.08,4800.0,145.12,4800.0,31.0,4800.0,212.68,4804.0,193.56,4800.0,95.88,278.44,4800.0,466.6,63.08,60.44
instance_557,4804.0,4800.0,2215.04,176.28,305.88,592.56,4215.6,3385.32,280.4,610.36,4800.0,4800.0,302.24,370.96,200.44,531.92,4800.0,312.36,4800.0,34.52,4800.0,4800.0,441.2,4800.0,4800.0,280.16,305.16,4800.0,2409.08,261.6,133.32
instance_558,4800.0,0.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.16,4.6,4800.0,4800.0,4800.0,0.28,4800.0,4800.0,4800.0,0.08,4800.0,4800.0,4800.0,0.16,4800.0,4.2,0.2,4800.0,2.44,4800.0
instance_560,2854.16,4800.0,427.8,60.92,161.72,105.72,230.64,538.76,335.08,4800.0,4800.0,4800.0,329.08,111.72,194.04,37.68,4800.0,64.92,4800.0,50.88,4800.0,2310.96,99.24,2646.92,4800.0,86.24,329.64,4800.0,302.92,119.88,37.84
instance_563,4800.0,4800.0,1180.56,4800.0,996.32,4800.0,4800.0,4800.0,49.12,1600.0,4800.0,4800.0,71.44,4800.0,1811.64,3136.8,4800.0,22.88,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2432.08,72.12,4800.0,1031.52,4800.0,4800.0
instance_564,4800.0,4800.0,877.04,3742.92,1548.92,4800.0,4800.0,4800.0,2470.96,4800.0,4800.0,4800.0,2768.6,1442.44,1672.28,1036.16,4800.0,3037.96,4800.0,4146.8,4800.0,4800.0,4298.0,4800.0,4800.0,2857.96,2384.12,4800.0,1532.96,1650.4,2993.24
instance_565,125.96,4800.0,64.88,54.28,63.6,81.08,303.64,623.4,95.64,219.68,4800.0,4800.0,114.4,61.28,58.76,46.76,4800.0,57.72,4800.0,46.48,4800.0,2347.28,80.56,171.92,4800.0,61.84,109.08,4800.0,154.24,95.24,64.96
instance_566,5.88,4800.0,13.44,2.52,2.56,7.48,31.08,10.4,6.2,3.56,4800.0,4800.0,8.88,16.24,5.16,4.24,4800.0,3.16,4800.0,4.36,4800.0,54.04,2.68,4.04,4800.0,2.72,8.48,4800.0,20.8,12.84,4.6
