instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_25,18000.0,83.18,18000.0,18000.0,81.75,161.13,42.03,741.13,18000.0,54.38,128.2,18000.0,93.87,83.76,18000.0,234.91,128.26,73.44,58.89
instance_453,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_482,1388.07,5.92,18000.0,1422.86,8.33,18000.0,18000.0,345.33,18000.0,18000.0,18000.0,42.72,18000.0,12.04,33.53,122.9,2.83,18000.0,18000.0
instance_21,18000.0,158.79,18000.0,18000.0,417.25,346.34,359.91,18000.0,18000.0,669.61,18000.0,18000.0,117.23,18000.0,18000.0,1436.69,589.24,378.57,124.98
instance_543,18000.0,22.63,18000.0,18000.0,18.37,6.93,1.31,18000.0,18000.0,3.03,12.61,18000.0,0.95,5.16,18000.0,985.53,18.11,3.22,3.58
instance_72,18000.0,6.33,18000.0,18000.0,5.64,1.05,3.62,16.05,18000.0,33.04,516.78,18000.0,2.67,0.69,18000.0,3.53,1.09,33.95,1.6
instance_417,18000.0,0.7,18000.0,18000.0,18.61,0.09,37.08,0.04,18000.0,18000.0,18000.0,18000.0,0.04,0.01,18000.0,0.12,0.03,18000.0,0.12
instance_283,18000.0,2.51,18000.0,18000.0,1.13,3.04,0.22,43.5,18000.0,20.33,551.53,18000.0,0.41,0.35,18000.0,2.53,0.74,16.02,0.17
instance_85,18000.0,51.51,18000.0,18000.0,56.57,76.52,97.03,918.75,18000.0,46.69,64.65,18000.0,32.6,20.41,18000.0,190.48,25.32,51.02,34.52
instance_328,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_326,18000.0,26.03,18000.0,18000.0,2.44,4.14,2.84,70.94,18000.0,2.93,50.68,18000.0,4.14,13.52,18000.0,35.72,13.87,2.85,3.35
instance_263,18000.0,5.09,18000.0,18000.0,3.18,2.82,6.64,1197.53,18000.0,232.24,18000.0,18000.0,1.05,5.71,18000.0,161.98,8.92,195.25,2.45
instance_252,18000.0,2.98,18000.0,18000.0,1.83,3.05,0.72,153.19,18000.0,49.46,18000.0,18000.0,0.66,0.69,18000.0,10.16,3.5,48.93,0.34
instance_405,18000.0,2.73,18000.0,18000.0,3.04,0.3,0.31,12.53,18000.0,1.0,2.34,18000.0,0.39,0.62,18000.0,2.79,0.47,0.65,0.43
instance_294,18000.0,3.72,18000.0,18000.0,3.82,0.3,0.2,0.85,18000.0,0.3,1.04,18000.0,0.29,0.22,18000.0,0.48,0.23,0.41,0.26
instance_51,18000.0,4.73,18000.0,18000.0,4.38,1.15,9.44,16.31,18000.0,36.27,207.68,18000.0,1.23,0.4,18000.0,2.62,0.39,34.74,1.66
instance_48,18000.0,27.58,18000.0,18000.0,29.95,32.17,9.3,18000.0,18000.0,12.19,42.9,18000.0,25.61,19.64,18000.0,119.57,64.62,12.24,13.08
instance_444,18000.0,0.06,18000.0,18000.0,0.06,0.06,0.06,0.05,18000.0,2.75,3.97,18000.0,0.04,0.04,18000.0,0.09,0.04,2.45,0.04
instance_467,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_545,18000.0,13.75,18000.0,18000.0,0.82,1.19,0.5,155.55,18000.0,2.52,8.62,18000.0,0.24,6.18,18000.0,22.35,1.85,2.45,0.4
instance_166,18000.0,4.76,18000.0,18000.0,4.2,6.47,8.25,3.61,18000.0,6.96,16.9,18000.0,2.77,2.51,18000.0,6.34,3.45,9.51,5.79
instance_290,18000.0,2.26,18000.0,18000.0,4.46,2.26,0.3,528.78,18000.0,65.78,18000.0,18000.0,0.33,0.6,18000.0,21.3,2.34,138.6,0.91
instance_529,496.44,124.84,18000.0,491.4,0.58,0.75,0.42,151.31,18000.0,1.28,3.75,196.64,0.23,5.08,200.7,32.81,3.68,0.94,0.3
instance_325,18000.0,36.62,18000.0,18000.0,35.47,0.21,0.09,3.23,18000.0,0.12,3.13,18000.0,0.22,0.45,18000.0,1.53,0.52,0.1,0.17
instance_202,18000.0,3.44,18000.0,18000.0,54.17,3.36,56.24,1.75,18000.0,4.62,41.12,614.38,1.67,0.47,664.21,0.9,0.47,4.21,3.2
instance_386,18000.0,8.7,18000.0,18000.0,3.68,0.35,0.48,14.64,18000.0,3.23,4.77,18000.0,0.92,0.57,18000.0,15.49,1.3,3.51,1.12
instance_392,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1199.78
instance_122,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_284,18000.0,2.88,18000.0,18000.0,1.27,3.73,0.61,33.19,18000.0,45.05,18000.0,18000.0,0.45,0.62,18000.0,7.28,1.07,62.05,0.28
instance_63,18000.0,36.62,18000.0,18000.0,50.67,1.35,46.28,19.28,18000.0,49.66,199.06,18000.0,3.69,3.39,18000.0,2.72,1.81,86.67,2.87
instance_254,18000.0,5.42,18000.0,18000.0,7.51,3.84,4.02,710.85,18000.0,118.45,18000.0,18000.0,1.09,2.6,18000.0,57.21,5.06,150.7,1.72
instance_141,771.53,20.84,18000.0,771.37,25.61,12.19,164.72,13.6,18000.0,19.07,74.85,680.19,4.88,21.13,651.92,19.54,12.16,27.34,17.21
instance_234,18000.0,33.69,18000.0,18000.0,27.74,4.92,19.04,1090.07,18000.0,10.86,120.45,18000.0,8.18,42.48,1108.21,321.22,34.12,10.62,19.16
instance_38,18000.0,359.75,18000.0,18000.0,288.65,411.39,785.67,18000.0,18000.0,1668.5,18000.0,18000.0,117.45,18000.0,18000.0,1422.53,986.32,1174.69,929.12
instance_23,18000.0,66.0,18000.0,18000.0,47.06,66.5,118.24,18000.0,18000.0,136.86,336.25,18000.0,45.55,18000.0,18000.0,229.99,131.28,93.69,71.76
instance_432,18000.0,167.4,18000.0,18000.0,52.98,0.03,0.03,0.1,18000.0,211.88,186.39,1.82,0.02,0.0,0.53,0.18,0.01,378.34,0.02
instance_374,18000.0,9.87,18000.0,18000.0,59.27,4.14,9.81,18000.0,18000.0,28.8,112.13,18000.0,5.72,60.64,18000.0,18000.0,16.97,24.06,16.37
instance_261,18000.0,2.09,18000.0,18000.0,1.82,1.75,0.21,319.62,18000.0,27.31,18000.0,18000.0,0.5,0.53,18000.0,26.28,1.31,23.04,0.12
instance_13,18000.0,54.41,18000.0,18000.0,57.83,147.47,164.68,18000.0,18000.0,70.33,359.58,18000.0,77.69,1666.94,18000.0,680.55,157.44,64.29,135.05
instance_517,18000.0,0.17,18000.0,18000.0,0.15,0.08,0.15,0.87,18000.0,0.07,0.27,242.32,0.06,0.28,279.96,0.39,0.12,0.09,0.17
instance_586,18000.0,22.05,18000.0,18000.0,18000.0,18000.0,8.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,813.62,18000.0,187.01,802.21,18000.0,11.7
instance_381,18000.0,3.05,18000.0,18000.0,2.62,0.25,0.16,2.38,18000.0,0.2,1.71,18000.0,0.22,0.35,18000.0,1.77,0.28,0.3,0.29
instance_370,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1777.17,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1263.66
instance_131,18000.0,0.74,18000.0,18000.0,1.39,1.18,0.65,451.38,18000.0,1.42,4.55,18000.0,1.14,6.54,18000.0,10.65,1.92,0.94,0.37
instance_144,192.67,4.6,18000.0,189.69,11.88,6.35,14.22,3.44,18000.0,6.83,15.83,18000.0,1.32,3.32,18000.0,9.05,4.47,6.99,5.63
instance_561,18000.0,157.97,18000.0,18000.0,109.81,142.53,26.55,303.08,18000.0,55.04,18000.0,18000.0,24.57,36.84,18000.0,514.83,35.44,42.6,11.75
instance_343,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_546,18000.0,22.8,18000.0,18000.0,14.34,1.65,5.33,1683.81,18000.0,18000.0,18000.0,18000.0,5.03,2.57,18000.0,174.19,1.63,18000.0,1.48
instance_522,1366.98,17.02,18000.0,1355.72,0.59,1.13,0.2,206.94,18000.0,1.36,5.4,220.36,0.12,7.9,277.33,18.22,4.49,1.08,0.21
instance_61,18000.0,52.81,18000.0,18000.0,36.76,1.25,63.84,18.62,18000.0,45.16,211.09,18000.0,31.15,1.92,18000.0,2.73,0.95,77.43,4.54
instance_77,18000.0,279.29,18000.0,18000.0,373.7,699.36,1071.59,18000.0,18000.0,274.37,534.92,18000.0,834.35,176.96,18000.0,295.78,177.52,271.05,333.07
instance_299,18000.0,94.21,18000.0,18000.0,88.42,3.04,3.09,11.03,18000.0,2.29,7.03,18000.0,3.31,2.67,18000.0,6.25,2.82,2.93,2.92
instance_380,18000.0,2.19,18000.0,18000.0,1.94,0.2,0.1,1.54,18000.0,0.18,1.5,18000.0,0.15,0.26,18000.0,0.85,0.24,0.21,0.2
instance_493,18000.0,0.02,18000.0,18000.0,0.02,0.02,0.01,0.38,18000.0,0.01,0.11,194.32,0.01,0.01,199.94,0.02,0.01,0.02,0.01
instance_500,18000.0,0.04,18000.0,18000.0,0.03,0.02,0.06,0.49,18000.0,0.02,0.08,17.98,0.05,0.09,17.55,0.13,0.04,0.02,0.05
instance_310,18000.0,13.54,18000.0,18000.0,13.37,0.17,0.07,1.61,18000.0,0.1,1.76,18000.0,0.17,0.27,18000.0,0.84,0.28,0.09,0.12
instance_298,18000.0,19.71,18000.0,18000.0,18.28,0.89,0.44,18.23,18000.0,0.45,13.06,18000.0,0.85,2.46,18000.0,7.67,2.51,0.41,0.76
instance_36,18000.0,61.85,18000.0,18000.0,64.75,26.04,45.81,984.29,18000.0,26.92,62.84,18000.0,16.78,189.27,18000.0,353.39,132.29,20.35,24.2
instance_287,18000.0,4.05,18000.0,18000.0,28.51,14.54,41.75,567.26,18000.0,476.63,18000.0,18000.0,16.95,15.04,18000.0,129.34,10.66,629.0,11.15
instance_125,18000.0,4.2,18000.0,18000.0,2.83,1.27,0.83,18000.0,18000.0,1.45,4.67,18000.0,1.49,0.48,18000.0,24.64,0.74,1.56,0.46
instance_237,18000.0,192.22,18000.0,18000.0,278.87,87.49,357.89,18000.0,18000.0,133.86,581.2,18000.0,57.19,284.86,18000.0,18000.0,482.43,148.87,165.45
instance_598,18000.0,44.82,18000.0,18000.0,16.59,8.01,1.48,185.2,908.31,27.75,18000.0,18000.0,1.92,2.21,18000.0,24.33,2.27,2.43,1.59
instance_134,18000.0,4.38,18000.0,18000.0,6.77,4.72,2.78,899.61,18000.0,5.25,7.81,18000.0,4.76,12.51,18000.0,105.97,5.76,4.62,0.52
instance_587,18000.0,158.75,614.75,18000.0,139.72,94.75,27.9,18000.0,18000.0,302.12,18000.0,18000.0,86.45,53.82,18000.0,147.09,53.28,1.69,157.17
instance_200,18000.0,34.57,18000.0,18000.0,31.39,6.57,25.02,5.84,18000.0,3.51,55.29,18000.0,2.28,0.51,18000.0,1.55,0.55,4.03,2.58
instance_580,18000.0,879.31,18000.0,18000.0,1.28,594.6,1.26,18000.0,871.3,18000.0,18000.0,18000.0,73.22,91.2,18000.0,93.78,92.51,1212.25,2.13
instance_596,18000.0,250.4,18000.0,18000.0,296.61,13.82,30.59,611.01,18000.0,105.02,88.24,18000.0,10.73,10.39,18000.0,104.97,48.52,199.1,24.87
instance_267,18000.0,3.62,18000.0,18000.0,2.9,3.44,0.88,118.72,18000.0,37.93,18000.0,18000.0,0.45,0.74,18000.0,13.31,1.31,36.6,0.21
instance_189,1108.68,64.72,18000.0,1145.15,68.33,13.36,245.44,17.32,18000.0,45.23,108.17,1085.8,24.4,31.75,918.81,40.5,27.38,63.43,18.41
instance_206,18000.0,5.73,18000.0,18000.0,5.17,3.22,4.73,1.42,18000.0,3.78,64.72,1254.89,1.24,0.46,1070.34,0.98,0.42,3.88,1.05
instance_457,1.32,0.33,64.74,1.31,0.66,1679.95,18000.0,31.46,18000.0,18000.0,18000.0,0.44,18000.0,13.46,0.65,5.46,1.05,18000.0,75.78
instance_80,18000.0,9.39,18000.0,18000.0,7.76,6.01,4.87,144.11,18000.0,8.22,59.97,18000.0,2.46,1.73,18000.0,32.86,2.48,5.87,9.2
instance_393,18000.0,2.81,18000.0,18000.0,2.59,0.45,0.17,14.73,18000.0,0.71,3.22,18000.0,0.26,0.51,18000.0,9.21,0.39,0.68,0.32
instance_168,18000.0,6.29,18000.0,18000.0,5.68,7.89,7.4,3.99,18000.0,7.5,21.77,561.52,1.35,2.0,421.48,2.22,3.51,5.95,4.77
instance_356,18000.0,88.22,18000.0,18000.0,53.13,96.45,64.25,36.95,18000.0,100.96,38.57,18000.0,97.92,11.33,18000.0,15.24,11.45,45.95,65.26
instance_317,18000.0,72.19,18000.0,18000.0,71.94,3.13,3.08,12.56,18000.0,2.57,8.04,18000.0,3.36,2.24,18000.0,5.03,2.54,3.07,3.35
instance_531,18000.0,37.72,18000.0,18000.0,12.75,1.23,1.34,4.82,18000.0,18000.0,18000.0,18000.0,1.08,2.06,18000.0,65.01,1.01,18000.0,2.54
instance_375,18000.0,3.38,18000.0,18000.0,2.83,0.35,1.17,7.26,18000.0,0.75,4.64,18000.0,0.36,0.34,18000.0,3.42,0.46,0.91,0.73
instance_562,18000.0,18000.0,18000.0,18000.0,18000.0,425.22,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,336.68,419.45,18000.0,18000.0,606.45,18000.0,593.23
instance_165,262.67,6.1,18000.0,256.11,8.68,2.47,47.23,4.38,18000.0,15.74,29.35,221.94,1.74,5.88,215.08,8.27,4.38,17.15,7.79
instance_42,18000.0,187.56,18000.0,18000.0,192.4,84.86,232.19,18000.0,18000.0,788.08,1221.24,18000.0,170.99,18000.0,18000.0,18000.0,301.3,1292.21,102.77
instance_151,18000.0,25.61,18000.0,18000.0,28.78,200.12,58.78,18.83,18000.0,79.46,188.81,18000.0,7.09,17.25,18000.0,19.0,31.1,60.87,29.48
instance_311,18000.0,183.88,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1760.82,381.06,18000.0,18000.0,18000.0,18000.0,1398.69,18000.0,695.3,18000.0
instance_260,18000.0,1.22,18000.0,18000.0,0.84,0.84,0.71,90.17,18000.0,27.48,1195.33,18000.0,0.29,0.34,18000.0,2.57,0.73,31.21,1.34
instance_554,18000.0,30.55,18000.0,18000.0,26.07,12.71,10.04,69.48,18000.0,25.29,18000.0,18000.0,19.06,20.17,18000.0,209.04,14.15,18.66,8.48
instance_12,18000.0,46.62,18000.0,18000.0,64.4,52.23,73.02,1539.13,18000.0,183.41,494.24,18000.0,24.63,97.03,18000.0,588.88,156.78,145.32,31.35
instance_257,18000.0,3.53,18000.0,18000.0,19.77,2.62,12.34,169.52,18000.0,339.99,18000.0,18000.0,0.37,2.13,18000.0,25.63,11.85,327.88,4.51
instance_19,18000.0,1484.55,18000.0,18000.0,931.23,689.09,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1597.76,18000.0,18000.0,18000.0,18000.0,1377.15,309.2
instance_286,18000.0,3.38,18000.0,18000.0,3.3,2.19,0.36,99.13,18000.0,281.98,18000.0,1523.47,0.25,0.52,1614.17,15.67,2.92,195.68,0.36
instance_510,18000.0,0.13,18000.0,18000.0,0.12,0.06,0.03,0.92,18000.0,0.07,0.24,30.78,0.04,0.05,25.69,0.1,0.04,0.07,0.03
instance_319,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_118,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_285,18000.0,3.62,18000.0,18000.0,1.26,3.41,0.28,158.75,18000.0,44.86,18000.0,18000.0,0.4,0.72,18000.0,13.61,1.81,45.35,0.26
instance_79,18000.0,88.63,18000.0,18000.0,241.59,11.37,190.94,297.75,18000.0,290.12,964.76,18000.0,43.0,8.8,18000.0,28.15,6.9,324.32,35.29
instance_459,246.16,48.09,18000.0,242.99,34.12,8.44,165.07,65.0,18000.0,16.57,175.89,841.84,9.25,13.29,798.58,536.54,9.95,14.6,9.82
instance_589,18000.0,40.29,18000.0,18000.0,43.01,12.75,4.72,1555.43,18000.0,220.12,18000.0,18000.0,16.45,33.7,18000.0,101.38,42.35,94.1,68.33
instance_479,18000.0,0.58,249.81,18000.0,1.53,1.13,9.26,17.81,18000.0,4.19,10.84,18000.0,1.55,2.23,18000.0,23.53,2.74,4.37,1.51
instance_216,18000.0,13.77,18000.0,18000.0,14.25,13.14,63.8,24.77,18000.0,10.35,6.89,18000.0,15.02,6.25,18000.0,78.88,6.34,10.29,14.55
instance_465,18000.0,1.71,18000.0,18000.0,3.59,18000.0,18000.0,324.17,18000.0,18000.0,18000.0,15.5,18000.0,9.49,14.8,100.97,0.8,18000.0,18000.0
instance_449,18000.0,0.07,18000.0,18000.0,0.73,0.07,5.88,0.03,18000.0,18000.0,18000.0,0.4,0.02,0.01,0.88,0.04,0.02,18000.0,0.1
instance_67,18000.0,5.04,18000.0,18000.0,8.91,0.98,9.55,11.99,18000.0,18.77,130.24,18000.0,0.6,0.36,18000.0,1.83,0.5,18.83,1.59
instance_472,294.37,24.86,18000.0,283.06,17.22,16.61,170.97,34.57,18000.0,1.33,8.99,401.68,7.39,5.14,382.75,41.67,5.26,1.7,18.02
instance_62,18000.0,2.77,18000.0,18000.0,4.57,1.11,8.13,17.71,18000.0,47.33,207.57,18000.0,1.47,0.92,18000.0,3.5,0.52,41.06,1.68
instance_333,18000.0,28.0,18000.0,18000.0,25.08,22.57,17.8,25.3,18000.0,24.72,23.95,18000.0,23.04,4.66,18000.0,10.69,4.82,9.02,17.66
instance_372,18000.0,1.66,18000.0,18000.0,1.43,0.86,0.84,217.95,18000.0,1.36,1.8,18000.0,0.64,0.57,18000.0,14.26,1.0,0.9,1.17
instance_346,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_344,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_217,18000.0,112.61,18000.0,18000.0,138.93,9.84,109.65,10.5,18000.0,20.7,288.24,1467.87,3.85,1.09,1463.0,2.34,1.25,23.81,5.83
instance_452,18000.0,7.71,318.29,18000.0,22.39,8.51,142.0,60.72,593.74,29.7,37.84,18000.0,14.6,34.67,18000.0,127.57,23.28,33.5,15.67
instance_357,18000.0,548.89,18000.0,18000.0,514.72,853.81,549.32,679.66,18000.0,554.6,136.64,18000.0,934.44,132.48,18000.0,145.5,139.28,679.67,560.52
instance_520,861.7,208.94,18000.0,856.79,0.68,0.77,0.32,180.85,18000.0,1.02,6.18,232.51,0.16,1.71,100.42,20.94,2.96,1.22,0.48
instance_229,18000.0,1.68,18000.0,18000.0,5.18,1.0,6.21,0.74,18000.0,0.69,12.45,18000.0,0.45,0.15,18000.0,0.29,0.15,0.73,2.97
instance_97,18000.0,7.94,18000.0,18000.0,6.65,5.18,1.76,143.98,18000.0,7.04,6.51,18000.0,1.49,1.79,18000.0,26.07,1.94,4.22,2.88
instance_43,18000.0,190.32,18000.0,18000.0,18000.0,102.58,435.84,18000.0,18000.0,157.52,722.43,18000.0,122.97,1447.83,18000.0,1414.42,561.56,243.09,319.5
instance_323,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_5,18000.0,63.3,18000.0,18000.0,138.07,89.06,164.72,18000.0,18000.0,226.28,403.38,18000.0,209.6,311.63,18000.0,702.75,222.49,144.2,115.43
instance_501,18000.0,0.17,18000.0,18000.0,0.16,0.08,0.1,0.82,18000.0,0.05,0.29,268.75,0.09,0.1,343.45,0.35,0.16,0.07,0.1
instance_52,18000.0,155.59,18000.0,18000.0,44.9,1.44,159.69,31.54,18000.0,121.32,685.88,18000.0,20.81,29.92,18000.0,13.11,2.56,160.42,5.5
instance_512,104.95,0.39,18000.0,99.22,0.32,0.16,0.03,3.77,18000.0,0.06,0.5,18000.0,0.12,0.11,18000.0,0.34,0.16,0.1,0.06
instance_83,18000.0,8.35,18000.0,18000.0,9.71,5.58,5.07,141.73,18000.0,25.08,27.36,18000.0,3.94,1.99,18000.0,21.45,2.45,5.6,8.12
instance_567,18000.0,96.09,18000.0,18000.0,73.12,301.91,55.05,18000.0,18000.0,18000.0,18000.0,18000.0,72.75,70.71,18000.0,18000.0,361.23,18000.0,64.8
instance_429,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.26,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.69,18000.0,18000.0,18000.0
instance_98,18000.0,353.72,18000.0,18000.0,508.11,333.13,18000.0,1440.28,18000.0,318.33,285.01,18000.0,643.87,185.54,18000.0,265.5,540.88,353.17,415.37
instance_84,18000.0,34.55,18000.0,18000.0,30.6,28.01,9.24,108.56,18000.0,6.28,35.84,18000.0,10.08,5.89,18000.0,39.4,8.52,7.57,9.14
instance_198,18000.0,19.98,18000.0,18000.0,16.18,4.54,12.87,3.35,18000.0,5.5,115.82,18000.0,1.77,0.57,18000.0,1.84,0.65,6.02,2.1
instance_304,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_398,18000.0,240.69,18000.0,18000.0,413.4,41.23,18000.0,18000.0,18000.0,271.67,1550.45,18000.0,341.48,18000.0,18000.0,18000.0,18000.0,250.58,1268.44
instance_400,18000.0,21.26,18000.0,18000.0,8.13,1.78,1.93,18000.0,18000.0,7.58,18.81,18000.0,5.36,6.64,18000.0,890.9,14.69,8.65,2.39
instance_282,18000.0,3.18,18000.0,18000.0,1.36,3.67,0.37,409.27,18000.0,69.01,18000.0,18000.0,0.55,1.02,18000.0,34.52,8.8,62.57,0.25
instance_156,408.65,4.7,18000.0,421.39,5.44,3.55,10.72,3.38,18000.0,8.36,12.44,18000.0,1.37,3.77,18000.0,7.7,3.72,7.99,8.29
instance_18,18000.0,33.58,18000.0,18000.0,27.26,32.39,14.01,65.47,18000.0,20.2,34.77,18000.0,38.59,19.46,18000.0,23.11,20.54,14.5,16.03
instance_480,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_203,18000.0,6.39,18000.0,18000.0,4.07,2.94,3.62,4.36,18000.0,1.62,48.25,1373.14,1.17,0.49,1016.73,3.2,0.48,1.4,0.91
instance_563,18000.0,5.55,18000.0,18000.0,5.64,4.32,1.3,220.73,139.44,9.39,12.67,18000.0,4.49,14.48,18000.0,105.49,21.14,315.77,1.94
instance_44,18000.0,27.51,18000.0,18000.0,25.78,50.65,10.51,154.04,18000.0,11.48,31.14,18000.0,25.27,14.96,18000.0,38.27,18.6,13.99,15.36
instance_362,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_440,18000.0,18000.0,18000.0,18000.0,18000.0,17.94,18000.0,0.39,18000.0,18000.0,18000.0,18000.0,86.24,1523.22,18000.0,1.11,6.96,18000.0,96.6
instance_502,18000.0,0.19,18000.0,18000.0,0.18,0.07,0.17,0.87,18000.0,0.06,0.28,18000.0,0.07,0.11,18000.0,0.26,0.1,0.07,0.15
instance_428,18000.0,1.02,18000.0,18000.0,454.19,1.06,18000.0,0.07,18000.0,18000.0,18000.0,5.57,0.43,0.29,4.95,0.12,0.26,18000.0,0.54
instance_302,18000.0,20.28,18000.0,18000.0,0.82,1.69,0.84,32.99,18000.0,0.74,21.77,18000.0,1.71,5.29,18000.0,13.73,4.95,0.96,1.48
instance_436,18000.0,0.02,25.63,18000.0,0.04,0.25,0.9,0.03,24.27,18000.0,959.01,18000.0,0.08,0.0,18000.0,0.02,0.0,18000.0,0.11
instance_514,18000.0,0.04,18000.0,18000.0,0.03,0.03,0.08,0.37,18000.0,0.02,0.07,21.07,0.04,0.04,23.45,0.11,0.03,0.02,0.04
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_163,18000.0,35.46,18000.0,18000.0,37.27,58.51,87.73,25.0,18000.0,58.18,172.04,18000.0,5.32,34.42,18000.0,29.77,31.13,79.65,51.23
instance_592,18000.0,339.93,208.84,18000.0,24.86,52.27,78.58,316.32,40.98,460.94,18000.0,18000.0,50.32,55.05,18000.0,30.35,53.67,0.73,27.53
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_394,18000.0,6.33,18000.0,18000.0,3.34,0.72,0.66,18000.0,18000.0,2.74,6.72,18000.0,0.88,3.61,18000.0,665.79,6.71,3.17,2.25
instance_184,403.28,10.75,18000.0,399.35,12.0,2.7,40.8,6.43,18000.0,19.31,31.3,244.65,2.25,7.95,273.08,11.84,8.06,22.05,4.04
instance_236,0.14,0.04,2.02,0.13,0.04,0.02,0.03,0.49,1.62,0.01,0.23,0.1,0.02,0.09,0.11,0.63,0.09,0.01,0.02
instance_28,18000.0,489.77,18000.0,18000.0,849.48,482.99,592.29,18000.0,18000.0,18000.0,18000.0,18000.0,159.48,18000.0,18000.0,18000.0,614.21,1721.96,436.24
instance_175,116.26,1.44,18000.0,117.54,1.28,0.69,2.23,1.39,18000.0,2.29,7.33,70.82,0.39,0.77,51.58,2.38,0.73,3.64,0.67
instance_496,18000.0,0.12,18000.0,18000.0,0.12,0.06,0.04,0.38,18000.0,0.06,0.27,59.73,0.03,0.04,49.83,0.1,0.04,0.07,0.03
instance_478,64.33,17.39,18000.0,63.27,15.57,15.21,98.5,67.43,18000.0,17.84,56.04,32.11,10.49,18.99,40.71,104.09,20.26,19.18,12.78
instance_351,18000.0,444.07,18000.0,18000.0,388.8,557.07,496.63,215.54,18000.0,640.84,150.32,18000.0,541.43,98.1,18000.0,51.89,94.96,219.55,413.72
instance_41,18000.0,528.81,18000.0,18000.0,742.08,447.42,512.72,18000.0,18000.0,751.58,18000.0,18000.0,257.42,18000.0,18000.0,18000.0,1017.22,549.74,661.42
instance_401,18000.0,11.27,18000.0,18000.0,5.22,4.13,2.96,18000.0,18000.0,48.34,53.7,18000.0,1.85,5.38,18000.0,487.18,4.03,50.71,5.99
