instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_3,8136.52,28800.0,5462.28,248.96,6692.16,28800.0,186.0,5419.24
instance_502,28800.0,2.0,28800.0,490.88,28800.0,1.96,31.84,28800.0
instance_1034,24.24,28800.0,133.72,4883.64,137.8,28800.0,1281.76,23.48
instance_382,28800.0,2738.8,28800.0,601.2,28800.0,3061.4,1658.24,28800.0
instance_45,219.04,28800.0,367.6,1912.8,401.4,28800.0,1850.44,312.96
instance_347,2.8,109.36,1.72,55.2,3.12,157.0,2.24,2.04
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_121,11623.68,32.12,2544.36,109.64,2651.36,32.64,7.84,9586.44
instance_1022,35.48,4807.76,148.72,113.44,113.72,4612.4,18.48,33.92
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_450,15.4,28800.0,4.0,56.64,6.28,28800.0,6.24,13.6
instance_386,27.96,431.68,15.88,89.28,31.92,518.52,276.6,17.68
instance_79,22.32,28800.0,26.88,28800.0,55.44,28800.0,28800.0,12.16
instance_668,361.2,28800.0,611.44,28800.0,580.32,28800.0,28800.0,469.08
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_1098,28800.0,28800.0,28800.0,656.92,28800.0,28800.0,38.28,28800.0
instance_557,11.4,28800.0,8.36,74.24,10.28,28800.0,238.12,10.88
instance_676,8.84,28800.0,0.72,103.28,10.48,28800.0,4.76,2.72
instance_971,2.76,28800.0,0.72,185.96,2.8,28800.0,5.64,2.12
instance_96,182.52,63.04,132.04,1244.12,201.52,98.92,321.4,138.64
instance_128,395.2,28800.0,483.08,28800.0,577.72,28800.0,28800.0,399.96
instance_833,5556.8,28800.0,12824.0,9308.8,6665.12,28800.0,1366.16,4843.88
instance_925,1138.64,28800.0,1021.64,28800.0,839.2,28800.0,28800.0,1115.48
instance_987,83.44,28800.0,182.64,28800.0,300.0,28800.0,28800.0,58.96
instance_38,1096.08,28800.0,1022.8,501.08,1342.44,28800.0,28800.0,1194.52
instance_581,28.48,28800.0,7.36,28800.0,17.08,28800.0,482.0,4.92
instance_174,271.52,329.92,269.48,60.6,272.48,331.0,556.64,331.6
instance_873,704.92,572.08,926.92,98.2,648.84,624.0,611.96,673.96
instance_269,23.68,664.64,26.6,39.48,56.68,3520.08,60.96,26.64
instance_1173,28800.0,1.08,22173.28,8.32,6786.4,1.16,1.88,28800.0
instance_567,28800.0,293.84,28800.0,502.52,28800.0,298.08,539.48,28800.0
instance_1093,799.16,28800.0,342.36,199.4,310.44,28800.0,11.48,692.28
instance_435,973.64,1.04,1830.12,13.04,1750.68,1.6,4.2,924.68
instance_125,28800.0,23740.52,28800.0,6560.24,28800.0,28800.0,28800.0,28800.0
instance_9,46.64,28800.0,21.6,28800.0,45.2,28800.0,2957.04,32.96
instance_824,9.44,28800.0,16.92,28800.0,33.52,28800.0,28800.0,6.88
instance_970,98.92,247.96,100.52,68.24,84.56,270.92,127.52,72.6
instance_240,72.28,2.44,131.96,25.2,97.12,6.08,11.44,548.48
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_870,79.92,28800.0,35.84,28800.0,78.8,28800.0,28800.0,43.36
instance_478,48.72,28800.0,22.0,28800.0,42.8,28800.0,8247.2,28.16
instance_431,6.04,28800.0,4.76,28800.0,6.64,28800.0,8.12,5.52
instance_233,28800.0,28800.0,28800.0,807.48,28800.0,28800.0,28800.0,28800.0
instance_473,6.76,2313.56,3.2,97.04,4.68,28800.0,41.04,5.96
instance_719,1155.72,28800.0,1743.12,28800.0,3014.44,28800.0,28800.0,605.56
instance_1074,168.12,1.64,741.08,39.28,791.04,28800.0,28.08,134.28
instance_1024,1365.84,28800.0,1676.2,28800.0,1615.88,28800.0,28800.0,1353.52
instance_549,23289.44,28800.0,25368.72,28800.0,24637.36,28800.0,1765.36,20853.6
instance_1168,28800.0,1.08,20183.24,8.48,12704.88,1.04,1.84,25438.0
instance_54,14260.12,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,14621.76
instance_1132,4374.24,28800.0,28.68,28800.0,41.8,28800.0,273.8,5627.0
instance_310,2533.52,28800.0,701.68,28800.0,1328.0,28800.0,28800.0,1470.72
instance_857,415.72,28800.0,538.92,2412.08,573.32,28800.0,7660.04,516.4
instance_722,10442.72,548.64,4367.28,93.72,4843.84,559.6,1240.92,9359.52
instance_412,939.0,28800.0,1088.08,82.8,1133.2,28800.0,2142.72,888.72
instance_501,22345.4,1.32,24401.64,930.12,9994.12,1.28,30.12,19907.24
instance_954,671.84,829.28,795.52,824.92,862.92,795.16,445.72,939.2
instance_835,2083.84,2094.08,2774.8,148.84,2576.8,2263.0,2831.36,2752.44
instance_556,28800.0,6621.44,28800.0,10292.8,28800.0,28800.0,13792.92,28800.0
instance_1061,28800.0,3656.88,28800.0,5266.12,28800.0,7414.84,28800.0,28800.0
instance_65,2577.44,28800.0,5505.12,149.8,3812.52,28800.0,747.4,2830.48
instance_178,24987.64,28800.0,14619.32,28800.0,28800.0,28800.0,28800.0,28800.0
instance_878,67.2,28800.0,151.2,28800.0,171.48,28800.0,28800.0,92.92
instance_558,2.64,41.48,1.84,108.4,4.44,40.68,2.08,1.64
instance_855,6073.92,28800.0,7618.2,28800.0,6604.72,28800.0,775.92,3736.56
instance_503,28800.0,2.04,28800.0,561.2,28800.0,2.04,31.84,28800.0
instance_642,210.04,28800.0,247.88,28800.0,184.96,28800.0,28800.0,312.64
instance_498,28800.0,266.04,28800.0,28800.0,28800.0,286.36,1726.16,28800.0
instance_597,26535.32,28800.0,10525.96,1948.04,9521.36,28800.0,627.52,19114.36
instance_1049,28800.0,61.92,1475.32,152.36,2167.2,64.44,296.72,28800.0
instance_900,186.56,28800.0,239.48,743.16,243.96,28800.0,28800.0,174.16
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_363,574.12,50.84,305.44,127.56,342.16,70.2,1.92,416.28
instance_839,64.6,28800.0,71.04,28800.0,69.24,28800.0,17742.88,59.92
instance_620,353.44,672.6,291.16,48.84,323.08,28800.0,71.8,405.12
instance_874,143.48,28800.0,163.88,28800.0,183.64,28800.0,458.12,156.52
instance_967,110.64,28800.0,96.4,3698.64,159.64,28800.0,1594.76,102.2
instance_848,537.76,2137.16,784.04,521.52,801.36,2008.6,764.4,478.68
instance_456,2379.28,3763.48,2241.32,281.12,4070.84,6791.52,262.6,2133.88
instance_751,1.08,28800.0,0.96,65.8,1.44,28800.0,25.68,0.88
instance_241,796.4,1.84,335.0,32.24,1174.92,5.84,16.56,390.24
instance_293,14.32,28800.0,4.76,28800.0,30.0,28800.0,284.16,9.32
instance_1104,3.76,28800.0,0.84,237.96,1.16,28800.0,8.96,2.56
instance_585,150.48,28800.0,449.8,28800.0,416.84,28800.0,28800.0,133.28
instance_133,5397.12,28800.0,2810.52,28800.0,2885.24,28800.0,28800.0,6640.36
instance_889,6.76,28800.0,11.36,28800.0,15.64,28800.0,11037.36,14.96
instance_851,25.6,28800.0,8.88,28800.0,41.76,28800.0,28800.0,25.96
instance_1103,2.24,28800.0,1.04,191.72,1.2,28800.0,2.24,1.6
instance_963,25.6,274.0,53.32,35.68,53.64,280.04,23.88,21.4
instance_607,63.28,28800.0,182.48,28800.0,160.36,28800.0,185.04,55.76
instance_1125,29.4,28800.0,6.56,63.12,9.36,28800.0,14.72,9.28
instance_901,250.64,28800.0,397.64,28800.0,415.88,28800.0,28800.0,231.48
instance_102,28800.0,109.96,28800.0,1961.68,28800.0,202.0,1112.8,28800.0
instance_1040,42.88,28800.0,39.76,384.2,48.56,28800.0,848.84,17.92
instance_868,31.6,5.8,62.56,5649.6,63.8,5.68,3.92,27.48
instance_1033,247.32,28800.0,177.6,28800.0,199.2,28800.0,28800.0,343.4
instance_290,20.24,28800.0,46.84,28800.0,43.52,28800.0,124.56,14.04
instance_1006,11.52,28800.0,4.96,1379.76,14.92,28800.0,491.48,14.0
instance_1062,3.88,468.68,3.72,105.72,4.16,436.96,3.24,3.56
instance_92,69.16,126.96,93.88,34.76,88.52,189.64,323.28,85.16
instance_324,5.4,8.2,1.0,239.16,13.6,21.24,3.56,2.24
instance_489,828.72,0.48,517.72,328.48,489.72,0.48,4.12,642.4
instance_1045,28800.0,958.2,28800.0,715.2,28800.0,964.32,3302.48,28800.0
instance_884,14608.76,28800.0,9214.28,28800.0,11136.8,28800.0,28800.0,5356.72
instance_604,15.72,28800.0,10.76,311.32,12.08,28800.0,122.52,11.72
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_296,44.56,28800.0,42.24,28800.0,63.76,28800.0,21636.76,25.56
instance_786,61.36,28800.0,74.28,1355.6,133.8,28800.0,145.36,28.92
instance_684,113.68,854.4,124.16,109.72,108.24,862.0,236.08,99.56
instance_1046,28800.0,2271.84,28800.0,1278.48,28800.0,2316.72,13986.44,28800.0
instance_879,49.96,28800.0,130.64,43.52,119.04,28800.0,264.84,54.6
instance_550,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3678.24,28800.0
instance_1057,418.04,51.64,372.04,98.56,343.24,50.08,2.48,315.36
instance_206,25.44,28800.0,17.32,219.68,28.88,28800.0,293.36,24.64
instance_988,27.04,2394.64,8.56,243.6,26.84,2217.6,266.64,7.08
instance_51,735.0,28800.0,453.84,2461.76,533.64,28800.0,28800.0,514.92
instance_359,30.72,483.96,23.24,264.8,39.52,628.56,298.44,22.28
instance_1069,58.6,1.48,242.8,63.2,257.2,28800.0,27.04,60.8
instance_1164,39.92,0.2,84.96,4.64,66.4,0.2,1.0,68.0
instance_217,8386.04,28800.0,5118.52,409.48,4943.76,28800.0,343.16,10264.08
instance_984,672.8,28800.0,505.0,28800.0,683.72,28800.0,28800.0,768.16
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_515,0.04,28800.0,0.0,16.4,0.08,28800.0,1.0,0.08
instance_481,28800.0,26.6,28800.0,1589.68,28800.0,28.12,172.16,28800.0
instance_1108,17.76,28800.0,1.36,179.48,2.52,28800.0,7.56,8.8
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_331,24.64,21.04,1.92,482.84,25.4,35.4,5.48,11.12
instance_242,47.76,0.28,64.76,13.88,204.6,2.56,3.6,44.92
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
instance_804,541.92,28800.0,608.16,28800.0,717.96,28800.0,28800.0,575.32
instance_1067,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3873.92,28800.0
instance_119,1549.48,4244.36,1546.64,2955.8,1792.24,28800.0,1867.64,1185.04
instance_372,14.8,401.56,6.48,157.16,11.4,475.0,252.32,7.68
instance_1111,1109.84,28800.0,5.6,28800.0,7.76,28800.0,16.8,2164.16
instance_485,28800.0,5.04,28800.0,787.24,28800.0,5.36,44.2,28800.0
instance_766,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,1116.0,28800.0
instance_754,18.84,28800.0,44.8,3058.12,80.56,28800.0,4049.0,13.32
instance_252,28800.0,43.36,28800.0,330.64,28800.0,72.72,1343.24,28800.0
instance_35,256.12,28800.0,222.92,235.68,221.48,28800.0,28800.0,211.76
instance_107,1.08,140.48,0.68,57.92,2.48,156.92,3.6,0.6
instance_228,1156.8,28800.0,1227.44,28800.0,1762.36,28800.0,27558.12,1059.96
instance_135,83.6,28800.0,66.84,28800.0,108.52,28800.0,28800.0,81.44
instance_661,307.04,1114.04,408.6,39.28,419.84,924.48,347.32,336.16
instance_49,1138.0,28800.0,2440.76,2227.4,2794.6,28800.0,5562.2,847.92
instance_353,3.52,110.0,1.44,24.16,4.56,147.64,0.88,2.36
instance_76,53.2,28800.0,92.0,28800.0,136.84,28800.0,28800.0,32.84
instance_1166,210.92,0.48,103.6,5.28,139.2,0.48,1.08,124.96
instance_210,35.2,28800.0,26.44,269.64,56.96,28800.0,287.12,32.4
instance_22,17768.88,28800.0,3226.88,282.64,4351.92,28800.0,534.72,9642.72
instance_747,180.76,28800.0,289.6,28800.0,325.6,28800.0,28800.0,152.4
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_688,0.12,510.92,0.08,12.8,0.16,533.96,0.56,0.16
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_123,28800.0,941.96,28800.0,409.44,28800.0,1399.2,11161.68,28800.0
instance_538,1370.48,1127.08,409.16,6031.68,454.24,2232.48,2.08,800.88
instance_432,860.32,1.32,2226.48,13.56,2244.64,1.92,4.4,847.64
instance_373,12.76,591.64,6.44,62.24,10.24,652.64,260.88,6.48
instance_477,42.88,3096.16,25.4,28800.0,46.72,28800.0,3794.4,37.04
instance_746,57.8,28800.0,37.12,28800.0,60.16,28800.0,28800.0,25.16
instance_532,101.16,891.4,68.88,16.32,121.04,1440.28,1.6,128.24
instance_730,87.16,28800.0,44.24,28800.0,129.6,28800.0,28800.0,48.88
instance_268,26.0,271.56,19.88,30.08,39.52,2392.28,3.04,29.68
instance_686,117.92,28800.0,271.04,28800.0,217.24,28800.0,28800.0,104.44
instance_785,133.72,28800.0,154.6,28800.0,138.56,28800.0,28800.0,78.76
instance_910,55.24,214.52,126.16,304.84,97.76,204.24,145.88,61.52
instance_214,211.48,28800.0,315.84,637.28,260.08,28800.0,631.52,198.56
instance_808,28800.0,2144.28,28800.0,2340.48,28800.0,2052.2,2289.08,28800.0
instance_838,817.36,28800.0,944.72,28800.0,845.12,28800.0,28800.0,788.0
instance_1041,170.64,204.88,223.88,52.36,151.16,184.96,308.72,151.24
instance_543,28800.0,622.72,28800.0,100.88,28800.0,1093.36,582.04,28800.0
instance_1059,28800.0,196.6,28800.0,359.88,28800.0,358.52,6332.36,28800.0
instance_667,23912.28,28800.0,16964.24,294.08,15184.88,28800.0,23815.84,20832.4
instance_1027,80.72,28800.0,83.64,28800.0,56.44,28800.0,28800.0,49.48
instance_155,7264.72,28800.0,14347.64,28800.0,14019.04,28800.0,28800.0,4853.12
instance_461,7.52,28800.0,0.48,36.28,2.36,28800.0,26.08,5.36
instance_465,6.68,28800.0,0.48,204.52,1.76,28800.0,7.12,4.4
instance_646,75.48,28800.0,117.84,795.12,100.52,28800.0,18806.32,49.2
instance_117,118.36,576.04,436.92,166.36,383.64,1083.48,50.6,99.12
instance_239,142.64,1.24,67.6,20.24,116.48,4.24,8.0,62.56
instance_823,29.0,24.12,15.16,53.56,32.56,22.6,3.72,19.8
instance_404,28800.0,5580.68,28800.0,2732.84,28800.0,5961.4,7546.32,28800.0
instance_243,221.48,0.48,109.32,13.2,111.44,2.4,4.48,251.2
instance_906,340.92,28800.0,431.64,28800.0,501.4,28800.0,28800.0,373.04
instance_712,128.72,28800.0,209.64,9818.96,204.48,28800.0,1044.2,70.16
instance_59,69.76,2217.28,107.68,141.8,86.52,4455.12,6.6,73.52
instance_275,28800.0,1658.2,28800.0,71.8,28800.0,4788.8,1509.92,28800.0
instance_947,2.68,224.08,0.52,241.08,3.24,215.48,3.24,0.8
instance_654,72.92,425.16,140.92,33.68,125.88,523.84,5.2,82.32
instance_442,81.68,788.92,121.52,87.32,143.96,28800.0,419.92,93.76
instance_230,6085.16,28800.0,4035.32,8439.04,5539.56,28800.0,5747.96,4111.16
instance_922,2368.24,149.84,13493.84,129.68,10210.96,150.16,134.44,1742.12
instance_1087,2.64,28800.0,0.44,28800.0,1.36,28800.0,2.28,1.84
instance_673,80.04,57.52,186.76,28800.0,163.0,57.76,11.76,95.24
instance_979,80.4,28800.0,110.4,28800.0,129.56,28800.0,21609.04,86.08
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_60,875.44,28800.0,1820.6,173.76,1536.24,28800.0,86.72,1247.48
instance_407,48.36,1087.04,30.08,59.24,39.68,1391.72,297.52,27.6
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_23,28800.0,28800.0,28800.0,712.16,28800.0,28800.0,28800.0,28800.0
instance_4,28800.0,28800.0,15215.2,184.52,16764.8,28800.0,28800.0,28800.0
instance_1008,28.96,277.68,29.2,29.24,32.08,272.08,5.36,38.24
instance_590,9353.44,28800.0,12850.04,28800.0,10410.96,28800.0,28800.0,11012.0
instance_187,2109.72,28800.0,1998.6,28800.0,2299.56,28800.0,28800.0,1605.24
instance_955,24824.92,28800.0,28800.0,28800.0,26398.44,28800.0,28800.0,28800.0
instance_451,218.44,28800.0,109.32,469.0,103.92,28800.0,440.48,212.88
instance_1113,22.28,28800.0,22.64,252.28,11.36,28800.0,11.8,7.44
instance_797,60.6,28800.0,33.28,28800.0,125.76,28800.0,26193.32,29.2
instance_279,2.56,28800.0,0.16,10.6,0.8,28800.0,2.88,0.96
instance_940,43.28,8.6,69.08,12.64,100.96,8.32,4.08,29.92
instance_980,109.96,28800.0,56.2,28800.0,85.4,28800.0,28800.0,105.12
instance_931,59.48,28800.0,107.48,3138.44,131.32,28800.0,287.8,71.28
instance_624,1.84,28800.0,0.16,12.2,0.8,28800.0,4.08,1.44
instance_172,146.8,184.28,141.64,64.12,163.16,191.72,95.24,117.8
instance_527,126.0,1136.36,58.32,7085.04,61.0,2248.28,1.92,101.6
instance_231,23248.76,28800.0,6893.16,1089.72,11084.4,28800.0,28800.0,12911.8
instance_691,87.2,28800.0,199.0,28800.0,230.6,28800.0,23811.6,101.6
instance_142,5910.32,28800.0,1004.12,28800.0,1364.68,28800.0,28800.0,9750.88
instance_1158,45.44,0.2,22.76,4.36,56.88,0.2,0.92,35.48
instance_630,52.0,1455.16,50.64,1286.88,81.16,28800.0,2402.96,39.12
instance_518,0.08,28800.0,0.08,19.12,0.08,28800.0,1.04,0.08
instance_471,6.76,2131.24,1.4,89.64,2.88,28800.0,16.08,5.04
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_507,12.48,28800.0,6.64,28800.0,9.28,28800.0,48.24,10.4
instance_56,153.64,28800.0,204.96,583.8,257.4,28800.0,5905.4,150.32
instance_103,28800.0,144.16,28800.0,132.52,28800.0,258.84,1526.8,28800.0
instance_1053,28800.0,33.68,5168.2,124.32,3154.48,38.92,65.44,28800.0
instance_1176,4583.6,0.4,2522.0,8.64,3122.32,0.44,1.56,2872.64
instance_1092,19.88,28800.0,41.96,106.4,55.72,28800.0,1.04,20.6
instance_806,116.4,28800.0,126.4,28800.0,215.88,28800.0,28800.0,121.28
instance_376,39.56,1178.96,45.96,107.36,48.08,1625.52,336.84,26.56
instance_392,85.32,2087.68,52.2,2068.08,76.52,2834.2,378.12,51.92
instance_390,37.2,437.72,40.4,127.92,63.72,520.92,276.6,30.08
instance_798,28800.0,23760.84,28800.0,13474.12,28800.0,23274.6,28800.0,28800.0
instance_966,9928.84,28800.0,3911.52,28800.0,4149.88,28800.0,28800.0,8828.24
instance_519,1556.08,28800.0,1486.84,28800.0,1516.12,28800.0,28800.0,1770.12
instance_265,9.72,768.8,10.4,22.92,23.24,2576.76,4.0,7.0
instance_603,11.68,28800.0,9.92,287.2,11.32,28800.0,122.2,10.32
instance_116,20.88,62.32,40.8,33.96,55.04,595.08,6.88,20.0
instance_111,1.76,68.12,1.44,32.48,3.88,129.0,3.76,1.84
instance_780,87.2,28800.0,148.56,28800.0,168.04,28800.0,28800.0,58.04
instance_276,28800.0,1541.6,28800.0,44.8,28800.0,6021.88,1595.28,28800.0
instance_998,473.72,28800.0,221.32,28800.0,435.56,28800.0,28800.0,351.88
instance_286,13.36,28800.0,11.92,28800.0,25.72,28800.0,389.76,7.6
instance_735,40.8,28800.0,111.76,28800.0,143.32,28800.0,28800.0,29.36
instance_945,327.76,28800.0,385.08,1189.72,347.52,28800.0,38.24,188.44
instance_659,3413.84,28800.0,2215.16,28800.0,2412.44,28800.0,28800.0,3758.04
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_395,59.72,456.4,48.88,132.28,77.04,596.4,293.36,52.0
instance_108,1.84,141.12,0.24,31.68,3.24,163.56,4.0,1.04
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_844,63.48,28800.0,136.0,28800.0,152.08,28800.0,28800.0,143.48
instance_413,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6133.52,28800.0
instance_773,64.64,271.88,94.28,88.24,108.36,577.52,4.84,74.76
instance_648,2520.4,28800.0,3127.84,28800.0,2408.04,28800.0,28800.0,3603.68
instance_778,772.8,7.76,2766.12,18.12,3853.4,7.56,7.36,1126.48
instance_613,3.6,28800.0,2.24,4.32,5.16,28800.0,1.08,7.76
instance_238,41.96,0.96,63.24,16.16,62.2,3.44,5.56,58.12
instance_1159,113.04,0.48,76.8,4.8,88.8,0.4,1.04,61.24
instance_937,28663.88,28800.0,20292.72,28800.0,24317.04,28800.0,28800.0,28800.0
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_251,28800.0,3.36,28800.0,50.48,28800.0,9.08,27.4,28800.0
instance_298,50.36,28800.0,26.16,28800.0,82.08,28800.0,28800.0,24.64
instance_1016,9.92,28800.0,2.6,86.88,28.68,28800.0,1.0,8.8
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_981,52.52,4.96,55.52,198.84,63.72,4.76,4.04,35.08
instance_317,28800.0,7.04,28800.0,55.88,28800.0,8.52,26.8,28800.0
instance_1051,28800.0,379.56,13205.92,710.56,23356.4,403.44,7988.52,28800.0
instance_391,82.8,1879.2,67.96,587.24,86.96,2251.72,365.8,55.2
instance_271,40.16,692.6,70.24,27.04,71.48,4591.84,22.4,39.28
instance_529,78.8,1048.44,90.16,6518.24,83.52,2380.8,1.88,74.12
instance_990,319.12,28800.0,425.56,28800.0,442.52,28800.0,28800.0,354.16
instance_902,3110.16,28800.0,3966.48,28800.0,4081.04,28800.0,1081.76,3347.2
instance_795,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,11303.56,28800.0
instance_334,51.0,1.36,32.72,200.04,66.56,11.76,5.04,22.32
instance_114,6.6,358.12,9.2,29.0,8.76,997.48,2.76,3.32
instance_311,2013.76,28800.0,950.04,28800.0,1092.6,28800.0,28800.0,1915.4
instance_1100,28800.0,28800.0,28800.0,4947.28,28800.0,28800.0,6191.8,28800.0
instance_495,28800.0,4.8,28800.0,769.36,28800.0,5.6,46.68,28800.0
instance_192,4720.8,28800.0,2569.4,28800.0,2607.36,28800.0,1831.32,1772.76
instance_261,13.12,1608.04,4.12,28.44,12.88,2822.8,6.32,4.72
instance_1058,28800.0,27.32,8585.8,196.6,9269.2,34.48,35.68,28800.0
instance_384,4.76,273.56,3.68,30.76,6.56,325.16,245.88,3.96
instance_530,98.12,1162.16,39.6,12.84,72.92,2218.92,1.92,41.36
instance_978,7411.4,28800.0,3748.36,28800.0,3814.8,28800.0,28800.0,16421.68
instance_479,538.4,0.4,326.96,335.8,353.52,0.48,18.8,533.92
instance_652,505.72,28800.0,585.4,1436.72,587.48,28800.0,2486.72,526.44
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_658,1233.92,26.32,1070.6,422.0,1065.28,25.44,37.92,923.68
instance_598,28800.0,28800.0,28800.0,10959.76,28800.0,28800.0,28800.0,28800.0
instance_1081,3663.64,0.8,3671.64,9.92,3926.0,0.8,1.6,3224.72
instance_140,28800.0,28800.0,5215.2,28800.0,6377.16,28800.0,28800.0,28800.0
instance_593,753.64,28800.0,1079.04,28800.0,1054.4,28800.0,26457.92,784.6
instance_145,58.44,28800.0,58.72,28800.0,79.6,28800.0,28800.0,47.8
instance_180,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21386.6
instance_1065,1500.4,28800.0,1396.76,28800.0,1321.72,28800.0,28800.0,1642.28
instance_777,1652.52,28800.0,1335.2,5333.96,1200.28,28800.0,353.52,1481.52
instance_703,25.68,19.92,19.36,10.28,19.92,18.84,2.16,29.92
instance_8,28.32,28800.0,12.36,2383.56,29.68,28800.0,13511.36,17.84
instance_1047,174.64,71.72,222.08,54.48,198.2,70.8,125.28,227.8
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_195,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,2540.92,28800.0
instance_578,8.48,28800.0,3.28,28800.0,5.44,28800.0,18.36,9.08
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_254,28800.0,1.12,28800.0,29.24,28800.0,4.2,6.92,28800.0
instance_767,302.96,28800.0,206.64,28800.0,588.76,28800.0,28800.0,194.2
instance_715,10305.8,19.64,20268.92,63.4,20996.96,19.44,47.28,11520.84
instance_126,0.88,2233.92,0.48,77.28,1.28,28800.0,1.88,0.84
instance_1141,28800.0,28800.0,8592.68,28800.0,28800.0,28800.0,11234.88,28800.0
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_982,157.64,28800.0,35.24,28800.0,177.4,28800.0,28800.0,142.68
instance_974,135.08,28800.0,152.92,28800.0,121.32,28800.0,157.24,179.8
instance_370,8.92,460.48,1.36,67.96,6.64,549.56,254.08,3.28
instance_999,604.08,19.2,763.36,4220.8,845.28,21.32,8.64,507.8
instance_130,479.56,28800.0,554.48,28800.0,792.84,28800.0,28800.0,561.72
instance_996,322.32,28800.0,502.92,28800.0,926.76,28800.0,28800.0,314.24
instance_905,63.48,70.92,124.44,14.8,112.96,76.4,381.96,58.68
instance_106,1.36,40.88,0.36,56.88,1.28,59.16,4.12,0.8
instance_1179,28800.0,7.72,28800.0,52.16,28800.0,8.16,20.4,28800.0
instance_1127,21.04,28800.0,8.04,1846.04,10.92,28800.0,100.68,21.8
instance_201,10.44,5.52,9.16,27.36,13.4,5.2,3.88,6.4
instance_440,13.24,2539.24,18.72,82.08,18.2,28800.0,2.88,8.16
instance_554,5040.4,2071.56,4630.28,152.68,4723.68,28800.0,468.36,6465.28
instance_88,141.56,180.12,149.12,46.2,149.56,265.56,53.64,57.76
instance_595,19034.36,28800.0,10344.0,28800.0,13086.76,28800.0,28800.0,17160.2
instance_149,471.84,28800.0,378.28,28800.0,442.68,28800.0,28800.0,301.52
instance_6,5121.32,28800.0,6241.68,312.16,6484.32,28800.0,417.04,5696.44
instance_743,1057.2,28800.0,907.24,28800.0,825.84,28800.0,28800.0,1246.52
instance_350,6.6,76.56,2.64,13.2,5.64,129.72,127.6,3.96
instance_67,28800.0,28800.0,28800.0,1776.16,28800.0,28800.0,28800.0,28800.0
instance_284,121.92,28800.0,89.32,28800.0,171.04,28800.0,28800.0,68.6
instance_1129,16.72,28800.0,9.84,46.96,18.24,28800.0,7.4,139.12
instance_486,28800.0,27.92,28800.0,1450.6,28800.0,30.84,161.44,28800.0
instance_863,15.68,28800.0,4.68,28800.0,18.4,28800.0,28800.0,7.44
instance_1052,307.8,52.48,350.36,65.04,411.4,47.32,16.76,253.2
instance_522,3096.4,28800.0,3382.28,28800.0,3557.4,28800.0,24.8,2752.88
instance_696,167.16,7.76,195.96,102.2,298.76,7.44,18.96,151.88
instance_887,121.96,238.16,93.64,196.56,107.04,224.44,2.72,53.28
instance_46,229.24,28800.0,405.84,1882.88,376.16,28800.0,2084.16,247.48
instance_366,28800.0,929.28,28800.0,46.12,28800.0,1373.28,1390.56,28800.0
instance_259,5.72,973.8,3.32,12.36,7.28,1567.68,2.0,4.24
instance_779,49.56,28800.0,67.44,1979.4,44.96,28800.0,365.28,49.48
