instance,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95
instance_60,7.57317,32.5479,4.25778,0.0,0.0,0.0,1.24572,1.25086,0.0207947,0.0,0.981308,2.92439,0.0,158.868,330.23,41.0,175.401,4.35712,2.0,7.64386,3.82193,82.0,0.0,0.811881,244.0,2668.93,349.138,60.0,0.0,0.0,0.0,0.0,21.0,101.0,0.731707,0.0,0.0,0.0,0.0,0.256098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0121951,1.0,0.162641,0.0121951,-0.65278,801.0,30.0189,801.0,9.99733,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,6.14851,26.6832,14.8842,1.28276,2.90267,5.28637,61.0,1.43751,2.14428,2.36991,101.0,180.888,433.163,22.0,801.0,801.0,0.0,10.0,0.863636,81.0,823.0,101.0,8.9505,1.23171,621.0,2695.0,1503.3
instance_29,8.90909,12.4313,1.86824,0.0,0.0,0.0,2.64251,2.4744,0.876352,0.0,1.65494,3.10138,1.38076,621.76,865.671,92.0,312.381,7.94251,1.0,1.0,1.0,429.0,0.0,0.934641,1140.0,5333.02,801.477,181.0,1.0,124.0,0.0,0.0,125.0,335.0,0.421911,0.002331,0.270153,0.0,0.0,0.291375,0.729847,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.004662,4.0,0.480377,0.00932401,-0.382833,236.0,11.693,59.0,3.44822,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,8.3268,20.183,4.66298,1.35731,3.10102,3.3197,290.0,2.08624,1.38969,2.07605,398.0,931.982,743.566,31.0,246.0,123.0,0.0,1.0,0.0645161,304.0,487.0,459.0,1.72331,1.06993,3822.0,9264.0,2140.31
instance_67,2.48178,13.8389,5.97642,0.0,0.0,0.0,10.2068,1.92512,0.551806,0.0,0.949189,2.62064,2.09625,12547.3,36620.6,2666.0,2693.8,10.6008,1.0,2.0,1.0,11061.0,0.0,0.98224,27653.0,153072.0,66105.2,0.0,0.0,2665.0,0.0,0.0,8396.0,8596.0,0.0,0.0,0.236657,0.0,0.0,0.759063,0.763343,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.410222,9.04077e-05,-0.507963,468527000.0,11106.0,468527000.0,106.113,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.43771,42186.8,41895.9,1.16107,104.653,105.379,8196.0,0.385334,1.77318,1.81654,13526.0,12289.3,63432.4,62.0,468527000.0,468527000.0,0.0,2.0,0.511628,3066.0,2666.0,11261.0,0.509013,1.01808,27451.0,475066000.0,471790000.0
instance_53,2.82348,6.99339,2.20169,0.0,0.0,0.0,1.71188,2.80266,0.580135,32.0,0.424993,1.7745,1.37799,2836.87,5083.12,33.0,326.811,9.90335,2.0,2.0,1.0,2521.0,0.0,1.02563,6446.0,17630.3,5550.46,126.0,63.0,1243.0,0.0,0.0,1277.0,1215.0,0.0499802,0.0249901,0.505696,0.0,0.0,0.506545,0.494304,0.0122967,0.0,31.0,0.0,0.0,0.0,,0.0,1.0,0.345322,0.000396668,-0.357847,192.0,11.2019,192.0,1.53392,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,2.89585,17.14,8.13662,1.82949,6.65085,7.01556,2364.0,0.399467,0.534068,0.405426,3451.0,2767.47,3389.36,37.0,1010.0,505.0,0.0,2.0,0.5,1152.0,1124.0,2458.0,0.925956,0.97501,7118.0,42130.0,19999.8
instance_31,2.88255,6.71664,2.56761,0.0,0.0,0.0,0.871095,0.887901,0.561151,15.0,1.29551,2.84316,1.75166,387.244,739.638,14.0,60.2025,9.34207,2.0,2.0,1.0,298.0,0.0,1.04561,852.0,2001.56,765.146,54.0,14.0,236.0,0.0,0.0,228.0,49.0,0.181208,0.0469799,0.82807,0.0,0.0,0.765101,0.17193,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00671141,1.0,0.331781,0.0033557,-0.531786,649.0,26.9786,649.0,7.89506,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.01404,24.0561,12.8525,1.25656,3.29048,4.00707,269.0,0.735642,1.03036,0.876457,283.0,348.62,534.311,28.0,649.0,649.0,0.0,2.0,0.25,28.0,211.0,285.0,0.838596,0.956376,859.0,6856.0,3662.95
instance_22,4.04352,12.0534,1.64648,0.0,0.0,0.0,2.79887,4.17599,0.523205,0.0,0.976532,3.67616,1.52977,5182.18,7854.7,119.0,391.269,10.2468,1.0,1.0,1.0,4711.0,0.0,1.82103,13000.0,56783.4,7756.58,210.0,1126.0,1871.0,0.0,0.0,3317.0,716.0,0.0445765,0.239015,0.723232,0.0,0.0,0.704097,0.276768,0.0,0.0,0.0,0.0,3.0,58.0,0.0517241,0.0123116,1.0,0.135808,0.000212269,-0.389151,54660.0,2115.96,54660.0,50.8481,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,7.36336,25.8322,22.3338,2.22071,41.5937,48.1085,1986.0,1.76336,0.868154,0.68462,3524.0,4248.93,3440.81,110.0,54660.0,54660.0,0.0,2.0,0.0322581,874.0,461.0,2587.0,0.516042,0.54914,19049.0,66828.0,57777.4
instance_84,2.98258,2.98528,1.00042,0.0,0.0,0.0,0.48231,0.489625,0.0123526,0.0,1.07852,1.07992,0.000220846,120528.0,120570.0,32.0,74.3017,2.32193,1.0,1.0,1.0,80309.0,0.0,2.31892,237519.0,239745.0,80343.1,4920.0,3276.0,28996.0,0.0,0.0,69213.0,5636.0,0.0612634,0.0407924,0.83726,0.0,0.0,0.861834,0.16274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,6.91638,2.00936,0.898311,2.65516,0.0832452,0.368073,32924.0,1.17426,0.0304533,0.420255,33920.0,49698.2,34774.8,207.0,5.0,5.0,0.0,2.0,0.00966184,1728.0,77.0,34632.0,0.0521194,0.431234,239528.0,69588.0,31110.3
instance_77,3.05729,19.5676,5.66746,0.0,0.0,0.0,1.85124,2.46395,0.593654,0.0,1.12037,4.22253,2.85475,245.485,645.646,61.0,521.868,11.0795,1.0,1.0,1.0,192.0,0.0,1.24675,591.0,3756.97,1088.15,17.0,14.0,44.0,0.0,0.0,136.0,110.0,0.0885417,0.0729167,0.285714,0.0,0.0,0.708333,0.714286,0.0729167,0.0,14.0,0.0,2.0,3.0,0.666667,0.015625,41.0,10.7564,0.213542,10.179,1528.0,2.80467,37.2683,1.16032,5.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.81169,544.805,159.537,0.958485,1.55532,1.73238,119.0,2.4711,3.03892,3.95043,219.0,251.307,842.576,41.0,2164.0,1082.0,0.0,2.0,0.181818,214.0,155.0,154.0,2.3961,0.802083,587.0,83900.0,24568.8
instance_72,2.9273,4.10788,1.36393,0.0,0.0,0.0,1.56983,2.08912,0.501015,0.0,1.208,2.27412,0.611212,5473.88,6842.93,101.0,218.125,5.94589,2.0,2.0,1.0,4168.0,0.0,1.45785,11128.0,17121.7,5684.85,728.0,1724.0,2635.0,0.0,0.0,1616.0,224.0,0.174664,0.413628,0.921651,0.0,0.0,0.387716,0.0783491,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.234325,0.000239923,-0.281542,2233.0,657.143,2233.0,53.0949,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.26758,3.39804,1.71139,2.71958,12.3579,24.3961,2518.0,1.72257,0.307802,0.734646,2959.0,3989.74,3102.78,160.0,2233.0,2233.0,0.0,2.0,0.01875,462.0,403.0,2859.0,0.302553,0.68594,12201.0,9715.0,4892.86
instance_73,2.43596,3.03223,1.24391,0.0,0.0,0.0,1.41107,1.40998,0.434511,0.0,1.03069,1.84888,0.559629,8246.89,9796.31,191.0,203.384,5.90889,2.0,2.0,1.0,6918.0,0.0,2.06816,16297.0,20977.0,8605.39,1187.0,3918.0,3091.0,0.0,0.0,1623.0,254.0,0.171581,0.566349,0.924066,0.0,0.0,0.234605,0.0759342,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.198493,0.00014455,-0.455431,10689.0,1986.48,10689.0,57.8166,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.03797,5.38087,3.95211,1.75989,34.341,46.7554,3034.0,2.57374,0.161263,0.887744,3535.0,5815.03,3460.29,101.0,10689.0,10689.0,0.0,2.0,0.029703,652.0,763.0,3345.0,0.423019,0.483521,16852.0,17999.0,13219.8
instance_92,3.44408,9.29631,3.04284,0.0,0.0,0.0,2.43475,7.90454,0.982798,0.0,0.663689,3.03535,2.21182,8236.46,15982.1,478.0,5993.94,14.0401,2.0,2.0,1.0,6796.0,0.0,1.15578,18293.0,63177.7,20679.2,0.0,0.0,2124.0,0.0,0.0,4643.0,3756.0,0.0,0.0,0.361224,0.0,0.0,0.683196,0.638776,0.0,0.0,0.0,0.0,1.0,29.0,0.0344828,0.00426722,1.0,0.251218,0.000147145,-0.650171,465725000.0,2939.4,465725000.0,76.544,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.98061,158442.0,118821.0,1.15167,38.3883,51.1279,5365.0,2.26283,1.85454,2.38978,15300.0,9491.27,18917.1,71.0,465725000.0,465725000.0,0.0,2.0,0.126761,10172.0,1244.0,5880.0,1.9415,0.865215,23406.0,931641000.0,698669000.0
instance_10,5.28433,10.4643,1.91066,0.0,0.0,0.0,1.04929,1.26087,0.424092,63.0,2.02819,3.84601,1.70562,3950.46,5744.79,28.0,100.846,5.04232,1.0,1.0,1.0,2170.0,0.0,1.06686,6539.0,22707.5,4146.12,417.0,0.0,676.0,0.0,0.0,1553.0,1358.0,0.192166,0.0,0.33235,0.0,0.0,0.715668,0.66765,0.0,0.0,0.0,0.0,5.0,86.0,0.0581395,0.0396313,1.0,0.177379,0.000460829,-0.592475,23.0,2.724,23.0,1.23925,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.63766,8.44346,3.51681,1.38845,1.39116,1.70059,1460.0,1.69694,2.20874,2.27572,3336.0,3460.59,4370.76,28.0,42.0,23.0,0.0,2.0,0.107143,2431.0,206.0,2034.0,1.29646,0.937327,11467.0,17174.0,7153.2
instance_27,5.9292,10.6932,2.18721,0.0,0.0,0.0,2.78177,2.0701,0.785012,0.0,1.92693,3.27533,1.60582,1407.3,2092.24,92.0,315.625,7.97154,1.0,1.0,1.0,904.0,0.0,1.07747,2660.0,9666.64,1977.23,276.0,96.0,504.0,0.0,0.0,410.0,335.0,0.30531,0.106195,0.600715,0.0,0.0,0.45354,0.399285,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00221239,4.0,0.626119,0.00442478,-0.250182,241.0,19.8157,60.25,4.75085,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,6.38856,12.1621,2.20636,1.49443,3.96048,4.51309,679.0,1.70674,0.870229,1.34032,808.0,1447.32,1131.28,36.0,251.0,125.5,0.0,1.0,0.0645161,345.0,506.0,839.0,1.0143,0.928097,5360.0,10204.0,1851.13
instance_18,3.87342,17.6079,3.39064,0.0,0.0,0.0,2.0834,1.99771,1.0731,0.0,1.50844,2.32674,1.98388,681.061,1199.66,145.0,287.493,15.8181,2.0,2.0,1.0,474.0,0.0,0.80339,1356.0,8346.17,1607.17,0.0,0.0,126.0,0.0,0.0,370.0,464.0,0.0,0.0,0.213559,0.0,0.0,0.780591,0.786441,0.0,0.0,0.0,0.0,2.0,15.0,0.133333,0.0316456,1.0,0.321351,0.0021097,-0.878109,10001.0,2.89066,10001.0,0.533704,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.11186,3459.77,1699.4,0.772853,3.54252,3.61073,324.0,1.80164,1.75921,1.94817,1170.0,879.89,2944.79,36.0,70201.0,35100.5,0.0,2.0,0.25,1585.0,634.0,590.0,3.76102,1.24473,1836.0,2041260.0,1002640.0
instance_33,2.84052,6.57405,2.50349,0.0,0.0,0.0,0.764866,0.891515,0.598602,13.0,1.35743,3.03073,1.78463,303.941,565.639,12.0,53.6526,9.14975,2.0,2.0,1.0,232.0,0.0,1.04977,660.0,1525.18,580.81,46.0,12.0,178.0,0.0,0.0,172.0,43.0,0.198276,0.0517241,0.80543,0.0,0.0,0.741379,0.19457,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00862069,1.0,0.335357,0.00431034,-0.569137,568.0,22.8191,568.0,7.1213,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.9819,24.8914,13.4373,1.16781,3.06393,3.7371,207.0,0.788973,1.13574,0.94526,219.0,271.997,434.191,24.0,568.0,568.0,0.0,2.0,0.285714,24.0,210.0,221.0,1.05882,0.952586,659.0,5501.0,2969.65
instance_51,2.81409,6.9027,2.18635,0.0,0.0,0.0,1.64715,2.69967,0.579477,30.0,0.442448,1.80348,1.39047,2533.68,4517.5,31.0,306.298,9.88059,2.0,2.0,1.0,2243.0,0.0,1.02701,5742.0,15482.7,4903.97,118.0,59.0,1105.0,0.0,0.0,1137.0,1079.0,0.0526081,0.0263041,0.505952,0.0,0.0,0.50691,0.494048,0.0129291,0.0,29.0,0.0,0.0,0.0,,0.0,1.0,0.346008,0.000445831,-0.369791,136.0,7.64186,136.0,1.01182,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,2.89011,17.7967,8.463,1.76855,6.56429,6.90781,2096.0,0.417112,0.55347,0.420193,3055.0,2468.76,3043.05,35.0,1009.0,504.5,0.0,2.0,0.5,1020.0,994.0,2184.0,0.922161,0.973696,6312.0,38868.0,18483.2
instance_19,4.17455,15.9588,2.85884,0.0,0.0,0.0,2.64614,2.47142,1.12005,0.0,1.22882,2.06966,1.79348,1324.36,2187.72,277.0,401.426,16.7236,2.0,2.0,1.0,951.0,0.0,0.747642,2666.0,15176.8,2718.76,0.0,0.0,252.0,0.0,0.0,691.0,1020.0,0.0,0.0,0.198113,0.0,0.0,0.726604,0.801887,0.0,0.0,0.0,0.0,2.0,29.0,0.0689655,0.0304942,1.0,0.320403,0.00105152,-1.05277,10001.0,3.19602,10001.0,0.410132,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.12107,3129.21,1525.69,0.645534,5.35441,5.48993,654.0,1.72745,1.607,1.70761,3357.0,1936.16,5162.58,36.0,141001.0,70500.5,0.0,2.0,0.25,4281.0,1181.0,1272.0,4.29403,1.33754,3970.0,3980350.0,1940680.0
instance_76,3.26239,23.36,6.33779,0.0,0.0,0.0,2.93132,3.66339,0.593685,0.0,1.06809,4.89714,3.109,436.173,1218.84,133.0,1210.05,12.8727,1.0,1.0,1.0,343.0,0.0,1.15488,1030.0,8012.49,2173.86,38.0,10.0,44.0,0.0,0.0,256.0,253.0,0.110787,0.0291545,0.148148,0.0,0.0,0.746356,0.851852,0.0699708,0.0,24.0,0.0,2.0,3.0,0.666667,0.00874636,82.0,21.7641,0.239067,14.3845,4010.0,1.976,48.9024,0.615487,5.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.76768,2029.36,667.442,1.4435,1.58573,1.72438,217.0,2.37655,4.03255,4.88808,413.0,463.535,2092.13,82.0,7500.0,3750.0,0.0,2.0,0.0512821,507.0,375.0,297.0,2.9697,0.865889,1119.0,602719.0,198230.0
instance_32,2.84052,6.60212,2.51199,0.0,0.0,0.0,0.764866,0.907869,0.606708,13.0,1.35743,3.03073,1.78463,303.941,566.049,12.0,55.2309,9.34873,2.0,2.0,1.0,232.0,0.0,1.04977,660.0,1531.69,582.783,46.0,12.0,178.0,0.0,0.0,172.0,43.0,0.198276,0.0517241,0.80543,0.0,0.0,0.741379,0.19457,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00862069,1.0,0.335357,0.00431034,-0.569137,652.0,24.3358,652.0,7.34619,0.0,5.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.9819,26.7919,14.5776,1.16781,3.17658,3.89189,207.0,0.788973,1.13574,0.94526,219.0,271.997,437.547,24.0,652.0,652.0,0.0,2.0,0.285714,24.0,210.0,221.0,1.05882,0.952586,659.0,5921.0,3221.65
instance_62,3.16216,18.9499,6.60754,0.0,0.0,0.0,1.61002,1.15943,0.0647728,0.0,0.534488,0.534488,0.179256,44.9069,145.552,32.0,131.891,7.32001,2.0,13.3164,4.12159,37.0,0.0,0.755102,112.0,701.148,244.479,0.0,0.0,0.0,0.0,0.0,34.0,49.0,0.0,0.0,0.0,0.0,0.0,0.918919,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.666667,0.0810811,1.0,0.418803,0.027027,-1.04976,1001.0,11.4574,1001.0,6.54589,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,2.38776,87.3673,45.0435,0.553646,1.59755,3.08982,4.0,2.1758,1.04328,2.28778,64.0,49.9674,248.389,5.0,1001.0,1001.0,0.0,3.0,3.0,120.0,70.0,49.0,3.87755,1.32432,117.0,4281.0,2207.13
instance_28,5.59763,10.4205,2.21837,0.0,0.0,0.0,2.78946,2.02309,0.771102,0.0,1.89972,3.33892,1.732,1568.11,2363.15,92.0,318.646,7.94251,1.0,1.0,1.0,1014.0,0.0,1.10458,3010.0,10566.4,2249.43,296.0,121.0,583.0,0.0,0.0,475.0,335.0,0.291913,0.119329,0.635076,0.0,0.0,0.468442,0.364924,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.00197239,4.0,0.646934,0.00394477,-0.230855,236.0,21.215,59.0,4.97799,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,6.18301,11.1242,2.03681,1.52938,4.06089,4.5308,758.0,1.70171,0.892915,1.37173,857.0,1547.86,1223.85,41.0,246.0,123.0,0.0,1.0,0.0645161,320.0,471.0,918.0,0.861656,0.905325,5676.0,10212.0,1869.79
instance_71,2.49562,3.26965,1.29065,0.0,0.0,0.0,1.10699,1.21271,0.406658,0.0,1.11116,1.97764,0.86074,4188.3,5139.36,106.0,117.609,5.2608,2.0,2.0,1.0,3428.0,0.0,1.79476,8255.0,11208.4,4424.35,667.0,1738.0,1756.0,0.0,0.0,918.0,154.0,0.194574,0.507001,0.919372,0.0,0.0,0.267795,0.0806283,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.223261,0.000291715,-0.473728,6247.0,1142.12,6247.0,43.6846,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.47906,5.46963,4.04695,1.63963,26.1219,35.3082,1714.0,2.4107,0.207349,0.882961,2015.0,3175.82,2006.54,76.0,6247.0,6247.0,0.0,2.0,0.0526316,377.0,423.0,1910.0,0.418848,0.557176,8555.0,10447.0,7729.67
instance_79,3.11538,20.7846,6.16142,0.0,0.0,0.0,0.996641,1.27347,0.532421,0.0,1.44958,3.52699,2.71925,71.3066,188.667,20.0,164.574,10.3811,1.0,1.0,1.0,52.0,0.0,1.08333,157.0,1080.8,320.394,3.0,0.0,4.0,0.0,0.0,40.0,44.0,0.0576923,0.0,0.0833333,0.0,0.0,0.769231,0.916667,0.115385,0.0,6.0,0.0,2.0,3.0,0.666667,0.0576923,17.0,5.03704,0.326923,4.84724,987.0,1.36087,58.0588,0.334288,5.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,3.375,725.271,283.884,0.832853,1.07952,1.12378,29.0,2.34451,2.95884,3.81924,37.0,69.2522,336.507,17.0,1802.0,901.0,0.0,2.0,0.153846,70.0,59.0,48.0,2.6875,0.923077,162.0,34813.0,13626.5
instance_11,2.99119,3.37381,1.19435,0.0,0.0,0.0,2.32199,2.07869,0.32315,0.0,1.70699,2.28246,0.775131,16957.0,19446.4,226.0,232.82,7.82018,1.0,2.0,1.0,12595.0,0.0,1.2085,28770.0,42493.2,15042.8,4337.0,1904.0,7196.0,0.0,0.0,2516.0,3226.0,0.344343,0.151171,0.690462,0.0,0.0,0.199762,0.309538,0.0666931,0.0,840.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.61485,2.17242,0.912533,1.26469,1.78002,2.68539,10258.0,1.17239,0.154063,0.601875,12640.0,14576.4,10849.1,37.0,226.0,226.0,0.0,2.0,0.0540541,2610.0,1627.0,10422.0,0.406544,0.827471,37674.0,22641.0,9510.42
instance_93,2.80439,9.50672,3.24293,0.0,0.0,0.0,2.22102,5.20004,0.877085,0.0,1.2138,4.07505,2.40035,1359.95,2710.09,201.0,1627.78,11.1111,2.0,2.0,1.0,1094.0,0.0,0.993642,2997.0,10400.3,3547.77,0.0,0.0,300.0,0.0,0.0,779.0,801.0,0.0,0.0,0.27248,0.0,0.0,0.712066,0.72752,0.0,0.0,0.0,0.0,1.0,15.0,0.0666667,0.0137112,1.0,0.358866,0.000914077,-1.15051,8987150.0,550.013,8987150.0,32.9979,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.78656,16339.9,12250.3,0.55726,16.6378,22.1178,961.0,1.59877,2.86355,2.8766,1293.0,1473.47,4136.96,13.0,8987150.0,8987150.0,0.0,2.0,0.285714,383.0,324.0,1101.0,0.642144,1.0064,3068.0,17990200.0,13487500.0
instance_75,2.8003,3.86133,1.34798,0.0,0.0,0.0,1.116,1.40116,0.426255,0.0,1.10398,2.06461,0.717387,1742.58,2189.3,51.0,90.7605,4.32193,2.0,2.0,1.0,1342.0,0.0,1.34874,3580.0,5181.91,1808.99,212.0,555.0,883.0,0.0,0.0,525.0,112.0,0.157973,0.413562,0.887437,0.0,0.0,0.391207,0.112563,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.264768,0.000745156,-0.379869,1297.0,348.505,1297.0,31.4652,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.77688,3.72161,2.17729,1.93549,11.0441,18.8634,824.0,1.84104,0.40092,0.634322,1045.0,1417.04,1097.5,86.0,1297.0,1297.0,0.0,2.0,0.0348837,232.0,103.0,995.0,0.336683,0.741431,3758.0,3703.0,2166.4
instance_14,2.99119,3.37381,1.19435,0.0,0.0,0.0,2.32199,2.07869,0.32315,0.0,1.70699,2.28246,0.775131,16957.0,19446.4,226.0,232.82,7.82018,1.0,2.0,1.0,12595.0,0.0,1.2085,28770.0,42493.2,15042.8,4337.0,1904.0,7196.0,0.0,0.0,2516.0,3226.0,0.344343,0.151171,0.690462,0.0,0.0,0.199762,0.309538,0.0666931,0.0,840.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.61485,2.17242,0.912533,1.26469,1.78002,2.68539,10258.0,1.17239,0.154063,0.601875,12640.0,14576.4,10849.1,37.0,226.0,226.0,0.0,2.0,0.0540541,2610.0,1627.0,10422.0,0.406544,0.827471,37674.0,22641.0,9510.42
instance_15,2.75627,3.18185,1.21657,0.0,0.0,0.0,2.11849,1.86568,0.33199,0.0,1.4762,2.09287,0.825535,10811.3,12679.5,170.0,176.409,7.40939,1.0,2.0,1.0,8497.0,0.0,1.23611,19680.0,27036.2,10337.2,2618.0,1416.0,4757.0,0.0,0.0,1894.0,2117.0,0.308109,0.166647,0.692028,0.0,0.0,0.222902,0.307972,0.0734377,0.0,624.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.40704,2.19625,0.906051,0.945796,1.63497,2.50399,6758.0,1.26425,0.17195,0.650492,8247.0,9695.29,7198.67,19.0,170.0,170.0,0.0,2.0,0.105263,1661.0,940.0,6874.0,0.378382,0.808991,23420.0,15097.0,6228.2
instance_61,3.03846,18.797,6.62428,0.0,0.0,0.0,1.18481,1.01649,0.0895145,0.0,0.468167,0.698827,0.468167,31.9069,102.649,16.0,99.8732,8.31272,2.0,13.3164,4.12159,26.0,0.0,0.787879,79.0,488.722,172.231,0.0,0.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.884615,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.666667,0.115385,1.0,0.417722,0.0384615,-1.26803,1001.0,9.57756,1001.0,5.4699,0.0,0.0,2.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,2.39394,104.515,58.351,0.459199,1.56814,2.87109,1.0,1.99257,0.982603,2.12982,48.0,35.6797,182.444,4.0,1001.0,1001.0,0.0,3.0,3.0,86.0,63.0,33.0,4.51515,1.26923,79.0,3449.0,1925.58
instance_8,5.27485,10.4311,1.90633,0.0,0.0,0.0,1.0522,1.26344,0.424876,63.0,2.0228,3.84485,1.70403,3966.98,5764.23,29.0,100.846,5.04232,1.0,1.0,1.0,2183.0,0.0,1.06644,6572.0,22771.1,4161.51,418.0,0.0,682.0,0.0,0.0,1559.0,1365.0,0.19148,0.0,0.33317,0.0,0.0,0.714155,0.66683,0.0,0.0,0.0,0.0,5.0,86.0,0.0581395,0.0393953,1.0,0.177768,0.000458085,-0.591498,29.0,3.44993,29.0,1.75654,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.62531,8.40596,3.50234,1.39008,1.39475,1.70647,1473.0,1.69188,2.2035,2.26575,3355.0,3478.49,4384.68,27.0,42.0,29.0,0.0,2.0,0.111111,2437.0,212.0,2047.0,1.29409,0.9377,11515.0,17207.0,7169.29
instance_9,5.26369,10.4239,1.90887,0.0,0.0,0.0,1.05198,1.26475,0.424711,63.0,2.02318,3.84407,1.70575,3945.02,5738.23,28.0,100.846,5.04232,1.0,1.0,1.0,2173.0,0.0,1.06676,6545.0,22651.1,4147.98,414.0,0.0,679.0,0.0,0.0,1556.0,1358.0,0.19052,0.0,0.333333,0.0,0.0,0.716061,0.666667,0.0,0.0,0.0,0.0,5.0,86.0,0.0581395,0.0395766,1.0,0.178091,0.000460193,-0.593574,26.0,3.08277,26.0,1.49588,0.0,0.0,2.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.61512,8.43397,3.51319,1.38468,1.39234,1.70295,1463.0,1.71473,2.20699,2.27117,3342.0,3463.81,4372.18,29.0,42.0,26.0,0.0,2.0,0.103448,2434.0,209.0,2037.0,1.2975,0.937414,11438.0,17180.0,7156.38
