instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_771,54.68,28800.0,89.4,1317.84,75.76,28800.0,28800.0,31.44
instance_716,28800.0,28800.0,28800.0,1380.24,28800.0,28800.0,28800.0,28800.0
instance_204,22.88,28800.0,21.52,255.52,20.16,28800.0,264.64,22.08
instance_781,22.68,4806.84,8.0,14.32,11.56,5077.48,83.92,8.68
instance_523,0.08,28800.0,0.08,16.96,0.08,28800.0,0.92,0.08
instance_134,7.68,28800.0,2.68,28800.0,7.12,28800.0,686.68,2.96
instance_800,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9847.52,28800.0
instance_1142,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6254.48,28800.0
instance_541,696.36,1314.8,579.12,27.8,704.52,2998.4,2.12,521.28
instance_9,46.64,28800.0,21.6,28800.0,45.2,28800.0,2957.04,32.96
instance_499,28800.0,1.96,28800.0,494.84,28800.0,1.96,32.24,28800.0
instance_740,154.24,28800.0,198.12,28800.0,224.72,28800.0,28800.0,144.6
instance_533,149.6,1046.8,35.36,1497.72,86.24,1860.04,1.84,78.76
instance_143,3939.6,28800.0,1623.68,28800.0,1633.28,28800.0,28800.0,2472.96
instance_848,537.76,2137.16,784.04,521.52,801.36,2008.6,764.4,478.68
instance_1100,28800.0,28800.0,28800.0,4947.28,28800.0,28800.0,6191.8,28800.0
instance_1053,28800.0,33.68,5168.2,124.32,3154.48,38.92,65.44,28800.0
instance_137,203.92,28800.0,86.4,28800.0,215.72,28800.0,28800.0,127.92
instance_340,28800.0,8.04,28800.0,257.28,28800.0,29.12,59.4,28800.0
instance_267,18.6,55.76,28.64,27.88,19.52,1855.4,2.68,11.84
instance_496,28800.0,36.12,28800.0,1842.32,28800.0,39.12,203.0,28800.0
instance_601,9.56,28800.0,6.32,269.92,9.52,28800.0,34.16,7.92
instance_210,35.2,28800.0,26.44,269.64,56.96,28800.0,287.12,32.4
instance_893,20.56,28800.0,79.0,1891.8,85.92,28800.0,441.72,18.08
instance_563,38.8,31.4,31.56,112.4,42.96,30.56,14.56,21.2
instance_818,72.48,28800.0,63.28,28800.0,55.48,28800.0,28800.0,34.88
instance_387,36.32,1584.8,23.96,355.6,43.28,2026.36,316.6,23.44
instance_15,44.28,28800.0,12.32,28800.0,36.36,28800.0,28800.0,21.4
instance_856,69.76,28800.0,172.04,28800.0,97.0,28800.0,383.32,57.48
instance_592,373.04,28800.0,654.2,28800.0,549.04,28800.0,28800.0,274.96
instance_436,953.84,1.28,2106.4,13.8,2088.6,1.96,4.4,1013.6
instance_57,260.52,28800.0,282.32,996.68,244.32,28800.0,20895.76,327.36
instance_263,11.36,339.64,17.36,22.48,35.88,2093.72,3.8,9.8
instance_634,42.24,28800.0,19.24,28800.0,71.56,28800.0,28800.0,29.72
instance_398,356.76,2976.64,297.88,176.32,386.08,3569.48,680.04,218.56
instance_826,22.24,294.2,19.0,182.04,56.96,283.16,3.8,20.04
instance_1038,370.08,1744.44,567.68,28800.0,577.96,1625.92,568.84,534.12
instance_974,135.08,28800.0,152.92,28800.0,121.32,28800.0,157.24,179.8
instance_500,504.16,0.36,343.52,742.24,364.88,0.32,20.08,572.72
instance_935,17.52,28800.0,27.24,630.36,30.04,28800.0,905.48,31.84
instance_518,0.08,28800.0,0.08,19.12,0.08,28800.0,1.04,0.08
instance_542,947.04,191.32,372.6,36.48,412.92,276.68,304.52,908.6
instance_490,28800.0,4.84,28800.0,751.12,28800.0,5.12,45.04,28800.0
instance_240,72.28,2.44,131.96,25.2,97.12,6.08,11.44,548.48
instance_476,11.52,28800.0,5.52,842.36,10.56,28800.0,126.76,6.8
instance_90,18.16,18.72,16.32,1136.08,25.44,34.64,245.76,19.0
instance_574,9.72,33.08,9.64,140.92,19.76,32.12,5.04,6.12
instance_879,49.96,28800.0,130.64,43.52,119.04,28800.0,264.84,54.6
instance_658,1233.92,26.32,1070.6,422.0,1065.28,25.44,37.92,923.68
instance_12,13.88,28800.0,4.56,28800.0,16.68,28800.0,13.72,7.92
instance_93,60.72,152.52,164.84,42.52,126.16,251.56,402.84,96.12
instance_504,12.2,28800.0,2.76,28800.0,5.32,28800.0,808.4,6.28
instance_830,4848.64,38.72,4271.08,221.12,5473.92,37.76,32.96,8317.24
instance_532,101.16,891.4,68.88,16.32,121.04,1440.28,1.6,128.24
instance_659,3413.84,28800.0,2215.16,28800.0,2412.44,28800.0,28800.0,3758.04
instance_591,155.4,28800.0,239.88,28800.0,189.88,28800.0,343.32,80.4
instance_785,133.72,28800.0,154.6,28800.0,138.56,28800.0,28800.0,78.76
instance_529,78.8,1048.44,90.16,6518.24,83.52,2380.8,1.88,74.12
instance_235,162.2,1.92,107.08,30.36,89.4,6.16,16.88,394.28
instance_332,16.52,22.0,2.08,673.4,21.8,36.08,5.44,9.04
instance_610,0.4,125.56,0.0,82.72,0.08,1451.8,0.88,0.44
instance_100,615.36,9.76,556.64,84.4,557.48,17.32,289.0,632.84
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_705,274.72,28800.0,291.8,28800.0,235.16,28800.0,28800.0,253.32
instance_298,50.36,28800.0,26.16,28800.0,82.08,28800.0,28800.0,24.64
instance_403,28800.0,5236.44,28800.0,3058.64,28800.0,5890.8,7202.0,28800.0
instance_1024,1365.84,28800.0,1676.2,28800.0,1615.88,28800.0,28800.0,1353.52
instance_112,2.28,169.4,4.4,69.48,7.04,384.76,4.2,2.24
instance_1153,1943.32,28800.0,1095.44,28800.0,1804.6,28800.0,28800.0,1444.48
instance_950,41.12,28800.0,15.64,28800.0,28.32,28800.0,28800.0,19.08
instance_43,104.64,28800.0,186.84,358.72,120.72,28800.0,5195.16,83.04
instance_501,22345.4,1.32,24401.64,930.12,9994.12,1.28,30.12,19907.24
instance_877,335.76,28800.0,294.92,28800.0,423.56,28800.0,28800.0,211.8
instance_1029,284.24,28800.0,401.96,28800.0,368.72,28800.0,28800.0,230.08
instance_243,221.48,0.48,109.32,13.2,111.44,2.4,4.48,251.2
instance_364,28800.0,192.4,9384.32,84.32,9856.0,299.52,570.92,22569.6
instance_709,125.72,28800.0,184.76,28800.0,331.72,28800.0,28800.0,115.08
instance_181,2147.96,28800.0,2122.56,28800.0,1873.28,28800.0,28800.0,2466.44
instance_457,20244.4,10492.36,7135.96,2393.28,13857.88,28800.0,28800.0,13395.4
instance_1118,935.72,28800.0,621.64,277.4,605.52,28800.0,5.24,677.0
instance_888,2353.28,28800.0,1631.56,28800.0,1915.8,28800.0,28800.0,1899.24
instance_213,179.08,1731.04,242.84,290.36,341.04,1849.36,326.48,281.36
instance_1174,28800.0,9.2,28800.0,56.2,28800.0,9.12,34.16,28800.0
instance_158,50.12,363.48,2.4,77.6,3.04,554.16,6.2,48.24
instance_943,57.8,28800.0,38.72,28800.0,112.76,28800.0,28800.0,61.68
instance_543,28800.0,622.72,28800.0,100.88,28800.0,1093.36,582.04,28800.0
instance_639,12136.76,28800.0,10504.8,28800.0,10963.08,28800.0,28800.0,12782.04
instance_534,109.36,1229.52,38.44,6743.36,88.32,2371.92,1.96,105.76
instance_341,28800.0,56.24,28800.0,557.48,28800.0,99.8,1440.92,28800.0
instance_215,247.16,28800.0,354.2,464.16,385.76,28800.0,748.84,175.0
instance_1001,2.48,28800.0,0.64,209.68,1.92,28800.0,20.08,1.36
instance_872,1984.6,4547.04,1361.84,28800.0,1664.2,4319.4,170.16,1981.04
instance_23,28800.0,28800.0,28800.0,712.16,28800.0,28800.0,28800.0,28800.0
instance_293,14.32,28800.0,4.76,28800.0,30.0,28800.0,284.16,9.32
instance_767,302.96,28800.0,206.64,28800.0,588.76,28800.0,28800.0,194.2
instance_575,3.8,28800.0,1.48,28800.0,4.0,28800.0,33.96,3.52
instance_732,32.16,2597.32,3.76,80.24,12.12,2646.56,218.8,16.28
instance_906,340.92,28800.0,431.64,28800.0,501.4,28800.0,28800.0,373.04
instance_621,614.16,625.2,656.76,70.36,584.8,28800.0,89.44,373.6
instance_309,866.4,28800.0,361.2,28800.0,328.48,28800.0,28800.0,673.6
instance_102,28800.0,109.96,28800.0,1961.68,28800.0,202.0,1112.8,28800.0
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_663,150.52,28800.0,112.8,28800.0,162.52,28800.0,28800.0,149.92
instance_58,241.44,28800.0,242.84,1003.84,304.88,28800.0,22306.32,241.8
instance_178,24987.64,28800.0,14619.32,28800.0,28800.0,28800.0,28800.0,28800.0
instance_254,28800.0,1.12,28800.0,29.24,28800.0,4.2,6.92,28800.0
instance_1083,1.04,28800.0,0.12,66.4,0.4,28800.0,4.16,0.88
instance_327,15.64,21.88,2.08,672.36,26.8,35.92,5.44,11.96
instance_411,28800.0,28800.0,14172.72,28800.0,13152.84,28800.0,3410.2,24350.68
instance_884,14608.76,28800.0,9214.28,28800.0,11136.8,28800.0,28800.0,5356.72
instance_708,3906.64,28800.0,3076.56,28800.0,3475.84,28800.0,28800.0,3764.36
instance_408,442.88,28800.0,507.16,28800.0,435.72,28800.0,11308.88,317.4
instance_780,87.2,28800.0,148.56,28800.0,168.04,28800.0,28800.0,58.04
instance_965,262.64,28800.0,338.44,28800.0,594.6,28800.0,28800.0,238.16
instance_54,14260.12,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,14621.76
instance_816,233.52,28800.0,332.88,979.84,398.2,28800.0,543.08,172.68
instance_545,28800.0,2792.68,28800.0,15695.44,28800.0,6395.76,2429.2,28800.0
instance_450,15.4,28800.0,4.0,56.64,6.28,28800.0,6.24,13.6
instance_825,73.0,28800.0,58.6,3374.28,78.56,28800.0,1430.96,79.64
instance_1151,19.84,28800.0,15.08,28800.0,23.2,28800.0,34.08,19.6
instance_983,113.44,28800.0,70.68,129.2,66.56,28800.0,57.84,68.84
instance_262,8.36,92.32,6.16,21.88,8.36,1911.68,1.44,6.56
instance_316,43.92,1.12,57.8,13.88,59.92,2.48,4.32,23.24
instance_635,412.56,28800.0,1107.44,28800.0,1150.16,28800.0,28800.0,378.72
instance_284,121.92,28800.0,89.32,28800.0,171.04,28800.0,28800.0,68.6
instance_451,218.44,28800.0,109.32,469.0,103.92,28800.0,440.48,212.88
instance_424,17.8,0.04,14.72,4.36,27.72,0.12,1.0,19.92
instance_113,3.92,208.16,2.08,30.56,4.76,517.4,2.4,3.08
instance_514,0.04,28800.0,0.08,13.76,0.08,28800.0,1.2,0.08
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_151,2278.36,28800.0,2043.56,28800.0,2032.72,28800.0,28800.0,1682.12
instance_628,62.56,1504.76,37.28,293.0,67.6,28800.0,715.64,26.64
instance_255,28800.0,10.24,28800.0,128.76,28800.0,23.08,63.0,28800.0
instance_689,88.04,28800.0,62.68,28800.0,130.48,28800.0,4940.28,88.36
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_850,64.2,17.28,105.44,28800.0,96.04,15.68,4.4,129.4
instance_923,113.2,271.68,42.72,93.16,69.48,261.32,17.32,21.16
instance_1073,8126.76,5.28,9813.68,75.2,10662.56,28800.0,501.16,7485.12
instance_79,22.32,28800.0,26.88,28800.0,55.44,28800.0,28800.0,12.16
instance_948,70.88,28800.0,43.28,31.56,58.48,28800.0,132.28,45.88
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_101,28800.0,49.52,28800.0,92.92,28800.0,83.52,575.68,28800.0
instance_356,108.92,570.92,139.44,9.88,118.96,829.96,421.48,59.04
instance_150,6140.08,28800.0,10273.16,28800.0,8902.76,28800.0,28800.0,4723.56
instance_1051,28800.0,379.56,13205.92,710.56,23356.4,403.44,7988.52,28800.0
instance_949,101.04,28800.0,81.52,28800.0,114.44,28800.0,28800.0,38.36
instance_1058,28800.0,27.32,8585.8,196.6,9269.2,34.48,35.68,28800.0
instance_467,5.6,28800.0,4.84,458.6,7.84,28800.0,131.64,4.6
instance_960,28800.0,18.32,28800.0,37.08,28800.0,17.84,18.32,28800.0
instance_300,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,16496.04
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_107,1.08,140.48,0.68,57.92,2.48,156.92,3.6,0.6
instance_125,28800.0,23740.52,28800.0,6560.24,28800.0,28800.0,28800.0,28800.0
instance_868,31.6,5.8,62.56,5649.6,63.8,5.68,3.92,27.48
instance_157,4.56,129.72,0.28,63.8,0.92,156.16,3.96,3.72
instance_916,577.4,28800.0,457.28,28800.0,843.24,28800.0,28800.0,482.48
instance_1090,149.32,28800.0,1.88,519.16,2.64,28800.0,2.6,113.12
instance_1050,28800.0,149.28,5538.72,382.08,6067.6,149.56,1638.08,28800.0
instance_141,28800.0,28800.0,2406.84,28800.0,922.64,28800.0,28800.0,16068.6
instance_748,114.56,3226.88,557.6,384.0,489.84,3060.56,347.08,114.44
instance_512,8.28,28800.0,2.56,28800.0,5.4,28800.0,6.0,6.96
instance_485,28800.0,5.04,28800.0,787.24,28800.0,5.36,44.2,28800.0
instance_1085,1.48,28800.0,0.16,45.76,0.4,28800.0,4.8,1.04
instance_381,28800.0,2612.36,28800.0,330.84,28800.0,2667.12,1461.08,28800.0
instance_595,19034.36,28800.0,10344.0,28800.0,13086.76,28800.0,28800.0,17160.2
instance_270,43.24,791.28,59.16,10.88,51.6,3543.12,46.8,49.76
instance_676,8.84,28800.0,0.72,103.28,10.48,28800.0,4.76,2.72
instance_1080,1592.04,0.56,1904.32,8.52,2193.36,0.56,1.28,1344.12
instance_524,122.8,1079.72,73.12,12.84,87.2,2255.84,1.76,196.28
instance_1177,28800.0,2.08,28800.0,20.04,28800.0,1.84,4.16,28800.0
instance_491,28800.0,30.72,28800.0,1454.68,28800.0,32.88,173.08,28800.0
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_798,28800.0,23760.84,28800.0,13474.12,28800.0,23274.6,28800.0,28800.0
instance_176,1.6,133.24,0.92,46.48,1.76,211.88,0.64,1.2
instance_649,28800.0,16205.68,28800.0,2244.36,28800.0,16714.04,10059.2,28800.0
instance_1101,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,13409.64,28800.0
instance_87,89.6,114.44,74.12,42.08,67.36,150.04,11.36,89.52
instance_155,7264.72,28800.0,14347.64,28800.0,14019.04,28800.0,28800.0,4853.12
instance_1030,35.6,56.4,44.32,134.08,48.32,52.92,4.04,41.6
instance_471,6.76,2131.24,1.4,89.64,2.88,28800.0,16.08,5.04
instance_702,27.84,28800.0,27.96,28800.0,54.32,28800.0,4411.72,21.52
instance_1131,3124.24,28800.0,15.28,28800.0,25.52,28800.0,225.72,4562.68
instance_792,1.12,59.48,0.28,10.88,1.2,62.28,0.64,0.72
instance_1093,799.16,28800.0,342.36,199.4,310.44,28800.0,11.48,692.28
instance_275,28800.0,1658.2,28800.0,71.8,28800.0,4788.8,1509.92,28800.0
instance_735,40.8,28800.0,111.76,28800.0,143.32,28800.0,28800.0,29.36
instance_1122,1.32,28800.0,0.52,21.56,0.88,28800.0,2.08,1.84
instance_763,1964.72,28800.0,1819.64,28800.0,1718.76,28800.0,4678.96,2893.12
instance_550,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3678.24,28800.0
instance_1052,307.8,52.48,350.36,65.04,411.4,47.32,16.76,253.2
instance_1055,28800.0,175.84,28800.0,890.24,28800.0,224.08,2547.16,28800.0
instance_358,41.92,457.08,28.04,7.96,42.44,616.08,287.16,31.4
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_596,3670.24,28800.0,2346.68,1604.48,2343.52,28800.0,748.24,3380.2
instance_788,6041.48,28800.0,28800.0,28800.0,18029.92,28800.0,28800.0,5756.08
instance_1162,243.04,0.6,290.64,5.56,244.36,0.56,1.12,283.84
instance_402,28800.0,5249.28,28800.0,2781.8,28800.0,5846.12,4707.2,28800.0
instance_46,229.24,28800.0,405.84,1882.88,376.16,28800.0,2084.16,247.48
instance_914,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,23917.92
instance_506,18.4,28800.0,7.44,28800.0,8.64,28800.0,48.12,11.84
instance_346,3.4,102.4,2.0,25.72,3.2,179.56,3.52,1.68
instance_242,47.76,0.28,64.76,13.88,204.6,2.56,3.6,44.92
instance_279,2.56,28800.0,0.16,10.6,0.8,28800.0,2.88,0.96
instance_976,26669.72,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,11482.28
instance_1148,8.64,28800.0,3.76,28800.0,8.64,28800.0,41.4,7.12
instance_344,2.92,2.16,0.32,2009.16,12.32,13.24,3.4,1.2
instance_972,43.48,12.96,54.64,26.16,44.88,12.48,4.64,31.92
instance_413,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,6133.52,28800.0
instance_1017,223.92,28800.0,256.04,28800.0,469.8,28800.0,28800.0,132.36
instance_246,462.64,2.32,139.32,27.12,147.64,5.48,11.84,176.2
instance_64,105.12,2054.4,185.8,138.6,193.68,4279.68,905.56,88.44
instance_395,59.72,456.4,48.88,132.28,77.04,596.4,293.36,52.0
instance_1165,167.0,0.44,141.16,5.08,169.04,0.4,1.04,131.04
instance_837,48.68,2276.56,36.6,77.4,53.2,2442.92,17.0,39.52
instance_307,994.2,28800.0,360.56,28800.0,342.68,28800.0,28800.0,558.32
instance_418,12.64,1.0,30.08,5.2,40.12,0.96,1.56,32.36
instance_397,388.48,2714.68,206.04,785.36,429.96,3206.6,621.28,211.32
instance_589,1204.52,28800.0,1379.48,28800.0,1440.56,28800.0,28800.0,1065.64
instance_166,3.2,44.6,1.2,52.96,3.24,52.16,2.32,2.6
instance_363,574.12,50.84,305.44,127.56,342.16,70.2,1.92,416.28
instance_549,23289.44,28800.0,25368.72,28800.0,24637.36,28800.0,1765.36,20853.6
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_973,46.48,594.16,127.52,82.24,105.04,568.48,51.8,52.28
instance_8,28.32,28800.0,12.36,2383.56,29.68,28800.0,13511.36,17.84
instance_187,2109.72,28800.0,1998.6,28800.0,2299.56,28800.0,28800.0,1605.24
instance_331,24.64,21.04,1.92,482.84,25.4,35.4,5.48,11.12
instance_791,17.12,28800.0,73.36,2752.48,72.16,28800.0,3338.64,7.92
instance_957,250.12,28800.0,134.6,28800.0,126.16,28800.0,1207.72,192.76
instance_231,23248.76,28800.0,6893.16,1089.72,11084.4,28800.0,28800.0,12911.8
instance_47,173.76,28800.0,193.16,764.2,174.04,28800.0,6491.24,154.08
instance_531,40.32,241.92,11.36,6100.2,28.56,335.68,1.36,39.12
instance_349,3.0,95.12,1.24,29.28,2.24,175.8,4.0,1.28
instance_1129,16.72,28800.0,9.84,46.96,18.24,28800.0,7.4,139.12
instance_72,28800.0,7849.32,28800.0,342.72,28800.0,28800.0,3956.72,28800.0
instance_546,2.56,219.8,0.4,5.48,1.76,348.88,0.6,2.24
instance_617,37.08,104.72,62.28,58.96,87.48,28800.0,12.56,29.28
instance_96,182.52,63.04,132.04,1244.12,201.52,98.92,321.4,138.64
instance_895,122.96,28800.0,57.96,28800.0,82.56,28800.0,28800.0,102.32
instance_727,269.0,28800.0,296.12,28800.0,324.84,28800.0,28800.0,289.92
instance_339,208.52,1.24,238.0,167.32,261.28,10.24,4.4,186.76
instance_1107,4.4,28800.0,1.68,247.84,1.28,28800.0,2.68,2.8
instance_795,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,11303.56,28800.0
instance_587,70.96,28800.0,96.8,1747.4,89.28,28800.0,326.56,42.44
instance_370,8.92,460.48,1.36,67.96,6.64,549.56,254.08,3.28
instance_668,361.2,28800.0,611.44,28800.0,580.32,28800.0,28800.0,469.08
instance_247,28800.0,4.08,28800.0,69.68,24870.08,11.36,35.16,28800.0
instance_308,577.96,28800.0,369.08,28800.0,341.36,28800.0,28800.0,603.0
instance_82,91.88,28800.0,71.4,28800.0,107.48,28800.0,28800.0,62.2
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_1086,1.12,28800.0,0.16,35.84,0.28,28800.0,4.56,0.76
instance_1114,35.12,28800.0,9.68,268.64,20.48,28800.0,74.48,74.36
instance_588,145.72,28800.0,222.72,28800.0,220.96,28800.0,8191.36,135.76
instance_78,87.6,28800.0,111.24,28800.0,122.36,28800.0,28800.0,98.44
instance_55,11212.68,28800.0,3492.28,957.12,4016.88,28800.0,28800.0,10220.48
instance_26,20.52,28800.0,10.68,75.32,16.48,28800.0,1017.48,12.08
instance_2,7299.96,28800.0,5968.6,250.68,6473.12,28800.0,430.48,6224.76
instance_220,28800.0,28800.0,28800.0,3568.08,28800.0,28800.0,28800.0,28800.0
instance_784,4674.68,28800.0,5813.64,28800.0,4293.04,28800.0,28800.0,2830.4
instance_981,52.52,4.96,55.52,198.84,63.72,4.76,4.04,35.08
instance_442,81.68,788.92,121.52,87.32,143.96,28800.0,419.92,93.76
instance_164,241.04,525.92,20.64,9071.64,28.36,776.52,31.68,235.48
instance_570,28800.0,127.84,28800.0,315.16,28800.0,127.76,264.44,28800.0
instance_931,59.48,28800.0,107.48,3138.44,131.32,28800.0,287.8,71.28
instance_454,54.4,28800.0,72.52,70.84,86.28,28800.0,97.2,40.32
instance_581,28.48,28800.0,7.36,28800.0,17.08,28800.0,482.0,4.92
instance_437,1205.96,1.28,2403.72,13.64,2237.48,1.92,4.52,932.04
instance_894,1385.52,28800.0,1193.0,28800.0,1469.48,28800.0,28800.0,971.92
instance_386,27.96,431.68,15.88,89.28,31.92,518.52,276.6,17.68
instance_787,5781.76,28800.0,765.12,28800.0,1288.96,28800.0,28800.0,4016.12
instance_724,1929.48,28800.0,1133.44,755.56,1106.32,28800.0,114.32,1327.08
instance_441,0.76,28800.0,0.16,30.72,0.52,28800.0,0.8,0.4
instance_388,37.08,1798.52,25.44,2560.48,42.08,2189.16,352.48,28.56
instance_1175,91.8,0.08,53.52,4.8,72.2,0.04,0.96,57.68
instance_915,64.32,8.2,89.36,15.68,78.48,8.92,4.24,32.16
instance_81,87.92,28800.0,66.28,28800.0,72.08,28800.0,28800.0,43.44
instance_446,18.4,28800.0,8.36,76.08,13.28,28800.0,7.96,14.96
instance_18,1757.48,28800.0,2223.4,28800.0,1478.12,28800.0,28800.0,2694.76
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_1109,194.12,28800.0,16.16,28800.0,4.4,28800.0,14.96,38.24
instance_881,198.68,28800.0,236.08,28800.0,255.56,28800.0,28800.0,171.36
instance_757,174.32,28800.0,343.6,28800.0,260.44,28800.0,28800.0,207.84
instance_753,731.16,28800.0,697.36,3102.28,672.84,28800.0,1224.96,681.96
instance_266,8.0,634.92,9.72,43.2,14.96,3160.04,4.08,5.28
instance_1143,16.08,28800.0,13.24,64.48,23.84,28800.0,3.92,23.2
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_342,28800.0,294.08,28800.0,1190.68,28800.0,402.96,9295.4,28800.0
instance_873,704.92,572.08,926.92,98.2,648.84,624.0,611.96,673.96
instance_1049,28800.0,61.92,1475.32,152.36,2167.2,64.44,296.72,28800.0
instance_303,172.36,28800.0,50.4,28800.0,94.04,28800.0,17721.64,73.52
instance_993,35.6,4.16,22.64,55.88,50.36,4.64,2.0,13.04
instance_520,1.28,28800.0,0.24,28800.0,0.8,28800.0,18.8,1.12
instance_1084,1.64,28800.0,0.2,45.92,0.4,28800.0,4.72,1.2
instance_438,0.16,28800.0,0.0,4.4,0.04,28800.0,0.48,0.08
instance_383,28800.0,2553.28,28800.0,3440.4,28800.0,2872.32,1618.24,28800.0
instance_761,10.2,871.84,2.52,1206.0,5.76,846.76,3.4,3.76
instance_568,122.72,26.6,122.92,160.08,141.68,26.6,1.8,115.2
instance_468,5.72,28800.0,4.8,460.44,10.12,28800.0,132.04,4.8
instance_640,706.96,530.4,1042.28,343.28,1141.6,501.64,466.08,674.52
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_990,319.12,28800.0,425.56,28800.0,442.52,28800.0,28800.0,354.16
instance_641,142.76,28800.0,148.6,28800.0,166.52,28800.0,28800.0,94.24
instance_1091,46.04,28800.0,1.12,28800.0,1.32,28800.0,2.4,107.44
instance_265,9.72,768.8,10.4,22.92,23.24,2576.76,4.0,7.0
instance_802,42.16,28800.0,32.6,28800.0,58.16,28800.0,6120.68,25.76
instance_646,75.48,28800.0,117.84,795.12,100.52,28800.0,18806.32,49.2
instance_226,102.0,28800.0,171.96,28800.0,219.96,28800.0,464.12,75.6
instance_288,4358.64,28800.0,1798.04,28800.0,2273.96,28800.0,28800.0,3477.44
instance_651,7316.92,28800.0,7938.16,28800.0,5583.84,28800.0,28800.0,6743.24
instance_786,61.36,28800.0,74.28,1355.6,133.8,28800.0,145.36,28.92
instance_746,57.8,28800.0,37.12,28800.0,60.16,28800.0,28800.0,25.16
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_548,6483.84,28800.0,4805.56,28800.0,5542.84,28800.0,28800.0,8026.4
instance_216,288.48,28800.0,336.48,470.24,383.36,28800.0,705.0,176.96
instance_755,37.64,3.12,32.12,24.64,41.88,2.28,3.44,40.96
instance_234,28800.0,28800.0,28800.0,3226.2,28800.0,28800.0,28800.0,28800.0
instance_1011,24.28,151.36,17.72,1484.08,43.64,145.84,4.64,16.96
instance_34,47.96,28800.0,17.84,26.08,44.32,28800.0,28800.0,31.68
instance_83,3.16,28800.0,1.24,565.76,4.96,28800.0,864.0,3.0
instance_1004,1140.12,28800.0,1000.68,28800.0,932.88,28800.0,13395.36,1084.84
instance_832,20.28,818.56,65.44,173.12,43.92,680.64,53.6,19.44
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_1099,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,2002.6,28800.0
instance_839,64.6,28800.0,71.04,28800.0,69.24,28800.0,17742.88,59.92
instance_466,5.52,28800.0,0.92,121.88,2.28,28800.0,6.32,3.64
instance_336,4592.52,29.32,4064.0,156.12,4760.88,47.92,426.84,4484.84
instance_189,3060.0,28800.0,3776.72,28800.0,3832.04,28800.0,28800.0,3433.36
instance_624,1.84,28800.0,0.16,12.2,0.8,28800.0,4.08,1.44
instance_177,1307.52,28800.0,239.16,28800.0,251.08,28800.0,28800.0,732.48
instance_1103,2.24,28800.0,1.04,191.72,1.2,28800.0,2.24,1.6
instance_147,1943.48,28800.0,3363.48,28800.0,1989.76,28800.0,28800.0,1175.44
instance_169,40.84,320.48,18.8,7876.2,20.32,442.0,6.24,40.0
instance_870,79.92,28800.0,35.84,28800.0,78.8,28800.0,28800.0,43.36
instance_423,30.84,0.04,20.24,4.2,16.6,0.08,0.96,14.56
instance_645,4.12,28800.0,1.28,409.92,10.56,28800.0,3338.08,2.48
instance_1043,28800.0,221.56,3282.44,159.56,3635.24,216.36,92.0,28800.0
instance_119,1549.48,4244.36,1546.64,2955.8,1792.24,28800.0,1867.64,1185.04
instance_165,1348.84,1933.92,245.08,16736.08,310.92,2418.64,289.0,1363.92
instance_153,354.68,28800.0,311.32,28800.0,337.52,28800.0,28800.0,271.28
instance_736,60.4,28800.0,106.56,28800.0,149.76,28800.0,28800.0,67.92
instance_1067,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3873.92,28800.0
instance_447,951.8,1872.16,549.0,421.88,851.76,5143.72,302.84,808.0
