instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_252,28800.0,43.36,28800.0,330.64,28800.0,72.72,1343.24,28800.0
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_150,6140.08,28800.0,10273.16,28800.0,8902.76,28800.0,28800.0,4723.56
instance_333,3071.16,43.12,4849.32,174.8,5562.24,59.6,744.88,4329.12
instance_516,106.0,28800.0,264.2,28800.0,308.28,28800.0,7526.2,108.56
instance_841,1.8,28800.0,0.4,6.12,0.84,28800.0,3.0,1.16
instance_960,28800.0,18.32,28800.0,37.08,28800.0,17.84,18.32,28800.0
instance_470,4.24,28800.0,0.32,55.6,0.88,28800.0,1.92,3.04
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_314,12.32,0.72,19.64,11.76,32.0,1.28,3.8,9.76
instance_444,28800.0,8997.4,28800.0,3623.36,28800.0,9463.64,28800.0,28800.0
instance_797,60.6,28800.0,33.28,28800.0,125.76,28800.0,26193.32,29.2
instance_724,1929.48,28800.0,1133.44,755.56,1106.32,28800.0,114.32,1327.08
instance_620,353.44,672.6,291.16,48.84,323.08,28800.0,71.8,405.12
instance_1041,170.64,204.88,223.88,52.36,151.16,184.96,308.72,151.24
instance_306,311.6,28800.0,116.28,28800.0,109.44,28800.0,28800.0,350.92
instance_1124,14.0,28800.0,13.28,40.72,10.0,28800.0,6.84,10.76
instance_1110,1678.4,28800.0,7.48,28800.0,5.56,28800.0,16.04,1301.92
instance_509,22.92,28800.0,25.16,28800.0,71.24,28800.0,48.92,62.16
instance_136,173.32,28800.0,93.88,28800.0,220.28,28800.0,28800.0,108.36
instance_734,28800.0,3666.96,28800.0,1624.56,28800.0,3549.52,2412.88,28800.0
instance_477,42.88,3096.16,25.4,28800.0,46.72,28800.0,3794.4,37.04
instance_702,27.84,28800.0,27.96,28800.0,54.32,28800.0,4411.72,21.52
instance_731,117.32,11.72,165.12,31.6,201.56,12.96,34.56,129.92
instance_75,6.96,28800.0,2.28,28800.0,13.16,28800.0,28800.0,3.72
instance_434,270.64,0.4,358.0,10.88,334.0,0.48,2.8,247.56
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_746,57.8,28800.0,37.12,28800.0,60.16,28800.0,28800.0,25.16
instance_220,28800.0,28800.0,28800.0,3568.08,28800.0,28800.0,28800.0,28800.0
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_545,28800.0,2792.68,28800.0,15695.44,28800.0,6395.76,2429.2,28800.0
instance_871,49.2,24.08,49.28,536.6,41.76,23.2,3.92,35.64
instance_192,4720.8,28800.0,2569.4,28800.0,2607.36,28800.0,1831.32,1772.76
instance_1099,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,2002.6,28800.0
instance_984,672.8,28800.0,505.0,28800.0,683.72,28800.0,28800.0,768.16
instance_37,868.2,28800.0,1017.92,602.44,1362.8,28800.0,28800.0,796.96
instance_1022,35.48,4807.76,148.72,113.44,113.72,4612.4,18.48,33.92
instance_218,28800.0,2353.36,28800.0,676.6,28800.0,2339.08,17627.6,28800.0
instance_789,36.92,1.32,25.76,23.52,41.0,1.2,3.64,23.88
instance_1113,22.28,28800.0,22.64,252.28,11.36,28800.0,11.8,7.44
instance_1126,28.2,28800.0,4.44,11.76,12.4,28800.0,87.16,13.24
instance_66,28800.0,28800.0,28800.0,1057.48,28800.0,28800.0,28800.0,28800.0
instance_384,4.76,273.56,3.68,30.76,6.56,325.16,245.88,3.96
instance_481,28800.0,26.6,28800.0,1589.68,28800.0,28.12,172.16,28800.0
instance_563,38.8,31.4,31.56,112.4,42.96,30.56,14.56,21.2
instance_216,288.48,28800.0,336.48,470.24,383.36,28800.0,705.0,176.96
instance_490,28800.0,4.84,28800.0,751.12,28800.0,5.12,45.04,28800.0
instance_468,5.72,28800.0,4.8,460.44,10.12,28800.0,132.04,4.8
instance_565,27.12,28.84,29.16,111.08,40.44,27.96,18.4,19.92
instance_681,2.56,191.0,0.68,52.72,4.36,197.28,8.96,2.6
instance_210,35.2,28800.0,26.44,269.64,56.96,28800.0,287.12,32.4
instance_219,28800.0,28800.0,28800.0,2209.52,28800.0,28800.0,28800.0,28800.0
instance_698,2.12,28800.0,0.44,28800.0,3.32,28800.0,28800.0,1.96
instance_137,203.92,28800.0,86.4,28800.0,215.72,28800.0,28800.0,127.92
instance_530,98.12,1162.16,39.6,12.84,72.92,2218.92,1.92,41.36
instance_144,60.28,28800.0,73.0,28800.0,76.56,28800.0,28800.0,44.52
instance_241,796.4,1.84,335.0,32.24,1174.92,5.84,16.56,390.24
instance_399,329.96,2957.28,258.64,739.8,327.64,3851.2,655.56,240.2
instance_938,219.88,28800.0,288.28,2053.4,293.72,28800.0,4872.2,221.04
instance_607,63.28,28800.0,182.48,28800.0,160.36,28800.0,185.04,55.76
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_67,28800.0,28800.0,28800.0,1776.16,28800.0,28800.0,28800.0,28800.0
instance_626,7.76,983.48,3.24,118.52,6.32,28800.0,8.84,4.88
instance_271,40.16,692.6,70.24,27.04,71.48,4591.84,22.4,39.28
instance_166,3.2,44.6,1.2,52.96,3.24,52.16,2.32,2.6
instance_537,97.52,273.0,37.4,55.56,77.24,437.0,1.28,86.44
instance_552,7705.12,28800.0,8190.2,7054.2,9665.2,28800.0,28800.0,6293.48
instance_874,143.48,28800.0,163.88,28800.0,183.64,28800.0,458.12,156.52
instance_231,23248.76,28800.0,6893.16,1089.72,11084.4,28800.0,28800.0,12911.8
instance_1037,942.28,160.4,1153.16,65.76,962.56,151.0,430.28,863.68
instance_867,85.96,28800.0,63.64,28800.0,231.64,28800.0,28800.0,94.56
instance_643,9890.96,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9129.36
instance_226,102.0,28800.0,171.96,28800.0,219.96,28800.0,464.12,75.6
instance_230,6085.16,28800.0,4035.32,8439.04,5539.56,28800.0,5747.96,4111.16
instance_467,5.6,28800.0,4.84,458.6,7.84,28800.0,131.64,4.6
instance_370,8.92,460.48,1.36,67.96,6.64,549.56,254.08,3.28
instance_499,28800.0,1.96,28800.0,494.84,28800.0,1.96,32.24,28800.0
instance_369,4.4,279.68,2.0,71.68,7.24,323.6,245.68,3.68
instance_495,28800.0,4.8,28800.0,769.36,28800.0,5.6,46.68,28800.0
instance_188,2349.92,28800.0,2612.68,28800.0,2541.08,28800.0,28800.0,2614.72
instance_161,2.4,133.68,2.24,67.72,1.96,219.84,2.16,2.16
instance_536,432.28,1308.28,601.52,21.6,515.04,3059.64,2.12,382.8
instance_486,28800.0,27.92,28800.0,1450.6,28800.0,30.84,161.44,28800.0
instance_193,5804.48,28800.0,4138.84,28800.0,3200.0,28800.0,2696.08,4446.88
instance_662,57.32,28800.0,116.32,28800.0,160.8,28800.0,8458.68,86.6
instance_896,140.6,28800.0,91.12,28800.0,225.36,28800.0,2022.2,74.2
instance_722,10442.72,548.64,4367.28,93.72,4843.84,559.6,1240.92,9359.52
instance_930,56.28,28800.0,107.52,1502.8,172.12,28800.0,297.32,84.04
instance_54,14260.12,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,14621.76
instance_1176,4583.6,0.4,2522.0,8.64,3122.32,0.44,1.56,2872.64
instance_28,23.52,28800.0,4.96,48.56,17.04,28800.0,4242.6,10.2
instance_534,109.36,1229.52,38.44,6743.36,88.32,2371.92,1.96,105.76
instance_1106,12.52,28800.0,1.48,260.48,3.32,28800.0,10.56,18.16
instance_368,2.08,46.8,0.6,6.0,1.36,45.96,0.68,1.44
instance_196,787.76,28800.0,618.48,28800.0,698.28,28800.0,543.64,564.84
instance_263,11.36,339.64,17.36,22.48,35.88,2093.72,3.8,9.8
instance_312,28800.0,28800.0,2070.44,28800.0,2022.72,28800.0,28800.0,9705.0
instance_243,221.48,0.48,109.32,13.2,111.44,2.4,4.48,251.2
instance_158,50.12,363.48,2.4,77.6,3.04,554.16,6.2,48.24
instance_78,87.6,28800.0,111.24,28800.0,122.36,28800.0,28800.0,98.44
instance_15,44.28,28800.0,12.32,28800.0,36.36,28800.0,28800.0,21.4
instance_101,28800.0,49.52,28800.0,92.92,28800.0,83.52,575.68,28800.0
instance_500,504.16,0.36,343.52,742.24,364.88,0.32,20.08,572.72
instance_529,78.8,1048.44,90.16,6518.24,83.52,2380.8,1.88,74.12
instance_652,505.72,28800.0,585.4,1436.72,587.48,28800.0,2486.72,526.44
instance_814,0.96,846.0,0.16,28.32,0.72,787.16,2.48,0.52
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_275,28800.0,1658.2,28800.0,71.8,28800.0,4788.8,1509.92,28800.0
instance_822,1962.4,28800.0,1663.44,28800.0,1269.08,28800.0,28800.0,1818.24
instance_256,28800.0,26.96,28800.0,222.52,28800.0,47.04,553.4,28800.0
instance_580,11.6,28800.0,3.28,28800.0,5.64,28800.0,18.44,9.04
instance_482,28800.0,79.72,28800.0,12842.92,28800.0,89.48,540.64,28800.0
instance_1072,1915.08,1.44,1860.4,39.8,1621.44,28800.0,28.08,1573.6
instance_878,67.2,28800.0,151.2,28800.0,171.48,28800.0,28800.0,92.92
instance_125,28800.0,23740.52,28800.0,6560.24,28800.0,28800.0,28800.0,28800.0
instance_464,4.68,28800.0,0.64,143.84,1.76,28800.0,7.36,2.12
instance_494,868.6,0.48,500.36,420.88,593.12,0.52,20.76,1229.56
instance_304,177.64,28800.0,145.56,28800.0,167.32,28800.0,18076.76,201.8
instance_935,17.52,28800.0,27.24,630.36,30.04,28800.0,905.48,31.84
instance_129,11258.16,28800.0,8312.88,28800.0,11679.96,28800.0,28800.0,9463.96
instance_544,28800.0,2701.84,28800.0,14942.2,28800.0,5975.4,2674.52,28800.0
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_543,28800.0,622.72,28800.0,100.88,28800.0,1093.36,582.04,28800.0
instance_915,64.32,8.2,89.36,15.68,78.48,8.92,4.24,32.16
instance_162,5.64,131.96,2.16,6587.64,4.36,184.16,7.12,6.48
instance_532,101.16,891.4,68.88,16.32,121.04,1440.28,1.6,128.24
instance_941,7601.32,28800.0,3136.44,28800.0,3447.0,28800.0,28800.0,7681.88
instance_688,0.12,510.92,0.08,12.8,0.16,533.96,0.56,0.16
instance_611,1.52,28800.0,0.44,76.8,0.44,28800.0,3.2,0.96
instance_1094,3925.84,28800.0,667.2,28800.0,612.12,28800.0,36.08,5923.2
instance_965,262.64,28800.0,338.44,28800.0,594.6,28800.0,28800.0,238.16
instance_824,9.44,28800.0,16.92,28800.0,33.52,28800.0,28800.0,6.88
instance_309,866.4,28800.0,361.2,28800.0,328.48,28800.0,28800.0,673.6
instance_1024,1365.84,28800.0,1676.2,28800.0,1615.88,28800.0,28800.0,1353.52
instance_1001,2.48,28800.0,0.64,209.68,1.92,28800.0,20.08,1.36
instance_446,18.4,28800.0,8.36,76.08,13.28,28800.0,7.96,14.96
instance_36,982.64,28800.0,834.4,345.28,1292.04,28800.0,28800.0,395.36
instance_76,53.2,28800.0,92.0,28800.0,136.84,28800.0,28800.0,32.84
instance_869,2.48,2831.28,0.48,41.76,3.0,2711.04,107.92,1.44
instance_334,51.0,1.36,32.72,200.04,66.56,11.76,5.04,22.32
instance_1071,204.24,1.44,821.32,39.52,914.44,28800.0,23.52,252.24
instance_323,23.76,1.08,4.64,274.0,23.48,11.92,3.12,2.0
instance_778,772.8,7.76,2766.12,18.12,3853.4,7.56,7.36,1126.48
instance_505,9.44,28800.0,1.68,28800.0,4.16,28800.0,801.08,5.16
instance_1080,1592.04,0.56,1904.32,8.52,2193.36,0.56,1.28,1344.12
instance_837,48.68,2276.56,36.6,77.4,53.2,2442.92,17.0,39.52
instance_1058,28800.0,27.32,8585.8,196.6,9269.2,34.48,35.68,28800.0
instance_695,6613.12,28800.0,1615.32,28800.0,1841.6,28800.0,28800.0,3736.16
instance_823,29.0,24.12,15.16,53.56,32.56,22.6,3.72,19.8
instance_466,5.52,28800.0,0.92,121.88,2.28,28800.0,6.32,3.64
instance_23,28800.0,28800.0,28800.0,712.16,28800.0,28800.0,28800.0,28800.0
instance_922,2368.24,149.84,13493.84,129.68,10210.96,150.16,134.44,1742.12
instance_453,59.96,28800.0,30.56,1023.72,64.64,28800.0,59.52,21.72
instance_748,114.56,3226.88,557.6,384.0,489.84,3060.56,347.08,114.44
instance_653,23918.36,28800.0,18300.16,28800.0,28800.0,28800.0,28800.0,17646.36
instance_483,28800.0,133.4,28800.0,28800.0,28800.0,145.64,906.76,28800.0
instance_958,3.72,2426.24,1.08,50.76,4.56,2303.32,1.44,1.12
instance_921,10153.92,6724.16,28800.0,235.0,28800.0,6875.92,651.16,13024.24
instance_1081,3663.64,0.8,3671.64,9.92,3926.0,0.8,1.6,3224.72
instance_1119,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,74.0,28800.0
instance_359,30.72,483.96,23.24,264.8,39.52,628.56,298.44,22.28
instance_1118,935.72,28800.0,621.64,277.4,605.52,28800.0,5.24,677.0
instance_40,28800.0,28800.0,28800.0,459.16,28800.0,28800.0,28800.0,28800.0
instance_1076,16.44,0.12,21.76,4.44,33.28,0.12,0.84,10.2
instance_566,35.52,31.92,28.48,136.2,38.28,31.12,24.8,20.92
instance_132,28800.0,28800.0,23377.08,28800.0,28800.0,28800.0,28800.0,28800.0
instance_452,2425.4,7238.6,1483.52,868.32,1701.52,28800.0,1830.24,2284.6
instance_862,17214.68,28800.0,7843.32,28800.0,7762.16,28800.0,28800.0,12586.44
instance_1163,52.96,0.04,38.16,4.12,47.4,0.08,0.8,32.52
instance_1020,8109.72,28800.0,4872.64,28800.0,6478.2,28800.0,28800.0,8034.04
instance_465,6.68,28800.0,0.48,204.52,1.76,28800.0,7.12,4.4
instance_635,412.56,28800.0,1107.44,28800.0,1150.16,28800.0,28800.0,378.72
instance_185,86.0,28800.0,146.2,28800.0,201.48,28800.0,368.12,61.4
instance_1140,24732.68,28800.0,3386.56,28800.0,3840.36,28800.0,462.52,12054.08
instance_1159,113.04,0.48,76.8,4.8,88.8,0.4,1.04,61.24
instance_631,1.12,28800.0,0.16,39.16,0.72,28800.0,3.4,1.24
instance_395,59.72,456.4,48.88,132.28,77.04,596.4,293.36,52.0
instance_329,19.68,8.2,1.68,239.12,42.6,23.84,4.12,5.0
instance_660,47.36,28800.0,62.6,28800.0,51.6,28800.0,28800.0,58.8
instance_767,302.96,28800.0,206.64,28800.0,588.76,28800.0,28800.0,194.2
instance_763,1964.72,28800.0,1819.64,28800.0,1718.76,28800.0,4678.96,2893.12
instance_890,16646.52,28800.0,13171.28,28800.0,12187.2,28800.0,28800.0,17315.16
instance_567,28800.0,293.84,28800.0,502.52,28800.0,298.08,539.48,28800.0
instance_87,89.6,114.44,74.12,42.08,67.36,150.04,11.36,89.52
instance_576,3.72,28800.0,1.44,28800.0,3.84,28800.0,35.4,3.72
instance_147,1943.48,28800.0,3363.48,28800.0,1989.76,28800.0,28800.0,1175.44
instance_640,706.96,530.4,1042.28,343.28,1141.6,501.64,466.08,674.52
instance_2,7299.96,28800.0,5968.6,250.68,6473.12,28800.0,430.48,6224.76
instance_47,173.76,28800.0,193.16,764.2,174.04,28800.0,6491.24,154.08
instance_876,146.92,28800.0,250.04,28800.0,249.88,28800.0,28800.0,130.76
instance_713,1800.52,28800.0,2183.4,544.84,2138.28,28800.0,2344.48,2080.76
instance_14,26.2,28800.0,16.6,28800.0,33.04,28800.0,28800.0,18.16
instance_1078,2902.56,0.8,3772.96,9.92,3881.8,0.8,1.64,2852.04
instance_735,40.8,28800.0,111.76,28800.0,143.32,28800.0,28800.0,29.36
instance_594,4690.96,28800.0,4129.52,28800.0,2900.44,28800.0,28800.0,6405.56
instance_1019,40.36,28800.0,34.28,28800.0,36.84,28800.0,28800.0,14.08
instance_843,12.04,19.68,6.16,2764.92,8.2,18.76,3.48,4.96
instance_242,47.76,0.28,64.76,13.88,204.6,2.56,3.6,44.92
instance_1047,174.64,71.72,222.08,54.48,198.2,70.8,125.28,227.8
instance_589,1204.52,28800.0,1379.48,28800.0,1440.56,28800.0,28800.0,1065.64
instance_855,6073.92,28800.0,7618.2,28800.0,6604.72,28800.0,775.92,3736.56
instance_128,395.2,28800.0,483.08,28800.0,577.72,28800.0,28800.0,399.96
instance_380,13238.0,1164.2,6958.56,151.84,8837.0,1491.2,643.56,17382.84
instance_523,0.08,28800.0,0.08,16.96,0.08,28800.0,0.92,0.08
instance_719,1155.72,28800.0,1743.12,28800.0,3014.44,28800.0,28800.0,605.56
instance_838,817.36,28800.0,944.72,28800.0,845.12,28800.0,28800.0,788.0
instance_649,28800.0,16205.68,28800.0,2244.36,28800.0,16714.04,10059.2,28800.0
instance_585,150.48,28800.0,449.8,28800.0,416.84,28800.0,28800.0,133.28
instance_72,28800.0,7849.32,28800.0,342.72,28800.0,28800.0,3956.72,28800.0
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_810,1385.24,1296.36,4158.16,1330.8,4144.48,1339.6,160.32,1595.84
instance_805,63.12,28800.0,344.56,28800.0,339.84,28800.0,28800.0,123.48
instance_213,179.08,1731.04,242.84,290.36,341.04,1849.36,326.48,281.36
instance_646,75.48,28800.0,117.84,795.12,100.52,28800.0,18806.32,49.2
instance_442,81.68,788.92,121.52,87.32,143.96,28800.0,419.92,93.76
instance_51,735.0,28800.0,453.84,2461.76,533.64,28800.0,28800.0,514.92
instance_461,7.52,28800.0,0.48,36.28,2.36,28800.0,26.08,5.36
instance_1148,8.64,28800.0,3.76,28800.0,8.64,28800.0,41.4,7.12
instance_882,14.76,28800.0,1.28,80.8,13.2,28800.0,21.76,8.4
instance_450,15.4,28800.0,4.0,56.64,6.28,28800.0,6.24,13.6
instance_587,70.96,28800.0,96.8,1747.4,89.28,28800.0,326.56,42.44
instance_699,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3434.64,28800.0
instance_644,38.4,28800.0,63.48,28800.0,50.4,28800.0,4161.84,54.16
instance_1031,13587.36,1372.36,11906.2,136.04,13481.32,1274.6,1874.04,18755.84
instance_411,28800.0,28800.0,14172.72,28800.0,13152.84,28800.0,3410.2,24350.68
instance_892,24.4,28800.0,11.28,28800.0,31.48,28800.0,28800.0,19.68
instance_407,48.36,1087.04,30.08,59.24,39.68,1391.72,297.52,27.6
instance_371,7.04,488.0,1.08,67.28,5.8,537.56,252.76,3.24
instance_281,300.28,28800.0,281.72,28800.0,383.72,28800.0,28800.0,279.76
instance_771,54.68,28800.0,89.4,1317.84,75.76,28800.0,28800.0,31.44
instance_740,154.24,28800.0,198.12,28800.0,224.72,28800.0,28800.0,144.6
instance_1074,168.12,1.64,741.08,39.28,791.04,28800.0,28.08,134.28
instance_857,415.72,28800.0,538.92,2412.08,573.32,28800.0,7660.04,516.4
instance_904,274.16,28800.0,278.44,69.04,291.56,28800.0,119.52,229.08
instance_651,7316.92,28800.0,7938.16,28800.0,5583.84,28800.0,28800.0,6743.24
instance_970,98.92,247.96,100.52,68.24,84.56,270.92,127.52,72.6
instance_239,142.64,1.24,67.6,20.24,116.48,4.24,8.0,62.56
instance_351,3.68,104.64,0.52,44.72,3.72,152.24,3.64,1.88
instance_372,14.8,401.56,6.48,157.16,11.4,475.0,252.32,7.68
instance_229,466.28,28800.0,369.68,4765.6,474.72,28800.0,3574.92,454.2
instance_95,92.28,17.44,104.08,32.32,154.68,43.24,279.52,72.48
instance_889,6.76,28800.0,11.36,28800.0,15.64,28800.0,11037.36,14.96
instance_977,6411.28,28800.0,3705.36,28800.0,4177.92,28800.0,28800.0,8201.12
instance_533,149.6,1046.8,35.36,1497.72,86.24,1860.04,1.84,78.76
instance_148,6503.36,28800.0,15471.44,28800.0,16538.8,28800.0,28800.0,7081.4
instance_360,33.24,477.4,24.48,7.96,40.64,618.44,284.72,20.64
instance_1061,28800.0,3656.88,28800.0,5266.12,28800.0,7414.84,28800.0,28800.0
instance_420,27.56,1.08,39.12,5.12,46.04,0.96,1.48,36.88
instance_807,14.56,28800.0,4.84,28800.0,17.68,28800.0,28800.0,6.52
instance_1160,53.4,0.4,101.28,5.08,122.32,0.4,1.16,47.6
instance_956,676.68,28800.0,716.92,28800.0,1194.28,28800.0,28800.0,673.48
instance_753,731.16,28800.0,697.36,3102.28,672.84,28800.0,1224.96,681.96
instance_1066,28692.88,28800.0,13958.0,28800.0,20564.84,28800.0,28800.0,28800.0
instance_1003,44.16,28800.0,163.08,28800.0,130.32,28800.0,311.96,44.44
instance_1172,17619.48,1.0,6867.12,8.24,14526.04,0.96,2.0,22078.68
instance_551,886.56,2847.68,892.4,660.56,825.52,28800.0,348.48,838.72
instance_898,25.12,68.16,18.24,85.56,24.2,63.84,3.92,22.76
instance_43,104.64,28800.0,186.84,358.72,120.72,28800.0,5195.16,83.04
instance_811,102.72,64.96,7.52,120.16,93.52,62.4,5.24,15.96
instance_786,61.36,28800.0,74.28,1355.6,133.8,28800.0,145.36,28.92
instance_186,1913.0,28800.0,1599.36,28800.0,1799.76,28800.0,28800.0,1715.4
instance_176,1.6,133.24,0.92,46.48,1.76,211.88,0.64,1.2
instance_207,35.08,225.56,50.2,162.96,31.36,235.12,224.6,43.44
instance_53,16625.36,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,12734.8
instance_331,24.64,21.04,1.92,482.84,25.4,35.4,5.48,11.12
instance_1129,16.72,28800.0,9.84,46.96,18.24,28800.0,7.4,139.12
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_623,0.4,28800.0,0.12,28.8,0.32,28800.0,1.84,0.2
instance_122,28800.0,143.8,28800.0,110.92,28800.0,178.44,374.88,28800.0
instance_93,60.72,152.52,164.84,42.52,126.16,251.56,402.84,96.12
instance_928,28.32,54.8,71.32,3657.84,103.76,53.48,4.0,27.96
instance_528,253.6,1120.08,84.96,6044.72,91.68,2232.8,1.8,87.52
instance_989,55.16,28800.0,85.32,28800.0,56.48,28800.0,3934.4,56.56
instance_424,17.8,0.04,14.72,4.36,27.72,0.12,1.0,19.92
instance_91,12.32,65.72,13.32,58.32,22.4,96.04,274.08,13.76
instance_45,219.04,28800.0,367.6,1912.8,401.4,28800.0,1850.44,312.96
instance_221,28800.0,28800.0,28800.0,3142.76,28800.0,28800.0,28800.0,28800.0
instance_914,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,23917.92
instance_604,15.72,28800.0,10.76,311.32,12.08,28800.0,122.52,11.72
instance_149,471.84,28800.0,378.28,28800.0,442.68,28800.0,28800.0,301.52
instance_839,64.6,28800.0,71.04,28800.0,69.24,28800.0,17742.88,59.92
instance_16,39.92,28800.0,14.6,28800.0,32.36,28800.0,28800.0,28.48
instance_1084,1.64,28800.0,0.2,45.92,0.4,28800.0,4.72,1.2
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_1178,28800.0,4.96,28800.0,38.0,28800.0,4.84,9.24,28800.0
instance_1131,3124.24,28800.0,15.28,28800.0,25.52,28800.0,225.72,4562.68
instance_826,22.24,294.2,19.0,182.04,56.96,283.16,3.8,20.04
instance_274,28800.0,1176.4,28800.0,37.92,28800.0,4516.24,1101.04,28800.0
instance_117,118.36,576.04,436.92,166.36,383.64,1083.48,50.6,99.12
instance_277,2.56,182.2,0.84,27.52,1.72,435.04,2.04,4.24
instance_982,157.64,28800.0,35.24,28800.0,177.4,28800.0,28800.0,142.68
instance_475,13.36,2415.56,5.24,953.72,9.52,28800.0,133.48,8.28
instance_895,122.96,28800.0,57.96,28800.0,82.56,28800.0,28800.0,102.32
instance_1030,35.6,56.4,44.32,134.08,48.32,52.92,4.04,41.6
instance_553,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3177.16,28800.0
instance_1138,358.44,28800.0,23.8,28800.0,59.6,28800.0,601.44,252.12
instance_761,10.2,871.84,2.52,1206.0,5.76,846.76,3.4,3.76
instance_235,162.2,1.92,107.08,30.36,89.4,6.16,16.88,394.28
instance_396,332.4,2018.12,200.76,724.28,236.6,2790.2,449.52,268.08
instance_677,90.72,28800.0,288.16,28800.0,345.8,28800.0,835.44,90.32
instance_636,2.8,1138.4,1.56,33.28,6.92,1169.72,4.36,0.8
instance_109,1.6,697.68,0.2,30.44,2.0,959.52,4.32,1.04
instance_391,82.8,1879.2,67.96,587.24,86.96,2251.72,365.8,55.2
instance_335,971.12,9.04,1290.92,146.48,1328.48,23.44,70.76,846.96
instance_986,185.24,2903.84,279.2,8631.52,311.92,3149.44,299.36,203.72
instance_1125,29.4,28800.0,6.56,63.12,9.36,28800.0,14.72,9.28
instance_392,85.32,2087.68,52.2,2068.08,76.52,2834.2,378.12,51.92
instance_164,241.04,525.92,20.64,9071.64,28.36,776.52,31.68,235.48
instance_326,9.04,16.0,1.44,374.64,13.96,26.16,4.08,3.44
instance_382,28800.0,2738.8,28800.0,601.2,28800.0,3061.4,1658.24,28800.0
instance_1170,493.8,0.32,429.56,5.76,419.96,0.32,1.16,603.64
instance_1073,8126.76,5.28,9813.68,75.2,10662.56,28800.0,501.16,7485.12
instance_975,7198.72,28800.0,15800.12,28800.0,28800.0,28800.0,28800.0,9150.88
instance_535,178.76,1122.72,28.24,5869.92,99.04,2049.2,1.92,176.76
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_1077,19.8,0.2,34.32,4.48,44.8,0.2,0.92,20.64
instance_97,193.0,82.88,216.64,47.12,227.12,149.88,392.76,198.6
instance_406,44.48,1262.24,27.68,68.92,42.24,1589.72,296.12,24.4
instance_116,20.88,62.32,40.8,33.96,55.04,595.08,6.88,20.0
instance_1090,149.32,28800.0,1.88,519.16,2.64,28800.0,2.6,113.12
instance_1068,20.2,28800.0,19.68,28800.0,23.36,28800.0,23.56,16.0
instance_697,361.96,28800.0,380.12,28800.0,449.72,28800.0,28800.0,314.4
instance_1107,4.4,28800.0,1.68,247.84,1.28,28800.0,2.68,2.8
instance_294,30.56,28800.0,40.2,28800.0,49.56,28800.0,306.72,13.88
instance_737,23.52,28800.0,6.24,28800.0,37.88,28800.0,13668.92,14.44
instance_489,828.72,0.48,517.72,328.48,489.72,0.48,4.12,642.4
instance_171,14.4,60.56,24.8,107.56,26.36,57.64,3.44,15.72
instance_947,2.68,224.08,0.52,241.08,3.24,215.48,3.24,0.8
instance_114,6.6,358.12,9.2,29.0,8.76,997.48,2.76,3.32
instance_1062,3.88,468.68,3.72,105.72,4.16,436.96,3.24,3.56
instance_322,11.52,16.88,1.12,377.4,8.96,27.88,3.84,3.64
instance_376,39.56,1178.96,45.96,107.36,48.08,1625.52,336.84,26.56
instance_344,2.92,2.16,0.32,2009.16,12.32,13.24,3.4,1.2
instance_10,39.88,28800.0,7.52,28800.0,33.36,28800.0,1091.68,18.0
instance_74,15.68,616.0,6.56,83.92,10.8,2838.48,1.52,9.72
instance_174,271.52,329.92,269.48,60.6,272.48,331.0,556.64,331.6
instance_772,345.36,95.12,384.6,28800.0,374.8,92.36,6.8,244.76
instance_202,29.92,420.28,25.36,139.76,46.08,390.68,224.92,15.76
instance_972,43.48,12.96,54.64,26.16,44.88,12.48,4.64,31.92
instance_69,359.6,1437.08,697.32,144.6,603.48,3500.92,621.12,343.6
instance_704,183.48,28800.0,329.08,28800.0,392.44,28800.0,28800.0,162.72
instance_124,28800.0,5626.68,28800.0,1825.28,28800.0,9228.08,28800.0,28800.0
instance_853,2.48,28800.0,1.28,1220.36,5.24,28800.0,1.4,1.92
