instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19
instance_140,1128.21,7.25,18000.0,1063.44,11.41,10.84,53.66,8.59,18000.0,15.98,30.57,381.46,2.15,8.73,400.99,18.29,14.19,10.5,10.67
instance_269,18000.0,5.7,18000.0,18000.0,16.84,1.88,3.77,18000.0,18000.0,62.05,18000.0,18000.0,3.07,4.03,18000.0,239.1,4.68,60.84,3.87
instance_478,64.33,17.39,18000.0,63.27,15.57,15.21,98.5,67.43,18000.0,17.84,56.04,32.11,10.49,18.99,40.71,104.09,20.26,19.18,12.78
instance_516,801.12,0.96,18000.0,839.1,0.87,1.79,0.51,47.16,18000.0,0.66,0.87,18000.0,0.63,0.92,18000.0,8.35,1.46,0.41,0.92
instance_424,18000.0,0.13,18000.0,18000.0,1.86,0.86,14.27,0.14,18000.0,18000.0,18000.0,18000.0,0.31,0.56,18000.0,0.21,0.09,18000.0,0.14
instance_87,18000.0,63.95,18000.0,18000.0,66.5,40.92,139.99,835.52,18000.0,73.64,124.39,18000.0,30.45,26.92,18000.0,203.18,28.41,77.11,56.18
instance_25,18000.0,83.18,18000.0,18000.0,81.75,161.13,42.03,741.13,18000.0,54.38,128.2,18000.0,93.87,83.76,18000.0,234.91,128.26,73.44,58.89
instance_231,18000.0,66.4,18000.0,18000.0,79.2,14.52,25.15,27.37,18000.0,200.47,329.52,18000.0,13.74,15.61,18000.0,15.95,15.17,29.0,16.6
instance_363,18000.0,206.38,18000.0,18000.0,181.17,202.98,160.97,84.95,18000.0,241.43,56.03,18000.0,198.31,27.76,18000.0,31.95,26.71,100.57,168.31
instance_165,262.67,6.1,18000.0,256.11,8.68,2.47,47.23,4.38,18000.0,15.74,29.35,221.94,1.74,5.88,215.08,8.27,4.38,17.15,7.79
instance_203,18000.0,6.39,18000.0,18000.0,4.07,2.94,3.62,4.36,18000.0,1.62,48.25,1373.14,1.17,0.49,1016.73,3.2,0.48,1.4,0.91
instance_517,18000.0,0.17,18000.0,18000.0,0.15,0.08,0.15,0.87,18000.0,0.07,0.27,242.32,0.06,0.28,279.96,0.39,0.12,0.09,0.17
instance_99,18000.0,253.39,18000.0,18000.0,258.25,7.64,467.87,217.83,18000.0,382.31,890.86,18000.0,42.28,36.38,18000.0,39.54,35.01,414.9,131.84
instance_439,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.22,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.28,18000.0,18000.0,18000.0
instance_291,18000.0,35.5,18000.0,18000.0,16.28,13.9,32.64,1290.52,18000.0,760.49,18000.0,18000.0,30.47,53.05,18000.0,107.4,32.67,613.98,85.89
instance_365,18000.0,1.04,18000.0,18000.0,0.79,0.51,0.44,101.49,18000.0,0.64,1.03,18000.0,0.25,0.3,18000.0,6.96,0.32,0.66,0.48
instance_500,18000.0,0.04,18000.0,18000.0,0.03,0.02,0.06,0.49,18000.0,0.02,0.08,17.98,0.05,0.09,17.55,0.13,0.04,0.02,0.05
instance_35,18000.0,59.63,18000.0,18000.0,50.22,56.42,27.06,18000.0,18000.0,27.36,174.82,18000.0,52.71,61.28,18000.0,231.61,133.69,63.91,32.18
instance_303,18000.0,10.82,18000.0,18000.0,10.01,0.52,1.41,1.72,18000.0,0.33,1.92,18000.0,0.56,1.46,18000.0,1.51,1.42,1.01,1.23
instance_311,18000.0,183.88,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1760.82,381.06,18000.0,18000.0,18000.0,18000.0,1398.69,18000.0,695.3,18000.0
instance_574,18000.0,7.03,18000.0,18000.0,11.15,2.49,3.04,1366.99,18000.0,1588.87,16.92,18000.0,1.8,8.01,18000.0,80.48,51.55,227.74,3.05
instance_245,584.31,0.43,18000.0,579.98,0.37,0.43,0.31,101.59,18000.0,0.14,0.42,18000.0,0.41,0.13,1354.53,75.16,0.14,0.17,0.15
instance_483,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_264,18000.0,3.6,18000.0,18000.0,2.09,4.22,0.75,408.44,18000.0,72.27,18000.0,18000.0,0.58,0.9,18000.0,26.79,7.91,84.72,0.51
instance_479,18000.0,0.58,249.81,18000.0,1.53,1.13,9.26,17.81,18000.0,4.19,10.84,18000.0,1.55,2.23,18000.0,23.53,2.74,4.37,1.51
instance_14,18000.0,23.6,18000.0,18000.0,23.16,37.23,8.76,277.26,18000.0,23.23,55.41,18000.0,21.42,14.0,18000.0,93.95,17.49,18.3,17.7
instance_52,18000.0,155.59,18000.0,18000.0,44.9,1.44,159.69,31.54,18000.0,121.32,685.88,18000.0,20.81,29.92,18000.0,13.11,2.56,160.42,5.5
instance_362,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_337,18000.0,95.77,18000.0,18000.0,91.29,72.18,118.83,71.89,18000.0,19.32,50.31,18000.0,72.44,42.02,18000.0,62.45,42.6,52.63,66.52
instance_132,18000.0,3.21,18000.0,18000.0,2.73,0.79,0.89,17.88,18000.0,0.95,3.84,18000.0,1.43,2.16,18000.0,6.88,1.83,1.27,1.27
instance_471,18000.0,590.0,18000.0,18000.0,993.69,18000.0,18000.0,18000.0,18000.0,814.23,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1439.2,764.49,934.54
instance_44,18000.0,27.51,18000.0,18000.0,25.78,50.65,10.51,154.04,18000.0,11.48,31.14,18000.0,25.27,14.96,18000.0,38.27,18.6,13.99,15.36
instance_402,18000.0,2.39,18000.0,18000.0,2.2,0.21,0.11,3.81,18000.0,0.19,1.55,18000.0,0.19,0.24,18000.0,1.3,0.3,0.19,0.19
instance_473,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_457,1.32,0.33,64.74,1.31,0.66,1679.95,18000.0,31.46,18000.0,18000.0,18000.0,0.44,18000.0,13.46,0.65,5.46,1.05,18000.0,75.78
instance_344,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_21,18000.0,158.79,18000.0,18000.0,417.25,346.34,359.91,18000.0,18000.0,669.61,18000.0,18000.0,117.23,18000.0,18000.0,1436.69,589.24,378.57,124.98
instance_168,18000.0,6.29,18000.0,18000.0,5.68,7.89,7.4,3.99,18000.0,7.5,21.77,561.52,1.35,2.0,421.48,2.22,3.51,5.95,4.77
instance_199,18000.0,14.61,18000.0,18000.0,11.15,4.95,7.35,8.74,18000.0,4.27,96.21,870.14,1.59,0.61,1068.64,5.83,0.73,3.64,1.4
instance_394,18000.0,6.33,18000.0,18000.0,3.34,0.72,0.66,18000.0,18000.0,2.74,6.72,18000.0,0.88,3.61,18000.0,665.79,6.71,3.17,2.25
instance_141,771.53,20.84,18000.0,771.37,25.61,12.19,164.72,13.6,18000.0,19.07,74.85,680.19,4.88,21.13,651.92,19.54,12.16,27.34,17.21
instance_355,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_456,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1216.72,18000.0,18000.0
instance_482,1388.07,5.92,18000.0,1422.86,8.33,18000.0,18000.0,345.33,18000.0,18000.0,18000.0,42.72,18000.0,12.04,33.53,122.9,2.83,18000.0,18000.0
instance_265,18000.0,3.35,18000.0,18000.0,8.81,2.11,0.69,368.55,18000.0,45.84,18000.0,18000.0,0.68,0.84,18000.0,44.31,5.22,43.2,0.39
instance_2,18000.0,383.19,18000.0,18000.0,671.94,298.17,482.5,18000.0,18000.0,18000.0,18000.0,18000.0,1497.48,1258.08,18000.0,18000.0,945.86,18000.0,545.87
instance_120,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,534.12,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,228.91,18000.0,18000.0,18000.0
instance_601,18000.0,58.14,18000.0,18000.0,62.11,30.77,141.23,18000.0,18000.0,95.65,346.32,18000.0,48.37,68.86,18000.0,963.17,138.69,136.12,127.39
instance_306,18000.0,197.37,18000.0,18000.0,146.16,190.89,488.28,461.43,18000.0,146.74,147.66,18000.0,202.56,91.46,18000.0,168.83,96.63,173.63,169.43
instance_175,116.26,1.44,18000.0,117.54,1.28,0.69,2.23,1.39,18000.0,2.29,7.33,70.82,0.39,0.77,51.58,2.38,0.73,3.64,0.67
instance_77,18000.0,279.29,18000.0,18000.0,373.7,699.36,1071.59,18000.0,18000.0,274.37,534.92,18000.0,834.35,176.96,18000.0,295.78,177.52,271.05,333.07
instance_345,18000.0,128.47,18000.0,18000.0,112.47,174.25,172.21,85.18,18000.0,185.5,77.46,18000.0,179.84,56.93,18000.0,36.5,59.08,89.24,109.25
instance_570,18000.0,50.66,18000.0,18000.0,15.71,31.45,2.65,229.76,18000.0,54.57,18000.0,18000.0,3.05,6.26,18000.0,40.68,9.59,31.22,2.35
instance_179,104.98,1.17,18000.0,106.61,1.34,1.27,4.5,1.22,18000.0,4.31,6.72,50.69,0.83,0.96,49.49,2.15,0.81,2.73,1.6
instance_191,18000.0,5.46,18000.0,18000.0,4.29,2.5,3.73,2.78,18000.0,1.68,53.22,1413.7,1.19,0.36,1457.05,1.23,0.4,1.95,1.14
instance_488,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_372,18000.0,1.66,18000.0,18000.0,1.43,0.86,0.84,217.95,18000.0,1.36,1.8,18000.0,0.64,0.57,18000.0,14.26,1.0,0.9,1.17
instance_575,18000.0,78.76,18000.0,18000.0,65.69,82.87,599.88,132.0,18000.0,32.35,18000.0,18000.0,21.25,37.77,18000.0,229.62,41.23,23.75,17.32
instance_128,18000.0,8.62,18000.0,18000.0,6.43,8.07,1.92,786.91,18000.0,1.84,2.93,18000.0,2.68,13.04,18000.0,48.53,4.33,2.74,1.87
instance_511,312.24,0.81,18000.0,313.9,0.79,1.18,0.76,21.86,18000.0,0.47,0.95,18000.0,0.51,1.18,18000.0,7.69,1.47,0.41,0.75
instance_29,18000.0,52.02,18000.0,18000.0,44.26,105.04,13.01,128.6,18000.0,32.34,69.51,18000.0,38.33,30.2,18000.0,46.56,52.09,30.21,27.94
instance_371,18000.0,132.47,18000.0,18000.0,59.57,51.68,105.66,18000.0,18000.0,49.16,206.01,18000.0,99.61,1597.47,18000.0,18000.0,138.0,55.86,127.82
instance_559,18000.0,231.08,18000.0,18000.0,217.29,260.71,67.06,907.99,18000.0,100.69,18000.0,18000.0,26.43,67.86,18000.0,632.26,86.07,18000.0,76.97
instance_501,18000.0,0.17,18000.0,18000.0,0.16,0.08,0.1,0.82,18000.0,0.05,0.29,268.75,0.09,0.1,343.45,0.35,0.16,0.07,0.1
instance_39,18000.0,140.89,18000.0,18000.0,121.66,123.95,50.7,18000.0,18000.0,103.83,408.3,18000.0,115.74,1585.28,18000.0,731.37,146.81,114.26,74.27
instance_214,18000.0,125.15,18000.0,18000.0,118.51,9.29,90.8,5.69,18000.0,17.8,319.18,18000.0,3.64,1.27,18000.0,2.29,1.3,16.5,4.55
instance_90,18000.0,12.58,18000.0,18000.0,11.75,5.91,7.11,119.26,18000.0,9.41,65.51,18000.0,2.72,1.95,18000.0,24.11,3.01,8.0,5.37
instance_286,18000.0,3.38,18000.0,18000.0,3.3,2.19,0.36,99.13,18000.0,281.98,18000.0,1523.47,0.25,0.52,1614.17,15.67,2.92,195.68,0.36
instance_433,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.85,18000.0,4.56,1.6,18000.0,18000.0
instance_173,1593.11,4.45,18000.0,1377.05,3.76,1.35,2.41,2.5,18000.0,3.26,12.31,304.42,0.63,1.22,374.54,3.06,1.48,2.23,1.16
instance_19,18000.0,1484.55,18000.0,18000.0,931.23,689.09,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1597.76,18000.0,18000.0,18000.0,18000.0,1377.15,309.2
instance_332,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_5,18000.0,63.3,18000.0,18000.0,138.07,89.06,164.72,18000.0,18000.0,226.28,403.38,18000.0,209.6,311.63,18000.0,702.75,222.49,144.2,115.43
instance_593,18000.0,1.6,37.97,18000.0,1.36,0.76,0.08,10.4,6.25,2.22,11.45,0.17,0.14,0.98,4.13,7.47,1.02,0.18,0.13
instance_464,2.07,3.88,22.05,2.05,7.67,8.82,55.05,34.71,28.82,7.8,10.81,3.37,8.17,14.85,4.49,60.41,16.98,7.47,7.81
instance_274,18000.0,135.71,18000.0,18000.0,489.75,125.73,125.23,18000.0,18000.0,18000.0,18000.0,18000.0,196.26,18000.0,18000.0,354.9,954.25,18000.0,177.8
instance_426,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.38,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1.17,4.43,18000.0,18000.0
instance_415,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,4.64,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,7.67,18000.0,18000.0,18000.0
instance_425,18000.0,1342.13,18000.0,18000.0,18000.0,18000.0,18000.0,0.46,18000.0,18000.0,18000.0,18000.0,18000.0,2.18,18000.0,0.95,2.01,18000.0,18000.0
instance_261,18000.0,2.09,18000.0,18000.0,1.82,1.75,0.21,319.62,18000.0,27.31,18000.0,18000.0,0.5,0.53,18000.0,26.28,1.31,23.04,0.12
instance_117,18000.0,1.74,18000.0,18000.0,1.74,5.03,1.55,15.01,18000.0,7.06,92.92,18000.0,0.95,1.99,18000.0,10.38,2.34,9.2,0.33
instance_523,18000.0,25.59,18000.0,18000.0,6.7,6.84,6.29,18000.0,18000.0,19.54,83.3,18000.0,6.97,1440.56,18000.0,1305.04,154.24,20.0,13.31
instance_419,18000.0,1.04,550.01,18000.0,1.12,0.31,0.18,3.18,547.73,0.77,3.13,104.51,0.41,0.62,101.13,21.47,0.85,1.67,0.41
instance_388,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_6,18000.0,18000.0,18000.0,18000.0,989.53,949.85,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1327.15,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_171,18000.0,4.05,18000.0,18000.0,3.62,4.83,6.81,2.71,18000.0,4.61,14.25,435.73,1.61,1.74,518.93,1.8,1.79,6.54,2.07
instance_549,18000.0,12.15,18000.0,18000.0,1.91,2.24,1.17,846.74,18000.0,4.83,17.14,18000.0,2.52,22.97,18000.0,185.35,26.52,6.78,1.89
instance_205,18000.0,11.91,18000.0,18000.0,5.24,4.57,7.65,292.38,18000.0,9.12,14.68,18000.0,5.48,6.58,18000.0,109.93,6.88,9.35,5.08
instance_139,18000.0,3.28,18000.0,18000.0,2.04,0.76,0.38,1363.52,18000.0,0.87,3.02,18000.0,0.86,0.78,18000.0,9.8,0.61,1.25,0.41
instance_53,18000.0,3.33,18000.0,18000.0,3.23,1.21,38.76,17.03,18000.0,40.56,339.01,18000.0,1.56,1.9,18000.0,8.15,0.56,51.53,3.08
instance_484,18000.0,4.62,18000.0,18000.0,9.66,18000.0,18000.0,347.11,18000.0,18000.0,18000.0,39.65,18000.0,13.88,38.77,55.7,17.61,18000.0,1452.58
instance_157,18000.0,69.03,18000.0,18000.0,115.61,25.76,541.37,44.72,18000.0,71.69,167.25,1211.07,32.37,61.32,1627.28,113.06,48.3,54.87,40.68
instance_414,18000.0,0.3,18000.0,18000.0,2.58,0.37,3.35,2.81,18000.0,18000.0,18000.0,11.0,0.09,0.12,4.23,3.53,0.08,18000.0,1.58
instance_304,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_459,246.16,48.09,18000.0,242.99,34.12,8.44,165.07,65.0,18000.0,16.57,175.89,841.84,9.25,13.29,798.58,536.54,9.95,14.6,9.82
instance_491,462.82,0.52,18000.0,459.66,0.5,0.42,0.19,8.2,18000.0,0.28,0.56,18000.0,0.17,0.39,18000.0,3.05,0.52,0.14,0.29
instance_11,18000.0,28.26,18000.0,18000.0,20.09,42.61,8.14,439.75,18000.0,16.83,52.44,18000.0,32.78,17.21,18000.0,69.32,47.6,17.25,13.05
instance_597,18000.0,192.15,18000.0,18000.0,201.77,49.98,32.59,1259.48,18000.0,18000.0,18000.0,18000.0,22.54,227.06,18000.0,1009.13,553.75,18000.0,318.52
instance_267,18000.0,3.62,18000.0,18000.0,2.9,3.44,0.88,118.72,18000.0,37.93,18000.0,18000.0,0.45,0.74,18000.0,13.31,1.31,36.6,0.21
instance_211,18000.0,40.6,18000.0,18000.0,62.44,8.69,50.76,7.02,18000.0,19.39,248.9,18000.0,2.78,0.66,18000.0,2.67,0.82,16.61,3.82
instance_458,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_470,19.0,7.2,18000.0,18.73,7.3,1398.97,18000.0,281.4,18000.0,18000.0,18000.0,103.67,18000.0,22.24,112.23,21.14,30.59,18000.0,1171.99
instance_222,18000.0,70.8,18000.0,18000.0,61.97,7.4,45.5,8.87,18000.0,4.84,59.51,18000.0,2.86,0.57,18000.0,2.1,0.63,4.93,3.78
instance_142,712.58,28.25,18000.0,695.63,34.49,23.49,170.19,11.8,18000.0,38.74,77.55,1015.23,17.91,24.94,750.23,25.45,34.19,33.68,21.64
instance_560,18000.0,53.72,18000.0,18000.0,5.73,77.83,8.88,18000.0,18000.0,324.36,18000.0,18000.0,20.81,36.5,18000.0,559.11,43.73,46.4,8.65
instance_326,18000.0,26.03,18000.0,18000.0,2.44,4.14,2.84,70.94,18000.0,2.93,50.68,18000.0,4.14,13.52,18000.0,35.72,13.87,2.85,3.35
instance_327,18000.0,1345.95,18000.0,18000.0,1184.71,1637.71,931.61,984.09,18000.0,1458.18,1001.36,18000.0,1627.96,197.36,18000.0,153.51,200.22,1121.63,822.46
instance_387,18000.0,949.92,18000.0,18000.0,198.34,81.87,482.09,18000.0,18000.0,110.02,605.03,18000.0,118.65,18000.0,18000.0,18000.0,148.37,102.83,701.76
instance_520,861.7,208.94,18000.0,856.79,0.68,0.77,0.32,180.85,18000.0,1.02,6.18,232.51,0.16,1.71,100.42,20.94,2.96,1.22,0.48
instance_364,18000.0,10.25,18000.0,18000.0,8.97,4.72,14.66,18000.0,18000.0,5.28,9.16,18000.0,13.22,6.76,18000.0,18000.0,12.1,5.07,7.32
instance_82,18000.0,158.18,18000.0,18000.0,415.6,8.72,71.79,331.92,18000.0,337.45,1224.53,18000.0,50.7,21.36,18000.0,43.75,11.36,338.1,21.91
instance_521,18000.0,31.89,18000.0,18000.0,9.11,4.52,3.34,18000.0,18000.0,17.17,38.15,18000.0,8.32,82.3,18000.0,18000.0,65.23,7.96,4.22
instance_194,18000.0,7.3,18000.0,18000.0,7.29,3.51,5.98,1.51,18000.0,2.14,57.0,1300.33,1.37,0.34,1194.44,1.41,0.4,2.23,1.24
instance_378,18000.0,5.96,18000.0,18000.0,5.57,0.49,0.75,8.77,18000.0,1.09,6.21,18000.0,0.68,1.12,18000.0,6.68,0.81,1.32,0.93
instance_1,18000.0,81.96,18000.0,18000.0,115.16,80.53,123.56,18000.0,18000.0,259.21,594.07,18000.0,47.91,18000.0,18000.0,483.59,386.09,243.25,88.8
instance_592,18000.0,339.93,208.84,18000.0,24.86,52.27,78.58,316.32,40.98,460.94,18000.0,18000.0,50.32,55.05,18000.0,30.35,53.67,0.73,27.53
instance_125,18000.0,4.2,18000.0,18000.0,2.83,1.27,0.83,18000.0,18000.0,1.45,4.67,18000.0,1.49,0.48,18000.0,24.64,0.74,1.56,0.46
instance_493,18000.0,0.02,18000.0,18000.0,0.02,0.02,0.01,0.38,18000.0,0.01,0.11,194.32,0.01,0.01,199.94,0.02,0.01,0.02,0.01
instance_102,18000.0,491.37,18000.0,18000.0,377.57,332.8,717.57,18000.0,18000.0,563.52,306.08,18000.0,629.88,503.06,18000.0,319.31,283.54,319.27,318.26
instance_338,18000.0,105.14,18000.0,18000.0,97.98,126.37,103.2,76.66,18000.0,128.52,75.8,18000.0,127.31,38.96,18000.0,33.51,38.03,45.35,97.62
instance_351,18000.0,444.07,18000.0,18000.0,388.8,557.07,496.63,215.54,18000.0,640.84,150.32,18000.0,541.43,98.1,18000.0,51.89,94.96,219.55,413.72
instance_278,18000.0,1.98,18000.0,18000.0,2.89,2.38,0.34,214.99,18000.0,151.18,18000.0,18000.0,0.38,0.49,18000.0,28.29,3.44,150.32,0.2
instance_170,18000.0,5.34,18000.0,18000.0,6.26,5.27,15.58,3.45,18000.0,13.89,22.11,754.32,3.49,2.9,571.92,2.29,3.35,13.62,5.64
instance_152,18000.0,68.81,18000.0,18000.0,86.72,13.45,288.49,20.6,18000.0,62.12,105.26,1089.58,14.08,40.39,1038.38,57.92,33.35,74.46,35.31
instance_547,18000.0,183.04,18000.0,18000.0,231.96,185.0,146.99,18000.0,18000.0,1431.29,18000.0,18000.0,456.02,18000.0,18000.0,18000.0,18000.0,1015.93,482.63
instance_514,18000.0,0.04,18000.0,18000.0,0.03,0.03,0.08,0.37,18000.0,0.02,0.07,21.07,0.04,0.04,23.45,0.11,0.03,0.02,0.04
instance_431,64.39,976.54,64.34,63.07,1689.46,344.58,281.46,0.44,62.8,18000.0,18000.0,30.59,18000.0,18000.0,26.84,3.23,18000.0,18000.0,1241.85
instance_249,18000.0,3.67,18000.0,18000.0,1.66,3.25,0.92,829.53,18000.0,61.3,18000.0,18000.0,0.42,0.71,18000.0,66.27,6.4,130.31,0.29
instance_31,18000.0,316.96,18000.0,18000.0,542.62,1184.08,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,1758.96,18000.0,18000.0,18000.0,18000.0,18000.0,955.32
instance_218,18000.0,79.07,18000.0,18000.0,82.94,7.04,77.59,4.36,18000.0,14.35,71.94,18000.0,2.94,1.14,18000.0,1.59,1.16,11.47,5.42
instance_297,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_486,1220.22,35.69,18000.0,1220.94,36.92,2.21,50.78,35.84,18000.0,0.76,9.07,18000.0,2.29,3.31,18000.0,32.41,3.19,1.15,2.58
instance_234,18000.0,33.69,18000.0,18000.0,27.74,4.92,19.04,1090.07,18000.0,10.86,120.45,18000.0,8.18,42.48,1108.21,321.22,34.12,10.62,19.16
instance_106,18000.0,28.69,18000.0,18000.0,30.35,5.26,22.75,32.6,18000.0,80.19,485.51,18000.0,2.9,1.11,18000.0,13.61,1.45,94.57,8.55
instance_347,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0
instance_444,18000.0,0.06,18000.0,18000.0,0.06,0.06,0.06,0.05,18000.0,2.75,3.97,18000.0,0.04,0.04,18000.0,0.09,0.04,2.45,0.04
instance_187,18000.0,6.12,18000.0,18000.0,5.51,11.31,9.62,4.95,18000.0,8.35,28.04,18000.0,1.92,2.76,18000.0,4.47,4.9,9.11,4.5
instance_450,40.16,0.96,1051.47,40.27,1.91,589.82,18000.0,20.2,18000.0,18000.0,18000.0,3.76,494.74,22.17,6.07,14.72,12.0,18000.0,744.88
instance_134,18000.0,4.38,18000.0,18000.0,6.77,4.72,2.78,899.61,18000.0,5.25,7.81,18000.0,4.76,12.51,18000.0,105.97,5.76,4.62,0.52
instance_582,18000.0,184.66,18000.0,18000.0,18000.0,18000.0,12.24,18000.0,18000.0,107.8,371.38,18000.0,24.91,27.98,18000.0,842.39,74.67,174.46,30.02
instance_354,18000.0,118.27,18000.0,18000.0,93.93,147.44,85.39,69.4,18000.0,108.32,31.14,18000.0,152.72,16.59,18000.0,14.89,15.99,104.86,113.5
instance_273,18000.0,7.41,18000.0,18000.0,15.03,50.94,40.84,18000.0,18000.0,1783.64,18000.0,18000.0,10.2,230.48,18000.0,172.85,14.04,1727.29,139.68
instance_280,18000.0,2.37,18000.0,18000.0,1.4,3.94,0.43,70.8,18000.0,63.49,18000.0,18000.0,0.5,0.77,18000.0,8.87,1.05,54.41,0.48
instance_116,18000.0,3.01,18000.0,18000.0,2.98,9.98,2.68,24.18,18000.0,11.02,86.12,18000.0,1.53,3.02,18000.0,32.01,4.09,10.12,0.59
instance_333,18000.0,28.0,18000.0,18000.0,25.08,22.57,17.8,25.3,18000.0,24.72,23.95,18000.0,23.04,4.66,18000.0,10.69,4.82,9.02,17.66
instance_262,18000.0,5.03,18000.0,18000.0,4.17,6.42,1.82,18000.0,18000.0,217.35,18000.0,18000.0,1.31,1.56,18000.0,394.81,15.19,233.44,2.7
instance_442,18000.0,106.55,18000.0,18000.0,1045.61,224.77,18000.0,0.33,18000.0,18000.0,18000.0,18000.0,437.11,18000.0,18000.0,1.47,215.22,18000.0,64.09
instance_492,18000.0,0.15,18000.0,18000.0,0.14,0.07,0.04,0.74,18000.0,0.06,0.26,8.43,0.04,0.05,8.81,0.1,0.04,0.07,0.03
instance_260,18000.0,1.22,18000.0,18000.0,0.84,0.84,0.71,90.17,18000.0,27.48,1195.33,18000.0,0.29,0.34,18000.0,2.57,0.73,31.21,1.34
instance_353,18000.0,237.9,18000.0,18000.0,376.3,266.03,244.35,160.24,18000.0,151.34,57.23,18000.0,263.87,66.87,18000.0,62.63,69.53,237.89,266.05
instance_244,18000.0,102.2,18000.0,18000.0,86.42,94.46,72.62,18000.0,18000.0,61.65,36.34,18000.0,82.22,52.97,18000.0,271.56,38.39,72.77,97.73
instance_3,18000.0,22.73,18000.0,18000.0,23.56,37.52,12.04,412.24,18000.0,19.28,50.09,18000.0,19.98,18.13,18000.0,69.21,50.61,18.9,24.18
instance_63,18000.0,36.62,18000.0,18000.0,50.67,1.35,46.28,19.28,18000.0,49.66,199.06,18000.0,3.69,3.39,18000.0,2.72,1.81,86.67,2.87
instance_476,18000.0,113.08,18000.0,18000.0,90.36,26.57,18000.0,773.39,18000.0,7.8,24.59,18000.0,19.19,54.51,18000.0,821.32,73.26,6.62,13.37
instance_348,18000.0,613.15,18000.0,18000.0,556.86,787.9,772.31,275.3,18000.0,838.57,156.93,18000.0,818.82,111.31,18000.0,69.64,101.82,368.49,635.23
