instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_400,139.84,502.04,97.8,80.96,103.0,605.4,311.64,139.12
instance_193,5804.48,28800.0,4138.84,28800.0,3200.0,28800.0,2696.08,4446.88
instance_614,16.16,28800.0,3.84,31.92,6.76,28800.0,3.8,3.88
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_962,149.0,28800.0,359.52,28800.0,621.12,28800.0,28800.0,180.2
instance_462,6.04,28800.0,0.56,295.92,1.2,28800.0,4.88,3.64
instance_484,592.72,0.48,395.68,324.6,382.36,0.44,18.8,561.56
instance_74,15.68,616.0,6.56,83.92,10.8,2838.48,1.52,9.72
instance_200,18.08,2.88,24.4,26.08,28.16,2.64,3.48,14.76
instance_821,204.76,28800.0,203.4,28800.0,253.64,28800.0,28800.0,155.28
instance_598,28800.0,28800.0,28800.0,10959.76,28800.0,28800.0,28800.0,28800.0
instance_138,177.36,28800.0,148.84,28800.0,196.4,28800.0,28800.0,137.76
instance_690,946.2,28800.0,1232.08,7352.52,1227.76,28800.0,28800.0,971.88
instance_421,13.2,1.04,48.0,5.2,42.56,0.92,1.48,34.36
instance_510,92.8,28800.0,123.88,28800.0,194.36,28800.0,1241.72,74.56
instance_876,146.92,28800.0,250.04,28800.0,249.88,28800.0,28800.0,130.76
instance_1088,13.84,28800.0,0.72,68.12,1.28,28800.0,0.92,3.08
instance_364,28800.0,192.4,9384.32,84.32,9856.0,299.52,570.92,22569.6
instance_310,2533.52,28800.0,701.68,28800.0,1328.0,28800.0,28800.0,1470.72
instance_616,3.36,575.12,3.16,50.08,6.44,28800.0,2.52,2.56
instance_1085,1.48,28800.0,0.16,45.76,0.4,28800.0,4.8,1.04
instance_204,22.88,28800.0,21.52,255.52,20.16,28800.0,264.64,22.08
instance_1154,1754.24,28800.0,1262.76,28800.0,1401.64,28800.0,22988.52,1881.2
instance_993,35.6,4.16,22.64,55.88,50.36,4.64,2.0,13.04
instance_698,2.12,28800.0,0.44,28800.0,3.32,28800.0,28800.0,1.96
instance_539,1805.12,1240.2,500.2,4393.8,2079.12,2545.76,2.92,2049.16
instance_709,125.72,28800.0,184.76,28800.0,331.72,28800.0,28800.0,115.08
instance_972,43.48,12.96,54.64,26.16,44.88,12.48,4.64,31.92
instance_332,16.52,22.0,2.08,673.4,21.8,36.08,5.44,9.04
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_393,65.0,2572.48,38.16,128.84,62.64,2934.72,385.76,54.28
instance_385,6.72,315.52,1.96,35.4,6.28,361.84,244.36,4.68
instance_256,28800.0,26.96,28800.0,222.52,28800.0,47.04,553.4,28800.0
instance_453,59.96,28800.0,30.56,1023.72,64.64,28800.0,59.52,21.72
instance_1102,1.56,28800.0,0.08,4.68,0.36,28800.0,0.64,1.32
instance_397,388.48,2714.68,206.04,785.36,429.96,3206.6,621.28,211.32
instance_147,1943.48,28800.0,3363.48,28800.0,1989.76,28800.0,28800.0,1175.44
instance_286,13.36,28800.0,11.92,28800.0,25.72,28800.0,389.76,7.6
instance_338,3594.88,43.84,4868.36,181.64,4473.28,60.68,759.96,5216.16
instance_465,6.68,28800.0,0.48,204.52,1.76,28800.0,7.12,4.4
instance_506,18.4,28800.0,7.44,28800.0,8.64,28800.0,48.12,11.84
instance_278,3.44,197.32,1.08,27.24,1.84,471.24,1.92,2.36
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_1095,20289.08,28800.0,18741.52,28800.0,15429.28,28800.0,89.6,24603.64
instance_848,537.76,2137.16,784.04,521.52,801.36,2008.6,764.4,478.68
instance_673,80.04,57.52,186.76,28800.0,163.0,57.76,11.76,95.24
instance_958,3.72,2426.24,1.08,50.76,4.56,2303.32,1.44,1.12
instance_236,14.64,0.16,42.52,11.04,111.6,1.84,3.12,25.48
instance_22,17768.88,28800.0,3226.88,282.64,4351.92,28800.0,534.72,9642.72
instance_582,18.96,28800.0,6.68,28800.0,17.24,28800.0,520.96,3.44
instance_1024,1365.84,28800.0,1676.2,28800.0,1615.88,28800.0,28800.0,1353.52
instance_60,875.44,28800.0,1820.6,173.76,1536.24,28800.0,86.72,1247.48
instance_943,57.8,28800.0,38.72,28800.0,112.76,28800.0,28800.0,61.68
instance_154,2762.92,28800.0,2675.56,28800.0,3620.72,28800.0,28800.0,2018.92
instance_405,30.64,521.44,29.8,88.96,51.56,630.92,270.48,25.24
instance_703,25.68,19.92,19.36,10.28,19.92,18.84,2.16,29.92
instance_447,951.8,1872.16,549.0,421.88,851.76,5143.72,302.84,808.0
instance_814,0.96,846.0,0.16,28.32,0.72,787.16,2.48,0.52
instance_679,27.48,7.6,40.56,26.72,29.64,6.36,3.92,26.0
instance_610,0.4,125.56,0.0,82.72,0.08,1451.8,0.88,0.44
instance_540,888.96,1314.2,1905.36,269.32,1171.32,2727.2,2.36,729.24
instance_1156,90.6,0.52,66.6,5.6,83.88,0.44,1.12,98.64
instance_228,1156.8,28800.0,1227.44,28800.0,1762.36,28800.0,27558.12,1059.96
instance_787,5781.76,28800.0,765.12,28800.0,1288.96,28800.0,28800.0,4016.12
instance_957,250.12,28800.0,134.6,28800.0,126.16,28800.0,1207.72,192.76
instance_992,2112.92,28800.0,2125.92,28800.0,1966.36,28800.0,28800.0,4532.04
instance_776,207.88,28800.0,832.92,225.08,864.24,28800.0,161.32,208.48
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
instance_889,6.76,28800.0,11.36,28800.0,15.64,28800.0,11037.36,14.96
instance_478,48.72,28800.0,22.0,28800.0,42.8,28800.0,8247.2,28.16
instance_927,10046.96,437.84,22104.44,82.72,23376.48,415.12,715.72,11408.56
instance_933,297.8,3316.12,1842.56,1418.56,3335.88,3330.48,358.56,277.68
instance_207,35.08,225.56,50.2,162.96,31.36,235.12,224.6,43.44
instance_881,198.68,28800.0,236.08,28800.0,255.56,28800.0,28800.0,171.36
instance_119,1549.48,4244.36,1546.64,2955.8,1792.24,28800.0,1867.64,1185.04
instance_1119,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,74.0,28800.0
instance_935,17.52,28800.0,27.24,630.36,30.04,28800.0,905.48,31.84
instance_785,133.72,28800.0,154.6,28800.0,138.56,28800.0,28800.0,78.76
instance_945,327.76,28800.0,385.08,1189.72,347.52,28800.0,38.24,188.44
instance_634,42.24,28800.0,19.24,28800.0,71.56,28800.0,28800.0,29.72
instance_561,11.08,37.0,9.2,110.08,17.08,37.56,2.32,6.48
instance_781,22.68,4806.84,8.0,14.32,11.56,5077.48,83.92,8.68
instance_48,749.68,28800.0,2484.0,2063.6,1713.68,28800.0,2557.16,586.12
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_672,43.4,3140.72,48.16,193.72,69.72,2964.92,72.16,26.68
instance_166,3.2,44.6,1.2,52.96,3.24,52.16,2.32,2.6
instance_49,1138.0,28800.0,2440.76,2227.4,2794.6,28800.0,5562.2,847.92
instance_989,55.16,28800.0,85.32,28800.0,56.48,28800.0,3934.4,56.56
instance_809,2.52,3423.24,0.64,65.4,1.64,3431.56,7.8,1.4
instance_328,18.52,1.28,14.68,252.84,41.36,11.84,3.6,5.6
instance_1016,9.92,28800.0,2.6,86.88,28.68,28800.0,1.0,8.8
instance_640,706.96,530.4,1042.28,343.28,1141.6,501.64,466.08,674.52
instance_615,5.6,28800.0,4.24,32.32,7.88,28800.0,3.76,3.64
instance_305,209.44,28800.0,135.04,28800.0,164.6,28800.0,28800.0,121.48
instance_553,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3177.16,28800.0
instance_697,361.96,28800.0,380.12,28800.0,449.72,28800.0,28800.0,314.4
instance_168,10.44,45.28,9.2,6887.76,13.44,55.84,3.44,11.96
instance_546,2.56,219.8,0.4,5.48,1.76,348.88,0.6,2.24
instance_188,2349.92,28800.0,2612.68,28800.0,2541.08,28800.0,28800.0,2614.72
instance_837,48.68,2276.56,36.6,77.4,53.2,2442.92,17.0,39.52
instance_829,49.28,28800.0,48.48,28800.0,82.16,28800.0,28800.0,32.76
instance_682,101.52,28800.0,103.04,28800.0,113.04,28800.0,28800.0,77.84
instance_88,141.56,180.12,149.12,46.2,149.56,265.56,53.64,57.76
instance_646,75.48,28800.0,117.84,795.12,100.52,28800.0,18806.32,49.2
instance_221,28800.0,28800.0,28800.0,3142.76,28800.0,28800.0,28800.0,28800.0
instance_975,7198.72,28800.0,15800.12,28800.0,28800.0,28800.0,28800.0,9150.88
instance_1146,12.0,28800.0,3.36,28800.0,4.36,28800.0,26.24,12.24
instance_255,28800.0,10.24,28800.0,128.76,28800.0,23.08,63.0,28800.0
instance_315,33.16,0.8,71.6,11.8,116.6,1.84,3.84,24.24
instance_602,8.4,28800.0,8.56,307.48,8.48,28800.0,34.16,7.84
instance_97,193.0,82.88,216.64,47.12,227.12,149.88,392.76,198.6
instance_414,1241.88,28800.0,1257.32,285.68,1159.44,28800.0,28800.0,1214.92
instance_231,23248.76,28800.0,6893.16,1089.72,11084.4,28800.0,28800.0,12911.8
instance_800,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,9847.52,28800.0
instance_1125,29.4,28800.0,6.56,63.12,9.36,28800.0,14.72,9.28
instance_755,37.64,3.12,32.12,24.64,41.88,2.28,3.44,40.96
instance_427,309.24,28800.0,812.88,28800.0,769.48,28800.0,28800.0,254.32
instance_7,7.28,28800.0,3.2,81.92,10.4,28800.0,4.16,4.16
instance_530,98.12,1162.16,39.6,12.84,72.92,2218.92,1.92,41.36
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_240,72.28,2.44,131.96,25.2,97.12,6.08,11.44,548.48
instance_1092,19.88,28800.0,41.96,106.4,55.72,28800.0,1.04,20.6
instance_420,27.56,1.08,39.12,5.12,46.04,0.96,1.48,36.88
instance_916,577.4,28800.0,457.28,28800.0,843.24,28800.0,28800.0,482.48
instance_685,24.64,4.0,14.96,7.88,21.04,4.4,1.8,18.76
instance_668,361.2,28800.0,611.44,28800.0,580.32,28800.0,28800.0,469.08
instance_644,38.4,28800.0,63.48,28800.0,50.4,28800.0,4161.84,54.16
instance_818,72.48,28800.0,63.28,28800.0,55.48,28800.0,28800.0,34.88
instance_107,1.08,140.48,0.68,57.92,2.48,156.92,3.6,0.6
instance_931,59.48,28800.0,107.48,3138.44,131.32,28800.0,287.8,71.28
instance_768,2224.64,28800.0,1580.56,28800.0,1572.64,28800.0,28800.0,2556.44
instance_94,133.32,229.48,291.88,45.2,217.32,349.8,496.64,91.84
instance_888,2353.28,28800.0,1631.56,28800.0,1915.8,28800.0,28800.0,1899.24
instance_789,36.92,1.32,25.76,23.52,41.0,1.2,3.64,23.88
instance_233,28800.0,28800.0,28800.0,807.48,28800.0,28800.0,28800.0,28800.0
instance_812,30.28,13.12,37.08,149.04,50.76,12.48,0.92,35.08
instance_4,28800.0,28800.0,15215.2,184.52,16764.8,28800.0,28800.0,28800.0
instance_1014,5.24,28800.0,1.68,202.96,2.84,28800.0,55.52,1.92
instance_923,113.2,271.68,42.72,93.16,69.48,261.32,17.32,21.16
instance_492,28800.0,96.2,28800.0,14817.16,28800.0,105.6,514.72,28800.0
instance_861,206.0,3.56,299.04,17.84,321.48,3.6,5.48,229.28
instance_198,2.48,1.84,1.04,24.28,2.16,1.76,3.08,5.44
instance_458,0.08,28800.0,0.12,5.0,0.12,28800.0,0.52,0.08
instance_1041,170.64,204.88,223.88,52.36,151.16,184.96,308.72,151.24
instance_970,98.92,247.96,100.52,68.24,84.56,270.92,127.52,72.6
instance_513,28800.0,28800.0,28800.0,28800.0,27483.08,28800.0,28800.0,28800.0
instance_184,110.76,28800.0,220.4,28800.0,211.56,28800.0,367.24,57.16
instance_50,870.24,28800.0,1450.88,2521.84,2334.92,28800.0,6417.16,787.24
instance_125,28800.0,23740.52,28800.0,6560.24,28800.0,28800.0,28800.0,28800.0
instance_290,20.24,28800.0,46.84,28800.0,43.52,28800.0,124.56,14.04
instance_150,6140.08,28800.0,10273.16,28800.0,8902.76,28800.0,28800.0,4723.56
instance_19,3988.24,28800.0,2837.92,28800.0,3244.92,28800.0,28800.0,4152.6
instance_165,1348.84,1933.92,245.08,16736.08,310.92,2418.64,289.0,1363.92
instance_303,172.36,28800.0,50.4,28800.0,94.04,28800.0,17721.64,73.52
instance_307,994.2,28800.0,360.56,28800.0,342.68,28800.0,28800.0,558.32
instance_959,1175.56,28800.0,1180.24,4282.04,1165.88,28800.0,7090.28,1362.76
instance_375,21.36,456.28,16.6,63.2,24.04,538.4,270.48,13.2
instance_190,1433.44,28800.0,1070.64,28800.0,942.84,28800.0,28800.0,1023.08
instance_164,241.04,525.92,20.64,9071.64,28.36,776.52,31.68,235.48
instance_769,28800.0,28800.0,28800.0,211.56,28800.0,28800.0,1601.2,28800.0
instance_340,28800.0,8.04,28800.0,257.28,28800.0,29.12,59.4,28800.0
instance_842,20.52,28800.0,4.56,28800.0,19.28,28800.0,11950.64,4.0
instance_680,77.08,113.76,77.4,64.68,63.0,109.28,8.4,59.92
instance_12,13.88,28800.0,4.56,28800.0,16.68,28800.0,13.72,7.92
instance_1009,1.64,30.88,0.24,411.52,1.84,29.36,0.96,0.88
instance_1008,28.96,277.68,29.2,29.24,32.08,272.08,5.36,38.24
instance_1167,154.76,0.6,229.88,5.44,243.12,0.56,1.24,170.36
instance_42,19.52,28800.0,9.36,70.96,20.24,28800.0,1457.96,12.68
instance_556,28800.0,6621.44,28800.0,10292.8,28800.0,28800.0,13792.92,28800.0
instance_512,8.28,28800.0,2.56,28800.0,5.4,28800.0,6.0,6.96
instance_1108,17.76,28800.0,1.36,179.48,2.52,28800.0,7.56,8.8
instance_981,52.52,4.96,55.52,198.84,63.72,4.76,4.04,35.08
instance_988,27.04,2394.64,8.56,243.6,26.84,2217.6,266.64,7.08
instance_774,22.88,28800.0,7.32,28800.0,45.16,28800.0,28800.0,5.44
instance_1099,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,2002.6,28800.0
instance_1101,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,13409.64,28800.0
instance_816,233.52,28800.0,332.88,979.84,398.2,28800.0,543.08,172.68
instance_830,4848.64,38.72,4271.08,221.12,5473.92,37.76,32.96,8317.24
instance_715,10305.8,19.64,20268.92,63.4,20996.96,19.44,47.28,11520.84
instance_743,1057.2,28800.0,907.24,28800.0,825.84,28800.0,28800.0,1246.52
instance_117,118.36,576.04,436.92,166.36,383.64,1083.48,50.6,99.12
instance_390,37.2,437.72,40.4,127.92,63.72,520.92,276.6,30.08
instance_791,17.12,28800.0,73.36,2752.48,72.16,28800.0,3338.64,7.92
instance_815,1319.16,1666.08,1634.52,25.76,1125.28,1608.8,122.28,1289.36
instance_1038,370.08,1744.44,567.68,28800.0,577.96,1625.92,568.84,534.12
instance_64,105.12,2054.4,185.8,138.6,193.68,4279.68,905.56,88.44
instance_509,22.92,28800.0,25.16,28800.0,71.24,28800.0,48.92,62.16
instance_123,28800.0,941.96,28800.0,409.44,28800.0,1399.2,11161.68,28800.0
instance_358,41.92,457.08,28.04,7.96,42.44,616.08,287.16,31.4
instance_560,2.56,39.8,1.52,103.68,4.24,38.48,2.08,1.6
instance_217,8386.04,28800.0,5118.52,409.48,4943.76,28800.0,343.16,10264.08
instance_801,13.52,28800.0,40.92,67.72,98.36,28800.0,118.72,24.96
instance_1054,28800.0,63.36,28800.0,155.24,28800.0,87.08,582.12,28800.0
instance_744,4293.24,28800.0,4114.64,2517.64,3377.2,28800.0,28343.6,4937.68
instance_912,569.16,28800.0,681.32,28800.0,925.88,28800.0,28800.0,600.56
instance_1090,149.32,28800.0,1.88,519.16,2.64,28800.0,2.6,113.12
instance_180,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21386.6
instance_671,514.2,28800.0,343.2,734.72,368.04,28800.0,23.56,256.88
instance_847,20.72,28800.0,2.24,28800.0,13.76,28800.0,28800.0,7.76
instance_526,200.28,906.88,57.96,5753.16,64.36,1533.28,1.96,68.48
instance_845,1845.0,33.12,1153.8,54.96,1281.28,33.68,28.4,1350.08
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_942,5.84,28800.0,4.76,46.6,8.28,28800.0,332.84,3.4
instance_580,11.6,28800.0,3.28,28800.0,5.64,28800.0,18.44,9.04
instance_237,92.76,0.84,56.08,15.8,84.4,3.36,4.32,35.72
instance_5,28800.0,28800.0,28800.0,4044.2,28800.0,28800.0,28800.0,28800.0
instance_141,28800.0,28800.0,2406.84,28800.0,922.64,28800.0,28800.0,16068.6
instance_415,28800.0,28800.0,28800.0,1037.32,28800.0,28800.0,5115.0,28800.0
instance_280,3.2,28800.0,0.12,13.4,0.96,28800.0,1.12,0.6
instance_1124,14.0,28800.0,13.28,40.72,10.0,28800.0,6.84,10.76
instance_905,63.48,70.92,124.44,14.8,112.96,76.4,381.96,58.68
instance_122,28800.0,143.8,28800.0,110.92,28800.0,178.44,374.88,28800.0
instance_864,353.12,28800.0,220.24,28800.0,407.44,28800.0,28800.0,303.4
instance_937,28663.88,28800.0,20292.72,28800.0,24317.04,28800.0,28800.0,28800.0
instance_285,11.68,28800.0,6.88,28800.0,17.0,28800.0,54.0,4.72
instance_647,13.08,28800.0,5.28,28800.0,13.72,28800.0,28800.0,3.6
instance_862,17214.68,28800.0,7843.32,28800.0,7762.16,28800.0,28800.0,12586.44
instance_408,442.88,28800.0,507.16,28800.0,435.72,28800.0,11308.88,317.4
instance_854,10670.28,28800.0,5591.32,28800.0,5771.52,28800.0,28800.0,7974.32
instance_692,188.04,28800.0,839.28,28800.0,773.64,28800.0,28800.0,177.32
instance_638,87.28,28800.0,165.04,28800.0,230.6,28800.0,28800.0,77.72
instance_220,28800.0,28800.0,28800.0,3568.08,28800.0,28800.0,28800.0,28800.0
instance_973,46.48,594.16,127.52,82.24,105.04,568.48,51.8,52.28
instance_1018,5.84,28800.0,0.8,11.04,7.72,28800.0,1.56,2.44
instance_525,20.88,166.16,10.4,6152.56,11.28,203.2,1.16,14.08
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_706,28800.0,8120.44,28800.0,8315.28,28800.0,7058.84,2509.84,28800.0
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_379,238.16,328.56,174.6,60.32,207.16,368.04,301.12,166.44
instance_388,37.08,1798.52,25.44,2560.48,42.08,2189.16,352.48,28.56
instance_653,23918.36,28800.0,18300.16,28800.0,28800.0,28800.0,28800.0,17646.36
instance_337,4135.96,39.84,4278.24,172.24,4773.8,56.6,642.68,3359.0
instance_104,28800.0,153.88,28800.0,132.72,28800.0,254.28,2074.28,28800.0
instance_348,3.76,99.92,1.88,32.0,3.92,151.68,123.84,2.76
instance_597,26535.32,28800.0,10525.96,1948.04,9521.36,28800.0,627.52,19114.36
instance_422,23.64,0.04,16.6,4.32,22.8,0.08,0.96,14.6
instance_982,157.64,28800.0,35.24,28800.0,177.4,28800.0,28800.0,142.68
instance_711,121.32,2254.36,179.64,36.32,195.4,2330.56,49.8,143.08
instance_243,221.48,0.48,109.32,13.2,111.44,2.4,4.48,251.2
instance_620,353.44,672.6,291.16,48.84,323.08,28800.0,71.8,405.12
instance_120,1230.28,4425.84,1387.04,1372.04,1597.96,28800.0,4294.48,1145.44
instance_844,63.48,28800.0,136.0,28800.0,152.08,28800.0,28800.0,143.48
instance_846,13.48,28800.0,4.4,28800.0,17.88,28800.0,28800.0,2.8
instance_99,357.72,138.08,395.96,69.12,573.28,213.76,452.56,270.36
instance_1075,19.68,0.2,34.0,4.48,44.64,0.24,1.0,20.72
instance_297,51.8,28800.0,35.04,28800.0,48.52,28800.0,28800.0,21.92
instance_171,14.4,60.56,24.8,107.56,26.36,57.64,3.44,15.72
instance_940,43.28,8.6,69.08,12.64,100.96,8.32,4.08,29.92
instance_717,10297.8,46.28,28800.0,44.96,28800.0,45.28,11.44,11627.76
instance_1003,44.16,28800.0,163.08,28800.0,130.32,28800.0,311.96,44.44
instance_752,1260.04,965.0,1089.8,180.28,1313.52,904.4,4.36,1247.04
instance_124,28800.0,5626.68,28800.0,1825.28,28800.0,9228.08,28800.0,28800.0
instance_89,189.6,271.0,299.2,1775.52,296.44,415.08,269.52,196.52
instance_1011,24.28,151.36,17.72,1484.08,43.64,145.84,4.64,16.96
instance_600,9.56,28800.0,5.6,396.8,8.52,28800.0,162.36,10.6
instance_320,28800.0,4.6,28800.0,44.88,28800.0,5.2,18.6,28800.0
instance_1017,223.92,28800.0,256.04,28800.0,469.8,28800.0,28800.0,132.36
instance_1141,28800.0,28800.0,8592.68,28800.0,28800.0,28800.0,11234.88,28800.0
instance_907,9.24,58.28,0.48,366.32,2.72,55.52,3.28,1.4
instance_674,1387.96,28800.0,917.96,3469.12,947.88,28800.0,1007.4,1082.36
instance_839,64.6,28800.0,71.04,28800.0,69.24,28800.0,17742.88,59.92
instance_1160,53.4,0.4,101.28,5.08,122.32,0.4,1.16,47.6
instance_271,40.16,692.6,70.24,27.04,71.48,4591.84,22.4,39.28
instance_843,12.04,19.68,6.16,2764.92,8.2,18.76,3.48,4.96
instance_335,971.12,9.04,1290.92,146.48,1328.48,23.44,70.76,846.96
instance_242,47.76,0.28,64.76,13.88,204.6,2.56,3.6,44.92
instance_969,1843.6,27.84,2070.4,64.48,2307.12,26.88,157.8,1855.76
instance_70,28800.0,28800.0,28800.0,11167.8,28800.0,28800.0,28800.0,28800.0
instance_26,20.52,28800.0,10.68,75.32,16.48,28800.0,1017.48,12.08
instance_726,18416.48,28800.0,20726.4,28800.0,19673.12,28800.0,8253.04,14749.8
instance_239,142.64,1.24,67.6,20.24,116.48,4.24,8.0,62.56
instance_579,11.24,28800.0,3.08,28800.0,6.0,28800.0,18.84,9.4
instance_665,76.4,28800.0,45.36,116.96,82.68,28800.0,271.04,70.24
instance_222,7.04,28800.0,3.04,260.32,4.92,28800.0,3.24,6.64
instance_584,189.64,28800.0,277.32,28800.0,791.64,28800.0,28800.0,91.16
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_322,11.52,16.88,1.12,377.4,8.96,27.88,3.84,3.64
instance_33,48.0,28800.0,21.16,27.76,42.6,28800.0,28800.0,23.2
instance_355,4.64,166.92,0.8,61.88,6.44,189.32,1.04,2.84
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_282,7.72,28800.0,0.32,16.24,1.76,28800.0,1.36,2.16
instance_611,1.52,28800.0,0.44,76.8,0.44,28800.0,3.2,0.96
instance_729,49.16,28800.0,47.6,28800.0,78.44,28800.0,8410.6,29.6
instance_1030,35.6,56.4,44.32,134.08,48.32,52.92,4.04,41.6
instance_159,408.04,379.64,19.28,111.96,22.08,381.12,18.84,380.6
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_750,8.36,28800.0,2.16,28800.0,6.88,28800.0,3032.84,6.64
instance_663,150.52,28800.0,112.8,28800.0,162.52,28800.0,28800.0,149.92
instance_34,47.96,28800.0,17.84,26.08,44.32,28800.0,28800.0,31.68
instance_803,352.2,28800.0,367.52,28800.0,354.32,28800.0,28800.0,329.88
instance_786,61.36,28800.0,74.28,1355.6,133.8,28800.0,145.36,28.92
instance_481,28800.0,26.6,28800.0,1589.68,28800.0,28.12,172.16,28800.0
instance_585,150.48,28800.0,449.8,28800.0,416.84,28800.0,28800.0,133.28
instance_636,2.8,1138.4,1.56,33.28,6.92,1169.72,4.36,0.8
instance_143,3939.6,28800.0,1623.68,28800.0,1633.28,28800.0,28800.0,2472.96
instance_1107,4.4,28800.0,1.68,247.84,1.28,28800.0,2.68,2.8
instance_535,178.76,1122.72,28.24,5869.92,99.04,2049.2,1.92,176.76
instance_1043,28800.0,221.56,3282.44,159.56,3635.24,216.36,92.0,28800.0
instance_541,696.36,1314.8,579.12,27.8,704.52,2998.4,2.12,521.28
instance_593,753.64,28800.0,1079.04,28800.0,1054.4,28800.0,26457.92,784.6
instance_466,5.52,28800.0,0.92,121.88,2.28,28800.0,6.32,3.64
instance_524,122.8,1079.72,73.12,12.84,87.2,2255.84,1.76,196.28
instance_508,21.76,28800.0,24.24,28800.0,23.44,28800.0,45.04,18.6
instance_502,28800.0,2.0,28800.0,490.88,28800.0,1.96,31.84,28800.0
instance_1151,19.84,28800.0,15.08,28800.0,23.2,28800.0,34.08,19.6
instance_997,3.28,8.08,0.92,22.16,3.44,7.84,3.52,3.04
instance_731,117.32,11.72,165.12,31.6,201.56,12.96,34.56,129.92
instance_1116,474.32,28800.0,34.24,28800.0,201.84,28800.0,206.28,301.12
instance_606,53.8,28800.0,136.88,891.56,176.24,28800.0,292.2,57.96
instance_361,40.84,524.44,22.28,5.28,48.08,660.24,301.24,23.16
instance_214,211.48,28800.0,315.84,637.28,260.08,28800.0,631.52,198.56
instance_571,28800.0,249.4,28800.0,455.24,28800.0,253.04,523.2,28800.0
instance_110,3.24,645.64,1.92,76.72,3.24,1138.24,11.32,2.28
instance_576,3.72,28800.0,1.44,28800.0,3.84,28800.0,35.4,3.72
instance_1074,168.12,1.64,741.08,39.28,791.04,28800.0,28.08,134.28
instance_984,672.8,28800.0,505.0,28800.0,683.72,28800.0,28800.0,768.16
instance_136,173.32,28800.0,93.88,28800.0,220.28,28800.0,28800.0,108.36
instance_354,4.08,114.16,0.84,60.96,4.08,146.6,0.88,2.72
instance_519,1556.08,28800.0,1486.84,28800.0,1516.12,28800.0,28800.0,1770.12
instance_1143,16.08,28800.0,13.24,64.48,23.84,28800.0,3.92,23.2
instance_1115,94.84,28800.0,15.6,28800.0,30.44,28800.0,149.48,254.96
instance_226,102.0,28800.0,171.96,28800.0,219.96,28800.0,464.12,75.6
instance_272,402.48,19.2,371.28,88.04,377.32,1263.4,5.32,469.96
instance_1046,28800.0,2271.84,28800.0,1278.48,28800.0,2316.72,13986.44,28800.0
instance_767,302.96,28800.0,206.64,28800.0,588.76,28800.0,28800.0,194.2
instance_955,24824.92,28800.0,28800.0,28800.0,26398.44,28800.0,28800.0,28800.0
instance_142,5910.32,28800.0,1004.12,28800.0,1364.68,28800.0,28800.0,9750.88
instance_968,35.6,8.4,67.88,13.84,69.28,8.6,3.8,40.68
instance_538,1370.48,1127.08,409.16,6031.68,454.24,2232.48,2.08,800.88
instance_782,210.84,28800.0,376.28,1402.44,415.84,28800.0,6495.88,185.32
instance_339,208.52,1.24,238.0,167.32,261.28,10.24,4.4,186.76
instance_246,462.64,2.32,139.32,27.12,147.64,5.48,11.84,176.2
instance_1034,24.24,28800.0,133.72,4883.64,137.8,28800.0,1281.76,23.48
instance_469,7.64,28800.0,4.92,460.64,12.16,28800.0,143.68,8.32
instance_342,28800.0,294.08,28800.0,1190.68,28800.0,402.96,9295.4,28800.0
instance_1032,91.2,8.24,112.8,30.48,84.4,8.08,5.2,99.48
instance_137,203.92,28800.0,86.4,28800.0,215.72,28800.0,28800.0,127.92
instance_874,143.48,28800.0,163.88,28800.0,183.64,28800.0,458.12,156.52
instance_635,412.56,28800.0,1107.44,28800.0,1150.16,28800.0,28800.0,378.72
instance_860,7.4,28800.0,3.84,28800.0,11.88,28800.0,1916.0,3.96
instance_464,4.68,28800.0,0.64,143.84,1.76,28800.0,7.36,2.12
instance_566,35.52,31.92,28.48,136.2,38.28,31.12,24.8,20.92
instance_1104,3.76,28800.0,0.84,237.96,1.16,28800.0,8.96,2.56
instance_449,1.56,28800.0,0.24,15.2,0.84,28800.0,0.92,1.68
