instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9,algorithm_10,algorithm_11,algorithm_12,algorithm_13,algorithm_14,algorithm_15,algorithm_16,algorithm_17,algorithm_18,algorithm_19,algorithm_20,algorithm_21,algorithm_22,algorithm_23,algorithm_24,algorithm_25,algorithm_26,algorithm_27,algorithm_28,algorithm_29,algorithm_30,algorithm_31
instance_1073,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,542.2,4800.0,1638.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_937,4800.0,4800.0,1664.52,2103.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3558.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4154.0,912.52,4800.0
instance_425,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,970.08,4800.0,4800.0,2121.04,74.68,4800.0,434.76,4800.0,4800.0,4800.0,4800.0,3875.72,4800.0,4800.0,4800.0,4800.0,4800.0,2123.92,4800.0,4800.0,3071.68,4800.0,4800.0,1913.56,4800.0
instance_251,25.64,4800.0,94.52,22.16,17.0,53.72,37.76,63.84,77.68,21.16,4800.0,4800.0,42.84,33.24,25.56,18.92,4800.0,53.32,4800.0,29.08,4800.0,71.16,17.36,24.96,4800.0,22.88,43.08,4800.0,93.16,36.92,35.04
instance_1290,234.04,1.76,26.8,317.36,1282.48,20.76,54.0,4800.0,1332.64,128.48,8.08,3.2,10.44,56.68,279.48,148.72,7.32,2.92,0.44,2100.96,0.48,0.72,35.36,4.28,4.96,38.08,10.24,2.24,2402.96,10.6,1025.8
instance_1151,4800.0,1.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.68,4.4,4800.0,4800.0,4800.0,10.36,4800.0,1.32,4800.0,0.96,4800.0,4800.0,4800.0,1.0,4800.0,4.64,0.2,4800.0,3.36,4800.0
instance_394,4800.0,129.84,4800.0,4644.4,4800.0,4800.0,1340.2,4800.0,4800.0,4800.0,4800.0,61.36,4800.0,4800.0,4800.0,4800.0,2523.12,4800.0,4800.0,4800.0,4800.0,4800.0,3932.84,4800.0,275.0,4800.0,4800.0,107.28,4800.0,4800.0,4800.0
instance_1078,4800.0,37.2,4289.2,180.72,4800.0,4800.0,705.8,4800.0,4800.0,3049.28,4800.0,5.28,2808.8,4800.0,4800.0,4800.0,16.16,4800.0,4800.0,4800.0,13.2,2375.12,4322.0,3440.68,9.16,4800.0,2760.72,2.24,1540.96,4800.0,4800.0
instance_990,4800.0,4800.0,691.08,4800.0,2783.92,2465.44,4800.0,4800.0,10.64,4800.0,4800.0,4800.0,127.84,10.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,26.4,4800.0,4800.0,4800.0,86.12,4800.0,1507.04,24.92,4800.0
instance_52,64.92,68.16,88.32,386.96,96.32,295.04,79.56,17.84,248.16,33.4,4800.0,225.68,78.72,616.12,215.04,111.24,70.44,174.56,4800.0,12.2,4800.0,98.64,630.96,6.28,1109.36,49.2,78.56,514.6,23.64,16.72,65.16
instance_674,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1182.04,4800.0,4800.0,2039.64,2877.68,4800.0,2990.0,4800.0,4800.0,4800.0,4800.0,1173.16,4800.0,4800.0,4800.0,4800.0,4800.0,2619.72,4800.0,4800.0,3083.88,4800.0,4800.0,2883.76,4800.0
instance_112,3828.96,4800.0,2261.48,4800.0,4800.0,4800.0,1321.64,4800.0,4800.0,1634.96,4800.0,4800.0,1922.44,4800.0,4800.0,2959.52,4800.0,1312.2,4800.0,4800.0,4800.0,4800.0,4800.0,2146.92,4800.0,4800.0,1931.08,4800.0,2528.48,2913.6,4800.0
instance_1072,85.72,4800.0,426.44,52.08,162.8,160.16,58.64,3591.92,144.04,5.92,0.0,4800.0,0.0,44.28,177.8,236.84,4800.0,83.72,4800.0,54.08,4800.0,4800.0,39.64,82.64,4800.0,66.72,0.0,4800.0,0.84,0.0,32.16
instance_995,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2482.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_83,4205.2,0.04,4800.0,4800.0,4800.0,4800.0,1865.12,4800.0,4800.0,465.8,11.8,0.04,3.2,4800.0,4800.0,1673.84,1.64,1599.4,0.08,4800.0,0.0,4800.0,4800.0,4800.0,0.0,4800.0,3.24,0.04,4800.0,2.92,4800.0
instance_556,146.52,4800.0,640.96,44.84,55.4,30.16,18.0,384.28,523.64,291.08,4800.0,4800.0,289.44,162.36,44.04,28.08,4800.0,145.12,4800.0,31.0,4800.0,212.68,4804.0,193.56,4800.0,95.88,278.44,4800.0,466.6,63.08,60.44
instance_325,280.56,4800.0,145.72,75.6,52.56,236.36,123.36,169.12,52.16,1072.68,4800.0,4800.0,61.84,98.2,53.0,67.84,4800.0,122.68,4800.0,46.12,4800.0,3422.64,50.52,62.24,4800.0,67.48,61.4,4800.0,505.6,49.72,49.28
instance_1121,4800.0,2.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,385.76,3.28,225.2,4800.0,4800.0,4800.0,18.36,4800.0,4800.0,4800.0,0.68,4800.0,4800.0,4800.0,0.44,4800.0,246.4,0.24,4800.0,4800.0,4800.0
instance_31,0.04,0.04,0.56,0.04,0.04,0.08,0.0,0.04,0.12,0.12,0.84,0.12,0.28,0.68,0.24,0.48,0.12,0.32,0.04,0.4,0.12,25.12,0.04,0.16,0.12,0.04,0.28,0.12,0.04,0.88,0.64
instance_1569,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4745.2,4800.0
instance_1083,4800.0,1.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,13.0,4800.0,4800.0,4800.0,4800.0,187.8,4800.0,4800.0,4800.0,4800.0,4800.0,807.04,4800.0,174.76,4800.0,4800.0,60.28,4800.0,4800.0,4800.0
instance_666,4800.0,0.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,358.36,0.24,3.6,4800.0,4800.0,4800.0,1.0,4800.0,0.24,4800.0,0.16,4800.0,4800.0,4800.0,0.04,4800.0,4.0,0.0,4800.0,3.16,4800.0
instance_923,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1836.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_974,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1526.6,4800.0,1811.16,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1163,0.0,0.0,0.24,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.28,0.0,0.08,0.16,0.2,0.2,0.0,0.04,0.0,0.2,0.04,4.64,0.04,0.04,0.0,0.04,0.08,0.0,0.0,0.16,0.24
instance_1161,1814.24,3.28,4800.0,3309.88,4800.0,309.4,625.48,4800.0,4800.0,752.96,53.08,0.44,2.8,488.64,4800.0,4800.0,20.2,1391.92,0.2,4800.0,0.64,4800.0,4800.0,65.68,0.48,3661.36,2.96,0.6,309.6,2.88,4800.0
instance_1118,4800.0,7.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5.04,3.56,4800.0,4800.0,4800.0,60.56,4800.0,5.4,2968.0,0.24,4800.0,4800.0,4800.0,15.96,4800.0,3.2,20.64,4800.0,4.16,4800.0
instance_932,4800.0,4800.0,2300.68,190.92,298.68,707.24,4800.0,3377.2,277.44,4800.0,4800.0,4800.0,354.64,566.4,218.52,548.92,4800.0,315.08,4800.0,33.36,4800.0,4800.0,404.72,4800.0,4800.0,290.16,342.52,4800.0,2366.96,262.24,142.84
instance_787,4800.0,4800.0,2346.48,4800.0,4800.0,4800.0,1460.16,4800.0,4800.0,1723.84,4800.0,4800.0,1981.76,4800.0,4800.0,3877.92,4800.0,1380.8,4800.0,4800.0,4800.0,4800.0,4800.0,2270.36,4800.0,4800.0,2385.52,4800.0,2790.48,3027.88,4800.0
instance_21,4800.0,179.68,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,161.28,4800.0,4800.0,4800.0,4800.0,4800.0,985.68,4800.0,4800.0,2774.0,4800.0,4800.0,4800.0
instance_1271,4800.0,4800.0,661.72,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2631.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,849.44,4800.0,4800.0
instance_1162,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1331.08,4800.0,1268.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_969,4800.0,4.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1271.92,3.52,4.44,4800.0,4800.0,4800.0,2.76,1443.0,3.36,4800.0,18.6,4800.0,4800.0,4800.0,3.84,4800.0,4.68,4.72,4800.0,6.08,4800.0
instance_1041,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.08,4800.0,4800.0,0.44,4800.0
instance_1130,6.12,4800.0,13.16,2.44,2.48,6.48,21.52,11.84,6.6,3.04,4800.0,4800.0,8.28,16.56,4.88,4.0,4800.0,3.52,4800.0,4.12,4800.0,70.64,2.52,3.4,4800.0,2.56,7.52,4800.0,20.64,12.64,4.32
instance_332,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1274.32,4800.0,1373.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_140,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2148.84,4800.0,4800.0,4016.4,126.84,4800.0,699.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3603.88,4800.0,4800.0,3934.0,4800.0,4800.0,3249.4,4800.0
instance_549,197.76,4800.0,4800.0,2184.0,4800.0,4800.0,4800.0,1705.8,4804.0,4800.0,4800.0,4800.0,4800.0,4804.0,2399.76,3212.12,4800.0,494.68,4800.0,1141.08,4800.0,2591.52,4800.0,4800.0,4800.0,4804.0,2453.96,4800.0,4800.0,3308.08,4804.0
instance_1030,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,718.96,3895.8,4800.0,4800.0,4800.0,3583.64,4800.0,63.72,4800.0,2774.84,4800.0,4800.0,4800.0,2833.36,4800.0,4150.8,4800.0,4800.0,3348.84,4800.0
instance_265,262.48,11.4,150.84,486.2,786.08,837.84,669.4,4800.0,334.28,212.48,56.16,0.84,261.84,69.16,361.72,28.52,1.56,18.0,4800.0,283.92,1070.04,1060.44,474.6,248.12,1.12,287.52,258.8,5.6,293.2,787.08,324.4
instance_613,1.88,4800.0,10.52,0.56,0.6,1.08,0.64,2.0,1.12,1.32,1.24,1.56,2.04,0.68,1.08,1.08,1.72,0.72,2.2,1.0,4800.0,539.64,0.8,1.24,1.28,0.92,1.92,1.92,0.84,1.88,1.16
instance_1442,4800.0,4800.0,4800.0,3499.08,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3703.2,4800.0,4800.0,2568.8,4800.0,4800.0,4800.0,4800.0,4056.0,4800.0,4800.0,2371.76,4800.0,4800.0,637.52,4800.0,4800.0
instance_780,84.52,4800.0,468.44,54.56,162.2,155.84,57.04,3878.92,163.72,5.52,0.0,4800.0,0.0,43.68,174.56,238.8,4800.0,80.2,4800.0,52.68,4800.0,4800.0,39.52,80.0,4800.0,65.4,0.0,4800.0,0.6,0.0,32.52
instance_252,4800.0,76.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,18.48,4.44,4800.0,4800.0,4800.0,87.28,4800.0,142.56,4800.0,32.0,4800.0,4800.0,4800.0,7.12,4800.0,4.76,13.04,4800.0,6.12,4800.0
instance_1051,4800.0,4800.0,2069.36,1989.16,4800.0,4059.2,1151.76,4800.0,4614.8,982.16,4800.0,4800.0,103.68,3072.64,4800.0,2972.04,4800.0,3773.44,4800.0,4690.0,4800.0,4800.0,4800.0,2237.36,4800.0,142.48,106.56,4800.0,1822.64,4800.0,4800.0
instance_727,4800.0,325.32,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3771.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,642.36,4800.0,551.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1337,4800.0,1647.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2661.48,4800.0,4800.0,4800.0,4800.0,4310.0,4800.0,974.16,4800.0,3752.96,4800.0,4800.0,4800.0,80.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1370,10.16,4800.0,14.8,4.92,4.28,8.56,5.12,9.44,12.08,8.8,4800.0,4800.0,8.24,27.28,8.16,8.4,4800.0,6.16,4800.0,8.08,4800.0,27.4,3.56,7.8,4800.0,4.56,8.52,4800.0,16.6,23.28,9.08
instance_336,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2504.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1052,4624.0,4800.0,65.52,222.8,51.36,757.48,629.08,4800.0,64.64,133.64,4800.0,4800.0,203.32,113.4,131.28,160.76,4800.0,404.8,4800.0,287.12,4800.0,198.44,493.8,161.12,4800.0,150.44,196.48,4800.0,57.8,4800.0,736.8
instance_1203,4800.0,0.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2.04,4800.0,4800.0,4800.0,4800.0,3.96,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.32,4800.0,4800.0,3.08,4800.0,4800.0,4800.0
instance_909,4800.0,58.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,8.64,4800.0,4800.0,3.0,4800.0,4800.0,4800.0
instance_88,4800.0,4800.0,1131.08,4800.0,4800.0,4800.0,4800.0,4800.0,2735.28,4800.0,4800.0,4800.0,4800.0,4800.0,3930.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4751.2,4800.0,1658.2,4800.0,4800.0
instance_953,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2770.28,4800.0,4800.0,4134.8,436.44,4800.0,860.24,4800.0,4800.0,4800.0,4800.0,2384.0,4800.0,4800.0,4800.0,4800.0,4800.0,4099.2,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_340,1281.96,4800.0,1946.68,1819.64,4800.0,4800.0,4156.4,4800.0,140.28,444.56,4800.0,4800.0,715.2,796.64,4800.0,782.76,4800.0,677.52,4800.0,2330.08,4800.0,4709.2,4800.0,4167.2,4800.0,3149.8,620.36,4800.0,323.8,4800.0,754.12
instance_1595,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2019.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_231,4800.0,4800.0,4800.0,26.0,4800.0,4800.0,4800.0,4800.0,3708.08,1287.56,0.08,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2353.0,0.0,4800.0,1184.6,0.0,4800.0
instance_432,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,5.92,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_399,4800.0,17.48,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,241.76,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,68.88,4800.0,807.88,4800.0,4800.0,4800.0,4658.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_1435,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3694.64,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_514,4800.0,4800.0,1778.68,4800.0,3057.92,4800.0,4800.0,4800.0,3345.52,1927.88,4800.0,4800.0,4800.0,3165.8,4800.0,2820.84,4800.0,3881.8,4800.0,1498.08,4800.0,4800.0,4800.0,2041.32,4800.0,2263.68,4800.0,4800.0,1863.48,4572.8,4168.8
instance_1374,0.56,4800.0,13.04,1.28,1.4,1.44,0.36,0.44,0.76,1.8,9.84,4800.0,0.8,4.96,1.12,0.8,4800.0,3.64,4800.0,0.76,4800.0,2.84,1.4,4.72,4800.0,1.16,1.24,4800.0,3.48,6.2,1.08
instance_444,2719.8,0.0,4800.0,1927.6,4800.0,1250.68,4800.0,4800.0,1169.64,4562.0,17.04,0.16,2.72,4800.0,4800.0,4800.0,0.24,4800.0,0.0,4800.0,0.0,4800.0,4800.0,1694.52,0.12,389.96,2.68,0.12,4800.0,2.4,4800.0
instance_334,3728.12,0.52,910.76,282.2,696.96,244.52,113.6,4800.0,1083.64,9.32,4800.0,0.44,192.16,4800.0,8.96,13.6,1.12,47.52,4800.0,21.92,2.28,0.6,6.96,206.12,0.32,357.2,199.88,0.24,567.88,23.84,584.92
instance_389,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.04,4800.0,4800.0,1435.12,4800.0,4800.0,3.68,4800.0,4800.0,4800.0,290.36,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3533.2,4800.0,4800.0,3.64,4800.0,4800.0,84.32,4800.0
instance_623,4800.0,4800.0,4800.0,1403.56,423.2,2968.56,4800.0,4800.0,4800.0,4006.0,4800.0,4800.0,3142.36,1802.04,829.4,562.72,4800.0,2059.68,4800.0,719.32,4800.0,4800.0,863.48,2117.16,4800.0,1057.76,3208.32,4800.0,4800.0,3623.92,1870.68
instance_639,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,198.28,4800.0,259.0,4800.0,4800.0,4800.0,407.16,4800.0,4800.0,4800.0,1714.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,977.36,250.96,4800.0,403.52,4800.0,4800.0,4800.0,4800.0
instance_844,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2878.2,4800.0,4800.0,3084.2,110.28,4800.0,601.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3534.48,4800.0,4800.0,3204.68,4800.0,4800.0,2933.76,4800.0
instance_1583,311.36,4800.0,3393.08,482.16,146.0,963.28,464.8,563.6,1229.12,22.52,1452.6,4800.0,850.72,1591.32,78.88,113.24,4800.0,608.84,4800.0,236.0,4800.0,154.04,327.64,178.48,4800.0,258.52,940.6,4800.0,294.72,408.68,289.28
instance_1170,756.0,4800.0,97.92,589.92,389.44,423.24,329.64,747.96,971.96,496.24,4800.0,4800.0,1166.88,224.32,1010.2,104.28,4800.0,134.52,4800.0,160.08,4800.0,4558.8,247.56,354.0,4800.0,527.04,1133.72,4800.0,838.4,2158.68,555.84
instance_284,2088.92,4800.0,1415.64,2275.16,2899.92,3003.72,270.12,4800.0,4800.0,358.76,24.24,4800.0,400.88,2354.84,3118.44,1406.36,4800.0,730.16,4800.0,4767.6,4800.0,4800.0,4800.0,324.8,4800.0,1935.92,397.92,4800.0,1631.76,344.16,4800.0
instance_908,360.24,0.0,1318.2,80.8,4800.0,546.92,112.32,4800.0,0.76,149.8,0.28,0.0,3.12,4800.0,4364.4,880.0,0.0,40.08,0.0,4800.0,0.0,64.84,569.2,27.12,0.0,2029.04,3.16,0.0,504.44,2.64,3782.8
instance_262,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2527.96,4800.0,4800.0,4368.0,135.2,4800.0,592.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4522.0,4800.0,4800.0,4800.0,4800.0,4800.0,3421.52,4800.0
instance_125,4800.0,4800.0,2118.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2438.24,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2730.04,4800.0,4800.0,4800.0,4800.0,2385.64,4800.0,4800.0
instance_614,1.28,4800.0,7.96,0.84,6.84,3.88,7.44,102.56,1.0,0.76,4800.0,4800.0,13.16,12.2,9.36,10.08,4800.0,3.0,4800.0,2.96,1090.2,7.52,15.28,0.84,4800.0,3.4,12.68,4800.0,17.24,18.68,3.88
instance_1502,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,0.04,4800.0,4800.0,681.36,4800.0,240.08,227.6,4800.0,4800.0,403.08,690.28,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1858.52,4800.0,225.32,4800.0,3436.2,640.44,4800.0
instance_682,4800.0,4800.0,4800.0,3724.6,4800.0,4655.6,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,3205.84,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4025.6,4800.0,4800.0,3153.32,4800.0
instance_702,4800.0,21.04,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1.96,36.16,4800.0,4800.0,4800.0,1097.8,4800.0,5.84,4800.0,9.24,4800.0,4800.0,4800.0,0.96,4800.0,35.76,16.84,4800.0,36.92,4800.0
instance_1115,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1149.44,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
instance_741,4800.0,4800.0,420.88,5.96,6.04,65.84,4.96,19.88,26.36,9.88,4800.0,7.24,17.04,163.72,11.4,11.28,7.88,5.16,4800.0,11.48,4800.0,960.68,6.28,10.92,7.08,6.0,23.84,4800.0,4.6,55.88,11.32
instance_725,6.76,4800.0,33.4,8.64,20.72,22.2,6.04,17.8,15.2,67.4,4800.0,4800.0,14.96,17.6,7.04,2.6,4800.0,7.76,4800.0,3.04,4800.0,25.04,54.92,50.08,4800.0,25.2,15.08,4800.0,37.72,10.88,4.88
instance_1590,195.52,657.92,221.08,86.28,150.12,229.92,407.64,4800.0,59.32,187.24,4800.0,720.76,71.2,413.64,54.8,84.32,229.52,289.0,4800.0,201.48,4800.0,34.36,121.36,66.88,339.56,71.24,70.68,107.68,87.4,398.76,18.32
instance_1187,207.28,4800.0,1283.8,484.52,785.28,622.24,1060.08,4800.0,724.8,147.52,138.64,4800.0,653.32,1341.68,449.12,269.2,4800.0,854.88,4800.0,462.44,4800.0,2239.24,4800.0,159.92,4800.0,1108.32,654.16,4800.0,1236.96,764.64,1934.6
instance_1299,4800.0,42.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,2.76,4800.0,4800.0,4800.0,4800.0,12.56,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,12.84,4800.0,4800.0,39.04,4800.0,4800.0,4800.0
instance_716,212.0,4800.0,65.28,129.84,144.48,290.84,633.36,484.76,114.12,206.48,4800.0,4800.0,128.76,51.16,222.8,135.84,4800.0,199.12,4800.0,152.36,4800.0,440.44,238.36,193.8,4800.0,288.76,142.72,4800.0,80.12,95.0,388.44
instance_902,0.0,0.0,0.16,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,401.96,205.84,0.0,0.0,0.0,0.2,0.0,4.12,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.2
instance_694,4800.0,11.52,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,78.28,66.04,4800.0,4800.0,4800.0,544.92,4800.0,105.16,4800.0,94.76,4800.0,4800.0,4800.0,25.44,4800.0,71.28,129.92,4800.0,71.6,4800.0
instance_180,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1778.4,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4000.8,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,1852.36,4800.0,4800.0,504.56,4800.0
instance_1067,4380.0,4800.0,3.8,0.08,0.12,2.36,14.84,2584.8,0.24,0.16,4800.0,4800.0,0.2,0.84,0.92,0.84,4800.0,0.12,4800.0,1.08,4800.0,1576.6,0.12,0.16,4800.0,0.12,0.32,4800.0,2.08,0.72,1.36
instance_207,162.44,4800.0,697.6,51.8,671.48,1998.08,291.24,4804.0,298.44,1377.8,4800.0,4800.0,93.12,934.16,155.28,104.4,4800.0,109.44,4800.0,156.4,4800.0,2720.96,851.52,1856.64,4800.0,243.16,90.72,4800.0,154.84,364.48,316.08
instance_758,4800.0,0.48,4800.0,4800.0,4800.0,4800.0,2961.64,4800.0,4800.0,4800.0,547.84,2.12,4.76,4800.0,4800.0,4800.0,2.88,4800.0,0.16,4800.0,2.24,4800.0,4800.0,4800.0,2.32,4800.0,4.8,4.24,4800.0,5.88,4800.0
