instance,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8
instance_1175,91.8,0.08,53.52,4.8,72.2,0.04,0.96,57.68
instance_966,9928.84,28800.0,3911.52,28800.0,4149.88,28800.0,28800.0,8828.24
instance_717,10297.8,46.28,28800.0,44.96,28800.0,45.28,11.44,11627.76
instance_1082,0.8,28800.0,0.08,31.8,0.32,28800.0,4.08,0.24
instance_342,28800.0,294.08,28800.0,1190.68,28800.0,402.96,9295.4,28800.0
instance_932,636.08,28800.0,511.88,190.68,498.76,28800.0,15.68,650.96
instance_538,1370.48,1127.08,409.16,6031.68,454.24,2232.48,2.08,800.88
instance_432,860.32,1.32,2226.48,13.56,2244.64,1.92,4.4,847.64
instance_353,3.52,110.0,1.44,24.16,4.56,147.64,0.88,2.36
instance_1012,2527.0,28800.0,4369.2,1811.56,4295.36,28800.0,678.48,2880.12
instance_1032,91.2,8.24,112.8,30.48,84.4,8.08,5.2,99.48
instance_799,444.44,28800.0,696.04,28800.0,1419.88,28800.0,7714.4,382.64
instance_849,22.52,170.92,13.12,63.28,32.24,164.08,196.16,18.68
instance_323,23.76,1.08,4.64,274.0,23.48,11.92,3.12,2.0
instance_690,946.2,28800.0,1232.08,7352.52,1227.76,28800.0,28800.0,971.88
instance_861,206.0,3.56,299.04,17.84,321.48,3.6,5.48,229.28
instance_116,20.88,62.32,40.8,33.96,55.04,595.08,6.88,20.0
instance_302,7.6,28800.0,1.52,28800.0,7.28,28800.0,574.76,4.2
instance_343,28800.0,730.8,28800.0,1851.84,28800.0,916.84,28800.0,28800.0
instance_1106,12.52,28800.0,1.48,260.48,3.32,28800.0,10.56,18.16
instance_159,408.04,379.64,19.28,111.96,22.08,381.12,18.84,380.6
instance_1166,210.92,0.48,103.6,5.28,139.2,0.48,1.08,124.96
instance_629,50.08,1330.16,63.0,561.2,80.88,28800.0,961.08,31.36
instance_1028,486.28,28800.0,792.76,897.12,534.28,28800.0,450.48,375.96
instance_321,28800.0,6.92,28800.0,55.72,28800.0,8.32,26.64,28800.0
instance_646,75.48,28800.0,117.84,795.12,100.52,28800.0,18806.32,49.2
instance_421,13.2,1.04,48.0,5.2,42.56,0.92,1.48,34.36
instance_1088,13.84,28800.0,0.72,68.12,1.28,28800.0,0.92,3.08
instance_301,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,7294.32
instance_43,104.64,28800.0,186.84,358.72,120.72,28800.0,5195.16,83.04
instance_246,462.64,2.32,139.32,27.12,147.64,5.48,11.84,176.2
instance_720,24.92,749.04,39.6,48.48,34.0,940.4,262.6,25.6
instance_689,88.04,28800.0,62.68,28800.0,130.48,28800.0,4940.28,88.36
instance_553,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3177.16,28800.0
instance_315,33.16,0.8,71.6,11.8,116.6,1.84,3.84,24.24
instance_81,87.92,28800.0,66.28,28800.0,72.08,28800.0,28800.0,43.44
instance_611,1.52,28800.0,0.44,76.8,0.44,28800.0,3.2,0.96
instance_289,4.2,28800.0,0.32,83.48,1.56,28800.0,4.68,2.8
instance_680,77.08,113.76,77.4,64.68,63.0,109.28,8.4,59.92
instance_814,0.96,846.0,0.16,28.32,0.72,787.16,2.48,0.52
instance_100,615.36,9.76,556.64,84.4,557.48,17.32,289.0,632.84
instance_233,28800.0,28800.0,28800.0,807.48,28800.0,28800.0,28800.0,28800.0
instance_850,64.2,17.28,105.44,28800.0,96.04,15.68,4.4,129.4
instance_975,7198.72,28800.0,15800.12,28800.0,28800.0,28800.0,28800.0,9150.88
instance_712,128.72,28800.0,209.64,9818.96,204.48,28800.0,1044.2,70.16
instance_288,4358.64,28800.0,1798.04,28800.0,2273.96,28800.0,28800.0,3477.44
instance_28,23.52,28800.0,4.96,48.56,17.04,28800.0,4242.6,10.2
instance_131,11223.4,28800.0,1791.92,28800.0,2300.48,28800.0,28800.0,9320.08
instance_1054,28800.0,63.36,28800.0,155.24,28800.0,87.08,582.12,28800.0
instance_909,1622.36,28800.0,1072.76,28800.0,1130.0,28800.0,28800.0,1071.72
instance_807,14.56,28800.0,4.84,28800.0,17.68,28800.0,28800.0,6.52
instance_94,133.32,229.48,291.88,45.2,217.32,349.8,496.64,91.84
instance_730,87.16,28800.0,44.24,28800.0,129.6,28800.0,28800.0,48.88
instance_144,60.28,28800.0,73.0,28800.0,76.56,28800.0,28800.0,44.52
instance_756,8.64,28800.0,3.84,136.68,7.6,28800.0,225.0,4.04
instance_988,27.04,2394.64,8.56,243.6,26.84,2217.6,266.64,7.08
instance_484,592.72,0.48,395.68,324.6,382.36,0.44,18.8,561.56
instance_779,49.56,28800.0,67.44,1979.4,44.96,28800.0,365.28,49.48
instance_208,40.8,1722.04,40.96,298.12,44.0,1769.16,234.2,31.8
instance_279,2.56,28800.0,0.16,10.6,0.8,28800.0,2.88,0.96
instance_259,5.72,973.8,3.32,12.36,7.28,1567.68,2.0,4.24
instance_833,5556.8,28800.0,12824.0,9308.8,6665.12,28800.0,1366.16,4843.88
instance_88,141.56,180.12,149.12,46.2,149.56,265.56,53.64,57.76
instance_136,173.32,28800.0,93.88,28800.0,220.28,28800.0,28800.0,108.36
instance_1029,284.24,28800.0,401.96,28800.0,368.72,28800.0,28800.0,230.08
instance_401,4396.36,2541.32,5286.36,1110.88,3212.68,3013.8,1032.64,4050.04
instance_92,69.16,126.96,93.88,34.76,88.52,189.64,323.28,85.16
instance_224,226.24,28800.0,382.16,1094.24,328.56,28800.0,2062.16,184.32
instance_219,28800.0,28800.0,28800.0,2209.52,28800.0,28800.0,28800.0,28800.0
instance_707,1525.32,28800.0,1647.32,28800.0,1520.68,28800.0,28800.0,1190.28
instance_525,20.88,166.16,10.4,6152.56,11.28,203.2,1.16,14.08
instance_924,4.08,28800.0,2.92,342.48,12.0,28800.0,105.6,5.0
instance_1174,28800.0,9.2,28800.0,56.2,28800.0,9.12,34.16,28800.0
instance_672,43.4,3140.72,48.16,193.72,69.72,2964.92,72.16,26.68
instance_597,26535.32,28800.0,10525.96,1948.04,9521.36,28800.0,627.52,19114.36
instance_156,1.08,242.44,0.12,357.84,0.48,354.92,2.96,0.56
instance_1120,28800.0,28800.0,28800.0,3296.72,28800.0,28800.0,10380.96,28800.0
instance_867,85.96,28800.0,63.64,28800.0,231.64,28800.0,28800.0,94.56
instance_654,72.92,425.16,140.92,33.68,125.88,523.84,5.2,82.32
instance_158,50.12,363.48,2.4,77.6,3.04,554.16,6.2,48.24
instance_458,0.08,28800.0,0.12,5.0,0.12,28800.0,0.52,0.08
instance_915,64.32,8.2,89.36,15.68,78.48,8.92,4.24,32.16
instance_607,63.28,28800.0,182.48,28800.0,160.36,28800.0,185.04,55.76
instance_1158,45.44,0.2,22.76,4.36,56.88,0.2,0.92,35.48
instance_1154,1754.24,28800.0,1262.76,28800.0,1401.64,28800.0,22988.52,1881.2
instance_457,20244.4,10492.36,7135.96,2393.28,13857.88,28800.0,28800.0,13395.4
instance_769,28800.0,28800.0,28800.0,211.56,28800.0,28800.0,1601.2,28800.0
instance_1164,39.92,0.2,84.96,4.64,66.4,0.2,1.0,68.0
instance_664,108.68,28800.0,139.76,672.56,149.8,28800.0,138.56,56.12
instance_762,96.96,28800.0,96.48,28800.0,242.92,28800.0,28800.0,83.44
instance_1018,5.84,28800.0,0.8,11.04,7.72,28800.0,1.56,2.44
instance_702,27.84,28800.0,27.96,28800.0,54.32,28800.0,4411.72,21.52
instance_130,479.56,28800.0,554.48,28800.0,792.84,28800.0,28800.0,561.72
instance_93,60.72,152.52,164.84,42.52,126.16,251.56,402.84,96.12
instance_875,64.72,28800.0,81.84,28800.0,124.32,28800.0,24800.76,30.76
instance_283,10.72,28800.0,0.4,20.2,2.16,28800.0,1.32,2.44
instance_885,1890.64,28800.0,1497.88,28800.0,1435.24,28800.0,28800.0,1764.68
instance_252,28800.0,43.36,28800.0,330.64,28800.0,72.72,1343.24,28800.0
instance_496,28800.0,36.12,28800.0,1842.32,28800.0,39.12,203.0,28800.0
instance_476,11.52,28800.0,5.52,842.36,10.56,28800.0,126.76,6.8
instance_83,3.16,28800.0,1.24,565.76,4.96,28800.0,864.0,3.0
instance_836,11287.56,28800.0,6078.84,28800.0,7993.28,28800.0,28800.0,9307.6
instance_268,26.0,271.56,19.88,30.08,39.52,2392.28,3.04,29.68
instance_13,22.72,28800.0,6.04,44.88,24.88,28800.0,23785.56,7.6
instance_1091,46.04,28800.0,1.12,28800.0,1.32,28800.0,2.4,107.44
instance_693,222.16,28800.0,273.16,28800.0,217.96,28800.0,28800.0,171.36
instance_345,2.96,1.4,0.48,1308.64,6.48,11.44,3.28,1.44
instance_899,1646.96,28800.0,747.72,28800.0,1371.04,28800.0,28800.0,1168.16
instance_112,2.28,169.4,4.4,69.48,7.04,384.76,4.2,2.24
instance_744,4293.24,28800.0,4114.64,2517.64,3377.2,28800.0,28343.6,4937.68
instance_869,2.48,2831.28,0.48,41.76,3.0,2711.04,107.92,1.44
instance_202,29.92,420.28,25.36,139.76,46.08,390.68,224.92,15.76
instance_244,110.0,0.88,157.8,16.24,111.0,3.12,6.4,106.2
instance_645,4.12,28800.0,1.28,409.92,10.56,28800.0,3338.08,2.48
instance_1034,24.24,28800.0,133.72,4883.64,137.8,28800.0,1281.76,23.48
instance_400,139.84,502.04,97.8,80.96,103.0,605.4,311.64,139.12
instance_911,63.6,28800.0,76.56,28800.0,134.52,28800.0,28800.0,63.8
instance_8,28.32,28800.0,12.36,2383.56,29.68,28800.0,13511.36,17.84
instance_172,146.8,184.28,141.64,64.12,163.16,191.72,95.24,117.8
instance_378,52.12,1263.48,35.0,77.96,46.24,1408.4,315.0,41.32
instance_1024,1365.84,28800.0,1676.2,28800.0,1615.88,28800.0,28800.0,1353.52
instance_22,17768.88,28800.0,3226.88,282.64,4351.92,28800.0,534.72,9642.72
instance_1053,28800.0,33.68,5168.2,124.32,3154.48,38.92,65.44,28800.0
instance_1016,9.92,28800.0,2.6,86.88,28.68,28800.0,1.0,8.8
instance_941,7601.32,28800.0,3136.44,28800.0,3447.0,28800.0,28800.0,7681.88
instance_1102,1.56,28800.0,0.08,4.68,0.36,28800.0,0.64,1.32
instance_858,48.84,28800.0,237.28,28800.0,279.6,28800.0,28800.0,56.96
instance_780,87.2,28800.0,148.56,28800.0,168.04,28800.0,28800.0,58.04
instance_305,209.44,28800.0,135.04,28800.0,164.6,28800.0,28800.0,121.48
instance_97,193.0,82.88,216.64,47.12,227.12,149.88,392.76,198.6
instance_555,28800.0,876.72,20311.24,148.36,12491.72,2232.52,342.12,28800.0
instance_903,28800.0,12831.84,28800.0,394.04,28800.0,12544.24,21799.36,28800.0
instance_737,23.52,28800.0,6.24,28800.0,37.88,28800.0,13668.92,14.44
instance_714,91.64,172.88,121.24,332.28,87.84,166.64,83.32,95.8
instance_68,28800.0,28800.0,28800.0,3886.6,28800.0,28800.0,28800.0,28800.0
instance_806,116.4,28800.0,126.4,28800.0,215.88,28800.0,28800.0,121.28
instance_1178,28800.0,4.96,28800.0,38.0,28800.0,4.84,9.24,28800.0
instance_518,0.08,28800.0,0.08,19.12,0.08,28800.0,1.04,0.08
instance_548,6483.84,28800.0,4805.56,28800.0,5542.84,28800.0,28800.0,8026.4
instance_170,305.6,132.92,107.12,11954.2,98.72,179.52,58.36,256.04
instance_940,43.28,8.6,69.08,12.64,100.96,8.32,4.08,29.92
instance_845,1845.0,33.12,1153.8,54.96,1281.28,33.68,28.4,1350.08
instance_792,1.12,59.48,0.28,10.88,1.2,62.28,0.64,0.72
instance_605,14.2,28800.0,9.56,263.92,14.12,28800.0,125.28,17.08
instance_1171,11243.72,0.8,2095.32,7.36,2041.16,0.72,1.48,11449.52
instance_757,174.32,28800.0,343.6,28800.0,260.44,28800.0,28800.0,207.84
instance_1134,23.08,28800.0,25.92,105.84,27.96,28800.0,12.36,20.36
instance_735,40.8,28800.0,111.76,28800.0,143.32,28800.0,28800.0,29.36
instance_198,2.48,1.84,1.04,24.28,2.16,1.76,3.08,5.44
instance_669,93.04,28800.0,189.32,28800.0,136.6,28800.0,3150.6,70.96
instance_501,22345.4,1.32,24401.64,930.12,9994.12,1.28,30.12,19907.24
instance_490,28800.0,4.84,28800.0,751.12,28800.0,5.12,45.04,28800.0
instance_956,676.68,28800.0,716.92,28800.0,1194.28,28800.0,28800.0,673.48
instance_463,5.8,28800.0,0.64,164.88,0.96,28800.0,8.04,3.84
instance_650,188.36,28800.0,137.32,1459.64,139.76,28800.0,1584.56,163.16
instance_872,1984.6,4547.04,1361.84,28800.0,1664.2,4319.4,170.16,1981.04
instance_106,1.36,40.88,0.36,56.88,1.28,59.16,4.12,0.8
instance_180,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21386.6
instance_552,7705.12,28800.0,8190.2,7054.2,9665.2,28800.0,28800.0,6293.48
instance_123,28800.0,941.96,28800.0,409.44,28800.0,1399.2,11161.68,28800.0
instance_1014,5.24,28800.0,1.68,202.96,2.84,28800.0,55.52,1.92
instance_39,6849.44,28800.0,3421.08,113.32,3202.08,28800.0,28800.0,9494.32
instance_579,11.24,28800.0,3.08,28800.0,6.0,28800.0,18.84,9.4
instance_1087,2.64,28800.0,0.44,28800.0,1.36,28800.0,2.28,1.84
instance_586,178.16,28800.0,433.56,28800.0,786.88,28800.0,28800.0,163.56
instance_263,11.36,339.64,17.36,22.48,35.88,2093.72,3.8,9.8
instance_350,6.6,76.56,2.64,13.2,5.64,129.72,127.6,3.96
instance_533,149.6,1046.8,35.36,1497.72,86.24,1860.04,1.84,78.76
instance_633,116.72,14.92,209.64,6.8,199.72,14.76,1.56,146.48
instance_1069,58.6,1.48,242.8,63.2,257.2,28800.0,27.04,60.8
instance_1172,17619.48,1.0,6867.12,8.24,14526.04,0.96,2.0,22078.68
instance_517,0.04,28800.0,0.08,16.16,0.04,28800.0,0.92,0.08
instance_336,4592.52,29.32,4064.0,156.12,4760.88,47.92,426.84,4484.84
instance_787,5781.76,28800.0,765.12,28800.0,1288.96,28800.0,28800.0,4016.12
instance_300,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,16496.04
instance_168,10.44,45.28,9.2,6887.76,13.44,55.84,3.44,11.96
instance_558,2.64,41.48,1.84,108.4,4.44,40.68,2.08,1.64
instance_139,3271.56,28800.0,250.04,28800.0,286.88,28800.0,28800.0,2520.6
instance_247,28800.0,4.08,28800.0,69.68,24870.08,11.36,35.16,28800.0
instance_835,2083.84,2094.08,2774.8,148.84,2576.8,2263.0,2831.36,2752.44
instance_258,1.52,251.48,0.84,18.4,2.64,669.68,1.48,1.04
instance_1033,247.32,28800.0,177.6,28800.0,199.2,28800.0,28800.0,343.4
instance_834,38.76,25.08,21.76,253.96,34.88,24.4,1.28,29.28
instance_763,1964.72,28800.0,1819.64,28800.0,1718.76,28800.0,4678.96,2893.12
instance_19,3988.24,28800.0,2837.92,28800.0,3244.92,28800.0,28800.0,4152.6
instance_1041,170.64,204.88,223.88,52.36,151.16,184.96,308.72,151.24
instance_280,3.2,28800.0,0.12,13.4,0.96,28800.0,1.12,0.6
instance_37,868.2,28800.0,1017.92,602.44,1362.8,28800.0,28800.0,796.96
instance_920,2458.48,28800.0,1457.04,28800.0,1683.72,28800.0,28800.0,2568.6
instance_536,432.28,1308.28,601.52,21.6,515.04,3059.64,2.12,382.8
instance_811,102.72,64.96,7.52,120.16,93.52,62.4,5.24,15.96
instance_727,269.0,28800.0,296.12,28800.0,324.84,28800.0,28800.0,289.92
instance_1057,418.04,51.64,372.04,98.56,343.24,50.08,2.48,315.36
instance_26,20.52,28800.0,10.68,75.32,16.48,28800.0,1017.48,12.08
instance_686,117.92,28800.0,271.04,28800.0,217.24,28800.0,28800.0,104.44
instance_758,8.16,28800.0,14.4,28800.0,21.2,28800.0,28800.0,6.16
instance_625,2.92,844.28,1.92,56.04,4.52,28800.0,1.36,2.16
instance_468,5.72,28800.0,4.8,460.44,10.12,28800.0,132.04,4.8
instance_1155,9.12,28800.0,6.2,28800.0,8.64,28800.0,26.36,6.48
instance_1161,82.44,0.48,71.36,5.2,79.8,0.48,1.2,118.24
instance_755,37.64,3.12,32.12,24.64,41.88,2.28,3.44,40.96
instance_828,385.08,12.44,398.68,201.68,421.48,11.92,52.32,531.44
instance_412,939.0,28800.0,1088.08,82.8,1133.2,28800.0,2142.72,888.72
instance_578,8.48,28800.0,3.28,28800.0,5.44,28800.0,18.36,9.08
instance_750,8.36,28800.0,2.16,28800.0,6.88,28800.0,3032.84,6.64
instance_866,67.96,28800.0,242.04,28800.0,169.0,28800.0,28800.0,95.84
instance_523,0.08,28800.0,0.08,16.96,0.08,28800.0,0.92,0.08
instance_699,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,3434.64,28800.0
instance_38,1096.08,28800.0,1022.8,501.08,1342.44,28800.0,28800.0,1194.52
instance_728,20960.68,28800.0,12915.52,28800.0,10700.96,28800.0,28800.0,26343.36
instance_1022,35.48,4807.76,148.72,113.44,113.72,4612.4,18.48,33.92
instance_69,359.6,1437.08,697.32,144.6,603.48,3500.92,621.12,343.6
instance_522,3096.4,28800.0,3382.28,28800.0,3557.4,28800.0,24.8,2752.88
instance_637,6943.32,28800.0,1435.08,28800.0,2459.2,28800.0,28800.0,4572.12
instance_138,177.36,28800.0,148.84,28800.0,196.4,28800.0,28800.0,137.76
instance_812,30.28,13.12,37.08,149.04,50.76,12.48,0.92,35.08
instance_830,4848.64,38.72,4271.08,221.12,5473.92,37.76,32.96,8317.24
instance_1035,24116.0,28800.0,13710.12,28800.0,16140.4,28800.0,28800.0,25449.36
instance_603,11.68,28800.0,9.92,287.2,11.32,28800.0,122.2,10.32
instance_696,167.16,7.76,195.96,102.2,298.76,7.44,18.96,151.88
instance_287,168.56,28800.0,209.16,28800.0,305.6,28800.0,28800.0,86.72
instance_1121,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,21855.04,28800.0
instance_687,61.16,526.36,189.44,141.44,170.8,442.56,12.6,61.28
instance_71,1135.8,573.36,1126.36,160.64,1219.0,948.76,332.16,991.64
instance_453,59.96,28800.0,30.56,1023.72,64.64,28800.0,59.52,21.72
instance_877,335.76,28800.0,294.92,28800.0,423.56,28800.0,28800.0,211.8
instance_946,73.36,28800.0,132.2,28800.0,179.56,28800.0,28800.0,160.68
instance_1071,204.24,1.44,821.32,39.52,914.44,28800.0,23.52,252.24
instance_75,6.96,28800.0,2.28,28800.0,13.16,28800.0,28800.0,3.72
instance_358,41.92,457.08,28.04,7.96,42.44,616.08,287.16,31.4
instance_991,368.96,28800.0,76.28,28800.0,234.2,28800.0,27839.04,282.28
instance_322,11.52,16.88,1.12,377.4,8.96,27.88,3.84,3.64
instance_483,28800.0,133.4,28800.0,28800.0,28800.0,145.64,906.76,28800.0
instance_1,5082.4,28800.0,6257.88,204.68,4843.36,28800.0,460.36,5874.96
instance_564,41.48,33.92,56.12,124.0,83.96,34.12,35.84,32.64
instance_1044,28800.0,399.72,28800.0,327.4,28800.0,409.68,554.24,28800.0
instance_724,1929.48,28800.0,1133.44,755.56,1106.32,28800.0,114.32,1327.08
instance_667,23912.28,28800.0,16964.24,294.08,15184.88,28800.0,23815.84,20832.4
instance_389,46.2,2098.88,27.88,2854.44,47.56,2273.4,350.76,20.64
instance_825,73.0,28800.0,58.6,3374.28,78.56,28800.0,1430.96,79.64
instance_1150,15.32,28800.0,12.44,28800.0,18.64,28800.0,27.52,12.44
instance_971,2.76,28800.0,0.72,185.96,2.8,28800.0,5.64,2.12
instance_621,614.16,625.2,656.76,70.36,584.8,28800.0,89.44,373.6
instance_759,75.56,183.96,134.48,23.28,123.2,174.76,87.36,69.96
instance_48,749.68,28800.0,2484.0,2063.6,1713.68,28800.0,2557.16,586.12
instance_529,78.8,1048.44,90.16,6518.24,83.52,2380.8,1.88,74.12
instance_276,28800.0,1541.6,28800.0,44.8,28800.0,6021.88,1595.28,28800.0
instance_630,52.0,1455.16,50.64,1286.88,81.16,28800.0,2402.96,39.12
instance_256,28800.0,26.96,28800.0,222.52,28800.0,47.04,553.4,28800.0
instance_827,243.16,112.04,180.64,198.88,207.68,117.6,4.64,222.44
instance_901,250.64,28800.0,397.64,28800.0,415.88,28800.0,28800.0,231.48
instance_765,11637.0,28800.0,8321.84,28800.0,10400.36,28800.0,28800.0,8443.04
instance_881,198.68,28800.0,236.08,28800.0,255.56,28800.0,28800.0,171.36
instance_143,3939.6,28800.0,1623.68,28800.0,1633.28,28800.0,28800.0,2472.96
instance_1075,19.68,0.2,34.0,4.48,44.64,0.24,1.0,20.72
instance_668,361.2,28800.0,611.44,28800.0,580.32,28800.0,28800.0,469.08
instance_183,53.24,28800.0,62.96,28800.0,84.48,28800.0,6135.64,42.52
instance_1103,2.24,28800.0,1.04,191.72,1.2,28800.0,2.24,1.6
instance_913,49.56,28800.0,75.28,74.48,99.84,28800.0,11.88,44.48
instance_541,696.36,1314.8,579.12,27.8,704.52,2998.4,2.12,521.28
instance_581,28.48,28800.0,7.36,28800.0,17.08,28800.0,482.0,4.92
instance_649,28800.0,16205.68,28800.0,2244.36,28800.0,16714.04,10059.2,28800.0
instance_348,3.76,99.92,1.88,32.0,3.92,151.68,123.84,2.76
instance_403,28800.0,5236.44,28800.0,3058.64,28800.0,5890.8,7202.0,28800.0
instance_375,21.36,456.28,16.6,63.2,24.04,538.4,270.48,13.2
instance_1089,4.6,28800.0,0.96,28800.0,1.36,28800.0,2.48,5.12
instance_801,13.52,28800.0,40.92,67.72,98.36,28800.0,118.72,24.96
instance_886,93.2,28800.0,127.6,28800.0,177.96,28800.0,28800.0,84.04
instance_96,182.52,63.04,132.04,1244.12,201.52,98.92,321.4,138.64
instance_882,14.76,28800.0,1.28,80.8,13.2,28800.0,21.76,8.4
instance_1130,1167.88,28800.0,11.48,28800.0,31.48,28800.0,146.08,1396.0
instance_1137,284.56,28800.0,22.48,28800.0,81.96,28800.0,618.24,236.76
instance_601,9.56,28800.0,6.32,269.92,9.52,28800.0,34.16,7.92
instance_17,277.2,28800.0,292.96,295.4,161.8,28800.0,28800.0,191.8
instance_234,28800.0,28800.0,28800.0,3226.2,28800.0,28800.0,28800.0,28800.0
instance_908,30.72,784.52,17.88,4164.28,26.64,754.72,2.08,22.24
instance_943,57.8,28800.0,38.72,28800.0,112.76,28800.0,28800.0,61.68
instance_957,250.12,28800.0,134.6,28800.0,126.16,28800.0,1207.72,192.76
instance_656,37.6,68.56,47.28,28800.0,50.96,66.8,4.04,43.88
instance_651,7316.92,28800.0,7938.16,28800.0,5583.84,28800.0,28800.0,6743.24
instance_790,9.76,28800.0,6.08,28800.0,18.52,28800.0,28800.0,8.08
instance_1023,36.88,28800.0,24.8,28800.0,24.64,28800.0,2314.32,34.08
instance_72,28800.0,7849.32,28800.0,342.72,28800.0,28800.0,3956.72,28800.0
instance_567,28800.0,293.84,28800.0,502.52,28800.0,298.08,539.48,28800.0
instance_1048,5336.56,44.56,577.64,49.0,553.56,42.6,72.88,6690.72
instance_221,28800.0,28800.0,28800.0,3142.76,28800.0,28800.0,28800.0,28800.0
instance_409,18703.96,28800.0,8710.56,28800.0,8662.28,28800.0,4027.88,23833.28
instance_27,19.04,28800.0,6.56,48.32,17.96,28800.0,3920.72,10.0
instance_49,1138.0,28800.0,2440.76,2227.4,2794.6,28800.0,5562.2,847.92
instance_285,11.68,28800.0,6.88,28800.0,17.0,28800.0,54.0,4.72
instance_1147,12.44,28800.0,1.68,28800.0,3.2,28800.0,30.68,10.64
instance_165,1348.84,1933.92,245.08,16736.08,310.92,2418.64,289.0,1363.92
instance_910,55.24,214.52,126.16,304.84,97.76,204.24,145.88,61.52
instance_140,28800.0,28800.0,5215.2,28800.0,6377.16,28800.0,28800.0,28800.0
instance_767,302.96,28800.0,206.64,28800.0,588.76,28800.0,28800.0,194.2
instance_467,5.6,28800.0,4.84,458.6,7.84,28800.0,131.64,4.6
instance_1039,582.88,28800.0,379.64,10978.6,338.32,28800.0,334.08,374.96
instance_1165,167.0,0.44,141.16,5.08,169.04,0.4,1.04,131.04
instance_662,57.32,28800.0,116.32,28800.0,160.8,28800.0,8458.68,86.6
instance_445,0.8,28800.0,0.12,24.48,0.64,28800.0,0.72,0.48
instance_119,1549.48,4244.36,1546.64,2955.8,1792.24,28800.0,1867.64,1185.04
instance_929,28800.0,28800.0,28800.0,2476.52,28800.0,28800.0,2494.96,28800.0
instance_793,35.12,28800.0,72.28,28800.0,74.88,28800.0,1284.72,59.08
instance_778,772.8,7.76,2766.12,18.12,3853.4,7.56,7.36,1126.48
instance_1129,16.72,28800.0,9.84,46.96,18.24,28800.0,7.4,139.12
instance_4,28800.0,28800.0,15215.2,184.52,16764.8,28800.0,28800.0,28800.0
instance_192,4720.8,28800.0,2569.4,28800.0,2607.36,28800.0,1831.32,1772.76
instance_104,28800.0,153.88,28800.0,132.72,28800.0,254.28,2074.28,28800.0
instance_653,23918.36,28800.0,18300.16,28800.0,28800.0,28800.0,28800.0,17646.36
instance_129,11258.16,28800.0,8312.88,28800.0,11679.96,28800.0,28800.0,9463.96
instance_411,28800.0,28800.0,14172.72,28800.0,13152.84,28800.0,3410.2,24350.68
instance_381,28800.0,2612.36,28800.0,330.84,28800.0,2667.12,1461.08,28800.0
instance_204,22.88,28800.0,21.52,255.52,20.16,28800.0,264.64,22.08
instance_923,113.2,271.68,42.72,93.16,69.48,261.32,17.32,21.16
instance_441,0.76,28800.0,0.16,30.72,0.52,28800.0,0.8,0.4
instance_294,30.56,28800.0,40.2,28800.0,49.56,28800.0,306.72,13.88
instance_1021,462.04,28800.0,287.44,28800.0,299.08,28800.0,8505.32,449.0
instance_341,28800.0,56.24,28800.0,557.48,28800.0,99.8,1440.92,28800.0
instance_1073,8126.76,5.28,9813.68,75.2,10662.56,28800.0,501.16,7485.12
instance_782,210.84,28800.0,376.28,1402.44,415.84,28800.0,6495.88,185.32
instance_860,7.4,28800.0,3.84,28800.0,11.88,28800.0,1916.0,3.96
instance_949,101.04,28800.0,81.52,28800.0,114.44,28800.0,28800.0,38.36
instance_710,8.32,28800.0,28.04,28800.0,55.28,28800.0,28800.0,9.76
instance_267,18.6,55.76,28.64,27.88,19.52,1855.4,2.68,11.84
instance_565,27.12,28.84,29.16,111.08,40.44,27.96,18.4,19.92
instance_883,20.56,28800.0,96.8,78.24,98.08,28800.0,6.72,30.12
instance_519,1556.08,28800.0,1486.84,28800.0,1516.12,28800.0,28800.0,1770.12
instance_373,12.76,591.64,6.44,62.24,10.24,652.64,260.88,6.48
instance_148,6503.36,28800.0,15471.44,28800.0,16538.8,28800.0,28800.0,7081.4
instance_582,18.96,28800.0,6.68,28800.0,17.24,28800.0,520.96,3.44
instance_784,4674.68,28800.0,5813.64,28800.0,4293.04,28800.0,28800.0,2830.4
instance_948,70.88,28800.0,43.28,31.56,58.48,28800.0,132.28,45.88
instance_1138,358.44,28800.0,23.8,28800.0,59.6,28800.0,601.44,252.12
instance_679,27.48,7.6,40.56,26.72,29.64,6.36,3.92,26.0
instance_1063,786.28,28800.0,701.36,28800.0,858.16,28800.0,6486.96,656.4
instance_751,1.08,28800.0,0.96,65.8,1.44,28800.0,25.68,0.88
instance_162,5.64,131.96,2.16,6587.64,4.36,184.16,7.12,6.48
instance_658,1233.92,26.32,1070.6,422.0,1065.28,25.44,37.92,923.68
instance_663,150.52,28800.0,112.8,28800.0,162.52,28800.0,28800.0,149.92
instance_312,28800.0,28800.0,2070.44,28800.0,2022.72,28800.0,28800.0,9705.0
instance_222,7.04,28800.0,3.04,260.32,4.92,28800.0,3.24,6.64
instance_1001,2.48,28800.0,0.64,209.68,1.92,28800.0,20.08,1.36
